╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1100 | -7.553694e-03 | 9.631687e-05 | -7.650011e-03 |  0.9978 |     0.6381 |    8.7% |  7.30e-04
   1125 | -7.553682e-03 | 9.638000e-05 | -7.650062e-03 |  0.9978 |     0.6382 |    8.7% |  7.18e-04
   1150 | -7.553028e-03 | 9.565359e-05 | -7.648682e-03 |  0.9978 |     0.6340 |    9.3% |  7.06e-04
   1175 | -7.552729e-03 | 9.777531e-05 | -7.650504e-03 |  0.9977 |     0.6397 |    8.5% |  6.94e-04
   1200 | -7.553062e-03 | 9.597841e-05 | -7.649040e-03 |  0.9977 |     0.6345 |    9.2% |  6.82e-04
   1225 | -7.552161e-03 | 9.833882e-05 | -7.650500e-03 |  0.9977 |     0.6392 |    8.5% |  6.70e-04
   1250 | -7.553377e-03 | 9.761693e-05 | -7.650994e-03 |  0.9977 |     0.6414 |    8.2% |  6.58e-04
   1275 | -7.552778e-03 | 9.469934e-05 | -7.647478e-03 |  0.9976 |     0.6288 |   10.0% |  6.46e-04
   1300 | -7.553670e-03 | 9.668196e-05 | -7.650352e-03 |  0.9978 |     0.6391 |    8.6% |  6.33e-04
   1325 | -7.552830e-03 | 9.824136e-05 | -7.651071e-03 |  0.9977 |     0.6417 |    8.2% |  6.21e-04
   1350 | -7.553271e-03 | 9.782353e-05 | -7.651094e-03 |  0.9977 |     0.6419 |    8.2% |  6.08e-04
   1375 | -7.553022e-03 | 9.819190e-05 | -7.651214e-03 |  0.9977 |     0.6422 |    8.1% |  5.95e-04
   1400 | -7.552733e-03 | 9.668614e-05 | -7.649419e-03 |  0.9977 |     0.6358 |    9.0% |  5.82e-04
   1425 | -7.553005e-03 | 9.793023e-05 | -7.650935e-03 |  0.9977 |     0.6411 |    8.3% |  5.70e-04
   1450 | -7.553489e-03 | 9.770076e-05 | -7.651190e-03 |  0.9977 |     0.6423 |    8.1% |  5.57e-04
   1475 | -7.553404e-03 | 9.785555e-05 | -7.651259e-03 |  0.9977 |     0.6425 |    8.1% |  5.44e-04
   1500 | -7.553572e-03 | 9.776381e-05 | -7.651336e-03 |  0.9977 |     0.6427 |    8.0% |  5.31e-04
   1525 | -7.553528e-03 | 9.599488e-05 | -7.649522e-03 |  0.9977 |     0.6371 |    8.9% |  5.18e-04
   1550 | -7.553868e-03 | 9.720172e-05 | -7.651070e-03 |  0.9977 |     0.6418 |    8.2% |  5.05e-04
   1575 | -7.553278e-03 | 9.803835e-05 | -7.651316e-03 |  0.9977 |     0.6427 |    8.1% |  4.92e-04
   1600 | -7.553136e-03 | 9.826169e-05 | -7.651397e-03 |  0.9977 |     0.6430 |    8.0% |  4.79e-04
   1625 | -7.553487e-03 | 9.792026e-05 | -7.651407e-03 |  0.9977 |     0.6430 |    8.0% |  4.66e-04
   1650 | -7.553613e-03 | 9.780809e-05 | -7.651421e-03 |  0.9977 |     0.6431 |    8.0% |  4.53e-04
   1675 | -7.553302e-03 | 9.813414e-05 | -7.651436e-03 |  0.9977 |     0.6431 |    8.0% |  4.40e-04
   1700 | -7.553359e-03 | 9.808876e-05 | -7.651447e-03 |  0.9977 |     0.6432 |    8.0% |  4.28e-04
   1725 | -7.553553e-03 | 9.791146e-05 | -7.651464e-03 |  0.9977 |     0.6432 |    8.0% |  4.15e-04
   1750 | -7.553305e-03 | 9.817287e-05 | -7.651478e-03 |  0.9977 |     0.6433 |    8.0% |  4.02e-04
   1775 | -7.553404e-03 | 9.809250e-05 | -7.651497e-03 |  0.9977 |     0.6433 |    8.0% |  3.89e-04
   1800 | -7.553511e-03 | 9.800235e-05 | -7.651513e-03 |  0.9977 |     0.6434 |    7.9% |  3.77e-04
   1825 | -7.553471e-03 | 9.806655e-05 | -7.651538e-03 |  0.9977 |     0.6435 |    7.9% |  3.64e-04
   1850 | -7.553527e-03 | 9.802909e-05 | -7.651556e-03 |  0.9977 |     0.6436 |    7.9% |  3.52e-04
   1875 | -7.553460e-03 | 9.811755e-05 | -7.651578e-03 |  0.9977 |     0.6436 |    7.9% |  3.40e-04
   1900 | -7.553444e-03 | 9.815616e-05 | -7.651601e-03 |  0.9976 |     0.6437 |    7.9% |  3.28e-04
   1925 | -7.553358e-03 | 9.826558e-05 | -7.651623e-03 |  0.9976 |     0.6438 |    7.9% |  3.16e-04
   1950 | -7.553802e-03 | 9.784127e-05 | -7.651644e-03 |  0.9976 |     0.6439 |    7.9% |  3.04e-04
   1975 | -7.553793e-03 | 9.787476e-05 | -7.651667e-03 |  0.9976 |     0.6440 |    7.9% |  2.92e-04
   2000 | -7.553507e-03 | 9.818177e-05 | -7.651689e-03 |  0.9976 |     0.6440 |    7.9% |  2.80e-04
   2025 | -7.553553e-03 | 9.815626e-05 | -7.651709e-03 |  0.9976 |     0.6441 |    7.8% |  2.69e-04
   2050 | -7.553459e-03 | 9.827076e-05 | -7.651730e-03 |  0.9976 |     0.6442 |    7.8% |  2.57e-04
   2075 | -7.553733e-03 | 9.801747e-05 | -7.651750e-03 |  0.9976 |     0.6443 |    7.8% |  2.46e-04
   2100 | -7.553664e-03 | 9.810426e-05 | -7.651768e-03 |  0.9976 |     0.6443 |    7.8% |  2.35e-04
   2125 | -7.553628e-03 | 9.815836e-05 | -7.651786e-03 |  0.9976 |     0.6444 |    7.8% |  2.25e-04
   2150 | -7.553451e-03 | 9.835251e-05 | -7.651803e-03 |  0.9976 |     0.6445 |    7.8% |  2.14e-04
   2175 | -7.553732e-03 | 9.808745e-05 | -7.651820e-03 |  0.9976 |     0.6445 |    7.8% |  2.04e-04
   2200 | -7.553642e-03 | 9.819366e-05 | -7.651836e-03 |  0.9976 |     0.6446 |    7.8% |  1.93e-04
   2225 | -7.553835e-03 | 9.801421e-05 | -7.651850e-03 |  0.9976 |     0.6446 |    7.8% |  1.84e-04
   2250 | -7.553886e-03 | 9.797871e-05 | -7.651865e-03 |  0.9976 |     0.6447 |    7.8% |  1.74e-04
   2275 | -7.553906e-03 | 9.797070e-05 | -7.651877e-03 |  0.9976 |     0.6447 |    7.8% |  1.64e-04
   2300 | -7.553708e-03 | 9.818301e-05 | -7.651891e-03 |  0.9976 |     0.6448 |    7.8% |  1.55e-04
   2325 | -7.553771e-03 | 9.813168e-05 | -7.651903e-03 |  0.9976 |     0.6448 |    7.7% |  1.46e-04
   2350 | -7.553801e-03 | 9.811088e-05 | -7.651913e-03 |  0.9976 |     0.6448 |    7.7% |  1.37e-04
   2375 | -7.553608e-03 | 9.831670e-05 | -7.651925e-03 |  0.9976 |     0.6449 |    7.7% |  1.29e-04
   2400 | -7.553505e-03 | 9.842886e-05 | -7.651933e-03 |  0.9976 |     0.6449 |    7.7% |  1.20e-04
   2425 | -7.553552e-03 | 9.839155e-05 | -7.651944e-03 |  0.9976 |     0.6449 |    7.7% |  1.12e-04
   2450 | -7.553578e-03 | 9.837615e-05 | -7.651954e-03 |  0.9976 |     0.6450 |    7.7% |  1.05e-04
   2475 | -7.553498e-03 | 9.846202e-05 | -7.651960e-03 |  0.9976 |     0.6450 |    7.7% |  9.71e-05
   2500 | -7.553685e-03 | 9.828432e-05 | -7.651970e-03 |  0.9976 |     0.6450 |    7.7% |  8.99e-05
   2525 | -7.553723e-03 | 9.825257e-05 | -7.651975e-03 |  0.9976 |     0.6451 |    7.7% |  8.29e-05
   2550 | -7.553705e-03 | 9.827970e-05 | -7.651984e-03 |  0.9976 |     0.6451 |    7.7% |  7.63e-05
   2575 | -7.553814e-03 | 9.817546e-05 | -7.651989e-03 |  0.9976 |     0.6451 |    7.7% |  7.00e-05
   2600 | -7.553525e-03 | 9.847051e-05 | -7.651995e-03 |  0.9976 |     0.6451 |    7.7% |  6.40e-05
   2625 | -7.553714e-03 | 9.828738e-05 | -7.652001e-03 |  0.9976 |     0.6451 |    7.7% |  5.82e-05
   2650 | -7.553492e-03 | 9.851447e-05 | -7.652006e-03 |  0.9976 |     0.6452 |    7.7% |  5.28e-05
   2675 | -7.553658e-03 | 9.835360e-05 | -7.652011e-03 |  0.9976 |     0.6452 |    7.7% |  4.77e-05
   2700 | -7.553655e-03 | 9.836051e-05 | -7.652015e-03 |  0.9976 |     0.6452 |    7.7% |  4.29e-05
   2725 | -7.553708e-03 | 9.831131e-05 | -7.652019e-03 |  0.9976 |     0.6452 |    7.7% |  3.84e-05
   2750 | -7.553597e-03 | 9.842487e-05 | -7.652022e-03 |  0.9976 |     0.6452 |    7.7% |  3.42e-05
   2775 | -7.553737e-03 | 9.828746e-05 | -7.652025e-03 |  0.9976 |     0.6452 |    7.7% |  3.04e-05
   2800 | -7.553452e-03 | 9.857617e-05 | -7.652028e-03 |  0.9976 |     0.6452 |    7.7% |  2.69e-05
   2825 | -7.553302e-03 | 9.872852e-05 | -7.652031e-03 |  0.9976 |     0.6453 |    7.7% |  2.37e-05
   2850 | -7.553866e-03 | 9.816745e-05 | -7.652033e-03 |  0.9976 |     0.6453 |    7.7% |  2.08e-05
   2875 | -7.553669e-03 | 9.836661e-05 | -7.652036e-03 |  0.9976 |     0.6453 |    7.7% |  1.83e-05
   2900 | -7.553674e-03 | 9.836310e-05 | -7.652037e-03 |  0.9976 |     0.6453 |    7.7% |  1.61e-05
   2925 | -7.553882e-03 | 9.815634e-05 | -7.652039e-03 |  0.9976 |     0.6453 |    7.7% |  1.42e-05
   2950 | -7.553909e-03 | 9.813116e-05 | -7.652040e-03 |  0.9976 |     0.6453 |    7.7% |  1.27e-05
   2975 | -7.553841e-03 | 9.820060e-05 | -7.652042e-03 |  0.9976 |     0.6453 |    7.7% |  1.15e-05
   3000 | -7.553980e-03 | 9.806332e-05 | -7.652043e-03 |  0.9976 |     0.6453 |    7.7% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 7.68% (epoch 3000) | Best loss: -7.554177e-03 (epoch 2998)
  Tip displacement: 0.6453 mm (expected: 0.6990 mm)
  Relative error: 7.68%
  J range: [0.997613, 1.002381]
  Training time: 131.9s (2.2min)
  ======================================================================

