╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1500 | -7.553819e-03 | 9.823269e-05 | -7.652052e-03 |  0.9976 |     0.6456 |    7.6% |  5.31e-04
   1525 | -7.553683e-03 | 9.842005e-05 | -7.652103e-03 |  0.9976 |     0.6458 |    7.6% |  5.18e-04
   1550 | -7.553562e-03 | 9.662900e-05 | -7.650191e-03 |  0.9976 |     0.6393 |    8.5% |  5.05e-04
   1575 | -7.554185e-03 | 9.749328e-05 | -7.651678e-03 |  0.9976 |     0.6441 |    7.8% |  4.92e-04
   1600 | -7.553700e-03 | 9.833081e-05 | -7.652031e-03 |  0.9976 |     0.6455 |    7.6% |  4.79e-04
   1625 | -7.553921e-03 | 9.816332e-05 | -7.652084e-03 |  0.9976 |     0.6457 |    7.6% |  4.66e-04
   1650 | -7.554125e-03 | 9.801055e-05 | -7.652135e-03 |  0.9976 |     0.6459 |    7.6% |  4.53e-04
   1675 | -7.553808e-03 | 9.835403e-05 | -7.652163e-03 |  0.9976 |     0.6460 |    7.6% |  4.40e-04
   1700 | -7.553974e-03 | 9.819565e-05 | -7.652170e-03 |  0.9976 |     0.6461 |    7.6% |  4.28e-04
   1725 | -7.552997e-03 | 9.870887e-05 | -7.651706e-03 |  0.9976 |     0.6445 |    7.8% |  4.15e-04
   1750 | -7.554125e-03 | 9.792068e-05 | -7.652046e-03 |  0.9976 |     0.6456 |    7.6% |  4.02e-04
   1775 | -7.553653e-03 | 9.855483e-05 | -7.652208e-03 |  0.9976 |     0.6462 |    7.5% |  3.89e-04
   1800 | -7.553949e-03 | 9.828771e-05 | -7.652237e-03 |  0.9976 |     0.6463 |    7.5% |  3.77e-04
   1825 | -7.553754e-03 | 9.851323e-05 | -7.652268e-03 |  0.9976 |     0.6464 |    7.5% |  3.64e-04
   1850 | -7.553851e-03 | 9.843694e-05 | -7.652288e-03 |  0.9976 |     0.6465 |    7.5% |  3.52e-04
   1875 | -7.553871e-03 | 9.843705e-05 | -7.652308e-03 |  0.9976 |     0.6465 |    7.5% |  3.40e-04
   1900 | -7.554035e-03 | 9.829236e-05 | -7.652327e-03 |  0.9976 |     0.6466 |    7.5% |  3.28e-04
   1925 | -7.554247e-03 | 9.809704e-05 | -7.652344e-03 |  0.9976 |     0.6467 |    7.5% |  3.16e-04
   1950 | -7.553829e-03 | 9.853354e-05 | -7.652363e-03 |  0.9976 |     0.6467 |    7.5% |  3.04e-04
   1975 | -7.553999e-03 | 9.838089e-05 | -7.652380e-03 |  0.9976 |     0.6468 |    7.5% |  2.92e-04
   2000 | -7.553976e-03 | 9.841876e-05 | -7.652395e-03 |  0.9976 |     0.6468 |    7.5% |  2.80e-04
   2025 | -7.553924e-03 | 9.848784e-05 | -7.652412e-03 |  0.9976 |     0.6469 |    7.4% |  2.69e-04
   2050 | -7.554334e-03 | 9.809266e-05 | -7.652426e-03 |  0.9976 |     0.6470 |    7.4% |  2.57e-04
   2075 | -7.554340e-03 | 9.810087e-05 | -7.652441e-03 |  0.9976 |     0.6470 |    7.4% |  2.46e-04
   2100 | -7.554068e-03 | 9.838753e-05 | -7.652456e-03 |  0.9976 |     0.6471 |    7.4% |  2.35e-04
   2125 | -7.554159e-03 | 9.831091e-05 | -7.652469e-03 |  0.9976 |     0.6471 |    7.4% |  2.25e-04
   2150 | -7.554117e-03 | 9.836392e-05 | -7.652481e-03 |  0.9976 |     0.6471 |    7.4% |  2.14e-04
   2175 | -7.554176e-03 | 9.831812e-05 | -7.652495e-03 |  0.9976 |     0.6472 |    7.4% |  2.04e-04
   2200 | -7.554088e-03 | 9.842079e-05 | -7.652509e-03 |  0.9976 |     0.6472 |    7.4% |  1.93e-04
   2225 | -7.554018e-03 | 9.850123e-05 | -7.652520e-03 |  0.9976 |     0.6473 |    7.4% |  1.84e-04
   2250 | -7.553840e-03 | 9.869177e-05 | -7.652532e-03 |  0.9976 |     0.6473 |    7.4% |  1.74e-04
   2275 | -7.553975e-03 | 9.856561e-05 | -7.652541e-03 |  0.9976 |     0.6473 |    7.4% |  1.64e-04
   2300 | -7.553827e-03 | 9.872465e-05 | -7.652552e-03 |  0.9976 |     0.6474 |    7.4% |  1.55e-04
   2325 | -7.553945e-03 | 9.861810e-05 | -7.652563e-03 |  0.9976 |     0.6474 |    7.4% |  1.46e-04
   2350 | -7.553872e-03 | 9.869975e-05 | -7.652572e-03 |  0.9976 |     0.6475 |    7.4% |  1.37e-04
   2375 | -7.553975e-03 | 9.860483e-05 | -7.652580e-03 |  0.9976 |     0.6475 |    7.4% |  1.29e-04
   2400 | -7.554022e-03 | 9.856700e-05 | -7.652589e-03 |  0.9976 |     0.6475 |    7.4% |  1.20e-04
   2425 | -7.554055e-03 | 9.854130e-05 | -7.652597e-03 |  0.9976 |     0.6475 |    7.4% |  1.12e-04
   2450 | -7.553937e-03 | 9.866757e-05 | -7.652605e-03 |  0.9976 |     0.6476 |    7.4% |  1.05e-04
   2475 | -7.554099e-03 | 9.851259e-05 | -7.652612e-03 |  0.9976 |     0.6476 |    7.4% |  9.71e-05
   2500 | -7.554097e-03 | 9.852169e-05 | -7.652619e-03 |  0.9976 |     0.6476 |    7.3% |  8.99e-05
   2525 | -7.554158e-03 | 9.846715e-05 | -7.652625e-03 |  0.9976 |     0.6476 |    7.3% |  8.29e-05
   2550 | -7.554200e-03 | 9.843182e-05 | -7.652632e-03 |  0.9976 |     0.6477 |    7.3% |  7.63e-05
   2575 | -7.554131e-03 | 9.850628e-05 | -7.652638e-03 |  0.9976 |     0.6477 |    7.3% |  7.00e-05
   2600 | -7.554017e-03 | 9.862447e-05 | -7.652641e-03 |  0.9976 |     0.6477 |    7.3% |  6.40e-05
   2625 | -7.554026e-03 | 9.862031e-05 | -7.652647e-03 |  0.9976 |     0.6477 |    7.3% |  5.82e-05
   2650 | -7.554425e-03 | 9.822681e-05 | -7.652652e-03 |  0.9976 |     0.6477 |    7.3% |  5.28e-05
   2675 | -7.554081e-03 | 9.857489e-05 | -7.652656e-03 |  0.9976 |     0.6477 |    7.3% |  4.77e-05
   2700 | -7.554042e-03 | 9.861913e-05 | -7.652661e-03 |  0.9976 |     0.6477 |    7.3% |  4.29e-05
   2725 | -7.554221e-03 | 9.844305e-05 | -7.652664e-03 |  0.9976 |     0.6478 |    7.3% |  3.84e-05
   2750 | -7.553916e-03 | 9.875141e-05 | -7.652667e-03 |  0.9976 |     0.6478 |    7.3% |  3.42e-05
   2775 | -7.553889e-03 | 9.878023e-05 | -7.652669e-03 |  0.9976 |     0.6478 |    7.3% |  3.04e-05
   2800 | -7.553939e-03 | 9.873309e-05 | -7.652672e-03 |  0.9976 |     0.6478 |    7.3% |  2.69e-05
   2825 | -7.554060e-03 | 9.861511e-05 | -7.652675e-03 |  0.9976 |     0.6478 |    7.3% |  2.37e-05
   2850 | -7.553932e-03 | 9.874578e-05 | -7.652678e-03 |  0.9976 |     0.6478 |    7.3% |  2.08e-05
   2875 | -7.553805e-03 | 9.887471e-05 | -7.652679e-03 |  0.9976 |     0.6478 |    7.3% |  1.83e-05
   2900 | -7.553924e-03 | 9.875736e-05 | -7.652681e-03 |  0.9976 |     0.6478 |    7.3% |  1.61e-05
   2925 | -7.554037e-03 | 9.864586e-05 | -7.652683e-03 |  0.9976 |     0.6478 |    7.3% |  1.42e-05
   2950 | -7.554037e-03 | 9.864689e-05 | -7.652684e-03 |  0.9976 |     0.6478 |    7.3% |  1.27e-05
   2975 | -7.553958e-03 | 9.872691e-05 | -7.652685e-03 |  0.9976 |     0.6478 |    7.3% |  1.15e-05
   3000 | -7.554141e-03 | 9.854510e-05 | -7.652686e-03 |  0.9976 |     0.6478 |    7.3% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 7.31% (epoch 3000) | Best loss: -7.554609e-03 (epoch 1160)
  Tip displacement: 0.6478 mm (expected: 0.6990 mm)
  Relative error: 7.31%
  J range: [0.997560, 1.002460]
  Training time: 127.0s (2.1min)
  ======================================================================

