╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
    850 | -7.553753e-03 | 9.477047e-05 | -7.648523e-03 |  0.9978 |     0.6325 |    9.5% |  8.36e-04
    875 | -7.552968e-03 | 9.560146e-05 | -7.648570e-03 |  0.9978 |     0.6338 |    9.3% |  8.26e-04
    900 | -7.552713e-03 | 9.605419e-05 | -7.648767e-03 |  0.9978 |     0.6327 |    9.5% |  8.17e-04
    925 | -7.552312e-03 | 9.672155e-05 | -7.649033e-03 |  0.9977 |     0.6346 |    9.2% |  8.06e-04
    950 | -7.550803e-03 | 9.743478e-05 | -7.648238e-03 |  0.9977 |     0.6303 |    9.8% |  7.96e-04
    975 | -7.553740e-03 | 9.644259e-05 | -7.650183e-03 |  0.9978 |     0.6388 |    8.6% |  7.85e-04
   1000 | -7.553067e-03 | 9.560072e-05 | -7.648668e-03 |  0.9977 |     0.6327 |    9.5% |  7.75e-04
   1025 | -7.552815e-03 | 9.720588e-05 | -7.650021e-03 |  0.9978 |     0.6375 |    8.8% |  7.64e-04
   1050 | -7.552884e-03 | 9.537501e-05 | -7.648258e-03 |  0.9978 |     0.6317 |    9.6% |  7.52e-04
   1075 | -7.554551e-03 | 9.584453e-05 | -7.650396e-03 |  0.9978 |     0.6394 |    8.5% |  7.41e-04
   1100 | -7.550205e-03 | 9.761146e-05 | -7.647817e-03 |  0.9979 |     0.6327 |    9.5% |  7.30e-04
   1125 | -7.554348e-03 | 9.627503e-05 | -7.650623e-03 |  0.9978 |     0.6405 |    8.4% |  7.18e-04
   1150 | -7.554336e-03 | 9.675996e-05 | -7.651096e-03 |  0.9977 |     0.6423 |    8.1% |  7.06e-04
   1175 | -7.554301e-03 | 9.720990e-05 | -7.651511e-03 |  0.9978 |     0.6434 |    7.9% |  6.94e-04
   1200 | -7.553723e-03 | 9.179336e-05 | -7.645517e-03 |  0.9979 |     0.6232 |   10.8% |  6.82e-04
   1225 | -7.554021e-03 | 9.716416e-05 | -7.651185e-03 |  0.9977 |     0.6411 |    8.3% |  6.70e-04
   1250 | -7.554252e-03 | 9.751145e-05 | -7.651763e-03 |  0.9977 |     0.6444 |    7.8% |  6.58e-04
   1275 | -7.554287e-03 | 9.749607e-05 | -7.651783e-03 |  0.9977 |     0.6444 |    7.8% |  6.46e-04
   1300 | -7.554088e-03 | 9.777983e-05 | -7.651868e-03 |  0.9977 |     0.6446 |    7.8% |  6.33e-04
   1325 | -7.553765e-03 | 9.818286e-05 | -7.651947e-03 |  0.9977 |     0.6449 |    7.7% |  6.21e-04
   1350 | -7.554078e-03 | 9.791851e-05 | -7.651996e-03 |  0.9977 |     0.6450 |    7.7% |  6.08e-04
   1375 | -7.552783e-03 | 9.450222e-05 | -7.647285e-03 |  0.9978 |     0.6295 |    9.9% |  5.95e-04
   1400 | -7.553597e-03 | 9.830278e-05 | -7.651899e-03 |  0.9977 |     0.6441 |    7.8% |  5.82e-04
   1425 | -7.554141e-03 | 9.792866e-05 | -7.652070e-03 |  0.9977 |     0.6451 |    7.7% |  5.70e-04
   1450 | -7.554017e-03 | 9.816271e-05 | -7.652180e-03 |  0.9977 |     0.6456 |    7.6% |  5.57e-04
   1475 | -7.554237e-03 | 9.802751e-05 | -7.652264e-03 |  0.9977 |     0.6459 |    7.6% |  5.44e-04
   1500 | -7.554409e-03 | 9.787625e-05 | -7.652286e-03 |  0.9977 |     0.6460 |    7.6% |  5.31e-04
   1525 | -7.551488e-03 | 1.004204e-04 | -7.651908e-03 |  0.9977 |     0.6436 |    7.9% |  5.18e-04
   1550 | -7.553765e-03 | 9.825549e-05 | -7.652020e-03 |  0.9977 |     0.6446 |    7.8% |  5.05e-04
   1575 | -7.554527e-03 | 9.768469e-05 | -7.652212e-03 |  0.9977 |     0.6458 |    7.6% |  4.92e-04
   1600 | -7.554278e-03 | 9.815987e-05 | -7.652438e-03 |  0.9977 |     0.6465 |    7.5% |  4.79e-04
   1625 | -7.554720e-03 | 9.774851e-05 | -7.652468e-03 |  0.9977 |     0.6466 |    7.5% |  4.66e-04
   1650 | -7.554368e-03 | 9.814293e-05 | -7.652511e-03 |  0.9977 |     0.6467 |    7.5% |  4.53e-04
   1675 | -7.554488e-03 | 9.804749e-05 | -7.652535e-03 |  0.9977 |     0.6468 |    7.5% |  4.40e-04
   1700 | -7.554187e-03 | 9.838177e-05 | -7.652569e-03 |  0.9977 |     0.6469 |    7.5% |  4.28e-04
   1725 | -7.554370e-03 | 9.822084e-05 | -7.652591e-03 |  0.9977 |     0.6470 |    7.4% |  4.15e-04
   1750 | -7.553931e-03 | 9.872072e-05 | -7.652652e-03 |  0.9977 |     0.6471 |    7.4% |  4.02e-04
   1775 | -7.554815e-03 | 9.751285e-05 | -7.652327e-03 |  0.9977 |     0.6463 |    7.5% |  3.89e-04
   1800 | -7.554581e-03 | 9.804085e-05 | -7.652622e-03 |  0.9977 |     0.6471 |    7.4% |  3.77e-04
   1825 | -7.554552e-03 | 9.812930e-05 | -7.652681e-03 |  0.9977 |     0.6472 |    7.4% |  3.64e-04
   1850 | -7.554573e-03 | 9.813835e-05 | -7.652711e-03 |  0.9977 |     0.6473 |    7.4% |  3.52e-04
   1875 | -7.554756e-03 | 9.797522e-05 | -7.652731e-03 |  0.9977 |     0.6474 |    7.4% |  3.40e-04
   1900 | -7.554339e-03 | 9.841102e-05 | -7.652750e-03 |  0.9977 |     0.6475 |    7.4% |  3.28e-04
   1925 | -7.554508e-03 | 9.826037e-05 | -7.652768e-03 |  0.9977 |     0.6475 |    7.4% |  3.16e-04
   1950 | -7.554349e-03 | 9.843423e-05 | -7.652784e-03 |  0.9977 |     0.6476 |    7.4% |  3.04e-04
   1975 | -7.554284e-03 | 9.851612e-05 | -7.652800e-03 |  0.9976 |     0.6476 |    7.3% |  2.92e-04
   2000 | -7.554235e-03 | 9.858019e-05 | -7.652815e-03 |  0.9976 |     0.6477 |    7.3% |  2.80e-04
   2025 | -7.554232e-03 | 9.859756e-05 | -7.652829e-03 |  0.9976 |     0.6477 |    7.3% |  2.69e-04
   2050 | -7.554369e-03 | 9.847507e-05 | -7.652844e-03 |  0.9976 |     0.6477 |    7.3% |  2.57e-04
   2075 | -7.554580e-03 | 9.827707e-05 | -7.652856e-03 |  0.9976 |     0.6478 |    7.3% |  2.46e-04
   2100 | -7.554554e-03 | 9.831539e-05 | -7.652869e-03 |  0.9976 |     0.6478 |    7.3% |  2.35e-04
   2125 | -7.554526e-03 | 9.835625e-05 | -7.652882e-03 |  0.9976 |     0.6479 |    7.3% |  2.25e-04
   2150 | -7.554543e-03 | 9.835033e-05 | -7.652893e-03 |  0.9976 |     0.6479 |    7.3% |  2.14e-04
   2175 | -7.554640e-03 | 9.826242e-05 | -7.652903e-03 |  0.9976 |     0.6479 |    7.3% |  2.04e-04
   2200 | -7.554704e-03 | 9.820881e-05 | -7.652913e-03 |  0.9976 |     0.6480 |    7.3% |  1.93e-04
   2225 | -7.554558e-03 | 9.836425e-05 | -7.652923e-03 |  0.9976 |     0.6480 |    7.3% |  1.84e-04
   2250 | -7.554513e-03 | 9.841922e-05 | -7.652933e-03 |  0.9976 |     0.6480 |    7.3% |  1.74e-04
   2275 | -7.554517e-03 | 9.842464e-05 | -7.652942e-03 |  0.9976 |     0.6480 |    7.3% |  1.64e-04
   2300 | -7.554454e-03 | 9.849474e-05 | -7.652949e-03 |  0.9976 |     0.6481 |    7.3% |  1.55e-04
   2325 | -7.554367e-03 | 9.858888e-05 | -7.652956e-03 |  0.9976 |     0.6481 |    7.3% |  1.46e-04
   2350 | -7.554373e-03 | 9.859138e-05 | -7.652964e-03 |  0.9976 |     0.6481 |    7.3% |  1.37e-04
   2375 | -7.554352e-03 | 9.861855e-05 | -7.652970e-03 |  0.9976 |     0.6481 |    7.3% |  1.29e-04
   2400 | -7.554341e-03 | 9.863707e-05 | -7.652977e-03 |  0.9976 |     0.6482 |    7.3% |  1.20e-04
   2425 | -7.554496e-03 | 9.848623e-05 | -7.652982e-03 |  0.9976 |     0.6482 |    7.3% |  1.12e-04
   2450 | -7.554446e-03 | 9.854237e-05 | -7.652989e-03 |  0.9976 |     0.6482 |    7.3% |  1.05e-04
   2475 | -7.554773e-03 | 9.822178e-05 | -7.652995e-03 |  0.9976 |     0.6482 |    7.3% |  9.71e-05
   2500 | -7.554632e-03 | 9.836724e-05 | -7.652999e-03 |  0.9976 |     0.6482 |    7.3% |  8.99e-05
   2525 | -7.554536e-03 | 9.846759e-05 | -7.653004e-03 |  0.9976 |     0.6482 |    7.3% |  8.29e-05
   2550 | -7.554484e-03 | 9.852439e-05 | -7.653009e-03 |  0.9976 |     0.6483 |    7.3% |  7.63e-05
   2575 | -7.554175e-03 | 9.883654e-05 | -7.653012e-03 |  0.9976 |     0.6483 |    7.3% |  7.00e-05
   2600 | -7.554594e-03 | 9.842163e-05 | -7.653016e-03 |  0.9976 |     0.6483 |    7.3% |  6.40e-05
   2625 | -7.554531e-03 | 9.848944e-05 | -7.653020e-03 |  0.9976 |     0.6483 |    7.3% |  5.82e-05
   2650 | -7.554482e-03 | 9.854008e-05 | -7.653022e-03 |  0.9976 |     0.6483 |    7.2% |  5.28e-05
   2675 | -7.554620e-03 | 9.840516e-05 | -7.653025e-03 |  0.9976 |     0.6483 |    7.2% |  4.77e-05
   2700 | -7.554590e-03 | 9.843923e-05 | -7.653030e-03 |  0.9976 |     0.6483 |    7.2% |  4.29e-05
   2725 | -7.554486e-03 | 9.854534e-05 | -7.653031e-03 |  0.9976 |     0.6483 |    7.2% |  3.84e-05
   2750 | -7.554683e-03 | 9.834929e-05 | -7.653032e-03 |  0.9976 |     0.6483 |    7.2% |  3.42e-05
   2775 | -7.554748e-03 | 9.828631e-05 | -7.653034e-03 |  0.9976 |     0.6483 |    7.2% |  3.04e-05
   2800 | -7.554681e-03 | 9.835495e-05 | -7.653036e-03 |  0.9976 |     0.6483 |    7.2% |  2.69e-05
   2825 | -7.554572e-03 | 9.846692e-05 | -7.653038e-03 |  0.9976 |     0.6483 |    7.2% |  2.37e-05
   2850 | -7.554447e-03 | 9.859350e-05 | -7.653040e-03 |  0.9976 |     0.6483 |    7.2% |  2.08e-05
   2875 | -7.554701e-03 | 9.834049e-05 | -7.653042e-03 |  0.9976 |     0.6484 |    7.2% |  1.83e-05
   2900 | -7.554696e-03 | 9.834627e-05 | -7.653042e-03 |  0.9976 |     0.6484 |    7.2% |  1.61e-05
   2925 | -7.554614e-03 | 9.842930e-05 | -7.653044e-03 |  0.9976 |     0.6484 |    7.2% |  1.42e-05
   2950 | -7.554759e-03 | 9.828548e-05 | -7.653045e-03 |  0.9976 |     0.6484 |    7.2% |  1.27e-05
   2975 | -7.554442e-03 | 9.860353e-05 | -7.653045e-03 |  0.9976 |     0.6484 |    7.2% |  1.15e-05
   3000 | -7.554555e-03 | 9.849098e-05 | -7.653046e-03 |  0.9976 |     0.6484 |    7.2% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 7.24% (epoch 3000) | Best loss: -7.554966e-03 (epoch 1761)
  Tip displacement: 0.6484 mm (expected: 0.6990 mm)
  Relative error: 7.24%
  J range: [0.997624, 1.002373]
  Training time: 98.2s (1.6min)
  ======================================================================

