╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
    425 | -7.551365e-03 | 9.528235e-05 | -7.646647e-03 |  0.9977 |     0.6261 |   10.4% |  9.62e-04
    450 | -7.551432e-03 | 9.008693e-05 | -7.641518e-03 |  0.9979 |     0.6026 |   13.8% |  9.57e-04
    475 | -7.552280e-03 | 9.459685e-05 | -7.646876e-03 |  0.9978 |     0.6250 |   10.6% |  9.52e-04
    500 | -7.552635e-03 | 9.583359e-05 | -7.648469e-03 |  0.9978 |     0.6324 |    9.5% |  9.46e-04
    525 | -7.551802e-03 | 9.139349e-05 | -7.643196e-03 |  0.9979 |     0.6149 |   12.0% |  9.40e-04
    550 | -7.552359e-03 | 9.573260e-05 | -7.648092e-03 |  0.9978 |     0.6315 |    9.6% |  9.34e-04
    575 | -7.551699e-03 | 9.712587e-05 | -7.648825e-03 |  0.9977 |     0.6334 |    9.4% |  9.27e-04
    600 | -7.551346e-03 | 9.448237e-05 | -7.645829e-03 |  0.9977 |     0.6212 |   11.1% |  9.20e-04
    625 | -7.552997e-03 | 9.542066e-05 | -7.648418e-03 |  0.9978 |     0.6330 |    9.4% |  9.13e-04
    650 | -7.552534e-03 | 9.682460e-05 | -7.649358e-03 |  0.9978 |     0.6362 |    9.0% |  9.05e-04
    675 | -7.552269e-03 | 9.473923e-05 | -7.647009e-03 |  0.9979 |     0.6264 |   10.4% |  8.98e-04
    700 | -7.552123e-03 | 9.709141e-05 | -7.649214e-03 |  0.9977 |     0.6354 |    9.1% |  8.90e-04
    725 | -7.548596e-03 | 1.000477e-04 | -7.648644e-03 |  0.9979 |     0.6347 |    9.2% |  8.81e-04
    750 | -7.553134e-03 | 9.386321e-05 | -7.646997e-03 |  0.9978 |     0.6254 |   10.5% |  8.73e-04
    775 | -7.553061e-03 | 9.622457e-05 | -7.649286e-03 |  0.9977 |     0.6363 |    9.0% |  8.64e-04
    800 | -7.552220e-03 | 9.781566e-05 | -7.650036e-03 |  0.9977 |     0.6383 |    8.7% |  8.55e-04
    825 | -7.552003e-03 | 9.377436e-05 | -7.645777e-03 |  0.9977 |     0.6236 |   10.8% |  8.46e-04
    850 | -7.552917e-03 | 9.637088e-05 | -7.649288e-03 |  0.9978 |     0.6363 |    9.0% |  8.36e-04
    875 | -7.550359e-03 | 9.804103e-05 | -7.648400e-03 |  0.9979 |     0.6338 |    9.3% |  8.26e-04
    900 | -7.551900e-03 | 9.756735e-05 | -7.649467e-03 |  0.9977 |     0.6359 |    9.0% |  8.17e-04
    925 | -7.548024e-03 | 9.998466e-05 | -7.648009e-03 |  0.9976 |     0.6308 |    9.7% |  8.06e-04
    950 | -7.551768e-03 | 9.799600e-05 | -7.649764e-03 |  0.9977 |     0.6370 |    8.9% |  7.96e-04
    975 | -7.551274e-03 | 9.854417e-05 | -7.649818e-03 |  0.9977 |     0.6374 |    8.8% |  7.85e-04
   1000 | -7.550999e-03 | 9.830868e-05 | -7.649307e-03 |  0.9977 |     0.6353 |    9.1% |  7.75e-04
   1025 | -7.552534e-03 | 9.684567e-05 | -7.649380e-03 |  0.9977 |     0.6364 |    9.0% |  7.64e-04
   1050 | -7.553374e-03 | 9.616204e-05 | -7.649536e-03 |  0.9978 |     0.6370 |    8.9% |  7.52e-04
   1075 | -7.553264e-03 | 9.690726e-05 | -7.650171e-03 |  0.9978 |     0.6390 |    8.6% |  7.41e-04
   1100 | -7.553261e-03 | 9.571262e-05 | -7.648974e-03 |  0.9978 |     0.6345 |    9.2% |  7.30e-04
   1125 | -7.552430e-03 | 9.786832e-05 | -7.650298e-03 |  0.9977 |     0.6393 |    8.5% |  7.18e-04
   1150 | -7.552125e-03 | 9.872128e-05 | -7.650846e-03 |  0.9977 |     0.6412 |    8.3% |  7.06e-04
   1175 | -7.553049e-03 | 9.633543e-05 | -7.649384e-03 |  0.9978 |     0.6344 |    9.2% |  6.94e-04
   1200 | -7.553569e-03 | 9.728597e-05 | -7.650855e-03 |  0.9977 |     0.6417 |    8.2% |  6.82e-04
   1225 | -7.553168e-03 | 9.780782e-05 | -7.650976e-03 |  0.9977 |     0.6421 |    8.1% |  6.70e-04
   1250 | -7.551186e-03 | 9.868626e-05 | -7.649872e-03 |  0.9978 |     0.6391 |    8.6% |  6.58e-04
   1275 | -7.553774e-03 | 9.654087e-05 | -7.650315e-03 |  0.9977 |     0.6391 |    8.6% |  6.46e-04
   1300 | -7.552995e-03 | 9.829603e-05 | -7.651291e-03 |  0.9977 |     0.6429 |    8.0% |  6.33e-04
   1325 | -7.553374e-03 | 9.790962e-05 | -7.651283e-03 |  0.9977 |     0.6431 |    8.0% |  6.21e-04
   1350 | -7.552783e-03 | 9.577331e-05 | -7.648556e-03 |  0.9978 |     0.6345 |    9.2% |  6.08e-04
   1375 | -7.553701e-03 | 9.733184e-05 | -7.651033e-03 |  0.9977 |     0.6423 |    8.1% |  5.95e-04
   1400 | -7.553179e-03 | 9.823378e-05 | -7.651413e-03 |  0.9977 |     0.6435 |    7.9% |  5.82e-04
   1425 | -7.553402e-03 | 9.809904e-05 | -7.651501e-03 |  0.9977 |     0.6439 |    7.9% |  5.70e-04
   1450 | -7.553695e-03 | 9.772041e-05 | -7.651415e-03 |  0.9977 |     0.6439 |    7.9% |  5.57e-04
   1475 | -7.552618e-03 | 9.805866e-05 | -7.650677e-03 |  0.9977 |     0.6401 |    8.4% |  5.44e-04
   1500 | -7.553502e-03 | 9.799942e-05 | -7.651501e-03 |  0.9977 |     0.6438 |    7.9% |  5.31e-04
   1525 | -7.553536e-03 | 9.810613e-05 | -7.651641e-03 |  0.9977 |     0.6444 |    7.8% |  5.18e-04
   1550 | -7.553766e-03 | 9.797348e-05 | -7.651740e-03 |  0.9977 |     0.6448 |    7.8% |  5.05e-04
   1575 | -7.553567e-03 | 9.822287e-05 | -7.651790e-03 |  0.9977 |     0.6450 |    7.7% |  4.92e-04
   1600 | -7.553902e-03 | 9.793129e-05 | -7.651834e-03 |  0.9977 |     0.6451 |    7.7% |  4.79e-04
   1625 | -7.553771e-03 | 9.810874e-05 | -7.651879e-03 |  0.9977 |     0.6453 |    7.7% |  4.66e-04
   1650 | -7.554009e-03 | 9.786819e-05 | -7.651877e-03 |  0.9977 |     0.6453 |    7.7% |  4.53e-04
   1675 | -7.553050e-03 | 9.862486e-05 | -7.651675e-03 |  0.9977 |     0.6443 |    7.8% |  4.40e-04
   1700 | -7.553822e-03 | 9.808935e-05 | -7.651912e-03 |  0.9977 |     0.6453 |    7.7% |  4.28e-04
   1725 | -7.553856e-03 | 9.813494e-05 | -7.651991e-03 |  0.9977 |     0.6457 |    7.6% |  4.15e-04
   1750 | -7.553718e-03 | 9.831902e-05 | -7.652037e-03 |  0.9977 |     0.6458 |    7.6% |  4.02e-04
   1775 | -7.553774e-03 | 9.829706e-05 | -7.652071e-03 |  0.9977 |     0.6459 |    7.6% |  3.89e-04
   1800 | -7.553480e-03 | 9.862008e-05 | -7.652100e-03 |  0.9976 |     0.6460 |    7.6% |  3.77e-04
   1825 | -7.553564e-03 | 9.856331e-05 | -7.652127e-03 |  0.9976 |     0.6461 |    7.6% |  3.64e-04
   1850 | -7.553852e-03 | 9.830286e-05 | -7.652155e-03 |  0.9976 |     0.6462 |    7.5% |  3.52e-04
   1875 | -7.553759e-03 | 9.842120e-05 | -7.652180e-03 |  0.9976 |     0.6463 |    7.5% |  3.40e-04
   1900 | -7.553694e-03 | 9.850863e-05 | -7.652203e-03 |  0.9976 |     0.6464 |    7.5% |  3.28e-04
   1925 | -7.553660e-03 | 9.856664e-05 | -7.652227e-03 |  0.9976 |     0.6465 |    7.5% |  3.16e-04
   1950 | -7.553576e-03 | 9.867290e-05 | -7.652249e-03 |  0.9976 |     0.6465 |    7.5% |  3.04e-04
   1975 | -7.553783e-03 | 9.848792e-05 | -7.652271e-03 |  0.9976 |     0.6466 |    7.5% |  2.92e-04
   2000 | -7.553633e-03 | 9.865708e-05 | -7.652290e-03 |  0.9976 |     0.6467 |    7.5% |  2.80e-04
   2025 | -7.553744e-03 | 9.856345e-05 | -7.652307e-03 |  0.9976 |     0.6467 |    7.5% |  2.69e-04
   2050 | -7.553507e-03 | 9.881932e-05 | -7.652326e-03 |  0.9976 |     0.6468 |    7.5% |  2.57e-04
   2075 | -7.553606e-03 | 9.873924e-05 | -7.652345e-03 |  0.9976 |     0.6469 |    7.5% |  2.46e-04
   2100 | -7.553976e-03 | 9.838599e-05 | -7.652362e-03 |  0.9976 |     0.6469 |    7.4% |  2.35e-04
   2125 | -7.554090e-03 | 9.828567e-05 | -7.652376e-03 |  0.9976 |     0.6470 |    7.4% |  2.25e-04
   2150 | -7.554126e-03 | 9.826729e-05 | -7.652393e-03 |  0.9976 |     0.6470 |    7.4% |  2.14e-04
   2175 | -7.553938e-03 | 9.846844e-05 | -7.652407e-03 |  0.9976 |     0.6471 |    7.4% |  2.04e-04
   2200 | -7.554069e-03 | 9.835078e-05 | -7.652420e-03 |  0.9976 |     0.6471 |    7.4% |  1.93e-04
   2225 | -7.553749e-03 | 9.868359e-05 | -7.652433e-03 |  0.9976 |     0.6472 |    7.4% |  1.84e-04
   2250 | -7.553898e-03 | 9.854628e-05 | -7.652445e-03 |  0.9976 |     0.6472 |    7.4% |  1.74e-04
   2275 | -7.553573e-03 | 9.888223e-05 | -7.652455e-03 |  0.9976 |     0.6472 |    7.4% |  1.64e-04
   2300 | -7.553978e-03 | 9.849040e-05 | -7.652469e-03 |  0.9976 |     0.6473 |    7.4% |  1.55e-04
   2325 | -7.553772e-03 | 9.870411e-05 | -7.652475e-03 |  0.9976 |     0.6473 |    7.4% |  1.46e-04
   2350 | -7.553657e-03 | 9.883082e-05 | -7.652488e-03 |  0.9976 |     0.6473 |    7.4% |  1.37e-04
   2375 | -7.553584e-03 | 9.891189e-05 | -7.652496e-03 |  0.9976 |     0.6474 |    7.4% |  1.29e-04
   2400 | -7.553908e-03 | 9.859768e-05 | -7.652505e-03 |  0.9976 |     0.6474 |    7.4% |  1.20e-04
   2425 | -7.553667e-03 | 9.884582e-05 | -7.652513e-03 |  0.9976 |     0.6474 |    7.4% |  1.12e-04
   2450 | -7.553776e-03 | 9.874481e-05 | -7.652521e-03 |  0.9976 |     0.6475 |    7.4% |  1.05e-04
   2475 | -7.553726e-03 | 9.880289e-05 | -7.652529e-03 |  0.9976 |     0.6475 |    7.4% |  9.71e-05
   2500 | -7.554118e-03 | 9.841766e-05 | -7.652535e-03 |  0.9976 |     0.6475 |    7.4% |  8.99e-05
   2525 | -7.554021e-03 | 9.852086e-05 | -7.652542e-03 |  0.9976 |     0.6475 |    7.4% |  8.29e-05
   2550 | -7.553957e-03 | 9.859052e-05 | -7.652548e-03 |  0.9976 |     0.6476 |    7.4% |  7.63e-05
   2575 | -7.554156e-03 | 9.839557e-05 | -7.652551e-03 |  0.9976 |     0.6476 |    7.4% |  7.00e-05
   2600 | -7.553986e-03 | 9.857140e-05 | -7.652557e-03 |  0.9976 |     0.6476 |    7.4% |  6.40e-05
   2625 | -7.553956e-03 | 9.860603e-05 | -7.652563e-03 |  0.9976 |     0.6476 |    7.3% |  5.82e-05
   2650 | -7.553874e-03 | 9.869227e-05 | -7.652566e-03 |  0.9976 |     0.6476 |    7.3% |  5.28e-05
   2675 | -7.553777e-03 | 9.879409e-05 | -7.652571e-03 |  0.9976 |     0.6476 |    7.3% |  4.77e-05
   2700 | -7.553875e-03 | 9.869982e-05 | -7.652574e-03 |  0.9976 |     0.6476 |    7.3% |  4.29e-05
   2725 | -7.553895e-03 | 9.868054e-05 | -7.652576e-03 |  0.9976 |     0.6476 |    7.3% |  3.84e-05
   2750 | -7.554075e-03 | 9.850584e-05 | -7.652581e-03 |  0.9976 |     0.6477 |    7.3% |  3.42e-05
   2775 | -7.554017e-03 | 9.856788e-05 | -7.652584e-03 |  0.9976 |     0.6477 |    7.3% |  3.04e-05
   2800 | -7.554066e-03 | 9.851996e-05 | -7.652586e-03 |  0.9976 |     0.6477 |    7.3% |  2.69e-05
   2825 | -7.553952e-03 | 9.863501e-05 | -7.652587e-03 |  0.9976 |     0.6477 |    7.3% |  2.37e-05
   2850 | -7.553995e-03 | 9.859400e-05 | -7.652589e-03 |  0.9976 |     0.6477 |    7.3% |  2.08e-05
   2875 | -7.554172e-03 | 9.841885e-05 | -7.652591e-03 |  0.9976 |     0.6477 |    7.3% |  1.83e-05
   2900 | -7.554104e-03 | 9.848877e-05 | -7.652593e-03 |  0.9976 |     0.6477 |    7.3% |  1.61e-05
   2925 | -7.554070e-03 | 9.852452e-05 | -7.652595e-03 |  0.9976 |     0.6477 |    7.3% |  1.42e-05
   2950 | -7.554055e-03 | 9.854094e-05 | -7.652596e-03 |  0.9976 |     0.6477 |    7.3% |  1.27e-05
   2975 | -7.553842e-03 | 9.875475e-05 | -7.652597e-03 |  0.9976 |     0.6477 |    7.3% |  1.15e-05
   3000 | -7.553950e-03 | 9.864648e-05 | -7.652597e-03 |  0.9976 |     0.6477 |    7.3% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 7.33% (epoch 3000) | Best loss: -7.554419e-03 (epoch 1680)
  Tip displacement: 0.6477 mm (expected: 0.6990 mm)
  Relative error: 7.33%
  J range: [0.997593, 1.002378]
  Training time: 118.2s (2.0min)
  ======================================================================

