╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1875 | -7.553783e-03 | 9.774131e-05 | -7.651525e-03 |  0.9976 |     0.6436 |    7.9% |  3.40e-04
   1900 | -7.553986e-03 | 9.756302e-05 | -7.651549e-03 |  0.9976 |     0.6436 |    7.9% |  3.28e-04
   1925 | -7.553997e-03 | 9.757631e-05 | -7.651573e-03 |  0.9976 |     0.6437 |    7.9% |  3.16e-04
   1950 | -7.553988e-03 | 9.760872e-05 | -7.651596e-03 |  0.9976 |     0.6438 |    7.9% |  3.04e-04
   1975 | -7.553600e-03 | 9.801798e-05 | -7.651618e-03 |  0.9976 |     0.6439 |    7.9% |  2.92e-04
   2000 | -7.553866e-03 | 9.777529e-05 | -7.651641e-03 |  0.9976 |     0.6439 |    7.9% |  2.80e-04
   2025 | -7.553814e-03 | 9.784769e-05 | -7.651662e-03 |  0.9976 |     0.6440 |    7.9% |  2.69e-04
   2050 | -7.553665e-03 | 9.801720e-05 | -7.651682e-03 |  0.9976 |     0.6441 |    7.9% |  2.57e-04
   2075 | -7.553626e-03 | 9.807321e-05 | -7.651700e-03 |  0.9976 |     0.6441 |    7.8% |  2.46e-04
   2100 | -7.553789e-03 | 9.792882e-05 | -7.651718e-03 |  0.9976 |     0.6442 |    7.8% |  2.35e-04
   2125 | -7.554089e-03 | 9.764715e-05 | -7.651736e-03 |  0.9976 |     0.6442 |    7.8% |  2.25e-04
   2150 | -7.554015e-03 | 9.773789e-05 | -7.651753e-03 |  0.9976 |     0.6443 |    7.8% |  2.14e-04
   2175 | -7.554031e-03 | 9.773854e-05 | -7.651770e-03 |  0.9976 |     0.6444 |    7.8% |  2.04e-04
   2200 | -7.553878e-03 | 9.790676e-05 | -7.651785e-03 |  0.9976 |     0.6444 |    7.8% |  1.93e-04
   2225 | -7.553854e-03 | 9.794279e-05 | -7.651797e-03 |  0.9976 |     0.6444 |    7.8% |  1.84e-04
   2250 | -7.553925e-03 | 9.788596e-05 | -7.651811e-03 |  0.9976 |     0.6445 |    7.8% |  1.74e-04
   2275 | -7.553938e-03 | 9.788670e-05 | -7.651825e-03 |  0.9976 |     0.6445 |    7.8% |  1.64e-04
   2300 | -7.553894e-03 | 9.794367e-05 | -7.651837e-03 |  0.9976 |     0.6446 |    7.8% |  1.55e-04
   2325 | -7.553848e-03 | 9.800184e-05 | -7.651849e-03 |  0.9976 |     0.6446 |    7.8% |  1.46e-04
   2350 | -7.553968e-03 | 9.789317e-05 | -7.651861e-03 |  0.9976 |     0.6446 |    7.8% |  1.37e-04
   2375 | -7.553959e-03 | 9.791183e-05 | -7.651871e-03 |  0.9976 |     0.6447 |    7.8% |  1.29e-04
   2400 | -7.553790e-03 | 9.809111e-05 | -7.651881e-03 |  0.9976 |     0.6447 |    7.8% |  1.20e-04
   2425 | -7.553999e-03 | 9.789199e-05 | -7.651891e-03 |  0.9976 |     0.6447 |    7.8% |  1.12e-04
   2450 | -7.553828e-03 | 9.807019e-05 | -7.651898e-03 |  0.9976 |     0.6448 |    7.8% |  1.05e-04
   2475 | -7.553856e-03 | 9.805139e-05 | -7.651908e-03 |  0.9976 |     0.6448 |    7.8% |  9.71e-05
   2500 | -7.554108e-03 | 9.780565e-05 | -7.651914e-03 |  0.9976 |     0.6448 |    7.7% |  8.99e-05
   2525 | -7.553861e-03 | 9.806236e-05 | -7.651923e-03 |  0.9976 |     0.6448 |    7.7% |  8.29e-05
   2550 | -7.553796e-03 | 9.813343e-05 | -7.651930e-03 |  0.9976 |     0.6449 |    7.7% |  7.63e-05
   2575 | -7.554036e-03 | 9.789909e-05 | -7.651935e-03 |  0.9976 |     0.6449 |    7.7% |  7.00e-05
   2600 | -7.553828e-03 | 9.811301e-05 | -7.651941e-03 |  0.9976 |     0.6449 |    7.7% |  6.40e-05
   2625 | -7.553939e-03 | 9.800783e-05 | -7.651947e-03 |  0.9976 |     0.6449 |    7.7% |  5.82e-05
   2650 | -7.553937e-03 | 9.801562e-05 | -7.651953e-03 |  0.9976 |     0.6449 |    7.7% |  5.28e-05
   2675 | -7.553959e-03 | 9.799744e-05 | -7.651956e-03 |  0.9976 |     0.6449 |    7.7% |  4.77e-05
   2700 | -7.554058e-03 | 9.790405e-05 | -7.651961e-03 |  0.9976 |     0.6450 |    7.7% |  4.29e-05
   2725 | -7.554079e-03 | 9.788609e-05 | -7.651966e-03 |  0.9976 |     0.6450 |    7.7% |  3.84e-05
   2750 | -7.553853e-03 | 9.811633e-05 | -7.651969e-03 |  0.9976 |     0.6450 |    7.7% |  3.42e-05
   2775 | -7.553993e-03 | 9.797943e-05 | -7.651973e-03 |  0.9976 |     0.6450 |    7.7% |  3.04e-05
   2800 | -7.553707e-03 | 9.826782e-05 | -7.651975e-03 |  0.9976 |     0.6450 |    7.7% |  2.69e-05
   2825 | -7.553879e-03 | 9.809907e-05 | -7.651978e-03 |  0.9976 |     0.6450 |    7.7% |  2.37e-05
   2850 | -7.553941e-03 | 9.803951e-05 | -7.651980e-03 |  0.9976 |     0.6450 |    7.7% |  2.08e-05
   2875 | -7.554047e-03 | 9.793605e-05 | -7.651983e-03 |  0.9976 |     0.6450 |    7.7% |  1.83e-05
   2900 | -7.554017e-03 | 9.796859e-05 | -7.651985e-03 |  0.9976 |     0.6450 |    7.7% |  1.61e-05
   2925 | -7.554018e-03 | 9.796767e-05 | -7.651986e-03 |  0.9976 |     0.6450 |    7.7% |  1.42e-05
   2950 | -7.553785e-03 | 9.820352e-05 | -7.651988e-03 |  0.9976 |     0.6450 |    7.7% |  1.27e-05
   2975 | -7.553836e-03 | 9.815369e-05 | -7.651990e-03 |  0.9976 |     0.6450 |    7.7% |  1.15e-05
   3000 | -7.554198e-03 | 9.779375e-05 | -7.651991e-03 |  0.9976 |     0.6451 |    7.7% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 7.71% (epoch 3000) | Best loss: -7.554539e-03 (epoch 1488)
  Tip displacement: 0.6451 mm (expected: 0.6990 mm)
  Relative error: 7.71%
  J range: [0.997613, 1.002441]
  Training time: 132.8s (2.2min)
  ======================================================================

