╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
    325 | -7.549643e-03 | 9.142975e-05 | -7.641072e-03 |  0.9979 |     0.6053 |   13.4% |  9.80e-04
    350 | -7.548415e-03 | 9.443036e-05 | -7.642846e-03 |  0.9977 |     0.6110 |   12.6% |  9.76e-04
    375 | -7.550019e-03 | 9.230999e-05 | -7.642329e-03 |  0.9979 |     0.6104 |   12.7% |  9.72e-04
    400 | -7.550184e-03 | 9.367093e-05 | -7.643855e-03 |  0.9977 |     0.6151 |   12.0% |  9.67e-04
    425 | -7.551712e-03 | 9.274980e-05 | -7.644462e-03 |  0.9979 |     0.6172 |   11.7% |  9.62e-04
    450 | -7.551574e-03 | 9.237514e-05 | -7.643949e-03 |  0.9977 |     0.6153 |   12.0% |  9.57e-04
    475 | -7.552975e-03 | 9.134896e-05 | -7.644324e-03 |  0.9978 |     0.6168 |   11.8% |  9.52e-04
    500 | -7.552161e-03 | 9.182907e-05 | -7.643990e-03 |  0.9978 |     0.6157 |   11.9% |  9.46e-04
    525 | -7.551944e-03 | 9.220371e-05 | -7.644148e-03 |  0.9977 |     0.6161 |   11.9% |  9.40e-04
    550 | -7.553372e-03 | 9.107746e-05 | -7.644449e-03 |  0.9979 |     0.6179 |   11.6% |  9.34e-04
    575 | -7.549239e-03 | 9.740597e-05 | -7.646645e-03 |  0.9977 |     0.6252 |   10.5% |  9.27e-04
    600 | -7.553503e-03 | 9.384731e-05 | -7.647350e-03 |  0.9977 |     0.6275 |   10.2% |  9.20e-04
    625 | -7.551043e-03 | 9.753852e-05 | -7.648582e-03 |  0.9977 |     0.6324 |    9.5% |  9.13e-04
    650 | -7.550417e-03 | 8.875696e-05 | -7.639174e-03 |  0.9977 |     0.5970 |   14.6% |  9.05e-04
    675 | -7.553188e-03 | 9.501042e-05 | -7.648198e-03 |  0.9976 |     0.6304 |    9.8% |  8.98e-04
    700 | -7.553031e-03 | 9.583253e-05 | -7.648864e-03 |  0.9977 |     0.6337 |    9.3% |  8.90e-04
    725 | -7.553098e-03 | 9.633855e-05 | -7.649436e-03 |  0.9977 |     0.6356 |    9.1% |  8.81e-04
    750 | -7.553395e-03 | 9.624707e-05 | -7.649642e-03 |  0.9977 |     0.6364 |    8.9% |  8.73e-04
    775 | -7.550615e-03 | 8.908140e-05 | -7.639697e-03 |  0.9982 |     0.6035 |   13.7% |  8.64e-04
    800 | -7.552954e-03 | 9.484254e-05 | -7.647797e-03 |  0.9979 |     0.6303 |    9.8% |  8.55e-04
    825 | -7.553271e-03 | 9.674481e-05 | -7.650016e-03 |  0.9977 |     0.6375 |    8.8% |  8.46e-04
    850 | -7.552824e-03 | 9.711896e-05 | -7.649942e-03 |  0.9977 |     0.6376 |    8.8% |  8.36e-04
    875 | -7.552538e-03 | 9.289462e-05 | -7.645432e-03 |  0.9977 |     0.6208 |   11.2% |  8.26e-04
    900 | -7.553418e-03 | 9.595270e-05 | -7.649370e-03 |  0.9977 |     0.6354 |    9.1% |  8.17e-04
    925 | -7.553997e-03 | 9.623756e-05 | -7.650235e-03 |  0.9977 |     0.6384 |    8.7% |  8.06e-04
    950 | -7.553300e-03 | 9.519161e-05 | -7.648491e-03 |  0.9977 |     0.6323 |    9.5% |  7.96e-04
    975 | -7.553723e-03 | 9.605780e-05 | -7.649781e-03 |  0.9977 |     0.6369 |    8.9% |  7.85e-04
   1000 | -7.549152e-03 | 9.420091e-05 | -7.643353e-03 |  0.9976 |     0.6141 |   12.1% |  7.75e-04
   1025 | -7.553713e-03 | 9.596992e-05 | -7.649683e-03 |  0.9976 |     0.6354 |    9.1% |  7.64e-04
   1050 | -7.554179e-03 | 9.626205e-05 | -7.650441e-03 |  0.9977 |     0.6395 |    8.5% |  7.52e-04
   1075 | -7.554051e-03 | 9.651257e-05 | -7.650563e-03 |  0.9976 |     0.6398 |    8.5% |  7.41e-04
   1100 | -7.552415e-03 | 9.642293e-05 | -7.648838e-03 |  0.9976 |     0.6329 |    9.5% |  7.30e-04
   1125 | -7.554231e-03 | 9.646964e-05 | -7.650701e-03 |  0.9976 |     0.6401 |    8.4% |  7.18e-04
   1150 | -7.553548e-03 | 9.658493e-05 | -7.650133e-03 |  0.9976 |     0.6381 |    8.7% |  7.06e-04
   1175 | -7.553054e-03 | 9.519140e-05 | -7.648246e-03 |  0.9977 |     0.6315 |    9.7% |  6.94e-04
   1200 | -7.553099e-03 | 9.715667e-05 | -7.650255e-03 |  0.9976 |     0.6385 |    8.7% |  6.82e-04
   1225 | -7.552688e-03 | 9.762733e-05 | -7.650315e-03 |  0.9976 |     0.6390 |    8.6% |  6.70e-04
   1250 | -7.553161e-03 | 9.628492e-05 | -7.649445e-03 |  0.9976 |     0.6360 |    9.0% |  6.58e-04
   1275 | -7.552911e-03 | 9.771033e-05 | -7.650621e-03 |  0.9976 |     0.6400 |    8.4% |  6.46e-04
   1300 | -7.554086e-03 | 9.668572e-05 | -7.650772e-03 |  0.9976 |     0.6404 |    8.4% |  6.33e-04
   1325 | -7.553730e-03 | 9.505570e-05 | -7.648786e-03 |  0.9976 |     0.6334 |    9.4% |  6.21e-04
   1350 | -7.553380e-03 | 9.719410e-05 | -7.650575e-03 |  0.9976 |     0.6397 |    8.5% |  6.08e-04
   1375 | -7.553847e-03 | 9.732514e-05 | -7.651172e-03 |  0.9976 |     0.6419 |    8.2% |  5.95e-04
   1400 | -7.551856e-03 | 9.819242e-05 | -7.650049e-03 |  0.9976 |     0.6383 |    8.7% |  5.82e-04
   1425 | -7.554019e-03 | 9.684047e-05 | -7.650860e-03 |  0.9976 |     0.6408 |    8.3% |  5.70e-04
   1450 | -7.554065e-03 | 9.714544e-05 | -7.651210e-03 |  0.9976 |     0.6421 |    8.1% |  5.57e-04
   1475 | -7.552403e-03 | 9.855657e-05 | -7.650959e-03 |  0.9976 |     0.6414 |    8.2% |  5.44e-04
   1500 | -7.554121e-03 | 9.686638e-05 | -7.650987e-03 |  0.9976 |     0.6410 |    8.3% |  5.31e-04
   1525 | -7.554477e-03 | 9.688144e-05 | -7.651358e-03 |  0.9976 |     0.6426 |    8.1% |  5.18e-04
   1550 | -7.552934e-03 | 9.829738e-05 | -7.651231e-03 |  0.9976 |     0.6423 |    8.1% |  5.05e-04
   1575 | -7.553332e-03 | 9.803470e-05 | -7.651366e-03 |  0.9976 |     0.6426 |    8.1% |  4.92e-04
   1600 | -7.554202e-03 | 9.719915e-05 | -7.651402e-03 |  0.9976 |     0.6428 |    8.0% |  4.79e-04
   1625 | -7.553461e-03 | 9.797663e-05 | -7.651438e-03 |  0.9976 |     0.6430 |    8.0% |  4.66e-04
   1650 | -7.553959e-03 | 9.747091e-05 | -7.651430e-03 |  0.9976 |     0.6429 |    8.0% |  4.53e-04
   1675 | -7.553857e-03 | 9.773664e-05 | -7.651594e-03 |  0.9976 |     0.6435 |    7.9% |  4.40e-04
   1700 | -7.553682e-03 | 9.789875e-05 | -7.651580e-03 |  0.9976 |     0.6435 |    7.9% |  4.28e-04
   1725 | -7.554121e-03 | 9.751074e-05 | -7.651632e-03 |  0.9976 |     0.6436 |    7.9% |  4.15e-04
   1750 | -7.554092e-03 | 9.759294e-05 | -7.651685e-03 |  0.9976 |     0.6438 |    7.9% |  4.02e-04
   1775 | -7.554031e-03 | 9.767483e-05 | -7.651706e-03 |  0.9976 |     0.6439 |    7.9% |  3.89e-04
   1800 | -7.553940e-03 | 9.778490e-05 | -7.651725e-03 |  0.9976 |     0.6440 |    7.9% |  3.77e-04
   1825 | -7.553782e-03 | 9.796138e-05 | -7.651743e-03 |  0.9976 |     0.6440 |    7.9% |  3.64e-04
   1850 | -7.553888e-03 | 9.787281e-05 | -7.651761e-03 |  0.9976 |     0.6441 |    7.8% |  3.52e-04
   1875 | -7.553898e-03 | 9.787983e-05 | -7.651778e-03 |  0.9976 |     0.6442 |    7.8% |  3.40e-04
   1900 | -7.553822e-03 | 9.797267e-05 | -7.651795e-03 |  0.9976 |     0.6442 |    7.8% |  3.28e-04
   1925 | -7.554036e-03 | 9.777363e-05 | -7.651809e-03 |  0.9976 |     0.6443 |    7.8% |  3.16e-04
   1950 | -7.553910e-03 | 9.791539e-05 | -7.651825e-03 |  0.9976 |     0.6443 |    7.8% |  3.04e-04
   1975 | -7.554123e-03 | 9.771682e-05 | -7.651840e-03 |  0.9976 |     0.6444 |    7.8% |  2.92e-04
   2000 | -7.553870e-03 | 9.798416e-05 | -7.651854e-03 |  0.9976 |     0.6444 |    7.8% |  2.80e-04
   2025 | -7.554073e-03 | 9.779284e-05 | -7.651866e-03 |  0.9976 |     0.6445 |    7.8% |  2.69e-04
   2050 | -7.554064e-03 | 9.781479e-05 | -7.651879e-03 |  0.9976 |     0.6445 |    7.8% |  2.57e-04
   2075 | -7.553753e-03 | 9.813829e-05 | -7.651892e-03 |  0.9976 |     0.6446 |    7.8% |  2.46e-04
   2100 | -7.553690e-03 | 9.821145e-05 | -7.651901e-03 |  0.9976 |     0.6446 |    7.8% |  2.35e-04
   2125 | -7.553773e-03 | 9.814170e-05 | -7.651914e-03 |  0.9976 |     0.6446 |    7.8% |  2.25e-04
   2150 | -7.553784e-03 | 9.814014e-05 | -7.651924e-03 |  0.9976 |     0.6447 |    7.8% |  2.14e-04
   2175 | -7.553709e-03 | 9.822508e-05 | -7.651934e-03 |  0.9976 |     0.6447 |    7.8% |  2.04e-04
   2200 | -7.553837e-03 | 9.810524e-05 | -7.651942e-03 |  0.9976 |     0.6447 |    7.8% |  1.93e-04
   2225 | -7.553822e-03 | 9.813093e-05 | -7.651953e-03 |  0.9976 |     0.6448 |    7.8% |  1.84e-04
   2250 | -7.553886e-03 | 9.807534e-05 | -7.651961e-03 |  0.9976 |     0.6448 |    7.7% |  1.74e-04
   2275 | -7.554073e-03 | 9.789622e-05 | -7.651970e-03 |  0.9976 |     0.6448 |    7.7% |  1.64e-04
   2300 | -7.553874e-03 | 9.810235e-05 | -7.651976e-03 |  0.9976 |     0.6449 |    7.7% |  1.55e-04
   2325 | -7.553923e-03 | 9.806355e-05 | -7.651987e-03 |  0.9976 |     0.6449 |    7.7% |  1.46e-04
   2350 | -7.553864e-03 | 9.812822e-05 | -7.651992e-03 |  0.9976 |     0.6449 |    7.7% |  1.37e-04
   2375 | -7.553756e-03 | 9.824382e-05 | -7.652000e-03 |  0.9976 |     0.6449 |    7.7% |  1.29e-04
   2400 | -7.553836e-03 | 9.816981e-05 | -7.652006e-03 |  0.9976 |     0.6450 |    7.7% |  1.20e-04
   2425 | -7.553705e-03 | 9.830868e-05 | -7.652013e-03 |  0.9976 |     0.6450 |    7.7% |  1.12e-04
   2450 | -7.553738e-03 | 9.828017e-05 | -7.652018e-03 |  0.9976 |     0.6450 |    7.7% |  1.05e-04
   2475 | -7.553570e-03 | 9.845350e-05 | -7.652023e-03 |  0.9976 |     0.6450 |    7.7% |  9.71e-05
   2500 | -7.553797e-03 | 9.823100e-05 | -7.652028e-03 |  0.9976 |     0.6450 |    7.7% |  8.99e-05
   2525 | -7.553589e-03 | 9.844522e-05 | -7.652034e-03 |  0.9976 |     0.6451 |    7.7% |  8.29e-05
   2550 | -7.553894e-03 | 9.814437e-05 | -7.652038e-03 |  0.9976 |     0.6451 |    7.7% |  7.63e-05
   2575 | -7.553897e-03 | 9.814466e-05 | -7.652042e-03 |  0.9976 |     0.6451 |    7.7% |  7.00e-05
   2600 | -7.553773e-03 | 9.827125e-05 | -7.652045e-03 |  0.9976 |     0.6451 |    7.7% |  6.40e-05
   2625 | -7.553875e-03 | 9.817605e-05 | -7.652051e-03 |  0.9976 |     0.6451 |    7.7% |  5.82e-05
   2650 | -7.553815e-03 | 9.823829e-05 | -7.652053e-03 |  0.9976 |     0.6451 |    7.7% |  5.28e-05
   2675 | -7.553530e-03 | 9.852603e-05 | -7.652056e-03 |  0.9976 |     0.6451 |    7.7% |  4.77e-05
   2700 | -7.553615e-03 | 9.844437e-05 | -7.652059e-03 |  0.9976 |     0.6451 |    7.7% |  4.29e-05
   2725 | -7.553697e-03 | 9.836539e-05 | -7.652062e-03 |  0.9976 |     0.6452 |    7.7% |  3.84e-05
   2750 | -7.553788e-03 | 9.827691e-05 | -7.652065e-03 |  0.9976 |     0.6452 |    7.7% |  3.42e-05
   2775 | -7.553794e-03 | 9.827282e-05 | -7.652067e-03 |  0.9976 |     0.6452 |    7.7% |  3.04e-05
   2800 | -7.553720e-03 | 9.834656e-05 | -7.652067e-03 |  0.9976 |     0.6452 |    7.7% |  2.69e-05
   2825 | -7.553671e-03 | 9.839861e-05 | -7.652069e-03 |  0.9976 |     0.6452 |    7.7% |  2.37e-05
   2850 | -7.553846e-03 | 9.822461e-05 | -7.652071e-03 |  0.9976 |     0.6452 |    7.7% |  2.08e-05
   2875 | -7.553807e-03 | 9.826430e-05 | -7.652072e-03 |  0.9976 |     0.6452 |    7.7% |  1.83e-05
   2900 | -7.553702e-03 | 9.837170e-05 | -7.652074e-03 |  0.9976 |     0.6452 |    7.7% |  1.61e-05
   2925 | -7.553696e-03 | 9.837907e-05 | -7.652075e-03 |  0.9976 |     0.6452 |    7.7% |  1.42e-05
   2950 | -7.553606e-03 | 9.846996e-05 | -7.652076e-03 |  0.9976 |     0.6452 |    7.7% |  1.27e-05
   2975 | -7.553613e-03 | 9.846308e-05 | -7.652076e-03 |  0.9976 |     0.6452 |    7.7% |  1.15e-05
   3000 | -7.553611e-03 | 9.846562e-05 | -7.652077e-03 |  0.9976 |     0.6452 |    7.7% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 7.69% (epoch 3000) | Best loss: -7.554542e-03 (epoch 1592)
  Tip displacement: 0.6452 mm (expected: 0.6990 mm)
  Relative error: 7.69%
  J range: [0.997556, 1.002422]
  Training time: 133.6s (2.2min)
  ======================================================================

