╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1100 | -7.553779e-03 | 9.622346e-05 | -7.650002e-03 |  0.9976 |     0.6374 |    8.8% |  7.30e-04
   1125 | -7.553013e-03 | 9.803542e-05 | -7.651048e-03 |  0.9976 |     0.6414 |    8.2% |  7.18e-04
   1150 | -7.553285e-03 | 9.664349e-05 | -7.649928e-03 |  0.9976 |     0.6372 |    8.8% |  7.06e-04
   1175 | -7.554411e-03 | 9.659176e-05 | -7.651003e-03 |  0.9976 |     0.6413 |    8.3% |  6.94e-04
   1200 | -7.554353e-03 | 9.645254e-05 | -7.650805e-03 |  0.9976 |     0.6404 |    8.4% |  6.82e-04
   1225 | -7.553992e-03 | 9.743789e-05 | -7.651430e-03 |  0.9976 |     0.6429 |    8.0% |  6.70e-04
   1250 | -7.553181e-03 | 9.560432e-05 | -7.648785e-03 |  0.9977 |     0.6334 |    9.4% |  6.58e-04
   1275 | -7.553426e-03 | 9.797730e-05 | -7.651404e-03 |  0.9976 |     0.6429 |    8.0% |  6.46e-04
   1300 | -7.554041e-03 | 9.747101e-05 | -7.651512e-03 |  0.9976 |     0.6433 |    8.0% |  6.33e-04
   1325 | -7.553402e-03 | 9.821383e-05 | -7.651616e-03 |  0.9976 |     0.6438 |    7.9% |  6.21e-04
   1350 | -7.552193e-03 | 9.703910e-05 | -7.649232e-03 |  0.9976 |     0.6357 |    9.0% |  6.08e-04
   1375 | -7.553413e-03 | 9.754051e-05 | -7.650953e-03 |  0.9976 |     0.6414 |    8.2% |  5.95e-04
   1400 | -7.553937e-03 | 9.756522e-05 | -7.651502e-03 |  0.9976 |     0.6433 |    8.0% |  5.82e-04
   1425 | -7.553669e-03 | 9.796342e-05 | -7.651633e-03 |  0.9976 |     0.6439 |    7.9% |  5.70e-04
   1450 | -7.553889e-03 | 9.744785e-05 | -7.651337e-03 |  0.9976 |     0.6428 |    8.0% |  5.57e-04
   1475 | -7.553379e-03 | 9.758907e-05 | -7.650968e-03 |  0.9976 |     0.6408 |    8.3% |  5.44e-04
   1500 | -7.553565e-03 | 9.809277e-05 | -7.651658e-03 |  0.9976 |     0.6439 |    7.9% |  5.31e-04
   1525 | -7.553711e-03 | 9.798329e-05 | -7.651695e-03 |  0.9976 |     0.6441 |    7.9% |  5.18e-04
   1550 | -7.553985e-03 | 9.776902e-05 | -7.651754e-03 |  0.9976 |     0.6443 |    7.8% |  5.05e-04
   1575 | -7.553841e-03 | 9.794669e-05 | -7.651788e-03 |  0.9976 |     0.6445 |    7.8% |  4.92e-04
   1600 | -7.554015e-03 | 9.760724e-05 | -7.651622e-03 |  0.9976 |     0.6438 |    7.9% |  4.79e-04
   1625 | -7.553706e-03 | 9.763939e-05 | -7.651346e-03 |  0.9976 |     0.6426 |    8.1% |  4.66e-04
   1650 | -7.553809e-03 | 9.798080e-05 | -7.651790e-03 |  0.9976 |     0.6444 |    7.8% |  4.53e-04
   1675 | -7.553848e-03 | 9.801325e-05 | -7.651862e-03 |  0.9976 |     0.6447 |    7.8% |  4.40e-04
   1700 | -7.554004e-03 | 9.789629e-05 | -7.651901e-03 |  0.9976 |     0.6449 |    7.7% |  4.28e-04
   1725 | -7.553889e-03 | 9.803465e-05 | -7.651924e-03 |  0.9976 |     0.6450 |    7.7% |  4.15e-04
   1750 | -7.553635e-03 | 9.831337e-05 | -7.651948e-03 |  0.9976 |     0.6450 |    7.7% |  4.02e-04
   1775 | -7.553803e-03 | 9.816670e-05 | -7.651969e-03 |  0.9976 |     0.6451 |    7.7% |  3.89e-04
   1800 | -7.553709e-03 | 9.828198e-05 | -7.651991e-03 |  0.9976 |     0.6452 |    7.7% |  3.77e-04
   1825 | -7.554010e-03 | 9.800206e-05 | -7.652013e-03 |  0.9976 |     0.6453 |    7.7% |  3.64e-04
   1850 | -7.553620e-03 | 9.841291e-05 | -7.652033e-03 |  0.9976 |     0.6453 |    7.7% |  3.52e-04
   1875 | -7.553946e-03 | 9.810442e-05 | -7.652051e-03 |  0.9976 |     0.6454 |    7.7% |  3.40e-04
   1900 | -7.553597e-03 | 9.847376e-05 | -7.652070e-03 |  0.9976 |     0.6455 |    7.7% |  3.28e-04
   1925 | -7.553886e-03 | 9.820321e-05 | -7.652089e-03 |  0.9976 |     0.6455 |    7.6% |  3.16e-04
   1950 | -7.553569e-03 | 9.853701e-05 | -7.652106e-03 |  0.9976 |     0.6456 |    7.6% |  3.04e-04
   1975 | -7.553553e-03 | 9.856920e-05 | -7.652123e-03 |  0.9976 |     0.6457 |    7.6% |  2.92e-04
   2000 | -7.553679e-03 | 9.846082e-05 | -7.652140e-03 |  0.9976 |     0.6457 |    7.6% |  2.80e-04
   2025 | -7.553439e-03 | 9.871728e-05 | -7.652157e-03 |  0.9976 |     0.6458 |    7.6% |  2.69e-04
   2050 | -7.553835e-03 | 9.833596e-05 | -7.652171e-03 |  0.9976 |     0.6458 |    7.6% |  2.57e-04
   2075 | -7.553768e-03 | 9.841794e-05 | -7.652186e-03 |  0.9976 |     0.6459 |    7.6% |  2.46e-04
   2100 | -7.553679e-03 | 9.852010e-05 | -7.652199e-03 |  0.9976 |     0.6459 |    7.6% |  2.35e-04
   2125 | -7.553725e-03 | 9.848889e-05 | -7.652214e-03 |  0.9976 |     0.6460 |    7.6% |  2.25e-04
   2150 | -7.553834e-03 | 9.839360e-05 | -7.652228e-03 |  0.9976 |     0.6460 |    7.6% |  2.14e-04
   2175 | -7.553847e-03 | 9.839283e-05 | -7.652240e-03 |  0.9976 |     0.6461 |    7.6% |  2.04e-04
   2200 | -7.553569e-03 | 9.868326e-05 | -7.652252e-03 |  0.9976 |     0.6461 |    7.6% |  1.93e-04
   2225 | -7.553397e-03 | 9.886607e-05 | -7.652263e-03 |  0.9976 |     0.6462 |    7.6% |  1.84e-04
   2250 | -7.553655e-03 | 9.862025e-05 | -7.652275e-03 |  0.9976 |     0.6462 |    7.5% |  1.74e-04
   2275 | -7.553866e-03 | 9.842016e-05 | -7.652286e-03 |  0.9976 |     0.6463 |    7.5% |  1.64e-04
   2300 | -7.553404e-03 | 9.889159e-05 | -7.652296e-03 |  0.9976 |     0.6463 |    7.5% |  1.55e-04
   2325 | -7.553534e-03 | 9.877268e-05 | -7.652306e-03 |  0.9976 |     0.6463 |    7.5% |  1.46e-04
   2350 | -7.553584e-03 | 9.873204e-05 | -7.652316e-03 |  0.9976 |     0.6464 |    7.5% |  1.37e-04
   2375 | -7.553684e-03 | 9.864070e-05 | -7.652325e-03 |  0.9976 |     0.6464 |    7.5% |  1.29e-04
   2400 | -7.553887e-03 | 9.844596e-05 | -7.652333e-03 |  0.9976 |     0.6464 |    7.5% |  1.20e-04
   2425 | -7.553750e-03 | 9.859152e-05 | -7.652342e-03 |  0.9976 |     0.6465 |    7.5% |  1.12e-04
   2450 | -7.553943e-03 | 9.840605e-05 | -7.652348e-03 |  0.9976 |     0.6465 |    7.5% |  1.05e-04
   2475 | -7.553660e-03 | 9.869516e-05 | -7.652355e-03 |  0.9976 |     0.6465 |    7.5% |  9.71e-05
   2500 | -7.553669e-03 | 9.869369e-05 | -7.652363e-03 |  0.9976 |     0.6465 |    7.5% |  8.99e-05
   2525 | -7.553876e-03 | 9.849224e-05 | -7.652368e-03 |  0.9976 |     0.6465 |    7.5% |  8.29e-05
   2550 | -7.553858e-03 | 9.851730e-05 | -7.652375e-03 |  0.9976 |     0.6466 |    7.5% |  7.63e-05
   2575 | -7.553914e-03 | 9.846564e-05 | -7.652380e-03 |  0.9976 |     0.6466 |    7.5% |  7.00e-05
   2600 | -7.553774e-03 | 9.861156e-05 | -7.652386e-03 |  0.9976 |     0.6466 |    7.5% |  6.40e-05
   2625 | -7.553767e-03 | 9.862435e-05 | -7.652391e-03 |  0.9976 |     0.6466 |    7.5% |  5.82e-05
   2650 | -7.553833e-03 | 9.856169e-05 | -7.652394e-03 |  0.9976 |     0.6466 |    7.5% |  5.28e-05
   2675 | -7.553766e-03 | 9.863341e-05 | -7.652399e-03 |  0.9976 |     0.6467 |    7.5% |  4.77e-05
   2700 | -7.553941e-03 | 9.846241e-05 | -7.652403e-03 |  0.9976 |     0.6467 |    7.5% |  4.29e-05
   2725 | -7.553611e-03 | 9.879410e-05 | -7.652406e-03 |  0.9976 |     0.6467 |    7.5% |  3.84e-05
   2750 | -7.553726e-03 | 9.868259e-05 | -7.652408e-03 |  0.9976 |     0.6467 |    7.5% |  3.42e-05
   2775 | -7.553652e-03 | 9.875950e-05 | -7.652412e-03 |  0.9976 |     0.6467 |    7.5% |  3.04e-05
   2800 | -7.553758e-03 | 9.865683e-05 | -7.652415e-03 |  0.9976 |     0.6467 |    7.5% |  2.69e-05
   2825 | -7.553747e-03 | 9.866952e-05 | -7.652417e-03 |  0.9976 |     0.6467 |    7.5% |  2.37e-05
   2850 | -7.553710e-03 | 9.870863e-05 | -7.652419e-03 |  0.9976 |     0.6467 |    7.5% |  2.08e-05
   2875 | -7.553692e-03 | 9.872794e-05 | -7.652421e-03 |  0.9976 |     0.6467 |    7.5% |  1.83e-05
   2900 | -7.553696e-03 | 9.872645e-05 | -7.652422e-03 |  0.9976 |     0.6467 |    7.5% |  1.61e-05
   2925 | -7.553833e-03 | 9.859150e-05 | -7.652425e-03 |  0.9976 |     0.6468 |    7.5% |  1.42e-05
   2950 | -7.553855e-03 | 9.857018e-05 | -7.652425e-03 |  0.9976 |     0.6468 |    7.5% |  1.27e-05
   2975 | -7.553720e-03 | 9.870749e-05 | -7.652428e-03 |  0.9976 |     0.6468 |    7.5% |  1.15e-05
   3000 | -7.553828e-03 | 9.859965e-05 | -7.652428e-03 |  0.9976 |     0.6468 |    7.5% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 7.47% (epoch 3000) | Best loss: -7.554589e-03 (epoch 1227)
  Tip displacement: 0.6468 mm (expected: 0.6990 mm)
  Relative error: 7.47%
  J range: [0.997565, 1.002417]
  Training time: 117.5s (2.0min)
  ======================================================================

