╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    425 | -3.879900e-01 | -3.827004e-01 | -5.289527e-03 |  0.9641 |     4.8121 |  6.18e-04
    450 | -3.881753e-01 | -3.828004e-01 | -5.374951e-03 |  0.9637 |     5.1901 |  5.25e-04
    475 | -3.882435e-01 | -3.827712e-01 | -5.472363e-03 |  0.9625 |     5.7220 |  4.32e-04
    500 | -3.882987e-01 | -3.827455e-01 | -5.553118e-03 |  0.9615 |     6.1744 |  3.43e-04
    525 | -3.883417e-01 | -3.827232e-01 | -5.618479e-03 |  0.9606 |     6.5430 |  2.61e-04
    550 | -3.883742e-01 | -3.827059e-01 | -5.668370e-03 |  0.9591 |     6.8283 |  1.89e-04
    575 | -3.883977e-01 | -3.826930e-01 | -5.704714e-03 |  0.9580 |     7.0382 |  1.30e-04
    600 | -3.884140e-01 | -3.826841e-01 | -5.729908e-03 |  0.9572 |     7.1848 |  8.62e-05
    625 | -3.884251e-01 | -3.826780e-01 | -5.747107e-03 |  0.9567 |     7.2855 |  5.91e-05
    650 | -3.884335e-01 | -3.826734e-01 | -5.760094e-03 |  0.9563 |     7.3619 |  1.00e-03
    675 | -3.810398e-01 | -3.764003e-01 | -4.639508e-03 |  0.9865 |     1.4922 |  9.98e-04
    700 | -3.870127e-01 | -3.824529e-01 | -4.559795e-03 |  1.0047 |     1.1821 |  9.91e-04
    725 | -3.873830e-01 | -3.827544e-01 | -4.628587e-03 |  0.9799 |     1.5520 |  9.80e-04
    750 | -3.875301e-01 | -3.828256e-01 | -4.704474e-03 |  0.9801 |     1.9513 |  9.64e-04
    775 | -3.876567e-01 | -3.828644e-01 | -4.792362e-03 |  0.9756 |     2.4079 |  9.44e-04
    800 | -3.877788e-01 | -3.828777e-01 | -4.901086e-03 |  0.9693 |     2.9379 |  9.20e-04
    825 | -3.878950e-01 | -3.828658e-01 | -5.029161e-03 |  0.9655 |     3.5377 |  8.92e-04
    850 | -3.880018e-01 | -3.828433e-01 | -5.158525e-03 |  0.9640 |     4.1614 |  8.61e-04
    875 | -3.880998e-01 | -3.828153e-01 | -5.284525e-03 |  0.9634 |     4.7932 |  8.26e-04
    900 | -3.881821e-01 | -3.827724e-01 | -5.409737e-03 |  0.9626 |     5.4416 |  7.89e-04
    925 | -3.882763e-01 | -3.827453e-01 | -5.531013e-03 |  0.9590 |     6.0984 |  7.49e-04
    950 | -3.883675e-01 | -3.827094e-01 | -5.658173e-03 |  0.9583 |     6.7928 |  7.07e-04
    975 | -3.884568e-01 | -3.826686e-01 | -5.788243e-03 |  0.9562 |     7.5246 |  6.63e-04
   1000 | -3.885408e-01 | -3.826219e-01 | -5.918864e-03 |  0.9539 |     8.2725 |  6.18e-04
   1025 | -3.886090e-01 | -3.825675e-01 | -6.041484e-03 |  0.9513 |     8.9979 |  5.72e-04
   1050 | -3.886577e-01 | -3.825035e-01 | -6.154242e-03 |  0.9476 |     9.6816 |  5.25e-04
   1075 | -3.887422e-01 | -3.824778e-01 | -6.264439e-03 |  0.9442 |    10.3503 |  4.78e-04
   1100 | -3.888081e-01 | -3.824363e-01 | -6.371816e-03 |  0.9409 |    11.0080 |  4.32e-04
   1125 | -3.888140e-01 | -3.823496e-01 | -6.464418e-03 |  0.9384 |    11.6095 |  3.87e-04
   1150 | -3.889208e-01 | -3.823665e-01 | -6.554316e-03 |  0.9359 |    12.1711 |  3.43e-04
   1175 | -3.889745e-01 | -3.823350e-01 | -6.639517e-03 |  0.9334 |    12.7217 |  3.01e-04
   1200 | -3.890189e-01 | -3.823023e-01 | -6.716643e-03 |  0.9314 |    13.2224 |  2.61e-04
   1225 | -3.890582e-01 | -3.822732e-01 | -6.785004e-03 |  0.9296 |    13.6695 |  2.24e-04
   1250 | -3.890925e-01 | -3.822476e-01 | -6.844882e-03 |  0.9280 |    14.0627 |  1.89e-04
   1275 | -3.891219e-01 | -3.822253e-01 | -6.896568e-03 |  0.9267 |    14.4029 |  1.58e-04
   1300 | -3.891468e-01 | -3.822063e-01 | -6.940511e-03 |  0.9256 |    14.6926 |  1.30e-04
   1325 | -3.891675e-01 | -3.821902e-01 | -6.977317e-03 |  0.9247 |    14.9354 |  1.06e-04
   1350 | -3.891845e-01 | -3.821767e-01 | -7.007818e-03 |  0.9239 |    15.1368 |  8.62e-05
   1375 | -3.891986e-01 | -3.821656e-01 | -7.033036e-03 |  0.9233 |    15.3034 |  7.05e-05
   1400 | -3.892103e-01 | -3.821562e-01 | -7.054162e-03 |  0.9227 |    15.4431 |  5.91e-05
   1425 | -3.892205e-01 | -3.821480e-01 | -7.072511e-03 |  0.9223 |    15.5645 |  5.23e-05
   1450 | -3.892300e-01 | -3.821405e-01 | -7.089502e-03 |  0.9218 |    15.6769 |  1.00e-03
   1475 | -3.864203e-01 | -3.818339e-01 | -4.586452e-03 |  0.9862 |     1.1226 |  9.99e-04
   1500 | -3.869178e-01 | -3.823318e-01 | -4.585918e-03 |  0.9768 |     1.2819 |  9.98e-04
   1525 | -3.874010e-01 | -3.827190e-01 | -4.681914e-03 |  0.9807 |     1.7650 |  9.95e-04
   1550 | -3.875645e-01 | -3.827824e-01 | -4.782014e-03 |  0.9765 |     2.2833 |  9.91e-04
   1575 | -3.876974e-01 | -3.828089e-01 | -4.888463e-03 |  0.9719 |     2.8308 |  9.86e-04
   1600 | -3.878226e-01 | -3.828172e-01 | -5.005395e-03 |  0.9673 |     3.4206 |  9.80e-04
   1625 | -3.879430e-01 | -3.828148e-01 | -5.128199e-03 |  0.9633 |     4.0485 |  9.72e-04
   1650 | -3.880629e-01 | -3.828060e-01 | -5.256924e-03 |  0.9601 |     4.7223 |  9.64e-04
   1675 | -3.881784e-01 | -3.827779e-01 | -5.400522e-03 |  0.9574 |     5.4795 |  9.54e-04
   1700 | -3.882852e-01 | -3.827274e-01 | -5.557803e-03 |  0.9552 |     6.3199 |  9.44e-04
   1725 | -3.883851e-01 | -3.826703e-01 | -5.714826e-03 |  0.9529 |     7.1861 |  9.32e-04
   1750 | -3.884833e-01 | -3.826129e-01 | -5.870437e-03 |  0.9475 |     8.0700 |  9.20e-04
   1775 | -3.885841e-01 | -3.825567e-01 | -6.027404e-03 |  0.9423 |     8.9913 |  9.07e-04
   1800 | -3.881132e-01 | -3.819348e-01 | -6.178461e-03 |  0.9354 |     9.9511 |  8.92e-04
   1825 | -3.879994e-01 | -3.822135e-01 | -5.785909e-03 |  0.9610 |     7.6398 |  8.77e-04
   1850 | -3.885447e-01 | -3.826173e-01 | -5.927459e-03 |  0.9493 |     8.3358 |  8.61e-04
   1875 | -3.886599e-01 | -3.825685e-01 | -6.091392e-03 |  0.9447 |     9.3232 |  8.44e-04
   1900 | -3.887480e-01 | -3.824960e-01 | -6.252078e-03 |  0.9394 |    10.2808 |  8.26e-04
   1925 | -3.888325e-01 | -3.824246e-01 | -6.407944e-03 |  0.9334 |    11.2344 |  8.08e-04
   1950 | -3.889151e-01 | -3.823577e-01 | -6.557355e-03 |  0.9278 |    12.1885 |  7.89e-04
   1975 | -3.889962e-01 | -3.822916e-01 | -6.704640e-03 |  0.9226 |    13.1478 |  7.69e-04
   2000 | -3.890715e-01 | -3.822202e-01 | -6.851214e-03 |  0.9183 |    14.1142 |  7.49e-04
   2025 | -3.884972e-01 | -3.821589e-01 | -6.338316e-03 |  0.9427 |    11.2253 |  7.28e-04
   2050 | -3.889036e-01 | -3.824381e-01 | -6.465584e-03 |  0.9307 |    11.7859 |  7.07e-04
   2075 | -3.890466e-01 | -3.823136e-01 | -6.733024e-03 |  0.9222 |    13.3148 |  6.85e-04
   2100 | -3.891276e-01 | -3.822310e-01 | -6.896583e-03 |  0.9205 |    14.3604 |  6.63e-04
   2125 | -3.891955e-01 | -3.821604e-01 | -7.035137e-03 |  0.9166 |    15.2692 |  6.40e-04
   2150 | -3.892578e-01 | -3.820986e-01 | -7.159209e-03 |  0.9130 |    16.0982 |  6.18e-04
   2175 | -3.893164e-01 | -3.820424e-01 | -7.274052e-03 |  0.9100 |    16.8702 |  5.95e-04
   2200 | -3.893728e-01 | -3.819916e-01 | -7.381221e-03 |  0.9078 |    17.5904 |  5.72e-04
   2225 | -3.891818e-01 | -3.816987e-01 | -7.483081e-03 |  0.9060 |    18.2692 |  5.48e-04
   2250 | -3.893670e-01 | -3.820067e-01 | -7.360298e-03 |  0.9091 |    17.5308 |  5.25e-04
   2275 | -3.894747e-01 | -3.819597e-01 | -7.515000e-03 |  0.9065 |    18.4769 |  5.02e-04
   2300 | -3.895325e-01 | -3.819171e-01 | -7.615407e-03 |  0.9049 |    19.1535 |  4.78e-04
   2325 | -3.895868e-01 | -3.818785e-01 | -7.708292e-03 |  0.9026 |    19.7764 |  4.55e-04
   2350 | -3.896426e-01 | -3.818469e-01 | -7.795661e-03 |  0.9011 |    20.3652 |  4.32e-04
   2375 | -3.894145e-01 | -3.816200e-01 | -7.794445e-03 |  0.9040 |    20.4153 |  4.10e-04
   2400 | -3.897119e-01 | -3.818670e-01 | -7.844923e-03 |  0.9006 |    20.7182 |  3.87e-04
   2425 | -3.897791e-01 | -3.818313e-01 | -7.947746e-03 |  0.9000 |    21.3910 |  3.65e-04
   2450 | -3.898389e-01 | -3.818065e-01 | -8.032434e-03 |  0.8980 |    21.9626 |  3.43e-04
   2475 | -3.899006e-01 | -3.817857e-01 | -8.114863e-03 |  0.8963 |    22.5181 |  3.22e-04
   2500 | -3.899632e-01 | -3.817665e-01 | -8.196700e-03 |  0.8943 |    23.0690 |  3.01e-04
   2525 | -3.900262e-01 | -3.817481e-01 | -8.278157e-03 |  0.8922 |    23.6165 |  2.81e-04
   2550 | -3.900888e-01 | -3.817286e-01 | -8.360208e-03 |  0.8896 |    24.1635 |  2.61e-04
   2575 | -3.901501e-01 | -3.817075e-01 | -8.442637e-03 |  0.8867 |    24.7074 |  2.42e-04
   2600 | -3.902091e-01 | -3.816842e-01 | -8.524843e-03 |  0.8825 |    25.2436 |  2.24e-04
   2625 | -3.902655e-01 | -3.816594e-01 | -8.606037e-03 |  0.8779 |    25.7670 |  2.06e-04
   2650 | -3.903187e-01 | -3.816334e-01 | -8.685343e-03 |  0.8735 |    26.2724 |  1.89e-04
   2675 | -3.903685e-01 | -3.816066e-01 | -8.761935e-03 |  0.8691 |    26.7557 |  1.73e-04
   2700 | -3.904147e-01 | -3.815795e-01 | -8.835107e-03 |  0.8648 |    27.2139 |  1.58e-04
   2725 | -3.904570e-01 | -3.815527e-01 | -8.904315e-03 |  0.8608 |    27.6447 |  1.43e-04
   2750 | -3.904956e-01 | -3.815264e-01 | -8.969186e-03 |  0.8569 |    28.0466 |  1.30e-04
   2775 | -3.905305e-01 | -3.815010e-01 | -9.029512e-03 |  0.8533 |    28.4191 |  1.18e-04
   2800 | -3.905618e-01 | -3.814766e-01 | -9.085229e-03 |  0.8499 |    28.7623 |  1.06e-04
   2825 | -3.905900e-01 | -3.814536e-01 | -9.136401e-03 |  0.8468 |    29.0768 |  9.56e-05
   2850 | -3.906151e-01 | -3.814318e-01 | -9.183220e-03 |  0.8439 |    29.3642 |  8.62e-05
   2875 | -3.906376e-01 | -3.814116e-01 | -9.225980e-03 |  0.8413 |    29.6264 |  7.78e-05
   2900 | -3.906577e-01 | -3.813927e-01 | -9.265063e-03 |  0.8389 |    29.8658 |  7.05e-05
   2925 | -3.906760e-01 | -3.813751e-01 | -9.300917e-03 |  0.8367 |    30.0854 |  6.42e-05
   2950 | -3.906926e-01 | -3.813586e-01 | -9.334039e-03 |  0.8346 |    30.2881 |  5.91e-05
   2975 | -3.907079e-01 | -3.813429e-01 | -9.364964e-03 |  0.8327 |    30.4773 |  5.51e-05
   3000 | -3.907223e-01 | -3.813280e-01 | -9.394256e-03 |  0.8309 |    30.6566 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.907223e-01 (epoch 3000)
  Tip displacement: 30.6636 mm (expected: 8.0932 mm)
  Relative error: 278.88%
  J range: [0.830861, 1.367652]
  Training time: 412.1s (6.9min)
  ======================================================================

