╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    950 | -3.885303e-01 | -3.825862e-01 | -5.944065e-03 |  0.9431 |     8.4088 |  7.07e-04
    975 | -3.886274e-01 | -3.825741e-01 | -6.053331e-03 |  0.9407 |     9.0796 |  6.63e-04
   1000 | -3.887035e-01 | -3.825440e-01 | -6.159442e-03 |  0.9371 |     9.7667 |  6.18e-04
   1025 | -3.887678e-01 | -3.825014e-01 | -6.266389e-03 |  0.9337 |    10.4466 |  5.72e-04
   1050 | -3.887276e-01 | -3.824370e-01 | -6.290550e-03 |  0.9332 |    10.6481 |  5.25e-04
   1075 | -3.888473e-01 | -3.824604e-01 | -6.386841e-03 |  0.9289 |    11.2167 |  4.78e-04
   1100 | -3.889087e-01 | -3.824364e-01 | -6.472255e-03 |  0.9262 |    11.7700 |  4.32e-04
   1125 | -3.889603e-01 | -3.824062e-01 | -6.554143e-03 |  0.9229 |    12.2973 |  3.87e-04
   1150 | -3.890088e-01 | -3.823798e-01 | -6.628961e-03 |  0.9196 |    12.7823 |  3.43e-04
   1175 | -3.890539e-01 | -3.823565e-01 | -6.697423e-03 |  0.9166 |    13.2274 |  3.01e-04
   1200 | -3.890953e-01 | -3.823362e-01 | -6.759133e-03 |  0.9140 |    13.6306 |  2.61e-04
   1225 | -3.891332e-01 | -3.823190e-01 | -6.814174e-03 |  0.9116 |    13.9914 |  2.24e-04
   1250 | -3.891673e-01 | -3.823047e-01 | -6.862627e-03 |  0.9096 |    14.3099 |  1.89e-04
   1275 | -3.891976e-01 | -3.822929e-01 | -6.904691e-03 |  0.9079 |    14.5869 |  1.58e-04
   1300 | -3.892242e-01 | -3.822835e-01 | -6.940702e-03 |  0.9065 |    14.8243 |  1.30e-04
   1325 | -3.892474e-01 | -3.822763e-01 | -6.971143e-03 |  0.9052 |    15.0251 |  1.06e-04
   1350 | -3.892674e-01 | -3.822707e-01 | -6.996643e-03 |  0.9042 |    15.1934 |  8.62e-05
   1375 | -3.892844e-01 | -3.822664e-01 | -7.017982e-03 |  0.9033 |    15.3341 |  7.05e-05
   1400 | -3.892992e-01 | -3.822632e-01 | -7.036074e-03 |  0.9025 |    15.4535 |  5.91e-05
   1425 | -3.893124e-01 | -3.822604e-01 | -7.051981e-03 |  0.9018 |    15.5583 |  5.23e-05
   1450 | -3.893250e-01 | -3.822581e-01 | -7.066886e-03 |  0.9012 |    15.6565 |  1.00e-03
   1475 | -3.859660e-01 | -3.813935e-01 | -4.572524e-03 |  0.9905 |     2.0794 |  9.99e-04
   1500 | -3.875083e-01 | -3.827633e-01 | -4.745051e-03 |  0.9835 |     2.4846 |  9.98e-04
   1525 | -3.877665e-01 | -3.828766e-01 | -4.889932e-03 |  0.9784 |     3.2252 |  9.95e-04
   1550 | -3.879773e-01 | -3.828642e-01 | -5.113109e-03 |  0.9709 |     4.3509 |  9.91e-04
   1575 | -3.881761e-01 | -3.827870e-01 | -5.389133e-03 |  0.9600 |     5.6603 |  9.86e-04
   1600 | -3.883627e-01 | -3.827088e-01 | -5.653951e-03 |  0.9520 |     7.0042 |  9.80e-04
   1625 | -3.885490e-01 | -3.826254e-01 | -5.923613e-03 |  0.9496 |     8.4814 |  9.72e-04
   1650 | -3.872581e-01 | -3.810660e-01 | -6.192109e-03 |  0.9499 |    10.0378 |  9.64e-04
   1675 | -3.879771e-01 | -3.822543e-01 | -5.722780e-03 |  0.9620 |     7.4090 |  9.54e-04
   1700 | -3.885206e-01 | -3.826023e-01 | -5.918292e-03 |  0.9561 |     8.3327 |  9.44e-04
   1725 | -3.886953e-01 | -3.825053e-01 | -6.190043e-03 |  0.9503 |     9.8050 |  9.32e-04
   1750 | -3.888184e-01 | -3.824021e-01 | -6.416368e-03 |  0.9489 |    11.1937 |  9.20e-04
   1775 | -3.889259e-01 | -3.823040e-01 | -6.621910e-03 |  0.9444 |    12.4996 |  9.07e-04
   1800 | -3.890302e-01 | -3.822142e-01 | -6.815999e-03 |  0.9382 |    13.7762 |  8.92e-04
   1825 | -3.888900e-01 | -3.823303e-01 | -6.559703e-03 |  0.9477 |    12.4750 |  8.77e-04
   1850 | -3.889294e-01 | -3.823161e-01 | -6.613290e-03 |  0.9389 |    12.6531 |  8.61e-04
   1875 | -3.891124e-01 | -3.821950e-01 | -6.917458e-03 |  0.9292 |    14.4163 |  8.44e-04
   1900 | -3.892198e-01 | -3.821007e-01 | -7.119114e-03 |  0.9225 |    15.7719 |  8.26e-04
   1925 | -3.889087e-01 | -3.819841e-01 | -6.924637e-03 |  0.9283 |    14.7498 |  8.08e-04
   1950 | -3.892419e-01 | -3.821091e-01 | -7.132786e-03 |  0.9168 |    15.8741 |  7.89e-04
   1975 | -3.893563e-01 | -3.820356e-01 | -7.320647e-03 |  0.9119 |    17.1408 |  7.69e-04
   2000 | -3.889881e-01 | -3.818047e-01 | -7.183339e-03 |  0.9164 |    16.4076 |  7.49e-04
   2025 | -3.894426e-01 | -3.820193e-01 | -7.423379e-03 |  0.9052 |    17.7712 |  7.28e-04
   2050 | -3.873623e-01 | -3.798217e-01 | -7.540638e-03 |  0.9009 |    18.6156 |  7.07e-04
   2075 | -3.895129e-01 | -3.819898e-01 | -7.523064e-03 |  0.8991 |    18.4501 |  6.85e-04
   2100 | -3.897082e-01 | -3.819804e-01 | -7.727817e-03 |  0.8892 |    19.7484 |  6.63e-04
   2125 | -3.896806e-01 | -3.819769e-01 | -7.703726e-03 |  0.8877 |    19.6080 |  6.40e-04
   2150 | -3.898218e-01 | -3.818955e-01 | -7.926328e-03 |  0.8738 |    20.9386 |  6.18e-04
   2175 | -3.894819e-01 | -3.815256e-01 | -7.956358e-03 |  0.8699 |    21.1736 |  5.95e-04
   2200 | -3.900114e-01 | -3.818823e-01 | -8.129117e-03 |  0.8575 |    22.1939 |  5.72e-04
   2225 | -3.901446e-01 | -3.818499e-01 | -8.294696e-03 |  0.8462 |    23.2730 |  5.48e-04
   2250 | -3.886701e-01 | -3.807156e-01 | -7.954543e-03 |  0.8637 |    21.1420 |  5.25e-04
   2275 | -3.900365e-01 | -3.819835e-01 | -8.052995e-03 |  0.8617 |    21.6086 |  5.02e-04
   2300 | -3.902347e-01 | -3.818262e-01 | -8.408445e-03 |  0.8406 |    23.8125 |  4.78e-04
   2325 | -3.903444e-01 | -3.817829e-01 | -8.561549e-03 |  0.8314 |    24.8337 |  4.55e-04
   2350 | -3.904310e-01 | -3.817051e-01 | -8.725943e-03 |  0.8288 |    25.8743 |  4.32e-04
   2375 | -3.904791e-01 | -3.816051e-01 | -8.874057e-03 |  0.8274 |    26.8428 |  4.10e-04
   2400 | -3.905784e-01 | -3.815602e-01 | -9.018212e-03 |  0.8230 |    27.7499 |  3.87e-04
   2425 | -3.906441e-01 | -3.814920e-01 | -9.152115e-03 |  0.8166 |    28.6020 |  3.65e-04
   2450 | -3.907040e-01 | -3.814246e-01 | -9.279412e-03 |  0.8106 |    29.4100 |  3.43e-04
   2475 | -3.907590e-01 | -3.813607e-01 | -9.398355e-03 |  0.8054 |    30.1682 |  3.22e-04
   2500 | -3.907973e-01 | -3.812876e-01 | -9.509774e-03 |  0.8007 |    30.8800 |  3.01e-04
   2525 | -3.908209e-01 | -3.812159e-01 | -9.604957e-03 |  0.7974 |    31.4904 |  2.81e-04
   2550 | -3.908911e-01 | -3.811927e-01 | -9.698335e-03 |  0.7936 |    32.0814 |  2.61e-04
   2575 | -3.909281e-01 | -3.811412e-01 | -9.786969e-03 |  0.7902 |    32.6454 |  2.42e-04
   2600 | -3.909596e-01 | -3.810915e-01 | -9.868057e-03 |  0.7874 |    33.1639 |  2.24e-04
   2625 | -3.909892e-01 | -3.810468e-01 | -9.942409e-03 |  0.7848 |    33.6393 |  2.06e-04
   2650 | -3.910145e-01 | -3.810044e-01 | -1.001012e-02 |  0.7826 |    34.0730 |  1.89e-04
   2675 | -3.910370e-01 | -3.809654e-01 | -1.007150e-02 |  0.7806 |    34.4666 |  1.73e-04
   2700 | -3.910567e-01 | -3.809297e-01 | -1.012696e-02 |  0.7789 |    34.8228 |  1.58e-04
   2725 | -3.910742e-01 | -3.808972e-01 | -1.017699e-02 |  0.7774 |    35.1445 |  1.43e-04
   2750 | -3.910895e-01 | -3.808675e-01 | -1.022201e-02 |  0.7760 |    35.4342 |  1.30e-04
   2775 | -3.911031e-01 | -3.808407e-01 | -1.026246e-02 |  0.7748 |    35.6948 |  1.18e-04
   2800 | -3.911151e-01 | -3.808163e-01 | -1.029876e-02 |  0.7738 |    35.9287 |  1.06e-04
   2825 | -3.911257e-01 | -3.807944e-01 | -1.033133e-02 |  0.7729 |    36.1387 |  9.56e-05
   2850 | -3.911350e-01 | -3.807745e-01 | -1.036056e-02 |  0.7721 |    36.3273 |  8.62e-05
   2875 | -3.911434e-01 | -3.807566e-01 | -1.038684e-02 |  0.7713 |    36.4969 |  7.78e-05
   2900 | -3.911508e-01 | -3.807402e-01 | -1.041057e-02 |  0.7707 |    36.6501 |  7.05e-05
   2925 | -3.911575e-01 | -3.807254e-01 | -1.043211e-02 |  0.7701 |    36.7891 |  6.42e-05
   2950 | -3.911635e-01 | -3.807116e-01 | -1.045184e-02 |  0.7694 |    36.9165 |  5.91e-05
   2975 | -3.911691e-01 | -3.806990e-01 | -1.047011e-02 |  0.7687 |    37.0345 |  5.51e-05
   3000 | -3.911742e-01 | -3.806868e-01 | -1.048731e-02 |  0.7681 |    37.1456 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.911742e-01 (epoch 3000)
  Tip displacement: 37.1500 mm (expected: 8.0932 mm)
  Relative error: 359.02%
  J range: [0.768090, 1.403144]
  Training time: 414.2s (6.9min)
  ======================================================================

