╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    750 | -3.876646e-01 | -3.829117e-01 | -4.752985e-03 |  0.9814 |     2.2755 |  9.64e-04
    775 | -3.878080e-01 | -3.829156e-01 | -4.892337e-03 |  0.9729 |     2.9503 |  9.44e-04
    800 | -3.879331e-01 | -3.828816e-01 | -5.051571e-03 |  0.9691 |     3.6827 |  9.20e-04
    825 | -3.880450e-01 | -3.828374e-01 | -5.207702e-03 |  0.9658 |     4.4093 |  8.92e-04
    850 | -3.881456e-01 | -3.827947e-01 | -5.350849e-03 |  0.9635 |     5.1048 |  8.61e-04
    875 | -3.882388e-01 | -3.827541e-01 | -5.484648e-03 |  0.9618 |     5.7882 |  8.26e-04
    900 | -3.883270e-01 | -3.827143e-01 | -5.612705e-03 |  0.9607 |     6.4788 |  7.89e-04
    925 | -3.884135e-01 | -3.826761e-01 | -5.737486e-03 |  0.9572 |     7.1887 |  7.49e-04
    950 | -3.884959e-01 | -3.826323e-01 | -5.863547e-03 |  0.9522 |     7.9336 |  7.07e-04
    975 | -3.885805e-01 | -3.825894e-01 | -5.991060e-03 |  0.9488 |     8.7133 |  6.63e-04
   1000 | -3.886501e-01 | -3.825225e-01 | -6.127588e-03 |  0.9439 |     9.5367 |  6.18e-04
   1025 | -3.886241e-01 | -3.824524e-01 | -6.171675e-03 |  0.9446 |     9.8454 |  5.72e-04
   1050 | -3.887561e-01 | -3.824727e-01 | -6.283392e-03 |  0.9405 |    10.5272 |  5.25e-04
   1075 | -3.888190e-01 | -3.824239e-01 | -6.395107e-03 |  0.9376 |    11.2319 |  4.78e-04
   1100 | -3.888744e-01 | -3.823771e-01 | -6.497214e-03 |  0.9355 |    11.8945 |  4.32e-04
   1125 | -3.889254e-01 | -3.823341e-01 | -6.591280e-03 |  0.9334 |    12.5119 |  3.87e-04
   1150 | -3.889718e-01 | -3.822941e-01 | -6.677716e-03 |  0.9315 |    13.0814 |  3.43e-04
   1175 | -3.890137e-01 | -3.822575e-01 | -6.756256e-03 |  0.9296 |    13.6002 |  3.01e-04
   1200 | -3.890510e-01 | -3.822244e-01 | -6.826622e-03 |  0.9278 |    14.0658 |  2.61e-04
   1225 | -3.890839e-01 | -3.821951e-01 | -6.888759e-03 |  0.9262 |    14.4775 |  2.24e-04
   1250 | -3.891126e-01 | -3.821697e-01 | -6.942824e-03 |  0.9247 |    14.8360 |  1.89e-04
   1275 | -3.891371e-01 | -3.821480e-01 | -6.989155e-03 |  0.9234 |    15.1435 |  1.58e-04
   1300 | -3.891580e-01 | -3.821297e-01 | -7.028292e-03 |  0.9223 |    15.4032 |  1.30e-04
   1325 | -3.891756e-01 | -3.821146e-01 | -7.060931e-03 |  0.9213 |    15.6199 |  1.06e-04
   1350 | -3.891902e-01 | -3.821023e-01 | -7.087915e-03 |  0.9205 |    15.7991 |  8.62e-05
   1375 | -3.892023e-01 | -3.820921e-01 | -7.110210e-03 |  0.9198 |    15.9471 |  7.05e-05
   1400 | -3.892125e-01 | -3.820836e-01 | -7.128890e-03 |  0.9193 |    16.0712 |  5.91e-05
   1425 | -3.892215e-01 | -3.820763e-01 | -7.145127e-03 |  0.9188 |    16.1790 |  5.23e-05
   1450 | -3.892298e-01 | -3.820696e-01 | -7.160176e-03 |  0.9183 |    16.2789 |  1.00e-03
   1475 | -3.866926e-01 | -3.818240e-01 | -4.868587e-03 |  0.9662 |     2.9375 |  9.99e-04
   1500 | -3.877264e-01 | -3.828333e-01 | -4.893091e-03 |  0.9734 |     3.1105 |  9.98e-04
   1525 | -3.879485e-01 | -3.828429e-01 | -5.105588e-03 |  0.9648 |     4.1469 |  9.95e-04
   1550 | -3.881752e-01 | -3.828007e-01 | -5.374529e-03 |  0.9574 |     5.4840 |  9.91e-04
   1575 | -3.883864e-01 | -3.827189e-01 | -5.667498e-03 |  0.9534 |     7.0357 |  9.86e-04
   1600 | -3.885810e-01 | -3.826179e-01 | -5.963121e-03 |  0.9519 |     8.6702 |  9.80e-04
   1625 | -3.887534e-01 | -3.824925e-01 | -6.260861e-03 |  0.9459 |    10.3860 |  9.72e-04
   1650 | -3.879533e-01 | -3.818274e-01 | -6.125928e-03 |  0.9585 |     9.8527 |  9.64e-04
   1675 | -3.886839e-01 | -3.826005e-01 | -6.083382e-03 |  0.9558 |     9.4937 |  9.54e-04
   1700 | -3.888407e-01 | -3.824266e-01 | -6.414116e-03 |  0.9391 |    11.2409 |  9.44e-04
   1725 | -3.889825e-01 | -3.823105e-01 | -6.672007e-03 |  0.9302 |    12.8601 |  9.32e-04
   1750 | -3.871968e-01 | -3.806035e-01 | -6.593376e-03 |  0.9369 |    12.6598 |  9.20e-04
   1775 | -3.888302e-01 | -3.824217e-01 | -6.408527e-03 |  0.9400 |    11.4810 |  9.07e-04
   1800 | -3.890383e-01 | -3.823071e-01 | -6.731130e-03 |  0.9246 |    13.2174 |  8.92e-04
   1825 | -3.891774e-01 | -3.821959e-01 | -6.981389e-03 |  0.9177 |    14.8232 |  8.77e-04
   1850 | -3.869474e-01 | -3.797489e-01 | -7.198532e-03 |  0.9130 |    16.2049 |  8.61e-04
   1875 | -3.885974e-01 | -3.820235e-01 | -6.573914e-03 |  0.9505 |    13.5757 |  8.44e-04
   1900 | -3.890435e-01 | -3.821195e-01 | -6.923936e-03 |  0.9417 |    14.8380 |  8.26e-04
   1925 | -3.891737e-01 | -3.820687e-01 | -7.105037e-03 |  0.9334 |    15.9688 |  8.08e-04
   1950 | -3.892670e-01 | -3.819818e-01 | -7.285224e-03 |  0.9200 |    17.0408 |  7.89e-04
   1975 | -3.890432e-01 | -3.819162e-01 | -7.126995e-03 |  0.9232 |    16.2025 |  7.69e-04
   2000 | -3.893211e-01 | -3.819647e-01 | -7.356323e-03 |  0.9086 |    17.4502 |  7.49e-04
   2025 | -3.879578e-01 | -3.804448e-01 | -7.513055e-03 |  0.9032 |    18.5192 |  7.28e-04
   2050 | -3.893454e-01 | -3.820015e-01 | -7.343885e-03 |  0.9097 |    17.5098 |  7.07e-04
   2075 | -3.895169e-01 | -3.819365e-01 | -7.580429e-03 |  0.8974 |    18.9096 |  6.85e-04
   2100 | -3.894618e-01 | -3.817146e-01 | -7.747247e-03 |  0.8898 |    20.0475 |  6.63e-04
   2125 | -3.893981e-01 | -3.818350e-01 | -7.563110e-03 |  0.8989 |    18.9617 |  6.40e-04
   2150 | -3.897156e-01 | -3.819076e-01 | -7.808102e-03 |  0.8852 |    20.3993 |  6.18e-04
   2175 | -3.898659e-01 | -3.818704e-01 | -7.995458e-03 |  0.8755 |    21.6514 |  5.95e-04
   2200 | -3.891974e-01 | -3.812997e-01 | -7.897713e-03 |  0.8837 |    21.0830 |  5.72e-04
   2225 | -3.898858e-01 | -3.818337e-01 | -8.052140e-03 |  0.8727 |    21.9284 |  5.48e-04
   2250 | -3.900943e-01 | -3.818264e-01 | -8.267839e-03 |  0.8628 |    23.3146 |  5.25e-04
   2275 | -3.898865e-01 | -3.814896e-01 | -8.396917e-03 |  0.8645 |    24.1214 |  5.02e-04
   2300 | -3.902258e-01 | -3.817180e-01 | -8.507764e-03 |  0.8586 |    24.7934 |  4.78e-04
   2325 | -3.902819e-01 | -3.816055e-01 | -8.676338e-03 |  0.8516 |    25.8527 |  4.55e-04
   2350 | -3.903391e-01 | -3.815680e-01 | -8.771189e-03 |  0.8486 |    26.4275 |  4.32e-04
   2375 | -3.904903e-01 | -3.815652e-01 | -8.925119e-03 |  0.8383 |    27.3927 |  4.10e-04
   2400 | -3.900602e-01 | -3.809971e-01 | -9.063154e-03 |  0.8329 |    28.2644 |  3.87e-04
   2425 | -3.906270e-01 | -3.814858e-01 | -9.141218e-03 |  0.8285 |    28.7118 |  3.65e-04
   2450 | -3.906845e-01 | -3.814206e-01 | -9.263886e-03 |  0.8215 |    29.4929 |  3.43e-04
   2475 | -3.907380e-01 | -3.813574e-01 | -9.380564e-03 |  0.8165 |    30.2232 |  3.22e-04
   2500 | -3.907877e-01 | -3.813005e-01 | -9.487169e-03 |  0.8119 |    30.8913 |  3.01e-04
   2525 | -3.908328e-01 | -3.812472e-01 | -9.585576e-03 |  0.8077 |    31.5072 |  2.81e-04
   2550 | -3.908740e-01 | -3.811971e-01 | -9.676931e-03 |  0.8039 |    32.0788 |  2.61e-04
   2575 | -3.909115e-01 | -3.811497e-01 | -9.761717e-03 |  0.8004 |    32.6093 |  2.42e-04
   2600 | -3.909454e-01 | -3.811052e-01 | -9.840248e-03 |  0.7972 |    33.1010 |  2.24e-04
   2625 | -3.909760e-01 | -3.810632e-01 | -9.912766e-03 |  0.7942 |    33.5552 |  2.06e-04
   2650 | -3.910033e-01 | -3.810238e-01 | -9.979490e-03 |  0.7915 |    33.9736 |  1.89e-04
   2675 | -3.910277e-01 | -3.809871e-01 | -1.004062e-02 |  0.7891 |    34.3574 |  1.73e-04
   2700 | -3.910494e-01 | -3.809530e-01 | -1.009637e-02 |  0.7866 |    34.7079 |  1.58e-04
   2725 | -3.910686e-01 | -3.809216e-01 | -1.014702e-02 |  0.7841 |    35.0267 |  1.43e-04
   2750 | -3.910856e-01 | -3.808927e-01 | -1.019288e-02 |  0.7819 |    35.3158 |  1.30e-04
   2775 | -3.911005e-01 | -3.808662e-01 | -1.023430e-02 |  0.7799 |    35.5772 |  1.18e-04
   2800 | -3.911138e-01 | -3.808421e-01 | -1.027166e-02 |  0.7781 |    35.8131 |  1.06e-04
   2825 | -3.911253e-01 | -3.808200e-01 | -1.030530e-02 |  0.7765 |    36.0257 |  9.56e-05
   2850 | -3.911356e-01 | -3.808000e-01 | -1.033560e-02 |  0.7751 |    36.2172 |  8.62e-05
   2875 | -3.911447e-01 | -3.807818e-01 | -1.036291e-02 |  0.7739 |    36.3901 |  7.78e-05
   2900 | -3.911527e-01 | -3.807651e-01 | -1.038761e-02 |  0.7728 |    36.5464 |  7.05e-05
   2925 | -3.911599e-01 | -3.807499e-01 | -1.041005e-02 |  0.7717 |    36.6886 |  6.42e-05
   2950 | -3.911664e-01 | -3.807358e-01 | -1.043062e-02 |  0.7708 |    36.8189 |  5.91e-05
   2975 | -3.911723e-01 | -3.807226e-01 | -1.044968e-02 |  0.7700 |    36.9397 |  5.51e-05
   3000 | -3.911778e-01 | -3.807102e-01 | -1.046761e-02 |  0.7692 |    37.0534 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.911778e-01 (epoch 3000)
  Tip displacement: 37.0578 mm (expected: 8.0932 mm)
  Relative error: 357.89%
  J range: [0.769148, 1.413846]
  Training time: 492.9s (8.2min)
  ======================================================================

