╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   2025 | -3.891549e-01 | -3.822831e-01 | -6.871863e-03 |  0.9139 |    14.3788 |  7.28e-04
   2050 | -3.892439e-01 | -3.821342e-01 | -7.109659e-03 |  0.9079 |    15.6991 |  7.07e-04
   2075 | -3.893239e-01 | -3.820420e-01 | -7.281970e-03 |  0.9040 |    16.8484 |  6.85e-04
   2100 | -3.883125e-01 | -3.811083e-01 | -7.204200e-03 |  0.9090 |    16.4112 |  6.63e-04
   2125 | -3.893034e-01 | -3.820447e-01 | -7.258669e-03 |  0.9067 |    16.7597 |  6.40e-04
   2150 | -3.894324e-01 | -3.819645e-01 | -7.467849e-03 |  0.9018 |    18.0676 |  6.18e-04
   2175 | -3.894694e-01 | -3.818965e-01 | -7.572874e-03 |  0.8949 |    18.7975 |  5.95e-04
   2200 | -3.888969e-01 | -3.814868e-01 | -7.410140e-03 |  0.9078 |    17.7994 |  5.72e-04
   2225 | -3.894868e-01 | -3.819156e-01 | -7.571214e-03 |  0.9024 |    18.7651 |  5.48e-04
   2250 | -3.896039e-01 | -3.818802e-01 | -7.723724e-03 |  0.8965 |    19.7562 |  5.25e-04
   2275 | -3.896654e-01 | -3.818421e-01 | -7.823233e-03 |  0.8942 |    20.4212 |  5.02e-04
   2300 | -3.897246e-01 | -3.818079e-01 | -7.916771e-03 |  0.8907 |    21.0421 |  4.78e-04
   2325 | -3.897297e-01 | -3.818483e-01 | -7.881349e-03 |  0.8943 |    20.8324 |  4.55e-04
   2350 | -3.898258e-01 | -3.818022e-01 | -8.023554e-03 |  0.8906 |    21.7288 |  4.32e-04
   2375 | -3.899046e-01 | -3.817902e-01 | -8.114491e-03 |  0.8836 |    22.3294 |  4.10e-04
   2400 | -3.899706e-01 | -3.817611e-01 | -8.209518e-03 |  0.8776 |    22.9573 |  3.87e-04
   2425 | -3.896843e-01 | -3.813845e-01 | -8.299841e-03 |  0.8716 |    23.5518 |  3.65e-04
   2450 | -3.900165e-01 | -3.817000e-01 | -8.316443e-03 |  0.8693 |    23.6251 |  3.43e-04
   2475 | -3.901657e-01 | -3.817467e-01 | -8.419003e-03 |  0.8625 |    24.2969 |  3.22e-04
   2500 | -3.902308e-01 | -3.817161e-01 | -8.514758e-03 |  0.8563 |    24.9081 |  3.01e-04
   2525 | -3.902914e-01 | -3.816859e-01 | -8.605557e-03 |  0.8508 |    25.4880 |  2.81e-04
   2550 | -3.903429e-01 | -3.816497e-01 | -8.693190e-03 |  0.8459 |    26.0503 |  2.61e-04
   2575 | -3.903961e-01 | -3.816179e-01 | -8.778159e-03 |  0.8415 |    26.5782 |  2.42e-04
   2600 | -3.904420e-01 | -3.815824e-01 | -8.859542e-03 |  0.8374 |    27.0864 |  2.24e-04
   2625 | -3.904838e-01 | -3.815480e-01 | -8.935723e-03 |  0.8338 |    27.5613 |  2.06e-04
   2650 | -3.905217e-01 | -3.815147e-01 | -9.007018e-03 |  0.8304 |    28.0051 |  1.89e-04
   2675 | -3.905562e-01 | -3.814830e-01 | -9.073236e-03 |  0.8275 |    28.4173 |  1.73e-04
   2700 | -3.905874e-01 | -3.814531e-01 | -9.134335e-03 |  0.8248 |    28.7982 |  1.58e-04
   2725 | -3.906157e-01 | -3.814252e-01 | -9.190467e-03 |  0.8225 |    29.1486 |  1.43e-04
   2750 | -3.906411e-01 | -3.813993e-01 | -9.241834e-03 |  0.8204 |    29.4697 |  1.30e-04
   2775 | -3.906640e-01 | -3.813753e-01 | -9.288697e-03 |  0.8185 |    29.7629 |  1.18e-04
   2800 | -3.906845e-01 | -3.813531e-01 | -9.331340e-03 |  0.8169 |    30.0300 |  1.06e-04
   2825 | -3.907029e-01 | -3.813328e-01 | -9.370081e-03 |  0.8154 |    30.2729 |  9.56e-05
   2850 | -3.907194e-01 | -3.813142e-01 | -9.405262e-03 |  0.8141 |    30.4936 |  8.62e-05
   2875 | -3.907342e-01 | -3.812970e-01 | -9.437228e-03 |  0.8130 |    30.6943 |  7.78e-05
   2900 | -3.907475e-01 | -3.812812e-01 | -9.466357e-03 |  0.8119 |    30.8773 |  7.05e-05
   2925 | -3.907597e-01 | -3.812667e-01 | -9.493029e-03 |  0.8109 |    31.0449 |  6.42e-05
   2950 | -3.907708e-01 | -3.812532e-01 | -9.517648e-03 |  0.8101 |    31.1997 |  5.91e-05
   2975 | -3.907810e-01 | -3.812404e-01 | -9.540627e-03 |  0.8092 |    31.3442 |  5.51e-05
   3000 | -3.907907e-01 | -3.812283e-01 | -9.562397e-03 |  0.8085 |    31.4811 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.907907e-01 (epoch 3000)
  Tip displacement: 31.4865 mm (expected: 8.0932 mm)
  Relative error: 289.05%
  J range: [0.808442, 1.351656]
  Training time: 406.9s (6.8min)
  ======================================================================

