╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    350 | -3.877974e-01 | -3.829386e-01 | -4.858731e-03 |  0.9705 |     2.6397 |  8.61e-04
    375 | -3.873017e-01 | -3.823252e-01 | -4.976457e-03 |  0.9739 |     3.2048 |  7.89e-04
    400 | -3.879414e-01 | -3.829046e-01 | -5.036733e-03 |  0.9686 |     3.5364 |  7.07e-04
    425 | -3.880305e-01 | -3.828863e-01 | -5.144238e-03 |  0.9676 |     4.0881 |  6.18e-04
    450 | -3.881027e-01 | -3.828579e-01 | -5.244846e-03 |  0.9663 |     4.6157 |  5.25e-04
    475 | -3.881642e-01 | -3.828281e-01 | -5.336119e-03 |  0.9647 |     5.0921 |  4.32e-04
    500 | -3.882156e-01 | -3.828019e-01 | -5.413768e-03 |  0.9633 |     5.5011 |  3.43e-04
    525 | -3.882567e-01 | -3.827800e-01 | -5.476693e-03 |  0.9607 |     5.8370 |  2.61e-04
    550 | -3.882880e-01 | -3.827628e-01 | -5.525169e-03 |  0.9586 |     6.0990 |  1.89e-04
    575 | -3.883108e-01 | -3.827503e-01 | -5.560531e-03 |  0.9572 |     6.2922 |  1.30e-04
    600 | -3.883266e-01 | -3.827415e-01 | -5.585063e-03 |  0.9562 |     6.4273 |  8.62e-05
    625 | -3.883373e-01 | -3.827354e-01 | -5.601817e-03 |  0.9556 |     6.5201 |  5.91e-05
    650 | -3.883454e-01 | -3.827310e-01 | -5.614473e-03 |  0.9551 |     6.5905 |  1.00e-03
    675 | -3.809524e-01 | -3.765869e-01 | -4.365443e-03 |  1.0264 |     0.3312 |  9.98e-04
    700 | -3.867463e-01 | -3.823170e-01 | -4.429279e-03 |  0.9998 |     0.5540 |  9.91e-04
    725 | -3.871437e-01 | -3.826267e-01 | -4.516998e-03 |  0.9871 |     0.9691 |  9.80e-04
    750 | -3.873361e-01 | -3.827378e-01 | -4.598249e-03 |  0.9804 |     1.3747 |  9.64e-04
    775 | -3.874652e-01 | -3.827955e-01 | -4.669749e-03 |  0.9766 |     1.7494 |  9.44e-04
    800 | -3.875768e-01 | -3.828332e-01 | -4.743667e-03 |  0.9726 |     2.1335 |  9.20e-04
    825 | -3.876780e-01 | -3.828512e-01 | -4.826763e-03 |  0.9690 |     2.5453 |  8.92e-04
    850 | -3.877717e-01 | -3.828545e-01 | -4.917232e-03 |  0.9660 |     2.9756 |  8.61e-04
    875 | -3.878604e-01 | -3.828500e-01 | -5.010462e-03 |  0.9638 |     3.4106 |  8.26e-04
    900 | -3.879434e-01 | -3.828418e-01 | -5.101634e-03 |  0.9624 |     3.8390 |  7.89e-04
    925 | -3.880196e-01 | -3.828296e-01 | -5.190044e-03 |  0.9616 |     4.2602 |  7.49e-04
    950 | -3.880888e-01 | -3.828136e-01 | -5.275184e-03 |  0.9609 |     4.6745 |  7.07e-04
    975 | -3.881518e-01 | -3.827946e-01 | -5.357154e-03 |  0.9602 |     5.0800 |  6.63e-04
   1000 | -3.882081e-01 | -3.827721e-01 | -5.436007e-03 |  0.9595 |     5.4745 |  6.18e-04
   1025 | -3.882584e-01 | -3.827486e-01 | -5.509838e-03 |  0.9584 |     5.8527 |  5.72e-04
   1050 | -3.883018e-01 | -3.827249e-01 | -5.576945e-03 |  0.9586 |     6.2088 |  5.25e-04
   1075 | -3.883432e-01 | -3.827054e-01 | -5.637817e-03 |  0.9573 |     6.5419 |  4.78e-04
   1100 | -3.883801e-01 | -3.826866e-01 | -5.693517e-03 |  0.9552 |     6.8517 |  4.32e-04
   1125 | -3.884140e-01 | -3.826697e-01 | -5.744229e-03 |  0.9531 |     7.1387 |  3.87e-04
   1150 | -3.884447e-01 | -3.826544e-01 | -5.790276e-03 |  0.9512 |     7.4027 |  3.43e-04
   1175 | -3.884722e-01 | -3.826405e-01 | -5.831743e-03 |  0.9497 |     7.6432 |  3.01e-04
   1200 | -3.884964e-01 | -3.826278e-01 | -5.868622e-03 |  0.9483 |     7.8594 |  2.61e-04
   1225 | -3.885173e-01 | -3.826164e-01 | -5.900984e-03 |  0.9467 |     8.0513 |  2.24e-04
   1250 | -3.885353e-01 | -3.826063e-01 | -5.929052e-03 |  0.9454 |     8.2189 |  1.89e-04
   1275 | -3.885507e-01 | -3.825976e-01 | -5.953101e-03 |  0.9443 |     8.3633 |  1.58e-04
   1300 | -3.885635e-01 | -3.825901e-01 | -5.973434e-03 |  0.9434 |     8.4859 |  1.30e-04
   1325 | -3.885742e-01 | -3.825838e-01 | -5.990418e-03 |  0.9427 |     8.5887 |  1.06e-04
   1350 | -3.885829e-01 | -3.825784e-01 | -6.004480e-03 |  0.9421 |     8.6740 |  8.62e-05
   1375 | -3.885901e-01 | -3.825740e-01 | -6.016117e-03 |  0.9416 |     8.7447 |  7.05e-05
   1400 | -3.885962e-01 | -3.825703e-01 | -6.025881e-03 |  0.9412 |     8.8042 |  5.91e-05
   1425 | -3.886015e-01 | -3.825671e-01 | -6.034382e-03 |  0.9408 |     8.8561 |  5.23e-05
   1450 | -3.886063e-01 | -3.825640e-01 | -6.042272e-03 |  0.9405 |     8.9043 |  1.00e-03
   1475 | -3.880837e-01 | -3.824093e-01 | -5.674404e-03 |  0.9596 |     7.0146 |  9.99e-04
   1500 | -3.882915e-01 | -3.826150e-01 | -5.676482e-03 |  0.9625 |     7.1138 |  9.98e-04
   1525 | -3.884368e-01 | -3.825930e-01 | -5.843825e-03 |  0.9586 |     7.9941 |  9.95e-04
   1550 | -3.885342e-01 | -3.825532e-01 | -5.981000e-03 |  0.9565 |     8.8282 |  9.91e-04
   1575 | -3.886209e-01 | -3.824984e-01 | -6.122567e-03 |  0.9542 |     9.6876 |  9.86e-04
   1600 | -3.885508e-01 | -3.824960e-01 | -6.054827e-03 |  0.9554 |     9.3186 |  9.80e-04
   1625 | -3.886300e-01 | -3.825131e-01 | -6.116907e-03 |  0.9552 |     9.5686 |  9.72e-04
   1650 | -3.887161e-01 | -3.824475e-01 | -6.268576e-03 |  0.9532 |    10.4975 |  9.64e-04
   1675 | -3.887883e-01 | -3.823915e-01 | -6.396782e-03 |  0.9512 |    11.3226 |  9.54e-04
   1700 | -3.878951e-01 | -3.814838e-01 | -6.411289e-03 |  0.9529 |    11.5074 |  9.44e-04
   1725 | -3.885727e-01 | -3.823825e-01 | -6.190222e-03 |  0.9525 |    10.0976 |  9.32e-04
   1750 | -3.888014e-01 | -3.824115e-01 | -6.389938e-03 |  0.9493 |    11.2129 |  9.20e-04
   1775 | -3.888766e-01 | -3.823422e-01 | -6.534485e-03 |  0.9465 |    12.1407 |  9.07e-04
   1800 | -3.889423e-01 | -3.822855e-01 | -6.656810e-03 |  0.9429 |    12.9470 |  8.92e-04
   1825 | -3.890037e-01 | -3.822268e-01 | -6.776901e-03 |  0.9390 |    13.7455 |  8.77e-04
   1850 | -3.890631e-01 | -3.821704e-01 | -6.892712e-03 |  0.9351 |    14.5177 |  8.61e-04
   1875 | -3.887639e-01 | -3.822454e-01 | -6.518534e-03 |  0.9428 |    12.3632 |  8.44e-04
   1900 | -3.889452e-01 | -3.822873e-01 | -6.657886e-03 |  0.9386 |    13.0162 |  8.26e-04
   1925 | -3.890817e-01 | -3.821912e-01 | -6.890434e-03 |  0.9328 |    14.3791 |  8.08e-04
   1950 | -3.891517e-01 | -3.821496e-01 | -7.002097e-03 |  0.9300 |    15.1686 |  7.89e-04
   1975 | -3.892125e-01 | -3.820968e-01 | -7.115755e-03 |  0.9249 |    15.9372 |  7.69e-04
   2000 | -3.892733e-01 | -3.820486e-01 | -7.224656e-03 |  0.9193 |    16.6594 |  7.49e-04
   2025 | -3.882954e-01 | -3.811629e-01 | -7.132503e-03 |  0.9211 |    16.1651 |  7.28e-04
   2050 | -3.892067e-01 | -3.822667e-01 | -6.940024e-03 |  0.9227 |    14.9051 |  7.07e-04
   2075 | -3.892955e-01 | -3.820686e-01 | -7.226898e-03 |  0.9151 |    16.5203 |  6.85e-04
   2100 | -3.893731e-01 | -3.820311e-01 | -7.341991e-03 |  0.9128 |    17.3633 |  6.63e-04
   2125 | -3.894424e-01 | -3.819937e-01 | -7.448660e-03 |  0.9078 |    18.0901 |  6.40e-04
   2150 | -3.895093e-01 | -3.819609e-01 | -7.548367e-03 |  0.9025 |    18.7594 |  6.18e-04
   2175 | -3.895797e-01 | -3.819288e-01 | -7.650882e-03 |  0.8978 |    19.4354 |  5.95e-04
   2200 | -3.894050e-01 | -3.816564e-01 | -7.748617e-03 |  0.8942 |    20.0833 |  5.72e-04
   2225 | -3.895311e-01 | -3.818474e-01 | -7.683652e-03 |  0.8956 |    19.6367 |  5.48e-04
   2250 | -3.897604e-01 | -3.819315e-01 | -7.828879e-03 |  0.8908 |    20.5788 |  5.25e-04
   2275 | -3.898486e-01 | -3.819138e-01 | -7.934848e-03 |  0.8856 |    21.3102 |  5.02e-04
   2300 | -3.883270e-01 | -3.802930e-01 | -8.033961e-03 |  0.8820 |    22.0157 |  4.78e-04
   2325 | -3.899319e-01 | -3.818664e-01 | -8.065425e-03 |  0.8778 |    22.1035 |  4.55e-04
   2350 | -3.900543e-01 | -3.818802e-01 | -8.174174e-03 |  0.8710 |    22.8400 |  4.32e-04
   2375 | -3.901281e-01 | -3.818445e-01 | -8.283680e-03 |  0.8645 |    23.5671 |  4.10e-04
   2400 | -3.902017e-01 | -3.818041e-01 | -8.397567e-03 |  0.8581 |    24.2851 |  3.87e-04
   2425 | -3.902245e-01 | -3.817157e-01 | -8.508744e-03 |  0.8532 |    24.9869 |  3.65e-04
   2450 | -3.902399e-01 | -3.816675e-01 | -8.572470e-03 |  0.8507 |    25.3526 |  3.43e-04
   2475 | -3.903750e-01 | -3.817014e-01 | -8.673562e-03 |  0.8451 |    25.9860 |  3.22e-04
   2500 | -3.904332e-01 | -3.816624e-01 | -8.770807e-03 |  0.8402 |    26.5994 |  3.01e-04
   2525 | -3.904853e-01 | -3.816207e-01 | -8.864573e-03 |  0.8360 |    27.1846 |  2.81e-04
   2550 | -3.905303e-01 | -3.815766e-01 | -8.953664e-03 |  0.8322 |    27.7395 |  2.61e-04
   2575 | -3.905767e-01 | -3.815394e-01 | -9.037293e-03 |  0.8291 |    28.2605 |  2.42e-04
   2600 | -3.906165e-01 | -3.815003e-01 | -9.116165e-03 |  0.8262 |    28.7498 |  2.24e-04
   2625 | -3.906526e-01 | -3.814631e-01 | -9.189496e-03 |  0.8234 |    29.2065 |  2.06e-04
   2650 | -3.906852e-01 | -3.814276e-01 | -9.257679e-03 |  0.8209 |    29.6303 |  1.89e-04
   2675 | -3.907147e-01 | -3.813940e-01 | -9.320634e-03 |  0.8186 |    30.0216 |  1.73e-04
   2700 | -3.907412e-01 | -3.813626e-01 | -9.378526e-03 |  0.8164 |    30.3814 |  1.58e-04
   2725 | -3.907650e-01 | -3.813334e-01 | -9.431545e-03 |  0.8144 |    30.7109 |  1.43e-04
   2750 | -3.907864e-01 | -3.813065e-01 | -9.479920e-03 |  0.8126 |    31.0116 |  1.30e-04
   2775 | -3.908056e-01 | -3.812817e-01 | -9.523928e-03 |  0.8109 |    31.2852 |  1.18e-04
   2800 | -3.908227e-01 | -3.812589e-01 | -9.563871e-03 |  0.8094 |    31.5336 |  1.06e-04
   2825 | -3.908381e-01 | -3.812380e-01 | -9.600068e-03 |  0.8080 |    31.7589 |  9.56e-05
   2850 | -3.908519e-01 | -3.812191e-01 | -9.632863e-03 |  0.8068 |    31.9630 |  8.62e-05
   2875 | -3.908643e-01 | -3.812017e-01 | -9.662604e-03 |  0.8057 |    32.1482 |  7.78e-05
   2900 | -3.908755e-01 | -3.811859e-01 | -9.689650e-03 |  0.8047 |    32.3167 |  7.05e-05
   2925 | -3.908857e-01 | -3.811713e-01 | -9.714375e-03 |  0.8038 |    32.4707 |  6.42e-05
   2950 | -3.908949e-01 | -3.811578e-01 | -9.737162e-03 |  0.8029 |    32.6128 |  5.91e-05
   2975 | -3.909035e-01 | -3.811451e-01 | -9.758404e-03 |  0.8021 |    32.7452 |  5.51e-05
   3000 | -3.909116e-01 | -3.811331e-01 | -9.778497e-03 |  0.8014 |    32.8706 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.909116e-01 (epoch 3000)
  Tip displacement: 32.8755 mm (expected: 8.0932 mm)
  Relative error: 306.21%
  J range: [0.801345, 1.380344]
  Training time: 417.4s (7.0min)
  ======================================================================

