╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1075 | -3.885921e-01 | -3.825878e-01 | -6.004286e-03 |  0.9431 |     8.6311 |  4.78e-04
   1100 | -3.886344e-01 | -3.825649e-01 | -6.069507e-03 |  0.9406 |     9.0361 |  4.32e-04
   1125 | -3.886736e-01 | -3.825431e-01 | -6.130458e-03 |  0.9383 |     9.4186 |  3.87e-04
   1150 | -3.887100e-01 | -3.825231e-01 | -6.186871e-03 |  0.9362 |     9.7757 |  3.43e-04
   1175 | -3.887432e-01 | -3.825047e-01 | -6.238502e-03 |  0.9343 |    10.1052 |  3.01e-04
   1200 | -3.887734e-01 | -3.824882e-01 | -6.285220e-03 |  0.9326 |    10.4053 |  2.61e-04
   1225 | -3.888003e-01 | -3.824733e-01 | -6.326959e-03 |  0.9310 |    10.6749 |  2.24e-04
   1250 | -3.888240e-01 | -3.824603e-01 | -6.363716e-03 |  0.9297 |    10.9133 |  1.89e-04
   1275 | -3.888445e-01 | -3.824489e-01 | -6.395581e-03 |  0.9285 |    11.1207 |  1.58e-04
   1300 | -3.888620e-01 | -3.824392e-01 | -6.422780e-03 |  0.9275 |    11.2982 |  1.30e-04
   1325 | -3.888766e-01 | -3.824309e-01 | -6.445671e-03 |  0.9266 |    11.4480 |  1.06e-04
   1350 | -3.888887e-01 | -3.824240e-01 | -6.464748e-03 |  0.9260 |    11.5730 |  8.62e-05
   1375 | -3.888988e-01 | -3.824182e-01 | -6.480617e-03 |  0.9254 |    11.6772 |  7.05e-05
   1400 | -3.889073e-01 | -3.824133e-01 | -6.493992e-03 |  0.9249 |    11.7651 |  5.91e-05
   1425 | -3.889148e-01 | -3.824091e-01 | -6.505681e-03 |  0.9245 |    11.8419 |  5.23e-05
   1450 | -3.889217e-01 | -3.824052e-01 | -6.516568e-03 |  0.9241 |    11.9136 |  1.00e-03
   1475 | -3.847871e-01 | -3.805236e-01 | -4.263477e-03 |  0.9603 |    -0.2144 |  9.99e-04
   1500 | -3.867066e-01 | -3.823406e-01 | -4.366004e-03 |  0.9825 |     0.1412 |  9.98e-04
   1525 | -3.872177e-01 | -3.827371e-01 | -4.480603e-03 |  0.9920 |     0.6523 |  9.95e-04
   1550 | -3.874114e-01 | -3.828470e-01 | -4.564405e-03 |  0.9799 |     1.0893 |  9.91e-04
   1575 | -3.875472e-01 | -3.828827e-01 | -4.664407e-03 |  0.9725 |     1.5695 |  9.86e-04
   1600 | -3.876643e-01 | -3.829006e-01 | -4.763772e-03 |  0.9681 |     2.0582 |  9.80e-04
   1625 | -3.877676e-01 | -3.829030e-01 | -4.864558e-03 |  0.9660 |     2.5588 |  9.72e-04
   1650 | -3.878600e-01 | -3.828966e-01 | -4.963461e-03 |  0.9648 |     3.0659 |  9.64e-04
   1675 | -3.879463e-01 | -3.828820e-01 | -5.064311e-03 |  0.9641 |     3.5906 |  9.54e-04
   1700 | -3.880321e-01 | -3.828605e-01 | -5.171573e-03 |  0.9632 |     4.1531 |  9.44e-04
   1725 | -3.881198e-01 | -3.828296e-01 | -5.290186e-03 |  0.9620 |     4.7743 |  9.32e-04
   1750 | -3.882099e-01 | -3.827907e-01 | -5.419258e-03 |  0.9603 |     5.4605 |  9.20e-04
   1775 | -3.883021e-01 | -3.827436e-01 | -5.558484e-03 |  0.9586 |     6.2185 |  9.07e-04
   1800 | -3.883974e-01 | -3.826934e-01 | -5.703942e-03 |  0.9522 |     7.0356 |  8.92e-04
   1825 | -3.884911e-01 | -3.826512e-01 | -5.839954e-03 |  0.9464 |     7.8351 |  8.77e-04
   1850 | -3.882675e-01 | -3.823094e-01 | -5.958067e-03 |  0.9441 |     8.5394 |  8.61e-04
   1875 | -3.886203e-01 | -3.825518e-01 | -6.068523e-03 |  0.9413 |     9.2211 |  8.44e-04
   1900 | -3.883286e-01 | -3.821850e-01 | -6.143679e-03 |  0.9385 |     9.7439 |  8.26e-04
   1925 | -3.887220e-01 | -3.824760e-01 | -6.246005e-03 |  0.9384 |    10.3403 |  8.08e-04
   1950 | -3.888066e-01 | -3.824256e-01 | -6.381018e-03 |  0.9341 |    11.2033 |  7.89e-04
   1975 | -3.884307e-01 | -3.822189e-01 | -6.211829e-03 |  0.9416 |    10.2088 |  7.69e-04
   2000 | -3.888221e-01 | -3.824759e-01 | -6.346122e-03 |  0.9335 |    10.9794 |  7.49e-04
   2025 | -3.888992e-01 | -3.824034e-01 | -6.495737e-03 |  0.9307 |    11.8953 |  7.28e-04
   2050 | -3.889666e-01 | -3.823558e-01 | -6.610860e-03 |  0.9280 |    12.6663 |  7.07e-04
   2075 | -3.890293e-01 | -3.823078e-01 | -6.721511e-03 |  0.9250 |    13.4028 |  6.85e-04
   2100 | -3.890854e-01 | -3.822559e-01 | -6.829536e-03 |  0.9216 |    14.1208 |  6.63e-04
   2125 | -3.887250e-01 | -3.821432e-01 | -6.581869e-03 |  0.9292 |    12.6021 |  6.40e-04
   2150 | -3.890301e-01 | -3.823431e-01 | -6.687036e-03 |  0.9223 |    13.1892 |  6.18e-04
   2175 | -3.891120e-01 | -3.822518e-01 | -6.860211e-03 |  0.9175 |    14.2390 |  5.95e-04
   2200 | -3.891683e-01 | -3.822154e-01 | -6.952934e-03 |  0.9157 |    14.8879 |  5.72e-04
   2225 | -3.892164e-01 | -3.821739e-01 | -7.042531e-03 |  0.9126 |    15.4860 |  5.48e-04
   2250 | -3.892620e-01 | -3.821343e-01 | -7.127727e-03 |  0.9097 |    16.0507 |  5.25e-04
   2275 | -3.893061e-01 | -3.820970e-01 | -7.209104e-03 |  0.9068 |    16.5904 |  5.02e-04
   2300 | -3.893493e-01 | -3.820624e-01 | -7.286868e-03 |  0.9041 |    17.1070 |  4.78e-04
   2325 | -3.893918e-01 | -3.820302e-01 | -7.361657e-03 |  0.9015 |    17.6041 |  4.55e-04
   2350 | -3.894340e-01 | -3.820002e-01 | -7.433815e-03 |  0.8991 |    18.0843 |  4.32e-04
   2375 | -3.894760e-01 | -3.819724e-01 | -7.503576e-03 |  0.8969 |    18.5490 |  4.10e-04
   2400 | -3.895167e-01 | -3.819457e-01 | -7.571018e-03 |  0.8945 |    18.9994 |  3.87e-04
   2425 | -3.894656e-01 | -3.818823e-01 | -7.583315e-03 |  0.8922 |    19.0912 |  3.65e-04
   2450 | -3.895694e-01 | -3.819126e-01 | -7.656803e-03 |  0.8877 |    19.5559 |  3.43e-04
   2475 | -3.896168e-01 | -3.819021e-01 | -7.714751e-03 |  0.8841 |    19.9522 |  3.22e-04
   2500 | -3.896548e-01 | -3.818825e-01 | -7.772258e-03 |  0.8804 |    20.3369 |  3.01e-04
   2525 | -3.896912e-01 | -3.818639e-01 | -7.827269e-03 |  0.8769 |    20.7037 |  2.81e-04
   2550 | -3.897269e-01 | -3.818473e-01 | -7.879645e-03 |  0.8737 |    21.0538 |  2.61e-04
   2575 | -3.897620e-01 | -3.818321e-01 | -7.929865e-03 |  0.8707 |    21.3892 |  2.42e-04
   2600 | -3.897962e-01 | -3.818182e-01 | -7.977964e-03 |  0.8679 |    21.7101 |  2.24e-04
   2625 | -3.898295e-01 | -3.818055e-01 | -8.023977e-03 |  0.8654 |    22.0166 |  2.06e-04
   2650 | -3.898617e-01 | -3.817938e-01 | -8.067901e-03 |  0.8631 |    22.3085 |  1.89e-04
   2675 | -3.898927e-01 | -3.817830e-01 | -8.109728e-03 |  0.8609 |    22.5857 |  1.73e-04
   2700 | -3.899224e-01 | -3.817729e-01 | -8.149446e-03 |  0.8589 |    22.8480 |  1.58e-04
   2725 | -3.899506e-01 | -3.817635e-01 | -8.187041e-03 |  0.8571 |    23.0954 |  1.43e-04
   2750 | -3.899772e-01 | -3.817548e-01 | -8.222504e-03 |  0.8555 |    23.3279 |  1.30e-04
   2775 | -3.900023e-01 | -3.817464e-01 | -8.255834e-03 |  0.8540 |    23.5455 |  1.18e-04
   2800 | -3.900257e-01 | -3.817387e-01 | -8.287047e-03 |  0.8526 |    23.7484 |  1.06e-04
   2825 | -3.900475e-01 | -3.817313e-01 | -8.316195e-03 |  0.8510 |    23.9372 |  9.56e-05
   2850 | -3.900677e-01 | -3.817243e-01 | -8.343358e-03 |  0.8488 |    24.1123 |  8.62e-05
   2875 | -3.900864e-01 | -3.817177e-01 | -8.368657e-03 |  0.8466 |    24.2748 |  7.78e-05
   2900 | -3.901038e-01 | -3.817115e-01 | -8.392246e-03 |  0.8447 |    24.4256 |  7.05e-05
   2925 | -3.901199e-01 | -3.817056e-01 | -8.414322e-03 |  0.8429 |    24.5662 |  6.42e-05
   2950 | -3.901350e-01 | -3.816999e-01 | -8.435111e-03 |  0.8411 |    24.6981 |  5.91e-05
   2975 | -3.901493e-01 | -3.816944e-01 | -8.454889e-03 |  0.8395 |    24.8231 |  5.51e-05
   3000 | -3.901630e-01 | -3.816890e-01 | -8.473965e-03 |  0.8380 |    24.9432 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.901630e-01 (epoch 3000)
  Tip displacement: 24.9480 mm (expected: 8.0932 mm)
  Relative error: 208.26%
  J range: [0.837932, 1.270663]
  Training time: 418.1s (7.0min)
  ======================================================================

