╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    500 | -3.882649e-01 | -3.827711e-01 | -5.493775e-03 |  0.9595 |     5.8391 |  3.43e-04
    525 | -3.883034e-01 | -3.827515e-01 | -5.551973e-03 |  0.9587 |     6.1584 |  2.61e-04
    550 | -3.883325e-01 | -3.827358e-01 | -5.596714e-03 |  0.9580 |     6.4049 |  1.89e-04
    575 | -3.883534e-01 | -3.827243e-01 | -5.629120e-03 |  0.9575 |     6.5851 |  1.30e-04
    600 | -3.883677e-01 | -3.827162e-01 | -5.651515e-03 |  0.9571 |     6.7103 |  8.62e-05
    625 | -3.883777e-01 | -3.827109e-01 | -5.666778e-03 |  0.9569 |     6.7961 |  5.91e-05
    650 | -3.883851e-01 | -3.827068e-01 | -5.678291e-03 |  0.9567 |     6.8610 |  1.00e-03
    675 | -3.856940e-01 | -3.809270e-01 | -4.766994e-03 |  0.9447 |     2.2817 |  9.98e-04
    700 | -3.870891e-01 | -3.824625e-01 | -4.626573e-03 |  0.9827 |     1.5712 |  9.91e-04
    725 | -3.874214e-01 | -3.827432e-01 | -4.678154e-03 |  0.9849 |     1.8597 |  9.80e-04
    750 | -3.876128e-01 | -3.828507e-01 | -4.762067e-03 |  0.9802 |     2.3052 |  9.64e-04
    775 | -3.877534e-01 | -3.828757e-01 | -4.877676e-03 |  0.9746 |     2.8642 |  9.44e-04
    800 | -3.878869e-01 | -3.828724e-01 | -5.014447e-03 |  0.9700 |     3.4816 |  9.20e-04
    825 | -3.880033e-01 | -3.828469e-01 | -5.156355e-03 |  0.9659 |     4.1156 |  8.92e-04
    850 | -3.880982e-01 | -3.828120e-01 | -5.286268e-03 |  0.9630 |     4.7220 |  8.61e-04
    875 | -3.881814e-01 | -3.827772e-01 | -5.404241e-03 |  0.9607 |     5.3035 |  8.26e-04
    900 | -3.882588e-01 | -3.827443e-01 | -5.514489e-03 |  0.9592 |     5.8767 |  7.89e-04
    925 | -3.883326e-01 | -3.827138e-01 | -5.618821e-03 |  0.9564 |     6.4457 |  7.49e-04
    950 | -3.884038e-01 | -3.826845e-01 | -5.719315e-03 |  0.9506 |     7.0117 |  7.07e-04
    975 | -3.884723e-01 | -3.826555e-01 | -5.816843e-03 |  0.9453 |     7.5730 |  6.63e-04
   1000 | -3.885372e-01 | -3.826258e-01 | -5.911443e-03 |  0.9402 |     8.1274 |  6.18e-04
   1025 | -3.885985e-01 | -3.825966e-01 | -6.001890e-03 |  0.9356 |     8.6703 |  5.72e-04
   1050 | -3.886569e-01 | -3.825690e-01 | -6.087915e-03 |  0.9314 |     9.1998 |  5.25e-04
   1075 | -3.887128e-01 | -3.825424e-01 | -6.170463e-03 |  0.9275 |     9.7169 |  4.78e-04
   1100 | -3.887669e-01 | -3.825171e-01 | -6.249809e-03 |  0.9237 |    10.2202 |  4.32e-04
   1125 | -3.888161e-01 | -3.824918e-01 | -6.324244e-03 |  0.9201 |    10.7021 |  3.87e-04
   1150 | -3.888689e-01 | -3.824717e-01 | -6.397251e-03 |  0.9168 |    11.1647 |  3.43e-04
   1175 | -3.889162e-01 | -3.824509e-01 | -6.465329e-03 |  0.9136 |    11.6019 |  3.01e-04
   1200 | -3.889600e-01 | -3.824322e-01 | -6.527772e-03 |  0.9108 |    12.0068 |  2.61e-04
   1225 | -3.890002e-01 | -3.824154e-01 | -6.584785e-03 |  0.9085 |    12.3766 |  2.24e-04
   1250 | -3.890367e-01 | -3.824006e-01 | -6.636074e-03 |  0.9065 |    12.7090 |  1.89e-04
   1275 | -3.890691e-01 | -3.823877e-01 | -6.681360e-03 |  0.9048 |    13.0022 |  1.58e-04
   1300 | -3.890975e-01 | -3.823768e-01 | -6.720677e-03 |  0.9034 |    13.2566 |  1.30e-04
   1325 | -3.891220e-01 | -3.823677e-01 | -6.754313e-03 |  0.9022 |    13.4740 |  1.06e-04
   1350 | -3.891428e-01 | -3.823600e-01 | -6.782775e-03 |  0.9012 |    13.6579 |  8.62e-05
   1375 | -3.891603e-01 | -3.823535e-01 | -6.806772e-03 |  0.9003 |    13.8129 |  7.05e-05
   1400 | -3.891754e-01 | -3.823481e-01 | -6.827233e-03 |  0.8996 |    13.9450 |  5.91e-05
   1425 | -3.891887e-01 | -3.823434e-01 | -6.845288e-03 |  0.8990 |    14.0615 |  5.23e-05
   1450 | -3.892011e-01 | -3.823388e-01 | -6.862242e-03 |  0.8985 |    14.1710 |  1.00e-03
   1475 | -3.849042e-01 | -3.802711e-01 | -4.633147e-03 |  1.0512 |     1.7478 |  9.99e-04
   1500 | -3.871207e-01 | -3.824449e-01 | -4.675750e-03 |  0.9650 |     1.9066 |  9.98e-04
   1525 | -3.875121e-01 | -3.827400e-01 | -4.772173e-03 |  0.9815 |     2.3588 |  9.95e-04
   1550 | -3.876849e-01 | -3.828013e-01 | -4.883550e-03 |  0.9834 |     2.9023 |  9.91e-04
   1575 | -3.878249e-01 | -3.828133e-01 | -5.011584e-03 |  0.9801 |     3.5367 |  9.86e-04
   1600 | -3.879633e-01 | -3.827991e-01 | -5.164173e-03 |  0.9744 |     4.2866 |  9.80e-04
   1625 | -3.881072e-01 | -3.827713e-01 | -5.335822e-03 |  0.9691 |     5.1427 |  9.72e-04
   1650 | -3.882618e-01 | -3.827324e-01 | -5.529367e-03 |  0.9637 |     6.1343 |  9.64e-04
   1675 | -3.884206e-01 | -3.826689e-01 | -5.751640e-03 |  0.9547 |     7.3048 |  9.54e-04
   1700 | -3.885632e-01 | -3.825908e-01 | -5.972364e-03 |  0.9413 |     8.5354 |  9.44e-04
   1725 | -3.886878e-01 | -3.825304e-01 | -6.157491e-03 |  0.9317 |     9.6555 |  9.32e-04
   1750 | -3.878320e-01 | -3.819934e-01 | -5.838596e-03 |  0.9614 |     7.7344 |  9.20e-04
   1775 | -3.883654e-01 | -3.826114e-01 | -5.754026e-03 |  0.9639 |     7.2881 |  9.07e-04
   1800 | -3.885664e-01 | -3.826224e-01 | -5.944008e-03 |  0.9498 |     8.3484 |  8.92e-04
   1825 | -3.886984e-01 | -3.825269e-01 | -6.171532e-03 |  0.9324 |     9.5992 |  8.77e-04
   1850 | -3.888031e-01 | -3.824506e-01 | -6.352427e-03 |  0.9223 |    10.6971 |  8.61e-04
   1875 | -3.889013e-01 | -3.823910e-01 | -6.510330e-03 |  0.9150 |    11.7052 |  8.44e-04
   1900 | -3.890015e-01 | -3.823354e-01 | -6.666097e-03 |  0.9081 |    12.7250 |  8.26e-04
   1925 | -3.891071e-01 | -3.822812e-01 | -6.825875e-03 |  0.9015 |    13.7940 |  8.08e-04
   1950 | -3.885423e-01 | -3.818839e-01 | -6.658349e-03 |  0.9160 |    12.9124 |  7.89e-04
   1975 | -3.890448e-01 | -3.823748e-01 | -6.670043e-03 |  0.9119 |    12.8347 |  7.69e-04
   2000 | -3.891968e-01 | -3.822703e-01 | -6.926470e-03 |  0.8977 |    14.3806 |  7.49e-04
   2025 | -3.893154e-01 | -3.822098e-01 | -7.105592e-03 |  0.8905 |    15.5963 |  7.28e-04
   2050 | -3.883309e-01 | -3.812740e-01 | -7.056902e-03 |  0.8981 |    15.4264 |  7.07e-04
   2075 | -3.893217e-01 | -3.822964e-01 | -7.025335e-03 |  0.8962 |    15.1224 |  6.85e-04
   2100 | -3.894568e-01 | -3.821782e-01 | -7.278528e-03 |  0.8862 |    16.7029 |  6.63e-04
   2125 | -3.895875e-01 | -3.821348e-01 | -7.452700e-03 |  0.8778 |    17.8881 |  6.40e-04
   2150 | -3.894376e-01 | -3.820581e-01 | -7.379515e-03 |  0.8860 |    17.5188 |  6.18e-04
   2175 | -3.896440e-01 | -3.821149e-01 | -7.529095e-03 |  0.8768 |    18.3116 |  5.95e-04
   2200 | -3.897937e-01 | -3.820797e-01 | -7.714052e-03 |  0.8698 |    19.5693 |  5.72e-04
   2225 | -3.884691e-01 | -3.806324e-01 | -7.836686e-03 |  0.8674 |    20.4409 |  5.48e-04
   2250 | -3.898461e-01 | -3.819239e-01 | -7.922197e-03 |  0.8644 |    20.8884 |  5.25e-04
   2275 | -3.900372e-01 | -3.819567e-01 | -8.080566e-03 |  0.8601 |    21.9328 |  5.02e-04
   2300 | -3.900269e-01 | -3.819364e-01 | -8.090523e-03 |  0.8636 |    21.9347 |  4.78e-04
   2325 | -3.901692e-01 | -3.819104e-01 | -8.258806e-03 |  0.8586 |    23.0122 |  4.55e-04
   2350 | -3.902536e-01 | -3.818478e-01 | -8.405860e-03 |  0.8520 |    23.9678 |  4.32e-04
   2375 | -3.900148e-01 | -3.814785e-01 | -8.536305e-03 |  0.8469 |    24.8190 |  4.10e-04
   2400 | -3.903184e-01 | -3.817218e-01 | -8.596598e-03 |  0.8497 |    25.1165 |  3.87e-04
   2425 | -3.904365e-01 | -3.817102e-01 | -8.726279e-03 |  0.8409 |    25.9760 |  3.65e-04
   2450 | -3.905002e-01 | -3.816560e-01 | -8.844191e-03 |  0.8363 |    26.7409 |  3.43e-04
   2475 | -3.905577e-01 | -3.816015e-01 | -8.956224e-03 |  0.8329 |    27.4624 |  3.22e-04
   2500 | -3.906114e-01 | -3.815481e-01 | -9.063244e-03 |  0.8294 |    28.1487 |  3.01e-04
   2525 | -3.906612e-01 | -3.814963e-01 | -9.164834e-03 |  0.8261 |    28.8001 |  2.81e-04
   2550 | -3.907071e-01 | -3.814460e-01 | -9.261087e-03 |  0.8230 |    29.4173 |  2.61e-04
   2575 | -3.907492e-01 | -3.813975e-01 | -9.351654e-03 |  0.8201 |    29.9979 |  2.42e-04
   2600 | -3.907874e-01 | -3.813513e-01 | -9.436065e-03 |  0.8174 |    30.5392 |  2.24e-04
   2625 | -3.908220e-01 | -3.813078e-01 | -9.514155e-03 |  0.8148 |    31.0400 |  2.06e-04
   2650 | -3.908531e-01 | -3.812670e-01 | -9.586137e-03 |  0.8125 |    31.5016 |  1.89e-04
   2675 | -3.908812e-01 | -3.812289e-01 | -9.652311e-03 |  0.8100 |    31.9256 |  1.73e-04
   2700 | -3.909065e-01 | -3.811936e-01 | -9.712969e-03 |  0.8073 |    32.3141 |  1.58e-04
   2725 | -3.909291e-01 | -3.811607e-01 | -9.768399e-03 |  0.8049 |    32.6688 |  1.43e-04
   2750 | -3.909494e-01 | -3.811305e-01 | -9.818893e-03 |  0.8027 |    32.9916 |  1.30e-04
   2775 | -3.909675e-01 | -3.811028e-01 | -9.864747e-03 |  0.8008 |    33.2846 |  1.18e-04
   2800 | -3.909836e-01 | -3.810773e-01 | -9.906285e-03 |  0.7990 |    33.5498 |  1.06e-04
   2825 | -3.909979e-01 | -3.810541e-01 | -9.943856e-03 |  0.7975 |    33.7896 |  9.56e-05
   2850 | -3.910107e-01 | -3.810329e-01 | -9.977812e-03 |  0.7961 |    34.0062 |  8.62e-05
   2875 | -3.910221e-01 | -3.810136e-01 | -1.000853e-02 |  0.7948 |    34.2021 |  7.78e-05
   2900 | -3.910324e-01 | -3.809960e-01 | -1.003641e-02 |  0.7937 |    34.3797 |  7.05e-05
   2925 | -3.910416e-01 | -3.809798e-01 | -1.006182e-02 |  0.7927 |    34.5417 |  6.42e-05
   2950 | -3.910499e-01 | -3.809647e-01 | -1.008519e-02 |  0.7917 |    34.6906 |  5.91e-05
   2975 | -3.910577e-01 | -3.809508e-01 | -1.010692e-02 |  0.7909 |    34.8290 |  5.51e-05
   3000 | -3.910650e-01 | -3.809376e-01 | -1.012743e-02 |  0.7901 |    34.9596 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.910650e-01 (epoch 3000)
  Tip displacement: 34.9647 mm (expected: 8.0932 mm)
  Relative error: 332.02%
  J range: [0.790024, 1.378886]
  Training time: 412.2s (6.9min)
  ======================================================================

