╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    525 | -3.882940e-01 | -3.827504e-01 | -5.543572e-03 |  0.9610 |     6.1752 |  2.61e-04
    550 | -3.883258e-01 | -3.827339e-01 | -5.591882e-03 |  0.9604 |     6.4411 |  1.89e-04
    575 | -3.883491e-01 | -3.827219e-01 | -5.627197e-03 |  0.9599 |     6.6378 |  1.30e-04
    600 | -3.883652e-01 | -3.827134e-01 | -5.651759e-03 |  0.9594 |     6.7756 |  8.62e-05
    625 | -3.883762e-01 | -3.827076e-01 | -5.668570e-03 |  0.9590 |     6.8705 |  5.91e-05
    650 | -3.883845e-01 | -3.827032e-01 | -5.681289e-03 |  0.9588 |     6.9426 |  1.00e-03
    675 | -3.760138e-01 | -3.717349e-01 | -4.278838e-03 |  1.0295 |     0.2232 |  9.98e-04
    700 | -3.862240e-01 | -3.817595e-01 | -4.464461e-03 |  1.0156 |     0.7056 |  9.91e-04
    725 | -3.871676e-01 | -3.826589e-01 | -4.508733e-03 |  1.0022 |     1.0534 |  9.80e-04
    750 | -3.873933e-01 | -3.828144e-01 | -4.578949e-03 |  0.9959 |     1.4226 |  9.64e-04
    775 | -3.875288e-01 | -3.828692e-01 | -4.659532e-03 |  0.9909 |     1.8351 |  9.44e-04
    800 | -3.876517e-01 | -3.828958e-01 | -4.755871e-03 |  0.9868 |     2.3084 |  9.20e-04
    825 | -3.877659e-01 | -3.828982e-01 | -4.867680e-03 |  0.9823 |     2.8264 |  8.92e-04
    850 | -3.878726e-01 | -3.828914e-01 | -4.981223e-03 |  0.9778 |     3.3497 |  8.61e-04
    875 | -3.879699e-01 | -3.828754e-01 | -5.094472e-03 |  0.9736 |     3.8743 |  8.26e-04
    900 | -3.880585e-01 | -3.828531e-01 | -5.205459e-03 |  0.9701 |     4.3981 |  7.89e-04
    925 | -3.881383e-01 | -3.828278e-01 | -5.310466e-03 |  0.9676 |     4.9094 |  7.49e-04
    950 | -3.882110e-01 | -3.828019e-01 | -5.409163e-03 |  0.9654 |     5.4058 |  7.07e-04
    975 | -3.882769e-01 | -3.827755e-01 | -5.501434e-03 |  0.9635 |     5.8887 |  6.63e-04
   1000 | -3.883374e-01 | -3.827496e-01 | -5.587888e-03 |  0.9615 |     6.3543 |  6.18e-04
   1025 | -3.883904e-01 | -3.827220e-01 | -5.668378e-03 |  0.9598 |     6.8024 |  5.72e-04
   1050 | -3.884427e-01 | -3.826986e-01 | -5.744084e-03 |  0.9585 |     7.2291 |  5.25e-04
   1075 | -3.884898e-01 | -3.826748e-01 | -5.814939e-03 |  0.9548 |     7.6365 |  4.78e-04
   1100 | -3.885333e-01 | -3.826523e-01 | -5.880914e-03 |  0.9515 |     8.0210 |  4.32e-04
   1125 | -3.885735e-01 | -3.826319e-01 | -5.941642e-03 |  0.9485 |     8.3816 |  3.87e-04
   1150 | -3.886104e-01 | -3.826131e-01 | -5.997304e-03 |  0.9459 |     8.7175 |  3.43e-04
   1175 | -3.886438e-01 | -3.825959e-01 | -6.047927e-03 |  0.9436 |     9.0268 |  3.01e-04
   1200 | -3.886739e-01 | -3.825803e-01 | -6.093551e-03 |  0.9416 |     9.3081 |  2.61e-04
   1225 | -3.887004e-01 | -3.825662e-01 | -6.134212e-03 |  0.9398 |     9.5604 |  2.24e-04
   1250 | -3.887235e-01 | -3.825536e-01 | -6.169955e-03 |  0.9384 |     9.7832 |  1.89e-04
   1275 | -3.887435e-01 | -3.825426e-01 | -6.200903e-03 |  0.9371 |     9.9769 |  1.58e-04
   1300 | -3.887603e-01 | -3.825330e-01 | -6.227295e-03 |  0.9361 |    10.1426 |  1.30e-04
   1325 | -3.887745e-01 | -3.825250e-01 | -6.249493e-03 |  0.9352 |    10.2824 |  1.06e-04
   1350 | -3.887862e-01 | -3.825182e-01 | -6.267983e-03 |  0.9345 |    10.3991 |  8.62e-05
   1375 | -3.887959e-01 | -3.825125e-01 | -6.283359e-03 |  0.9340 |    10.4964 |  7.05e-05
   1400 | -3.888041e-01 | -3.825078e-01 | -6.296314e-03 |  0.9335 |    10.5785 |  5.91e-05
   1425 | -3.888113e-01 | -3.825036e-01 | -6.307632e-03 |  0.9331 |    10.6503 |  5.23e-05
   1450 | -3.888178e-01 | -3.824997e-01 | -6.318172e-03 |  0.9327 |    10.7173 |  1.00e-03
   1475 | -3.871570e-01 | -3.822766e-01 | -4.880434e-03 |  0.9737 |     2.7619 |  9.99e-04
   1500 | -3.872202e-01 | -3.824519e-01 | -4.768305e-03 |  0.9832 |     2.2840 |  9.98e-04
   1525 | -3.876829e-01 | -3.828422e-01 | -4.840744e-03 |  0.9824 |     2.6886 |  9.95e-04
   1550 | -3.878444e-01 | -3.828831e-01 | -4.961284e-03 |  0.9794 |     3.2904 |  9.91e-04
   1575 | -3.880035e-01 | -3.828723e-01 | -5.131242e-03 |  0.9739 |     4.0663 |  9.86e-04
   1600 | -3.881459e-01 | -3.828242e-01 | -5.321655e-03 |  0.9686 |     4.9433 |  9.80e-04
   1625 | -3.882737e-01 | -3.827699e-01 | -5.503739e-03 |  0.9649 |     5.8428 |  9.72e-04
   1650 | -3.883910e-01 | -3.827064e-01 | -5.684621e-03 |  0.9572 |     6.7803 |  9.64e-04
   1675 | -3.884988e-01 | -3.826368e-01 | -5.862019e-03 |  0.9513 |     7.7370 |  9.54e-04
   1700 | -3.885997e-01 | -3.825707e-01 | -6.029019e-03 |  0.9464 |     8.6852 |  9.44e-04
   1725 | -3.886964e-01 | -3.825081e-01 | -6.188329e-03 |  0.9409 |     9.6340 |  9.32e-04
   1750 | -3.887907e-01 | -3.824465e-01 | -6.344182e-03 |  0.9349 |    10.5994 |  9.20e-04
   1775 | -3.888832e-01 | -3.823847e-01 | -6.498586e-03 |  0.9292 |    11.5896 |  9.07e-04
   1800 | -3.884056e-01 | -3.821290e-01 | -6.276625e-03 |  0.9463 |    10.4907 |  8.92e-04
   1825 | -3.888888e-01 | -3.824374e-01 | -6.451427e-03 |  0.9300 |    11.3782 |  8.77e-04
   1850 | -3.889790e-01 | -3.823316e-01 | -6.647381e-03 |  0.9263 |    12.5655 |  8.61e-04
   1875 | -3.890712e-01 | -3.822629e-01 | -6.808253e-03 |  0.9216 |    13.6138 |  8.44e-04
   1900 | -3.875033e-01 | -3.810457e-01 | -6.457621e-03 |  0.9479 |    11.7183 |  8.26e-04
   1925 | -3.888188e-01 | -3.824276e-01 | -6.391153e-03 |  0.9370 |    11.2568 |  8.08e-04
   1950 | -3.890410e-01 | -3.823505e-01 | -6.690525e-03 |  0.9256 |    12.8832 |  7.89e-04
   1975 | -3.891412e-01 | -3.822348e-01 | -6.906321e-03 |  0.9214 |    14.2218 |  7.69e-04
   2000 | -3.892283e-01 | -3.821691e-01 | -7.059209e-03 |  0.9172 |    15.2580 |  7.49e-04
   2025 | -3.893130e-01 | -3.821141e-01 | -7.198960e-03 |  0.9137 |    16.2322 |  7.28e-04
   2050 | -3.861974e-01 | -3.788564e-01 | -7.341004e-03 |  0.9080 |    17.1726 |  7.07e-04
   2075 | -3.889392e-01 | -3.821331e-01 | -6.806113e-03 |  0.9305 |    14.0000 |  6.85e-04
   2100 | -3.892803e-01 | -3.822158e-01 | -7.064553e-03 |  0.9171 |    15.3910 |  6.63e-04
   2125 | -3.894417e-01 | -3.820997e-01 | -7.341969e-03 |  0.9106 |    17.0801 |  6.40e-04
   2150 | -3.894314e-01 | -3.819326e-01 | -7.498749e-03 |  0.8937 |    18.1456 |  6.18e-04
   2175 | -3.896257e-01 | -3.819894e-01 | -7.636263e-03 |  0.8971 |    19.0690 |  5.95e-04
   2200 | -3.897305e-01 | -3.819532e-01 | -7.777305e-03 |  0.8924 |    20.0144 |  5.72e-04
   2225 | -3.871481e-01 | -3.799561e-01 | -7.192006e-03 |  0.9147 |    16.4267 |  5.48e-04
   2250 | -3.892109e-01 | -3.824811e-01 | -6.729740e-03 |  0.9273 |    13.5588 |  5.25e-04
   2275 | -3.893561e-01 | -3.823560e-01 | -7.000058e-03 |  0.9165 |    15.0383 |  5.02e-04
   2300 | -3.895554e-01 | -3.822069e-01 | -7.348573e-03 |  0.9045 |    17.0587 |  4.78e-04
   2325 | -3.897139e-01 | -3.820595e-01 | -7.654394e-03 |  0.8916 |    18.9188 |  4.55e-04
   2350 | -3.898341e-01 | -3.819743e-01 | -7.859778e-03 |  0.8802 |    20.2710 |  4.32e-04
   2375 | -3.899300e-01 | -3.819381e-01 | -7.991900e-03 |  0.8700 |    21.1910 |  4.10e-04
   2400 | -3.900140e-01 | -3.818960e-01 | -8.118075e-03 |  0.8612 |    22.0261 |  3.87e-04
   2425 | -3.900721e-01 | -3.818400e-01 | -8.232088e-03 |  0.8595 |    22.7839 |  3.65e-04
   2450 | -3.901633e-01 | -3.818187e-01 | -8.344589e-03 |  0.8511 |    23.4915 |  3.43e-04
   2475 | -3.902406e-01 | -3.817826e-01 | -8.458028e-03 |  0.8446 |    24.2258 |  3.22e-04
   2500 | -3.903127e-01 | -3.817453e-01 | -8.567424e-03 |  0.8390 |    24.9279 |  3.01e-04
   2525 | -3.903786e-01 | -3.817056e-01 | -8.673044e-03 |  0.8339 |    25.6054 |  2.81e-04
   2550 | -3.904379e-01 | -3.816635e-01 | -8.774399e-03 |  0.8293 |    26.2534 |  2.61e-04
   2575 | -3.904912e-01 | -3.816199e-01 | -8.871372e-03 |  0.8254 |    26.8688 |  2.42e-04
   2600 | -3.905395e-01 | -3.815766e-01 | -8.962891e-03 |  0.8220 |    27.4471 |  2.24e-04
   2625 | -3.905830e-01 | -3.815346e-01 | -9.048412e-03 |  0.8190 |    27.9867 |  2.06e-04
   2650 | -3.906225e-01 | -3.814946e-01 | -9.127870e-03 |  0.8164 |    28.4878 |  1.89e-04
   2675 | -3.906582e-01 | -3.814568e-01 | -9.201372e-03 |  0.8142 |    28.9515 |  1.73e-04
   2700 | -3.906904e-01 | -3.814214e-01 | -9.269068e-03 |  0.8122 |    29.3789 |  1.58e-04
   2725 | -3.907195e-01 | -3.813884e-01 | -9.331159e-03 |  0.8105 |    29.7712 |  1.43e-04
   2750 | -3.907456e-01 | -3.813577e-01 | -9.387901e-03 |  0.8090 |    30.1300 |  1.30e-04
   2775 | -3.907692e-01 | -3.813296e-01 | -9.439584e-03 |  0.8076 |    30.4572 |  1.18e-04
   2800 | -3.907902e-01 | -3.813037e-01 | -9.486540e-03 |  0.8064 |    30.7548 |  1.06e-04
   2825 | -3.908091e-01 | -3.812800e-01 | -9.529129e-03 |  0.8054 |    31.0249 |  9.56e-05
   2850 | -3.908260e-01 | -3.812583e-01 | -9.567729e-03 |  0.8044 |    31.2700 |  8.62e-05
   2875 | -3.908413e-01 | -3.812386e-01 | -9.602748e-03 |  0.8036 |    31.4925 |  7.78e-05
   2900 | -3.908550e-01 | -3.812204e-01 | -9.634603e-03 |  0.8028 |    31.6951 |  7.05e-05
   2925 | -3.908675e-01 | -3.812038e-01 | -9.663723e-03 |  0.8021 |    31.8804 |  6.42e-05
   2950 | -3.908789e-01 | -3.811883e-01 | -9.690562e-03 |  0.8015 |    32.0512 |  5.91e-05
   2975 | -3.908894e-01 | -3.811738e-01 | -9.715573e-03 |  0.8009 |    32.2105 |  5.51e-05
   3000 | -3.908994e-01 | -3.811601e-01 | -9.739233e-03 |  0.8003 |    32.3613 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.908994e-01 (epoch 3000)
  Tip displacement: 32.3672 mm (expected: 8.0932 mm)
  Relative error: 299.93%
  J range: [0.800290, 1.361727]
  Training time: 420.2s (7.0min)
  ======================================================================

