╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    875 | -3.881980e-01 | -3.827266e-01 | -5.471395e-03 |  0.9573 |     5.6763 |  8.26e-04
    900 | -3.883121e-01 | -3.827226e-01 | -5.589464e-03 |  0.9581 |     6.3110 |  7.89e-04
    925 | -3.883917e-01 | -3.826858e-01 | -5.705871e-03 |  0.9559 |     6.9513 |  7.49e-04
    950 | -3.884656e-01 | -3.826508e-01 | -5.814852e-03 |  0.9543 |     7.5810 |  7.07e-04
    975 | -3.885346e-01 | -3.826177e-01 | -5.916888e-03 |  0.9539 |     8.1976 |  6.63e-04
   1000 | -3.885976e-01 | -3.825846e-01 | -6.013001e-03 |  0.9532 |     8.7942 |  6.18e-04
   1025 | -3.886513e-01 | -3.825468e-01 | -6.104537e-03 |  0.9525 |     9.3747 |  5.72e-04
   1050 | -3.887073e-01 | -3.825262e-01 | -6.181166e-03 |  0.9518 |     9.8630 |  5.25e-04
   1075 | -3.887613e-01 | -3.824940e-01 | -6.267354e-03 |  0.9509 |    10.4011 |  4.78e-04
   1100 | -3.888117e-01 | -3.824650e-01 | -6.346692e-03 |  0.9483 |    10.9099 |  4.32e-04
   1125 | -3.888584e-01 | -3.824368e-01 | -6.421553e-03 |  0.9451 |    11.3899 |  3.87e-04
   1150 | -3.889014e-01 | -3.824107e-01 | -6.490663e-03 |  0.9422 |    11.8357 |  3.43e-04
   1175 | -3.889409e-01 | -3.823869e-01 | -6.553941e-03 |  0.9395 |    12.2458 |  3.01e-04
   1200 | -3.889766e-01 | -3.823655e-01 | -6.611123e-03 |  0.9372 |    12.6180 |  2.61e-04
   1225 | -3.890087e-01 | -3.823466e-01 | -6.662091e-03 |  0.9352 |    12.9509 |  2.24e-04
   1250 | -3.890370e-01 | -3.823301e-01 | -6.706871e-03 |  0.9336 |    13.2442 |  1.89e-04
   1275 | -3.890615e-01 | -3.823159e-01 | -6.745643e-03 |  0.9321 |    13.4986 |  1.58e-04
   1300 | -3.890827e-01 | -3.823040e-01 | -6.778730e-03 |  0.9310 |    13.7157 |  1.30e-04
   1325 | -3.891006e-01 | -3.822940e-01 | -6.806597e-03 |  0.9300 |    13.8986 |  1.06e-04
   1350 | -3.891155e-01 | -3.822857e-01 | -6.829845e-03 |  0.9292 |    14.0511 |  8.62e-05
   1375 | -3.891280e-01 | -3.822788e-01 | -6.849213e-03 |  0.9285 |    14.1781 |  7.05e-05
   1400 | -3.891386e-01 | -3.822731e-01 | -6.865555e-03 |  0.9279 |    14.2851 |  5.91e-05
   1425 | -3.891479e-01 | -3.822680e-01 | -6.879855e-03 |  0.9274 |    14.3787 |  5.23e-05
   1450 | -3.891566e-01 | -3.822634e-01 | -6.893185e-03 |  0.9270 |    14.4659 |  1.00e-03
   1475 | -3.845778e-01 | -3.799057e-01 | -4.672057e-03 |  0.9527 |     1.5926 |  9.99e-04
   1500 | -3.869641e-01 | -3.823677e-01 | -4.596338e-03 |  0.9915 |     1.3589 |  9.98e-04
   1525 | -3.874542e-01 | -3.827774e-01 | -4.676821e-03 |  0.9880 |     1.7961 |  9.95e-04
   1550 | -3.876218e-01 | -3.828419e-01 | -4.780000e-03 |  0.9838 |     2.3587 |  9.91e-04
   1575 | -3.877756e-01 | -3.828639e-01 | -4.911722e-03 |  0.9758 |     3.0234 |  9.86e-04
   1600 | -3.879235e-01 | -3.828564e-01 | -5.067105e-03 |  0.9698 |     3.7935 |  9.80e-04
   1625 | -3.880647e-01 | -3.828267e-01 | -5.238003e-03 |  0.9649 |     4.6327 |  9.72e-04
   1650 | -3.881972e-01 | -3.827878e-01 | -5.409395e-03 |  0.9609 |     5.4953 |  9.64e-04
   1675 | -3.883218e-01 | -3.827402e-01 | -5.581656e-03 |  0.9579 |     6.3899 |  9.54e-04
   1700 | -3.884385e-01 | -3.826824e-01 | -5.756122e-03 |  0.9562 |     7.3244 |  9.44e-04
   1725 | -3.885466e-01 | -3.826179e-01 | -5.928688e-03 |  0.9541 |     8.2869 |  9.32e-04
   1750 | -3.886474e-01 | -3.825474e-01 | -6.100036e-03 |  0.9480 |     9.2806 |  9.20e-04
   1775 | -3.886299e-01 | -3.824118e-01 | -6.218066e-03 |  0.9469 |     9.9685 |  9.07e-04
   1800 | -3.888035e-01 | -3.824441e-01 | -6.359456e-03 |  0.9387 |    10.8547 |  8.92e-04
   1825 | -3.881476e-01 | -3.819652e-01 | -6.182402e-03 |  0.9559 |     9.8510 |  8.77e-04
   1850 | -3.887713e-01 | -3.824946e-01 | -6.276640e-03 |  0.9428 |    10.3617 |  8.61e-04
   1875 | -3.888793e-01 | -3.824106e-01 | -6.468699e-03 |  0.9331 |    11.4976 |  8.44e-04
   1900 | -3.889675e-01 | -3.823287e-01 | -6.638793e-03 |  0.9284 |    12.5581 |  8.26e-04
   1925 | -3.890547e-01 | -3.822634e-01 | -6.791329e-03 |  0.9233 |    13.5530 |  8.08e-04
   1950 | -3.883975e-01 | -3.816570e-01 | -6.740466e-03 |  0.9260 |    13.4174 |  7.89e-04
   1975 | -3.890613e-01 | -3.822916e-01 | -6.769694e-03 |  0.9240 |    13.5039 |  7.69e-04
   2000 | -3.891821e-01 | -3.822079e-01 | -6.974203e-03 |  0.9173 |    14.7534 |  7.49e-04
   2025 | -3.892684e-01 | -3.821297e-01 | -7.138742e-03 |  0.9122 |    15.8345 |  7.28e-04
   2050 | -3.887077e-01 | -3.817732e-01 | -6.934497e-03 |  0.9252 |    14.6843 |  7.07e-04
   2075 | -3.892259e-01 | -3.821894e-01 | -7.036531e-03 |  0.9134 |    15.2129 |  6.85e-04
   2100 | -3.893910e-01 | -3.821242e-01 | -7.266749e-03 |  0.9073 |    16.6171 |  6.63e-04
   2125 | -3.894994e-01 | -3.820674e-01 | -7.431973e-03 |  0.9017 |    17.7062 |  6.40e-04
   2150 | -3.893937e-01 | -3.817978e-01 | -7.595988e-03 |  0.8888 |    18.7563 |  6.18e-04
   2175 | -3.869761e-01 | -3.806391e-01 | -6.336942e-03 |  0.9449 |    11.2912 |  5.95e-04
   2200 | -3.885068e-01 | -3.824901e-01 | -6.016690e-03 |  0.9507 |     9.2669 |  5.72e-04
   2225 | -3.888098e-01 | -3.826219e-01 | -6.187870e-03 |  0.9462 |    10.1966 |  5.48e-04
   2250 | -3.889946e-01 | -3.825639e-01 | -6.430722e-03 |  0.9323 |    11.5261 |  5.25e-04
   2275 | -3.891442e-01 | -3.824656e-01 | -6.678594e-03 |  0.9203 |    12.8914 |  5.02e-04
   2300 | -3.892760e-01 | -3.823622e-01 | -6.913811e-03 |  0.9107 |    14.2227 |  4.78e-04
   2325 | -3.893954e-01 | -3.822638e-01 | -7.131558e-03 |  0.9016 |    15.4896 |  4.55e-04
   2350 | -3.895090e-01 | -3.821808e-01 | -7.328131e-03 |  0.8880 |    16.6787 |  4.32e-04
   2375 | -3.896188e-01 | -3.821141e-01 | -7.504734e-03 |  0.8762 |    17.7928 |  4.10e-04
   2400 | -3.897215e-01 | -3.820621e-01 | -7.659441e-03 |  0.8666 |    18.8067 |  3.87e-04
   2425 | -3.898126e-01 | -3.820215e-01 | -7.791138e-03 |  0.8588 |    19.6892 |  3.65e-04
   2450 | -3.898934e-01 | -3.819852e-01 | -7.908197e-03 |  0.8519 |    20.4696 |  3.43e-04
   2475 | -3.899672e-01 | -3.819484e-01 | -8.018725e-03 |  0.8454 |    21.1888 |  3.22e-04
   2500 | -3.900354e-01 | -3.819105e-01 | -8.124859e-03 |  0.8395 |    21.8673 |  3.01e-04
   2525 | -3.900985e-01 | -3.818728e-01 | -8.225719e-03 |  0.8341 |    22.5088 |  2.81e-04
   2550 | -3.901567e-01 | -3.818359e-01 | -8.320840e-03 |  0.8294 |    23.1137 |  2.61e-04
   2575 | -3.902103e-01 | -3.818002e-01 | -8.410066e-03 |  0.8253 |    23.6817 |  2.42e-04
   2600 | -3.902594e-01 | -3.817661e-01 | -8.493295e-03 |  0.8218 |    24.2129 |  2.24e-04
   2625 | -3.903046e-01 | -3.817340e-01 | -8.570619e-03 |  0.8188 |    24.7081 |  2.06e-04
   2650 | -3.903464e-01 | -3.817041e-01 | -8.642320e-03 |  0.8163 |    25.1690 |  1.89e-04
   2675 | -3.903851e-01 | -3.816763e-01 | -8.708751e-03 |  0.8142 |    25.5973 |  1.73e-04
   2700 | -3.904207e-01 | -3.816505e-01 | -8.770255e-03 |  0.8124 |    25.9948 |  1.58e-04
   2725 | -3.904537e-01 | -3.816265e-01 | -8.827116e-03 |  0.8109 |    26.3628 |  1.43e-04
   2750 | -3.904839e-01 | -3.816043e-01 | -8.879585e-03 |  0.8096 |    26.7026 |  1.30e-04
   2775 | -3.905115e-01 | -3.815836e-01 | -8.927872e-03 |  0.8085 |    27.0153 |  1.18e-04
   2800 | -3.905367e-01 | -3.815645e-01 | -8.972204e-03 |  0.8075 |    27.3020 |  1.06e-04
   2825 | -3.905595e-01 | -3.815466e-01 | -9.012813e-03 |  0.8066 |    27.5645 |  9.56e-05
   2850 | -3.905800e-01 | -3.815301e-01 | -9.049964e-03 |  0.8057 |    27.8042 |  8.62e-05
   2875 | -3.905987e-01 | -3.815147e-01 | -9.083955e-03 |  0.8049 |    28.0233 |  7.78e-05
   2900 | -3.906155e-01 | -3.815004e-01 | -9.115114e-03 |  0.8042 |    28.2240 |  7.05e-05
   2925 | -3.906309e-01 | -3.814871e-01 | -9.143801e-03 |  0.8035 |    28.4085 |  6.42e-05
   2950 | -3.906450e-01 | -3.814746e-01 | -9.170406e-03 |  0.8029 |    28.5795 |  5.91e-05
   2975 | -3.906582e-01 | -3.814628e-01 | -9.195348e-03 |  0.8024 |    28.7398 |  5.51e-05
   3000 | -3.906705e-01 | -3.814515e-01 | -9.219063e-03 |  0.8018 |    28.8921 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.906705e-01 (epoch 3000)
  Tip displacement: 28.8980 mm (expected: 8.0932 mm)
  Relative error: 257.06%
  J range: [0.801780, 1.327825]
  Training time: 411.3s (6.9min)
  ======================================================================

