╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    425 | -3.880313e-01 | -3.828870e-01 | -5.144296e-03 |  0.9690 |     4.0373 |  6.18e-04
    450 | -3.880917e-01 | -3.828629e-01 | -5.228829e-03 |  0.9668 |     4.4704 |  5.25e-04
    475 | -3.881525e-01 | -3.828434e-01 | -5.309036e-03 |  0.9661 |     4.8948 |  4.32e-04
    500 | -3.881992e-01 | -3.828206e-01 | -5.378561e-03 |  0.9652 |     5.2618 |  3.43e-04
    525 | -3.882364e-01 | -3.828016e-01 | -5.434768e-03 |  0.9644 |     5.5621 |  2.61e-04
    550 | -3.882648e-01 | -3.827867e-01 | -5.478095e-03 |  0.9638 |     5.7959 |  1.89e-04
    575 | -3.882855e-01 | -3.827758e-01 | -5.509798e-03 |  0.9633 |     5.9684 |  1.30e-04
    600 | -3.883000e-01 | -3.827681e-01 | -5.531861e-03 |  0.9630 |     6.0892 |  8.62e-05
    625 | -3.883098e-01 | -3.827628e-01 | -5.546972e-03 |  0.9628 |     6.1724 |  5.91e-05
    650 | -3.883173e-01 | -3.827589e-01 | -5.558413e-03 |  0.9626 |     6.2355 |  1.00e-03
    675 | -3.833435e-01 | -3.788366e-01 | -4.506866e-03 |  0.9613 |     0.6231 |  9.98e-04
    700 | -3.867817e-01 | -3.823521e-01 | -4.429600e-03 |  1.0094 |     0.5075 |  9.91e-04
    725 | -3.873305e-01 | -3.828007e-01 | -4.529847e-03 |  0.9925 |     1.0703 |  9.80e-04
    750 | -3.875260e-01 | -3.828822e-01 | -4.643734e-03 |  0.9876 |     1.6176 |  9.64e-04
    775 | -3.876604e-01 | -3.829022e-01 | -4.758236e-03 |  0.9814 |     2.1581 |  9.44e-04
    800 | -3.877695e-01 | -3.828958e-01 | -4.873669e-03 |  0.9757 |     2.6958 |  9.20e-04
    825 | -3.878657e-01 | -3.828825e-01 | -4.983156e-03 |  0.9725 |     3.2162 |  8.92e-04
    850 | -3.879564e-01 | -3.828673e-01 | -5.089133e-03 |  0.9695 |     3.7280 |  8.61e-04
    875 | -3.880410e-01 | -3.828445e-01 | -5.196415e-03 |  0.9667 |     4.2465 |  8.26e-04
    900 | -3.881211e-01 | -3.828189e-01 | -5.302212e-03 |  0.9644 |     4.7726 |  7.89e-04
    925 | -3.881977e-01 | -3.827915e-01 | -5.406098e-03 |  0.9629 |     5.3032 |  7.49e-04
    950 | -3.882702e-01 | -3.827628e-01 | -5.507393e-03 |  0.9587 |     5.8338 |  7.07e-04
    975 | -3.883386e-01 | -3.827336e-01 | -5.605024e-03 |  0.9536 |     6.3597 |  6.63e-04
   1000 | -3.884028e-01 | -3.827041e-01 | -5.698697e-03 |  0.9493 |     6.8764 |  6.18e-04
   1025 | -3.884624e-01 | -3.826740e-01 | -5.788352e-03 |  0.9457 |     7.3796 |  5.72e-04
   1050 | -3.885175e-01 | -3.826442e-01 | -5.873314e-03 |  0.9425 |     7.8642 |  5.25e-04
   1075 | -3.885688e-01 | -3.826159e-01 | -5.952823e-03 |  0.9393 |     8.3263 |  4.78e-04
   1100 | -3.886169e-01 | -3.825904e-01 | -6.026408e-03 |  0.9365 |     8.7632 |  4.32e-04
   1125 | -3.886617e-01 | -3.825676e-01 | -6.094144e-03 |  0.9341 |     9.1738 |  3.87e-04
   1150 | -3.887036e-01 | -3.825471e-01 | -6.156405e-03 |  0.9320 |     9.5574 |  3.43e-04
   1175 | -3.887423e-01 | -3.825288e-01 | -6.213532e-03 |  0.9303 |     9.9138 |  3.01e-04
   1200 | -3.887777e-01 | -3.825120e-01 | -6.265721e-03 |  0.9288 |    10.2424 |  2.61e-04
   1225 | -3.888095e-01 | -3.824965e-01 | -6.313019e-03 |  0.9275 |    10.5424 |  2.24e-04
   1250 | -3.888375e-01 | -3.824822e-01 | -6.355318e-03 |  0.9264 |    10.8121 |  1.89e-04
   1275 | -3.888615e-01 | -3.824691e-01 | -6.392461e-03 |  0.9254 |    11.0500 |  1.58e-04
   1300 | -3.888821e-01 | -3.824577e-01 | -6.424414e-03 |  0.9245 |    11.2554 |  1.30e-04
   1325 | -3.888994e-01 | -3.824480e-01 | -6.451396e-03 |  0.9238 |    11.4296 |  1.06e-04
   1350 | -3.889138e-01 | -3.824399e-01 | -6.473899e-03 |  0.9231 |    11.5753 |  8.62e-05
   1375 | -3.889257e-01 | -3.824331e-01 | -6.492620e-03 |  0.9226 |    11.6969 |  7.05e-05
   1400 | -3.889359e-01 | -3.824275e-01 | -6.508400e-03 |  0.9221 |    11.7996 |  5.91e-05
   1425 | -3.889447e-01 | -3.824225e-01 | -6.522194e-03 |  0.9217 |    11.8896 |  5.23e-05
   1450 | -3.889530e-01 | -3.824179e-01 | -6.535046e-03 |  0.9213 |    11.9736 |  1.00e-03
   1475 | -3.802896e-01 | -3.761217e-01 | -4.167903e-03 |  0.9802 |    -0.5652 |  9.99e-04
   1500 | -3.868095e-01 | -3.825467e-01 | -4.262815e-03 |  1.0035 |    -0.3271 |  9.98e-04
   1525 | -3.870915e-01 | -3.827105e-01 | -4.380928e-03 |  0.9952 |     0.2441 |  9.95e-04
   1550 | -3.872873e-01 | -3.828005e-01 | -4.486785e-03 |  0.9915 |     0.7778 |  9.91e-04
   1575 | -3.874295e-01 | -3.828420e-01 | -4.587490e-03 |  0.9857 |     1.2885 |  9.86e-04
   1600 | -3.875513e-01 | -3.828655e-01 | -4.685809e-03 |  0.9809 |     1.7909 |  9.80e-04
   1625 | -3.876598e-01 | -3.828761e-01 | -4.783711e-03 |  0.9765 |     2.2871 |  9.72e-04
   1650 | -3.877625e-01 | -3.828796e-01 | -4.882999e-03 |  0.9717 |     2.7872 |  9.64e-04
   1675 | -3.878625e-01 | -3.828757e-01 | -4.986885e-03 |  0.9680 |     3.3145 |  9.54e-04
   1700 | -3.879541e-01 | -3.828552e-01 | -5.098904e-03 |  0.9639 |     3.8781 |  9.44e-04
   1725 | -3.880461e-01 | -3.828278e-01 | -5.218214e-03 |  0.9602 |     4.4944 |  9.32e-04
   1750 | -3.881469e-01 | -3.827991e-01 | -5.347836e-03 |  0.9573 |     5.1776 |  9.20e-04
   1775 | -3.882280e-01 | -3.827334e-01 | -5.494560e-03 |  0.9550 |     5.9682 |  9.07e-04
   1800 | -3.883100e-01 | -3.826523e-01 | -5.657603e-03 |  0.9557 |     6.8820 |  8.92e-04
   1825 | -3.882890e-01 | -3.826181e-01 | -5.670912e-03 |  0.9570 |     6.9495 |  8.77e-04
   1850 | -3.884938e-01 | -3.826641e-01 | -5.829711e-03 |  0.9479 |     7.8340 |  8.61e-04
   1875 | -3.886007e-01 | -3.825924e-01 | -6.008300e-03 |  0.9405 |     8.8818 |  8.44e-04
   1900 | -3.880861e-01 | -3.821716e-01 | -5.914477e-03 |  0.9486 |     8.4611 |  8.26e-04
   1925 | -3.885851e-01 | -3.825725e-01 | -6.012544e-03 |  0.9404 |     8.9234 |  8.08e-04
   1950 | -3.887192e-01 | -3.825352e-01 | -6.183975e-03 |  0.9344 |     9.9036 |  7.89e-04
   1975 | -3.888056e-01 | -3.824683e-01 | -6.337306e-03 |  0.9294 |    10.8770 |  7.69e-04
   2000 | -3.888893e-01 | -3.823987e-01 | -6.490619e-03 |  0.9247 |    11.8589 |  7.49e-04
   2025 | -3.882574e-01 | -3.819650e-01 | -6.292400e-03 |  0.9373 |    10.8126 |  7.28e-04
   2050 | -3.888122e-01 | -3.824314e-01 | -6.380797e-03 |  0.9265 |    11.2063 |  7.07e-04
   2075 | -3.889407e-01 | -3.823903e-01 | -6.550418e-03 |  0.9227 |    12.2094 |  6.85e-04
   2100 | -3.890183e-01 | -3.823319e-01 | -6.686401e-03 |  0.9186 |    13.1093 |  6.63e-04
   2125 | -3.890876e-01 | -3.822675e-01 | -6.820179e-03 |  0.9147 |    13.9823 |  6.40e-04
   2150 | -3.891543e-01 | -3.822076e-01 | -6.946701e-03 |  0.9115 |    14.8212 |  6.18e-04
   2175 | -3.887877e-01 | -3.818173e-01 | -6.970423e-03 |  0.9179 |    15.0548 |  5.95e-04
   2200 | -3.891214e-01 | -3.822038e-01 | -6.917562e-03 |  0.9116 |    14.6919 |  5.72e-04
   2225 | -3.892430e-01 | -3.821760e-01 | -7.067023e-03 |  0.9094 |    15.5832 |  5.48e-04
   2250 | -3.893017e-01 | -3.821257e-01 | -7.176018e-03 |  0.9056 |    16.3367 |  5.25e-04
   2275 | -3.893584e-01 | -3.820742e-01 | -7.284187e-03 |  0.9026 |    17.0451 |  5.02e-04
   2300 | -3.894145e-01 | -3.820314e-01 | -7.383173e-03 |  0.9002 |    17.7022 |  4.78e-04
   2325 | -3.894446e-01 | -3.819665e-01 | -7.478069e-03 |  0.8979 |    18.3306 |  4.55e-04
   2350 | -3.894549e-01 | -3.820951e-01 | -7.359805e-03 |  0.9018 |    17.6561 |  4.32e-04
   2375 | -3.895053e-01 | -3.820105e-01 | -7.494849e-03 |  0.8978 |    18.4132 |  4.10e-04
   2400 | -3.895699e-01 | -3.819850e-01 | -7.584898e-03 |  0.8955 |    19.0326 |  3.87e-04
   2425 | -3.896223e-01 | -3.819503e-01 | -7.672010e-03 |  0.8934 |    19.6041 |  3.65e-04
   2450 | -3.896745e-01 | -3.819219e-01 | -7.752592e-03 |  0.8917 |    20.1353 |  3.43e-04
   2475 | -3.897263e-01 | -3.818969e-01 | -7.829400e-03 |  0.8899 |    20.6439 |  3.22e-04
   2500 | -3.897778e-01 | -3.818742e-01 | -7.903619e-03 |  0.8864 |    21.1352 |  3.01e-04
   2525 | -3.898275e-01 | -3.818521e-01 | -7.975394e-03 |  0.8827 |    21.6099 |  2.81e-04
   2550 | -3.898771e-01 | -3.818321e-01 | -8.044993e-03 |  0.8797 |    22.0696 |  2.61e-04
   2575 | -3.899248e-01 | -3.818124e-01 | -8.112380e-03 |  0.8765 |    22.5136 |  2.42e-04
   2600 | -3.899706e-01 | -3.817930e-01 | -8.177601e-03 |  0.8732 |    22.9407 |  2.24e-04
   2625 | -3.900147e-01 | -3.817742e-01 | -8.240575e-03 |  0.8700 |    23.3503 |  2.06e-04
   2650 | -3.900567e-01 | -3.817556e-01 | -8.301083e-03 |  0.8668 |    23.7416 |  1.89e-04
   2675 | -3.900965e-01 | -3.817376e-01 | -8.358951e-03 |  0.8637 |    24.1136 |  1.73e-04
   2700 | -3.901341e-01 | -3.817201e-01 | -8.414013e-03 |  0.8607 |    24.4655 |  1.58e-04
   2725 | -3.901695e-01 | -3.817034e-01 | -8.466128e-03 |  0.8579 |    24.7968 |  1.43e-04
   2750 | -3.902025e-01 | -3.816873e-01 | -8.515187e-03 |  0.8552 |    25.1072 |  1.30e-04
   2775 | -3.902332e-01 | -3.816720e-01 | -8.561121e-03 |  0.8527 |    25.3967 |  1.18e-04
   2800 | -3.902614e-01 | -3.816575e-01 | -8.603917e-03 |  0.8504 |    25.6655 |  1.06e-04
   2825 | -3.902875e-01 | -3.816439e-01 | -8.643627e-03 |  0.8484 |    25.9142 |  9.56e-05
   2850 | -3.903114e-01 | -3.816310e-01 | -8.680373e-03 |  0.8465 |    26.1437 |  8.62e-05
   2875 | -3.903333e-01 | -3.816190e-01 | -8.714337e-03 |  0.8449 |    26.3555 |  7.78e-05
   2900 | -3.903535e-01 | -3.816077e-01 | -8.745761e-03 |  0.8434 |    26.5511 |  7.05e-05
   2925 | -3.903721e-01 | -3.815971e-01 | -8.774941e-03 |  0.8420 |    26.7324 |  6.42e-05
   2950 | -3.903893e-01 | -3.815871e-01 | -8.802220e-03 |  0.8408 |    26.9016 |  5.91e-05
   2975 | -3.904054e-01 | -3.815775e-01 | -8.827986e-03 |  0.8397 |    27.0613 |  5.51e-05
   3000 | -3.904209e-01 | -3.815682e-01 | -8.852666e-03 |  0.8387 |    27.2140 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.904209e-01 (epoch 3000)
  Tip displacement: 27.2200 mm (expected: 8.0932 mm)
  Relative error: 236.33%
  J range: [0.838649, 1.312838]
  Training time: 411.8s (6.9min)
  ======================================================================

