╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1475 | -3.812351e-01 | -3.765641e-01 | -4.670998e-03 |  1.0368 |     1.7325 |  9.99e-04
   1500 | -3.872452e-01 | -3.825982e-01 | -4.646978e-03 |  0.9947 |     1.5797 |  9.98e-04
   1525 | -3.874912e-01 | -3.827525e-01 | -4.738720e-03 |  0.9860 |     2.0563 |  9.95e-04
   1550 | -3.876914e-01 | -3.828289e-01 | -4.862488e-03 |  0.9811 |     2.6429 |  9.91e-04
   1575 | -3.878342e-01 | -3.828434e-01 | -4.990856e-03 |  0.9752 |     3.2659 |  9.86e-04
   1600 | -3.879603e-01 | -3.828356e-01 | -5.124745e-03 |  0.9698 |     3.9108 |  9.80e-04
   1625 | -3.880787e-01 | -3.828193e-01 | -5.259434e-03 |  0.9667 |     4.5608 |  9.72e-04
   1650 | -3.881828e-01 | -3.827884e-01 | -5.394346e-03 |  0.9645 |     5.2312 |  9.64e-04
   1675 | -3.882771e-01 | -3.827442e-01 | -5.532965e-03 |  0.9594 |     5.9390 |  9.54e-04
   1700 | -3.883677e-01 | -3.826931e-01 | -5.674642e-03 |  0.9528 |     6.6891 |  9.44e-04
   1725 | -3.884490e-01 | -3.826329e-01 | -5.816150e-03 |  0.9463 |     7.4868 |  9.32e-04
   1750 | -3.885461e-01 | -3.825855e-01 | -5.960628e-03 |  0.9446 |     8.3304 |  9.20e-04
   1775 | -3.886384e-01 | -3.825214e-01 | -6.117013e-03 |  0.9395 |     9.2762 |  9.07e-04
   1800 | -3.886081e-01 | -3.824374e-01 | -6.170656e-03 |  0.9417 |     9.6452 |  8.92e-04
   1825 | -3.887344e-01 | -3.824913e-01 | -6.243051e-03 |  0.9387 |    10.1167 |  8.77e-04
   1850 | -3.888147e-01 | -3.824152e-01 | -6.399481e-03 |  0.9326 |    11.0846 |  8.61e-04
   1875 | -3.852872e-01 | -3.787891e-01 | -6.498119e-03 |  0.9309 |    11.8190 |  8.44e-04
   1900 | -3.886895e-01 | -3.823390e-01 | -6.350529e-03 |  0.9346 |    10.9098 |  8.26e-04
   1925 | -3.889164e-01 | -3.823853e-01 | -6.531112e-03 |  0.9278 |    11.9768 |  8.08e-04
   1950 | -3.890004e-01 | -3.823027e-01 | -6.697760e-03 |  0.9236 |    13.0484 |  7.89e-04
   1975 | -3.890763e-01 | -3.822375e-01 | -6.838759e-03 |  0.9191 |    13.9864 |  7.69e-04
   2000 | -3.889907e-01 | -3.822883e-01 | -6.702363e-03 |  0.9264 |    13.2938 |  7.49e-04
   2025 | -3.890274e-01 | -3.822522e-01 | -6.775243e-03 |  0.9186 |    13.6211 |  7.28e-04
   2050 | -3.891687e-01 | -3.821984e-01 | -6.970275e-03 |  0.9153 |    14.8481 |  7.07e-04
   2075 | -3.892444e-01 | -3.821355e-01 | -7.108898e-03 |  0.9127 |    15.7734 |  6.85e-04
   2100 | -3.893116e-01 | -3.820839e-01 | -7.227628e-03 |  0.9093 |    16.5905 |  6.63e-04
   2125 | -3.884332e-01 | -3.812782e-01 | -7.155059e-03 |  0.9152 |    16.1693 |  6.40e-04
   2150 | -3.893313e-01 | -3.821308e-01 | -7.200507e-03 |  0.9084 |    16.4307 |  6.18e-04
   2175 | -3.894244e-01 | -3.820503e-01 | -7.374072e-03 |  0.9081 |    17.5012 |  5.95e-04
   2200 | -3.894984e-01 | -3.820035e-01 | -7.494923e-03 |  0.9047 |    18.3116 |  5.72e-04
   2225 | -3.895750e-01 | -3.819682e-01 | -7.606818e-03 |  0.9028 |    19.0583 |  5.48e-04
   2250 | -3.887596e-01 | -3.811205e-01 | -7.639019e-03 |  0.9073 |    19.2655 |  5.25e-04
   2275 | -3.896378e-01 | -3.820063e-01 | -7.631578e-03 |  0.9046 |    19.1753 |  5.02e-04
   2300 | -3.897499e-01 | -3.819659e-01 | -7.783940e-03 |  0.9033 |    20.1887 |  4.78e-04
   2325 | -3.898361e-01 | -3.819232e-01 | -7.912911e-03 |  0.8989 |    21.0335 |  4.55e-04
   2350 | -3.899222e-01 | -3.818832e-01 | -8.039057e-03 |  0.8945 |    21.8410 |  4.32e-04
   2375 | -3.900056e-01 | -3.818381e-01 | -8.167481e-03 |  0.8885 |    22.6469 |  4.10e-04
   2400 | -3.900236e-01 | -3.818273e-01 | -8.196323e-03 |  0.8860 |    22.8343 |  3.87e-04
   2425 | -3.901182e-01 | -3.817765e-01 | -8.341649e-03 |  0.8800 |    23.6774 |  3.65e-04
   2450 | -3.902013e-01 | -3.817369e-01 | -8.464340e-03 |  0.8727 |    24.4538 |  3.43e-04
   2475 | -3.902695e-01 | -3.816866e-01 | -8.582870e-03 |  0.8655 |    25.1814 |  3.22e-04
   2500 | -3.903333e-01 | -3.816380e-01 | -8.695308e-03 |  0.8592 |    25.8713 |  3.01e-04
   2525 | -3.903873e-01 | -3.815896e-01 | -8.797761e-03 |  0.8547 |    26.5178 |  2.81e-04
   2550 | -3.904456e-01 | -3.815457e-01 | -8.899891e-03 |  0.8493 |    27.1362 |  2.61e-04
   2575 | -3.904958e-01 | -3.815017e-01 | -8.994114e-03 |  0.8447 |    27.7170 |  2.42e-04
   2600 | -3.905400e-01 | -3.814579e-01 | -9.082104e-03 |  0.8406 |    28.2629 |  2.24e-04
   2625 | -3.905831e-01 | -3.814192e-01 | -9.163903e-03 |  0.8371 |    28.7721 |  2.06e-04
   2650 | -3.906212e-01 | -3.813810e-01 | -9.240136e-03 |  0.8333 |    29.2455 |  1.89e-04
   2675 | -3.906557e-01 | -3.813451e-01 | -9.310558e-03 |  0.8299 |    29.6842 |  1.73e-04
   2700 | -3.906870e-01 | -3.813117e-01 | -9.375331e-03 |  0.8266 |    30.0889 |  1.58e-04
   2725 | -3.907154e-01 | -3.812807e-01 | -9.434732e-03 |  0.8235 |    30.4608 |  1.43e-04
   2750 | -3.907411e-01 | -3.812520e-01 | -9.489052e-03 |  0.8206 |    30.8015 |  1.30e-04
   2775 | -3.907642e-01 | -3.812256e-01 | -9.538598e-03 |  0.8180 |    31.1129 |  1.18e-04
   2800 | -3.907850e-01 | -3.812013e-01 | -9.583697e-03 |  0.8156 |    31.3966 |  1.06e-04
   2825 | -3.908037e-01 | -3.811790e-01 | -9.624692e-03 |  0.8133 |    31.6548 |  9.56e-05
   2850 | -3.908206e-01 | -3.811587e-01 | -9.661941e-03 |  0.8113 |    31.8896 |  8.62e-05
   2875 | -3.908359e-01 | -3.811401e-01 | -9.695817e-03 |  0.8095 |    32.1034 |  7.78e-05
   2900 | -3.908496e-01 | -3.811229e-01 | -9.726712e-03 |  0.8078 |    32.2984 |  7.05e-05
   2925 | -3.908622e-01 | -3.811072e-01 | -9.755030e-03 |  0.8063 |    32.4772 |  6.42e-05
   2950 | -3.908737e-01 | -3.810925e-01 | -9.781190e-03 |  0.8049 |    32.6425 |  5.91e-05
   2975 | -3.908844e-01 | -3.810787e-01 | -9.805635e-03 |  0.8036 |    32.7970 |  5.51e-05
   3000 | -3.908944e-01 | -3.810656e-01 | -9.828812e-03 |  0.8024 |    32.9435 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.908944e-01 (epoch 3000)
  Tip displacement: 32.9492 mm (expected: 8.0932 mm)
  Relative error: 307.12%
  J range: [0.802353, 1.380350]
  Training time: 420.6s (7.0min)
  ======================================================================

