╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    450 | -3.881374e-01 | -3.826155e-01 | -5.521949e-03 |  0.9597 |     6.0704 |  5.25e-04
    475 | -3.883350e-01 | -3.827245e-01 | -5.610492e-03 |  0.9581 |     6.5431 |  4.32e-04
    500 | -3.883893e-01 | -3.826925e-01 | -5.696739e-03 |  0.9569 |     7.0292 |  3.43e-04
    525 | -3.884331e-01 | -3.826677e-01 | -5.765379e-03 |  0.9560 |     7.4265 |  2.61e-04
    550 | -3.884665e-01 | -3.826483e-01 | -5.818190e-03 |  0.9554 |     7.7360 |  1.89e-04
    575 | -3.884909e-01 | -3.826343e-01 | -5.856600e-03 |  0.9549 |     7.9637 |  1.30e-04
    600 | -3.885079e-01 | -3.826246e-01 | -5.883253e-03 |  0.9545 |     8.1231 |  8.62e-05
    625 | -3.885194e-01 | -3.826179e-01 | -5.901503e-03 |  0.9540 |     8.2328 |  5.91e-05
    650 | -3.885282e-01 | -3.826129e-01 | -5.915314e-03 |  0.9536 |     8.3161 |  1.00e-03
    675 | -3.878807e-01 | -3.826994e-01 | -5.181303e-03 |  0.9495 |     4.3080 |  9.98e-04
    700 | -3.881063e-01 | -3.827732e-01 | -5.333127e-03 |  0.9506 |     5.0356 |  9.91e-04
    725 | -3.882919e-01 | -3.827056e-01 | -5.586301e-03 |  0.9522 |     6.3910 |  9.80e-04
    750 | -3.884566e-01 | -3.826500e-01 | -5.806594e-03 |  0.9526 |     7.6585 |  9.64e-04
    775 | -3.867355e-01 | -3.808790e-01 | -5.856506e-03 |  0.9456 |     8.0510 |  9.44e-04
    800 | -3.884892e-01 | -3.825922e-01 | -5.896984e-03 |  0.9548 |     8.1555 |  9.20e-04
    825 | -3.886351e-01 | -3.825546e-01 | -6.080494e-03 |  0.9479 |     9.2716 |  8.92e-04
    850 | -3.887320e-01 | -3.824545e-01 | -6.277490e-03 |  0.9437 |    10.5111 |  8.61e-04
    875 | -3.885887e-01 | -3.824274e-01 | -6.161266e-03 |  0.9453 |     9.9164 |  8.26e-04
    900 | -3.887990e-01 | -3.824438e-01 | -6.355210e-03 |  0.9398 |    10.9676 |  7.89e-04
    925 | -3.888919e-01 | -3.823731e-01 | -6.518818e-03 |  0.9365 |    12.0338 |  7.49e-04
    950 | -3.854652e-01 | -3.787740e-01 | -6.691195e-03 |  0.9357 |    13.0531 |  7.07e-04
    975 | -3.889560e-01 | -3.823627e-01 | -6.593302e-03 |  0.9339 |    12.5451 |  6.63e-04
   1000 | -3.890224e-01 | -3.822812e-01 | -6.741186e-03 |  0.9288 |    13.4591 |  6.18e-04
   1025 | -3.890995e-01 | -3.822228e-01 | -6.876697e-03 |  0.9247 |    14.3487 |  5.72e-04
   1050 | -3.891677e-01 | -3.821657e-01 | -7.002015e-03 |  0.9185 |    15.1683 |  5.25e-04
   1075 | -3.892325e-01 | -3.821165e-01 | -7.115961e-03 |  0.9124 |    15.9146 |  4.78e-04
   1100 | -3.892370e-01 | -3.820244e-01 | -7.212633e-03 |  0.9078 |    16.5741 |  4.32e-04
   1125 | -3.893279e-01 | -3.820314e-01 | -7.296513e-03 |  0.9015 |    17.1043 |  3.87e-04
   1150 | -3.894077e-01 | -3.820246e-01 | -7.383102e-03 |  0.8951 |    17.6792 |  3.43e-04
   1175 | -3.894684e-01 | -3.820050e-01 | -7.463343e-03 |  0.8884 |    18.2150 |  3.01e-04
   1200 | -3.895286e-01 | -3.819909e-01 | -7.537666e-03 |  0.8820 |    18.7126 |  2.61e-04
   1225 | -3.895879e-01 | -3.819816e-01 | -7.606286e-03 |  0.8764 |    19.1726 |  2.24e-04
   1250 | -3.896451e-01 | -3.819751e-01 | -7.669964e-03 |  0.8720 |    19.5954 |  1.89e-04
   1275 | -3.896991e-01 | -3.819704e-01 | -7.728651e-03 |  0.8686 |    19.9789 |  1.58e-04
   1300 | -3.897486e-01 | -3.819669e-01 | -7.781753e-03 |  0.8661 |    20.3210 |  1.30e-04
   1325 | -3.897927e-01 | -3.819638e-01 | -7.828878e-03 |  0.8641 |    20.6212 |  1.06e-04
   1350 | -3.898309e-01 | -3.819607e-01 | -7.870127e-03 |  0.8626 |    20.8814 |  8.62e-05
   1375 | -3.898636e-01 | -3.819576e-01 | -7.906015e-03 |  0.8615 |    21.1057 |  7.05e-05
   1400 | -3.898916e-01 | -3.819542e-01 | -7.937461e-03 |  0.8606 |    21.3006 |  5.91e-05
   1425 | -3.899164e-01 | -3.819505e-01 | -7.965844e-03 |  0.8598 |    21.4752 |  5.23e-05
   1450 | -3.899395e-01 | -3.819465e-01 | -7.993008e-03 |  0.8591 |    21.6413 |  1.00e-03
   1475 | -3.860142e-01 | -3.813639e-01 | -4.650323e-03 |  1.0478 |     1.8335 |  9.99e-04
   1500 | -3.871204e-01 | -3.824075e-01 | -4.712908e-03 |  0.9844 |     1.9813 |  9.98e-04
   1525 | -3.875316e-01 | -3.827216e-01 | -4.809981e-03 |  0.9815 |     2.5840 |  9.95e-04
   1550 | -3.877438e-01 | -3.827686e-01 | -4.975213e-03 |  0.9772 |     3.4309 |  9.91e-04
   1575 | -3.879425e-01 | -3.827566e-01 | -5.185877e-03 |  0.9718 |     4.4849 |  9.86e-04
   1600 | -3.881391e-01 | -3.827071e-01 | -5.431980e-03 |  0.9656 |     5.7262 |  9.80e-04
   1625 | -3.883219e-01 | -3.826351e-01 | -5.686790e-03 |  0.9602 |     7.0634 |  9.72e-04
   1650 | -3.884886e-01 | -3.825533e-01 | -5.935330e-03 |  0.9573 |     8.4412 |  9.64e-04
   1675 | -3.886384e-01 | -3.824585e-01 | -6.179927e-03 |  0.9549 |     9.8395 |  9.54e-04
   1700 | -3.887732e-01 | -3.823645e-01 | -6.408717e-03 |  0.9518 |    11.1925 |  9.44e-04
   1725 | -3.861799e-01 | -3.806190e-01 | -5.560892e-03 |  0.9654 |     6.6647 |  9.32e-04
   1750 | -3.880867e-01 | -3.825450e-01 | -5.541711e-03 |  0.9664 |     6.3358 |  9.20e-04
   1775 | -3.884257e-01 | -3.826514e-01 | -5.774351e-03 |  0.9630 |     7.5729 |  9.07e-04
   1800 | -3.886174e-01 | -3.825556e-01 | -6.061833e-03 |  0.9581 |     9.1255 |  8.92e-04
   1825 | -3.887648e-01 | -3.824394e-01 | -6.325393e-03 |  0.9546 |    10.6333 |  8.77e-04
   1850 | -3.888802e-01 | -3.823199e-01 | -6.560224e-03 |  0.9452 |    12.0210 |  8.61e-04
   1875 | -3.889845e-01 | -3.822172e-01 | -6.767295e-03 |  0.9368 |    13.2898 |  8.44e-04
   1900 | -3.890880e-01 | -3.821233e-01 | -6.964720e-03 |  0.9294 |    14.5502 |  8.26e-04
   1925 | -3.891948e-01 | -3.820271e-01 | -7.167620e-03 |  0.9214 |    15.8765 |  8.08e-04
   1950 | -3.887530e-01 | -3.817095e-01 | -7.043440e-03 |  0.9232 |    15.4420 |  7.89e-04
   1975 | -3.892430e-01 | -3.820830e-01 | -7.160014e-03 |  0.9170 |    16.0240 |  7.69e-04
   2000 | -3.869320e-01 | -3.795318e-01 | -7.400128e-03 |  0.9102 |    17.4756 |  7.49e-04
   2025 | -3.893876e-01 | -3.821022e-01 | -7.285473e-03 |  0.9106 |    16.8628 |  7.28e-04
   2050 | -3.895089e-01 | -3.819328e-01 | -7.576116e-03 |  0.8972 |    18.6342 |  7.07e-04
   2075 | -3.886669e-01 | -3.814655e-01 | -7.201410e-03 |  0.9118 |    16.5780 |  6.85e-04
   2100 | -3.894820e-01 | -3.820812e-01 | -7.400751e-03 |  0.8990 |    17.5829 |  6.63e-04
   2125 | -3.896719e-01 | -3.819291e-01 | -7.742780e-03 |  0.8877 |    19.6776 |  6.40e-04
   2150 | -3.896078e-01 | -3.816869e-01 | -7.920936e-03 |  0.8807 |    20.9328 |  6.18e-04
   2175 | -3.897815e-01 | -3.820581e-01 | -7.723424e-03 |  0.8850 |    19.7974 |  5.95e-04
   2200 | -3.899117e-01 | -3.818731e-01 | -8.038620e-03 |  0.8728 |    21.6347 |  5.72e-04
   2225 | -3.899859e-01 | -3.817725e-01 | -8.213421e-03 |  0.8670 |    22.8538 |  5.48e-04
   2250 | -3.899834e-01 | -3.817651e-01 | -8.218291e-03 |  0.8649 |    22.8996 |  5.25e-04
   2275 | -3.890276e-01 | -3.806430e-01 | -8.384632e-03 |  0.8621 |    23.9438 |  5.02e-04
   2300 | -3.902080e-01 | -3.817025e-01 | -8.505568e-03 |  0.8575 |    24.6899 |  4.78e-04
   2325 | -3.898621e-01 | -3.811932e-01 | -8.668855e-03 |  0.8533 |    25.7611 |  4.55e-04
   2350 | -3.903497e-01 | -3.816774e-01 | -8.672278e-03 |  0.8546 |    25.7608 |  4.32e-04
   2375 | -3.904442e-01 | -3.815820e-01 | -8.862140e-03 |  0.8495 |    26.9674 |  4.10e-04
   2400 | -3.905224e-01 | -3.815145e-01 | -9.007849e-03 |  0.8447 |    27.9116 |  3.87e-04
   2425 | -3.905896e-01 | -3.814435e-01 | -9.146087e-03 |  0.8393 |    28.7956 |  3.65e-04
   2450 | -3.904835e-01 | -3.812990e-01 | -9.184478e-03 |  0.8398 |    29.0334 |  3.43e-04
   2475 | -3.906800e-01 | -3.813587e-01 | -9.321303e-03 |  0.8338 |    29.8936 |  3.22e-04
   2500 | -3.907305e-01 | -3.813007e-01 | -9.429821e-03 |  0.8289 |    30.5818 |  3.01e-04
   2525 | -3.907756e-01 | -3.812451e-01 | -9.530446e-03 |  0.8254 |    31.2229 |  2.81e-04
   2550 | -3.908159e-01 | -3.811942e-01 | -9.621715e-03 |  0.8225 |    31.8008 |  2.61e-04
   2575 | -3.908522e-01 | -3.811479e-01 | -9.704310e-03 |  0.8198 |    32.3256 |  2.42e-04
   2600 | -3.908847e-01 | -3.811053e-01 | -9.779369e-03 |  0.8174 |    32.8026 |  2.24e-04
   2625 | -3.909137e-01 | -3.810661e-01 | -9.847620e-03 |  0.8152 |    33.2361 |  2.06e-04
   2650 | -3.909395e-01 | -3.810298e-01 | -9.909756e-03 |  0.8129 |    33.6302 |  1.89e-04
   2675 | -3.909625e-01 | -3.809962e-01 | -9.966310e-03 |  0.8105 |    33.9881 |  1.73e-04
   2700 | -3.909831e-01 | -3.809654e-01 | -1.001771e-02 |  0.8083 |    34.3128 |  1.58e-04
   2725 | -3.910014e-01 | -3.809370e-01 | -1.006433e-02 |  0.8063 |    34.6069 |  1.43e-04
   2750 | -3.910177e-01 | -3.809112e-01 | -1.010652e-02 |  0.8044 |    34.8727 |  1.30e-04
   2775 | -3.910322e-01 | -3.808875e-01 | -1.014463e-02 |  0.8028 |    35.1127 |  1.18e-04
   2800 | -3.910450e-01 | -3.808660e-01 | -1.017902e-02 |  0.8012 |    35.3291 |  1.06e-04
   2825 | -3.910565e-01 | -3.808465e-01 | -1.021002e-02 |  0.7999 |    35.5241 |  9.56e-05
   2850 | -3.910667e-01 | -3.808288e-01 | -1.023797e-02 |  0.7986 |    35.7000 |  8.62e-05
   2875 | -3.910759e-01 | -3.808127e-01 | -1.026323e-02 |  0.7975 |    35.8588 |  7.78e-05
   2900 | -3.910842e-01 | -3.807981e-01 | -1.028612e-02 |  0.7965 |    36.0028 |  7.05e-05
   2925 | -3.910916e-01 | -3.807846e-01 | -1.030698e-02 |  0.7955 |    36.1340 |  6.42e-05
   2950 | -3.910984e-01 | -3.807722e-01 | -1.032615e-02 |  0.7946 |    36.2546 |  5.91e-05
   2975 | -3.911046e-01 | -3.807606e-01 | -1.034399e-02 |  0.7938 |    36.3667 |  5.51e-05
   3000 | -3.911104e-01 | -3.807496e-01 | -1.036082e-02 |  0.7931 |    36.4725 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.911104e-01 (epoch 3000)
  Tip displacement: 36.4767 mm (expected: 8.0932 mm)
  Relative error: 350.71%
  J range: [0.793049, 1.418513]
  Training time: 418.4s (7.0min)
  ======================================================================

