╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

======================================================================
  TISSUE: CARTILAGE | E=500000 Pa (500.0 kPa) | ν=0.45
  Beam: 10cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cpu | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 161,731
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1000 | -3.882686e-01 | -3.819793e-01 | -6.289344e-03 |  0.9404 |    10.7248 |  6.18e-04
   1025 | -3.888084e-01 | -3.824703e-01 | -6.338109e-03 |  0.9383 |    10.9828 |  5.72e-04
   1050 | -3.888718e-01 | -3.824253e-01 | -6.446538e-03 |  0.9338 |    11.6387 |  5.25e-04
   1075 | -3.889247e-01 | -3.823908e-01 | -6.533919e-03 |  0.9307 |    12.2233 |  4.78e-04
   1100 | -3.889742e-01 | -3.823568e-01 | -6.617373e-03 |  0.9276 |    12.7693 |  4.32e-04
   1125 | -3.890200e-01 | -3.823248e-01 | -6.695185e-03 |  0.9246 |    13.2765 |  3.87e-04
   1150 | -3.890621e-01 | -3.822962e-01 | -6.765925e-03 |  0.9218 |    13.7389 |  3.43e-04
   1175 | -3.891008e-01 | -3.822709e-01 | -6.829904e-03 |  0.9192 |    14.1578 |  3.01e-04
   1200 | -3.891361e-01 | -3.822490e-01 | -6.887111e-03 |  0.9168 |    14.5327 |  2.61e-04
   1225 | -3.891679e-01 | -3.822302e-01 | -6.937702e-03 |  0.9147 |    14.8644 |  2.24e-04
   1250 | -3.891962e-01 | -3.822143e-01 | -6.981910e-03 |  0.9129 |    15.1542 |  1.89e-04
   1275 | -3.892211e-01 | -3.822011e-01 | -7.020037e-03 |  0.9113 |    15.4041 |  1.58e-04
   1300 | -3.892427e-01 | -3.821903e-01 | -7.052485e-03 |  0.9100 |    15.6166 |  1.30e-04
   1325 | -3.892612e-01 | -3.821814e-01 | -7.079765e-03 |  0.9089 |    15.7953 |  1.06e-04
   1350 | -3.892768e-01 | -3.821743e-01 | -7.102497e-03 |  0.9080 |    15.9440 |  8.62e-05
   1375 | -3.892900e-01 | -3.821686e-01 | -7.121420e-03 |  0.9072 |    16.0678 |  7.05e-05
   1400 | -3.893012e-01 | -3.821638e-01 | -7.137386e-03 |  0.9065 |    16.1723 |  5.91e-05
   1425 | -3.893111e-01 | -3.821598e-01 | -7.151356e-03 |  0.9060 |    16.2636 |  5.23e-05
   1450 | -3.893205e-01 | -3.821561e-01 | -7.164386e-03 |  0.9054 |    16.3488 |  1.00e-03
   1475 | -3.822513e-01 | -3.777382e-01 | -4.513057e-03 |  1.0098 |     1.0488 |  9.99e-04
   1500 | -3.872123e-01 | -3.826644e-01 | -4.547934e-03 |  0.9767 |     1.2064 |  9.98e-04
   1525 | -3.874522e-01 | -3.827876e-01 | -4.664626e-03 |  0.9907 |     1.7896 |  9.95e-04
   1550 | -3.876198e-01 | -3.828241e-01 | -4.795665e-03 |  0.9790 |     2.4280 |  9.91e-04
   1575 | -3.877634e-01 | -3.828270e-01 | -4.936388e-03 |  0.9724 |     3.1227 |  9.86e-04
   1600 | -3.878998e-01 | -3.828097e-01 | -5.090132e-03 |  0.9664 |     3.8788 |  9.80e-04
   1625 | -3.880296e-01 | -3.827845e-01 | -5.245105e-03 |  0.9618 |     4.6710 |  9.72e-04
   1650 | -3.881600e-01 | -3.827561e-01 | -5.403862e-03 |  0.9586 |     5.5058 |  9.64e-04
   1675 | -3.882904e-01 | -3.827139e-01 | -5.576551e-03 |  0.9561 |     6.4246 |  9.54e-04
   1700 | -3.884208e-01 | -3.826630e-01 | -5.757757e-03 |  0.9550 |     7.4260 |  9.44e-04
   1725 | -3.885520e-01 | -3.826029e-01 | -5.949059e-03 |  0.9482 |     8.5213 |  9.32e-04
   1750 | -3.886115e-01 | -3.825831e-01 | -6.028480e-03 |  0.9498 |     8.9835 |  9.20e-04
   1775 | -3.887060e-01 | -3.825240e-01 | -6.181972e-03 |  0.9445 |     9.8943 |  9.07e-04
   1800 | -3.888108e-01 | -3.824349e-01 | -6.375920e-03 |  0.9378 |    11.0781 |  8.92e-04
   1825 | -3.878438e-01 | -3.818462e-01 | -5.997673e-03 |  0.9580 |     8.9237 |  8.77e-04
   1850 | -3.886532e-01 | -3.826069e-01 | -6.046285e-03 |  0.9557 |     9.1457 |  8.61e-04
   1875 | -3.887751e-01 | -3.825122e-01 | -6.262966e-03 |  0.9449 |    10.3495 |  8.44e-04
   1900 | -3.888757e-01 | -3.824222e-01 | -6.453475e-03 |  0.9366 |    11.5191 |  8.26e-04
   1925 | -3.889658e-01 | -3.823382e-01 | -6.627572e-03 |  0.9311 |    12.6160 |  8.08e-04
   1950 | -3.890364e-01 | -3.822550e-01 | -6.781348e-03 |  0.9274 |    13.6341 |  7.89e-04
   1975 | -3.891242e-01 | -3.821883e-01 | -6.935913e-03 |  0.9206 |    14.6371 |  7.69e-04
   2000 | -3.891995e-01 | -3.821153e-01 | -7.084173e-03 |  0.9165 |    15.6137 |  7.49e-04
   2025 | -3.888230e-01 | -3.820590e-01 | -6.763979e-03 |  0.9287 |    13.8286 |  7.28e-04
   2050 | -3.891914e-01 | -3.822505e-01 | -6.940898e-03 |  0.9197 |    14.7110 |  7.07e-04
   2075 | -3.892809e-01 | -3.821456e-01 | -7.135288e-03 |  0.9151 |    15.9328 |  6.85e-04
   2100 | -3.893672e-01 | -3.820680e-01 | -7.299131e-03 |  0.9095 |    16.9928 |  6.63e-04
   2125 | -3.894344e-01 | -3.819881e-01 | -7.446298e-03 |  0.9052 |    17.9464 |  6.40e-04
   2150 | -3.888462e-01 | -3.813388e-01 | -7.507371e-03 |  0.9087 |    18.4529 |  6.18e-04
   2175 | -3.893922e-01 | -3.820062e-01 | -7.385971e-03 |  0.9095 |    17.6776 |  5.95e-04
   2200 | -3.895795e-01 | -3.820109e-01 | -7.568609e-03 |  0.9016 |    18.7970 |  5.72e-04
   2225 | -3.896799e-01 | -3.819512e-01 | -7.728730e-03 |  0.8920 |    19.8360 |  5.48e-04
   2250 | -3.897541e-01 | -3.818990e-01 | -7.855077e-03 |  0.8862 |    20.7154 |  5.25e-04
   2275 | -3.887297e-01 | -3.807638e-01 | -7.965866e-03 |  0.8784 |    21.4285 |  5.02e-04
   2300 | -3.898037e-01 | -3.818709e-01 | -7.932790e-03 |  0.8757 |    21.2192 |  4.78e-04
   2325 | -3.899337e-01 | -3.818511e-01 | -8.082608e-03 |  0.8677 |    22.1699 |  4.55e-04
   2350 | -3.900240e-01 | -3.818125e-01 | -8.211582e-03 |  0.8604 |    23.0181 |  4.32e-04
   2375 | -3.901120e-01 | -3.817762e-01 | -8.335823e-03 |  0.8514 |    23.8213 |  4.10e-04
   2400 | -3.901127e-01 | -3.817461e-01 | -8.366585e-03 |  0.8521 |    24.0484 |  3.87e-04
   2425 | -3.901969e-01 | -3.817329e-01 | -8.463985e-03 |  0.8474 |    24.6228 |  3.65e-04
   2450 | -3.902929e-01 | -3.817003e-01 | -8.592628e-03 |  0.8387 |    25.4159 |  3.43e-04
   2475 | -3.903607e-01 | -3.816557e-01 | -8.704986e-03 |  0.8327 |    26.1245 |  3.22e-04
   2500 | -3.904011e-01 | -3.815973e-01 | -8.803788e-03 |  0.8286 |    26.7635 |  3.01e-04
   2525 | -3.904750e-01 | -3.815742e-01 | -8.900876e-03 |  0.8245 |    27.3632 |  2.81e-04
   2550 | -3.905296e-01 | -3.815297e-01 | -8.999906e-03 |  0.8202 |    27.9604 |  2.61e-04
   2575 | -3.905789e-01 | -3.814887e-01 | -9.090219e-03 |  0.8165 |    28.5165 |  2.42e-04
   2600 | -3.906238e-01 | -3.814483e-01 | -9.175558e-03 |  0.8132 |    29.0387 |  2.24e-04
   2625 | -3.906648e-01 | -3.814090e-01 | -9.255808e-03 |  0.8103 |    29.5298 |  2.06e-04
   2650 | -3.907022e-01 | -3.813716e-01 | -9.330597e-03 |  0.8077 |    29.9880 |  1.89e-04
   2675 | -3.907363e-01 | -3.813363e-01 | -9.399987e-03 |  0.8054 |    30.4137 |  1.73e-04
   2700 | -3.907673e-01 | -3.813032e-01 | -9.464100e-03 |  0.8033 |    30.8076 |  1.58e-04
   2725 | -3.907952e-01 | -3.812721e-01 | -9.523108e-03 |  0.8015 |    31.1707 |  1.43e-04
   2750 | -3.908207e-01 | -3.812434e-01 | -9.577218e-03 |  0.7999 |    31.5042 |  1.30e-04
   2775 | -3.908436e-01 | -3.812169e-01 | -9.626687e-03 |  0.7984 |    31.8095 |  1.18e-04
   2800 | -3.908643e-01 | -3.811925e-01 | -9.671785e-03 |  0.7970 |    32.0883 |  1.06e-04
   2825 | -3.908828e-01 | -3.811700e-01 | -9.712824e-03 |  0.7958 |    32.3424 |  9.56e-05
   2850 | -3.908993e-01 | -3.811491e-01 | -9.750145e-03 |  0.7947 |    32.5738 |  8.62e-05
   2875 | -3.909138e-01 | -3.811297e-01 | -9.784115e-03 |  0.7938 |    32.7848 |  7.78e-05
   2900 | -3.909269e-01 | -3.811118e-01 | -9.815088e-03 |  0.7929 |    32.9775 |  7.05e-05
   2925 | -3.909387e-01 | -3.810953e-01 | -9.843438e-03 |  0.7921 |    33.1540 |  6.42e-05
   2950 | -3.909493e-01 | -3.810798e-01 | -9.869553e-03 |  0.7910 |    33.3167 |  5.91e-05
   2975 | -3.909591e-01 | -3.810652e-01 | -9.893859e-03 |  0.7900 |    33.4682 |  5.51e-05
   3000 | -3.909681e-01 | -3.810514e-01 | -9.916797e-03 |  0.7890 |    33.6113 |  5.23e-05

  ======================================================================
  ✅ CARTILAGE COMPLETE
  Best loss: -3.909681e-01 (epoch 3000)
  Tip displacement: 33.6169 mm (expected: 8.0932 mm)
  Relative error: 315.37%
  J range: [0.789013, 1.395255]
  Training time: 494.6s (8.2min)
  ======================================================================

