╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1225 | -5.126927e+01 | -5.126125e+01 | -8.020449e-03 |  0.9690 |     2.1259 |  204.1% |  6.70e-04
   1250 | -5.127050e+01 | -5.126245e+01 | -8.047134e-03 |  0.9743 |     2.1867 |  212.9% |  6.58e-04
   1275 | -5.127177e+01 | -5.126370e+01 | -8.065421e-03 |  0.9759 |     2.2537 |  222.4% |  6.46e-04
   1300 | -5.127215e+01 | -5.126408e+01 | -8.074533e-03 |  0.9750 |     2.3032 |  229.5% |  6.33e-04
   1325 | -5.127194e+01 | -5.126386e+01 | -8.080192e-03 |  0.9732 |     2.3388 |  234.6% |  6.21e-04
   1350 | -5.127297e+01 | -5.126488e+01 | -8.094532e-03 |  0.9737 |     2.3941 |  242.5% |  6.08e-04
   1375 | -5.127045e+01 | -5.126234e+01 | -8.115411e-03 |  0.9757 |     2.4669 |  252.9% |  5.95e-04
   1400 | -5.127068e+01 | -5.126255e+01 | -8.129224e-03 |  0.9757 |     2.5242 |  261.1% |  5.82e-04
   1425 | -5.127295e+01 | -5.126482e+01 | -8.136690e-03 |  0.9738 |     2.5675 |  267.3% |  5.70e-04
   1450 | -5.127286e+01 | -5.126471e+01 | -8.148996e-03 |  0.9737 |     2.6194 |  274.8% |  5.57e-04
   1475 | -5.127216e+01 | -5.126400e+01 | -8.168091e-03 |  0.9754 |     2.6867 |  284.4% |  5.44e-04
   1500 | -5.127244e+01 | -5.126426e+01 | -8.180013e-03 |  0.9754 |     2.7364 |  291.5% |  5.31e-04
   1525 | -5.127349e+01 | -5.126530e+01 | -8.186026e-03 |  0.9738 |     2.7714 |  296.5% |  5.18e-04
   1550 | -5.127406e+01 | -5.126586e+01 | -8.199530e-03 |  0.9740 |     2.8266 |  304.4% |  5.05e-04
   1575 | -5.127224e+01 | -5.126402e+01 | -8.218981e-03 |  0.9755 |     2.8984 |  314.7% |  4.92e-04
   1600 | -5.127333e+01 | -5.126510e+01 | -8.231114e-03 |  0.9751 |     2.9490 |  321.9% |  4.79e-04
   1625 | -5.127335e+01 | -5.126512e+01 | -8.235372e-03 |  0.9737 |     2.9780 |  326.1% |  4.66e-04
   1650 | -5.127387e+01 | -5.126562e+01 | -8.248118e-03 |  0.9738 |     3.0294 |  333.4% |  4.53e-04
   1675 | -5.127297e+01 | -5.126470e+01 | -8.266868e-03 |  0.9753 |     3.0968 |  343.1% |  4.40e-04
   1700 | -5.127330e+01 | -5.126502e+01 | -8.278469e-03 |  0.9753 |     3.1453 |  350.0% |  4.28e-04
   1725 | -5.127416e+01 | -5.126588e+01 | -8.286152e-03 |  0.9740 |     3.1841 |  355.5% |  4.15e-04
   1750 | -5.127431e+01 | -5.126601e+01 | -8.298270e-03 |  0.9740 |     3.2345 |  362.8% |  4.02e-04
   1775 | -5.127346e+01 | -5.126514e+01 | -8.316537e-03 |  0.9750 |     3.3012 |  372.3% |  3.89e-04
   1800 | -5.127397e+01 | -5.126564e+01 | -8.327591e-03 |  0.9749 |     3.3478 |  379.0% |  3.77e-04
   1825 | -5.127416e+01 | -5.126583e+01 | -8.335382e-03 |  0.9731 |     3.3856 |  384.4% |  3.64e-04
   1850 | -5.127442e+01 | -5.126607e+01 | -8.346874e-03 |  0.9728 |     3.4334 |  391.2% |  3.52e-04
   1875 | -5.127399e+01 | -5.126562e+01 | -8.363099e-03 |  0.9747 |     3.4952 |  400.1% |  3.40e-04
   1900 | -5.127434e+01 | -5.126597e+01 | -8.374827e-03 |  0.9739 |     3.5421 |  406.8% |  3.28e-04
   1925 | -5.127434e+01 | -5.126596e+01 | -8.381732e-03 |  0.9713 |     3.5763 |  411.7% |  3.16e-04
   1950 | -5.127450e+01 | -5.126611e+01 | -8.394120e-03 |  0.9710 |     3.6254 |  418.7% |  3.04e-04
   1975 | -5.127494e+01 | -5.126654e+01 | -8.409090e-03 |  0.9720 |     3.6840 |  427.1% |  2.92e-04
   2000 | -5.127516e+01 | -5.126674e+01 | -8.422695e-03 |  0.9711 |     3.7403 |  435.1% |  2.80e-04
   2025 | -5.127518e+01 | -5.126674e+01 | -8.436589e-03 |  0.9708 |     3.7966 |  443.2% |  2.69e-04
   2050 | -5.127520e+01 | -5.126675e+01 | -8.449881e-03 |  0.9704 |     3.8499 |  450.8% |  2.57e-04
   2075 | -5.127521e+01 | -5.126675e+01 | -8.462489e-03 |  0.9700 |     3.9004 |  458.0% |  2.46e-04
   2100 | -5.127523e+01 | -5.126675e+01 | -8.474456e-03 |  0.9696 |     3.9483 |  464.9% |  2.35e-04
   2125 | -5.127524e+01 | -5.126675e+01 | -8.485815e-03 |  0.9693 |     3.9937 |  471.4% |  2.25e-04
   2150 | -5.127524e+01 | -5.126675e+01 | -8.496596e-03 |  0.9689 |     4.0368 |  477.5% |  2.14e-04
   2175 | -5.127525e+01 | -5.126674e+01 | -8.506820e-03 |  0.9686 |     4.0777 |  483.4% |  2.04e-04
   2200 | -5.127526e+01 | -5.126675e+01 | -8.516516e-03 |  0.9682 |     4.1165 |  488.9% |  1.93e-04
   2225 | -5.127527e+01 | -5.126675e+01 | -8.525705e-03 |  0.9679 |     4.1533 |  494.2% |  1.84e-04
   2250 | -5.127528e+01 | -5.126675e+01 | -8.534413e-03 |  0.9676 |     4.1881 |  499.2% |  1.74e-04
   2275 | -5.127529e+01 | -5.126675e+01 | -8.542651e-03 |  0.9674 |     4.2210 |  503.9% |  1.64e-04
   2300 | -5.127529e+01 | -5.126674e+01 | -8.550440e-03 |  0.9671 |     4.2521 |  508.3% |  1.55e-04
   2325 | -5.127529e+01 | -5.126673e+01 | -8.557792e-03 |  0.9668 |     4.2815 |  512.5% |  1.46e-04
   2350 | -5.127531e+01 | -5.126674e+01 | -8.564722e-03 |  0.9666 |     4.3091 |  516.5% |  1.37e-04
   2375 | -5.127531e+01 | -5.126674e+01 | -8.571249e-03 |  0.9664 |     4.3351 |  520.2% |  1.29e-04
   2400 | -5.127532e+01 | -5.126674e+01 | -8.577382e-03 |  0.9662 |     4.3596 |  523.7% |  1.20e-04
   2425 | -5.127531e+01 | -5.126673e+01 | -8.583140e-03 |  0.9660 |     4.3825 |  527.0% |  1.12e-04
   2450 | -5.127532e+01 | -5.126674e+01 | -8.588529e-03 |  0.9658 |     4.4039 |  530.1% |  1.05e-04
   2475 | -5.127532e+01 | -5.126673e+01 | -8.593563e-03 |  0.9656 |     4.4239 |  532.9% |  9.71e-05
   2500 | -5.127534e+01 | -5.126674e+01 | -8.598261e-03 |  0.9654 |     4.4426 |  535.6% |  8.99e-05
   2525 | -5.127533e+01 | -5.126673e+01 | -8.602628e-03 |  0.9653 |     4.4599 |  538.1% |  8.29e-05
   2550 | -5.127534e+01 | -5.126673e+01 | -8.606683e-03 |  0.9651 |     4.4760 |  540.4% |  7.63e-05
   2575 | -5.127534e+01 | -5.126673e+01 | -8.610431e-03 |  0.9650 |     4.4909 |  542.5% |  7.00e-05
   2600 | -5.127535e+01 | -5.126674e+01 | -8.613889e-03 |  0.9649 |     4.5046 |  544.5% |  6.40e-05
   2625 | -5.127535e+01 | -5.126674e+01 | -8.617070e-03 |  0.9647 |     4.5172 |  546.3% |  5.82e-05
   2650 | -5.127535e+01 | -5.126673e+01 | -8.619984e-03 |  0.9646 |     4.5287 |  547.9% |  5.28e-05
   2675 | -5.127535e+01 | -5.126673e+01 | -8.622643e-03 |  0.9645 |     4.5393 |  549.4% |  4.77e-05
   2700 | -5.127536e+01 | -5.126673e+01 | -8.625062e-03 |  0.9645 |     4.5489 |  550.8% |  4.29e-05
   2725 | -5.127536e+01 | -5.126673e+01 | -8.627256e-03 |  0.9644 |     4.5575 |  552.0% |  3.84e-05
   2750 | -5.127535e+01 | -5.126672e+01 | -8.629236e-03 |  0.9643 |     4.5654 |  553.2% |  3.42e-05
   2775 | -5.127536e+01 | -5.126673e+01 | -8.631014e-03 |  0.9642 |     4.5724 |  554.2% |  3.04e-05
   2800 | -5.127536e+01 | -5.126673e+01 | -8.632606e-03 |  0.9642 |     4.5787 |  555.1% |  2.69e-05
   2825 | -5.127536e+01 | -5.126673e+01 | -8.634027e-03 |  0.9641 |     4.5843 |  555.9% |  2.37e-05
   2850 | -5.127536e+01 | -5.126672e+01 | -8.635292e-03 |  0.9641 |     4.5893 |  556.6% |  2.08e-05
   2875 | -5.127536e+01 | -5.126673e+01 | -8.636415e-03 |  0.9640 |     4.5938 |  557.2% |  1.83e-05
   2900 | -5.127536e+01 | -5.126672e+01 | -8.637414e-03 |  0.9640 |     4.5977 |  557.8% |  1.61e-05
   2925 | -5.127536e+01 | -5.126672e+01 | -8.638306e-03 |  0.9640 |     4.6012 |  558.3% |  1.42e-05
   2950 | -5.127536e+01 | -5.126672e+01 | -8.639107e-03 |  0.9639 |     4.6044 |  558.7% |  1.27e-05
   2975 | -5.127536e+01 | -5.126672e+01 | -8.639833e-03 |  0.9639 |     4.6073 |  559.2% |  1.15e-05
   3000 | -5.127536e+01 | -5.126672e+01 | -8.640507e-03 |  0.9639 |     4.6099 |  559.5% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.24% (epoch 205) | Best loss: -5.127537e+01 (epoch 2851)
  Tip displacement: 0.5906 mm (expected: 0.6990 mm)
  Relative error: 15.51%
  J range: [0.955626, 2.654602]
  Training time: 134.8s (2.2min)
  ======================================================================

