╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
    325 | -5.124838e+01 | -5.124124e+01 | -7.144892e-03 |  0.9585 |    -1.4730 |  110.7% |  9.80e-04
    350 | -5.125195e+01 | -5.124479e+01 | -7.155113e-03 |  0.9599 |    -1.4088 |  101.6% |  9.76e-04
    375 | -5.126104e+01 | -5.125386e+01 | -7.181593e-03 |  0.9543 |    -1.3094 |   87.3% |  9.72e-04
    400 | -5.126489e+01 | -5.125768e+01 | -7.204608e-03 |  0.9624 |    -1.2323 |   76.3% |  9.67e-04
    425 | -5.125644e+01 | -5.124920e+01 | -7.234646e-03 |  0.9666 |    -1.1591 |   65.8% |  9.62e-04
    450 | -5.126049e+01 | -5.125325e+01 | -7.239493e-03 |  0.9687 |    -1.1154 |   59.6% |  9.57e-04
    475 | -5.126181e+01 | -5.125456e+01 | -7.255984e-03 |  0.9645 |    -1.0363 |   48.3% |  9.52e-04
    500 | -5.126675e+01 | -5.125948e+01 | -7.273377e-03 |  0.9685 |    -0.9674 |   38.4% |  9.46e-04
    525 | -5.125246e+01 | -5.124515e+01 | -7.303888e-03 |  0.9677 |    -0.8743 |   25.1% |  9.40e-04
    550 | -5.126045e+01 | -5.125314e+01 | -7.313646e-03 |  0.9675 |    -0.8065 |   15.4% |  9.34e-04
    575 | -5.126490e+01 | -5.125758e+01 | -7.320394e-03 |  0.9676 |    -0.7631 |    9.2% |  9.27e-04
    600 | -5.126497e+01 | -5.125763e+01 | -7.337178e-03 |  0.9700 |    -0.7050 |    0.9% |  9.20e-04
    625 | -5.125928e+01 | -5.125193e+01 | -7.349403e-03 |  0.9767 |    -0.6502 |    7.0% |  9.13e-04
    650 | -5.125831e+01 | -5.125094e+01 | -7.372127e-03 |  0.9767 |    -0.5636 |   19.4% |  9.05e-04
    675 | -5.126260e+01 | -5.125518e+01 | -7.415215e-03 |  0.9702 |    -0.4117 |   41.1% |  8.98e-04
    700 | -5.126506e+01 | -5.125763e+01 | -7.430314e-03 |  0.9705 |    -0.3307 |   52.7% |  8.90e-04
    725 | -5.126262e+01 | -5.125520e+01 | -7.419355e-03 |  0.9766 |    -0.3391 |   51.5% |  8.81e-04
    750 | -5.126373e+01 | -5.125631e+01 | -7.422725e-03 |  0.9771 |    -0.3232 |   53.8% |  8.73e-04
    775 | -5.126559e+01 | -5.125814e+01 | -7.446792e-03 |  0.9718 |    -0.2481 |   64.5% |  8.64e-04
    800 | -5.126836e+01 | -5.126089e+01 | -7.469001e-03 |  0.9723 |    -0.1684 |   75.9% |  8.55e-04
    825 | -5.126078e+01 | -5.125329e+01 | -7.485205e-03 |  0.9772 |    -0.1012 |   85.5% |  8.46e-04
    850 | -5.126590e+01 | -5.125837e+01 | -7.521076e-03 |  0.9756 |     0.0233 |   96.7% |  8.36e-04
    875 | -5.126649e+01 | -5.125894e+01 | -7.545401e-03 |  0.9729 |     0.1248 |   82.2% |  8.26e-04
    900 | -5.126819e+01 | -5.126064e+01 | -7.548695e-03 |  0.9726 |     0.1608 |   77.0% |  8.17e-04
    925 | -5.126527e+01 | -5.125773e+01 | -7.542391e-03 |  0.9776 |     0.1602 |   77.1% |  8.06e-04
    950 | -5.126661e+01 | -5.125906e+01 | -7.550095e-03 |  0.9776 |     0.1924 |   72.5% |  7.96e-04
    975 | -5.126778e+01 | -5.126021e+01 | -7.570876e-03 |  0.9728 |     0.2612 |   62.6% |  7.85e-04
   1000 | -5.126977e+01 | -5.126218e+01 | -7.592076e-03 |  0.9729 |     0.3386 |   51.6% |  7.75e-04
   1025 | -5.126530e+01 | -5.125769e+01 | -7.609018e-03 |  0.9771 |     0.4086 |   41.5% |  7.64e-04
   1050 | -5.122290e+01 | -5.121528e+01 | -7.615461e-03 |  0.9290 |     0.4660 |   33.3% |  7.52e-04
   1075 | -5.119237e+01 | -5.118478e+01 | -7.595112e-03 |  0.9828 |     0.4352 |   37.7% |  7.41e-04
   1100 | -5.126145e+01 | -5.125387e+01 | -7.580357e-03 |  0.9820 |     0.4193 |   40.0% |  7.30e-04
   1125 | -5.126789e+01 | -5.126031e+01 | -7.581542e-03 |  0.9785 |     0.4110 |   41.2% |  7.18e-04
   1150 | -5.126922e+01 | -5.126160e+01 | -7.613678e-03 |  0.9757 |     0.5110 |   26.9% |  7.06e-04
   1175 | -5.126869e+01 | -5.126105e+01 | -7.640690e-03 |  0.9779 |     0.6039 |   13.6% |  6.94e-04
   1200 | -5.127031e+01 | -5.126265e+01 | -7.660978e-03 |  0.9772 |     0.6823 |    2.4% |  6.82e-04
   1225 | -5.126735e+01 | -5.125967e+01 | -7.679144e-03 |  0.9752 |     0.7578 |    8.4% |  6.70e-04
   1250 | -5.126894e+01 | -5.126124e+01 | -7.698510e-03 |  0.9746 |     0.8327 |   19.1% |  6.58e-04
   1275 | -5.126996e+01 | -5.126224e+01 | -7.718021e-03 |  0.9755 |     0.9059 |   29.6% |  6.46e-04
   1300 | -5.127040e+01 | -5.126267e+01 | -7.734914e-03 |  0.9752 |     0.9736 |   39.3% |  6.33e-04
   1325 | -5.127064e+01 | -5.126289e+01 | -7.749817e-03 |  0.9739 |     1.0366 |   48.3% |  6.21e-04
   1350 | -5.127193e+01 | -5.126416e+01 | -7.766048e-03 |  0.9741 |     1.1025 |   57.7% |  6.08e-04
   1375 | -5.126839e+01 | -5.126061e+01 | -7.783974e-03 |  0.9754 |     1.1735 |   67.9% |  5.95e-04
   1400 | -5.126872e+01 | -5.126092e+01 | -7.801345e-03 |  0.9756 |     1.2450 |   78.1% |  5.82e-04
   1425 | -5.127317e+01 | -5.126535e+01 | -7.819032e-03 |  0.9747 |     1.3193 |   88.8% |  5.70e-04
   1450 | -5.127224e+01 | -5.126440e+01 | -7.839491e-03 |  0.9748 |     1.4025 |  100.7% |  5.57e-04
   1475 | -5.127241e+01 | -5.126455e+01 | -7.857056e-03 |  0.9758 |     1.4711 |  110.5% |  5.44e-04
   1500 | -5.127266e+01 | -5.126479e+01 | -7.873114e-03 |  0.9758 |     1.5350 |  119.6% |  5.31e-04
   1525 | -5.127142e+01 | -5.126353e+01 | -7.887056e-03 |  0.9747 |     1.5926 |  127.9% |  5.18e-04
   1550 | -5.127240e+01 | -5.126450e+01 | -7.902093e-03 |  0.9749 |     1.6535 |  136.6% |  5.05e-04
   1575 | -5.127168e+01 | -5.126376e+01 | -7.918306e-03 |  0.9762 |     1.7185 |  145.9% |  4.92e-04
   1600 | -5.127197e+01 | -5.126403e+01 | -7.933075e-03 |  0.9763 |     1.7790 |  154.5% |  4.79e-04
   1625 | -5.127322e+01 | -5.126527e+01 | -7.946718e-03 |  0.9752 |     1.8361 |  162.7% |  4.66e-04
   1650 | -5.127378e+01 | -5.126582e+01 | -7.962300e-03 |  0.9754 |     1.9003 |  171.9% |  4.53e-04
   1675 | -5.127107e+01 | -5.126309e+01 | -7.979956e-03 |  0.9767 |     1.9724 |  182.2% |  4.40e-04
   1700 | -5.127185e+01 | -5.126385e+01 | -7.996673e-03 |  0.9767 |     2.0415 |  192.1% |  4.28e-04
   1725 | -5.127395e+01 | -5.126594e+01 | -8.011676e-03 |  0.9757 |     2.1039 |  201.0% |  4.15e-04
   1750 | -5.127377e+01 | -5.126575e+01 | -8.026730e-03 |  0.9757 |     2.1658 |  209.9% |  4.02e-04
   1775 | -5.127266e+01 | -5.126461e+01 | -8.042116e-03 |  0.9768 |     2.2282 |  218.8% |  3.89e-04
   1800 | -5.127299e+01 | -5.126494e+01 | -8.055999e-03 |  0.9768 |     2.2854 |  227.0% |  3.77e-04
   1825 | -5.127398e+01 | -5.126591e+01 | -8.068651e-03 |  0.9759 |     2.3384 |  234.6% |  3.64e-04
   1850 | -5.127427e+01 | -5.126619e+01 | -8.083090e-03 |  0.9759 |     2.3978 |  243.0% |  3.52e-04
   1875 | -5.127329e+01 | -5.126519e+01 | -8.098784e-03 |  0.9767 |     2.4614 |  252.1% |  3.40e-04
   1900 | -5.127368e+01 | -5.126557e+01 | -8.112061e-03 |  0.9766 |     2.5157 |  259.9% |  3.28e-04
   1925 | -5.127409e+01 | -5.126597e+01 | -8.123731e-03 |  0.9758 |     2.5644 |  266.9% |  3.16e-04
   1950 | -5.127432e+01 | -5.126618e+01 | -8.136785e-03 |  0.9759 |     2.6182 |  274.6% |  3.04e-04
   1975 | -5.127373e+01 | -5.126558e+01 | -8.151126e-03 |  0.9766 |     2.6767 |  283.0% |  2.92e-04
   2000 | -5.127404e+01 | -5.126588e+01 | -8.163946e-03 |  0.9765 |     2.7293 |  290.5% |  2.80e-04
   2025 | -5.127428e+01 | -5.126611e+01 | -8.175319e-03 |  0.9758 |     2.7764 |  297.2% |  2.69e-04
   2050 | -5.127441e+01 | -5.126622e+01 | -8.187845e-03 |  0.9758 |     2.8275 |  304.5% |  2.57e-04
   2075 | -5.127431e+01 | -5.126611e+01 | -8.201459e-03 |  0.9764 |     2.8825 |  312.4% |  2.46e-04
   2100 | -5.127450e+01 | -5.126629e+01 | -8.213582e-03 |  0.9764 |     2.9320 |  319.5% |  2.35e-04
   2125 | -5.127474e+01 | -5.126652e+01 | -8.225046e-03 |  0.9759 |     2.9793 |  326.3% |  2.25e-04
   2150 | -5.127497e+01 | -5.126674e+01 | -8.238714e-03 |  0.9761 |     3.0359 |  334.3% |  2.14e-04
   2175 | -5.127499e+01 | -5.126674e+01 | -8.251105e-03 |  0.9761 |     3.0872 |  341.7% |  2.04e-04
   2200 | -5.127501e+01 | -5.126674e+01 | -8.262909e-03 |  0.9761 |     3.1352 |  348.5% |  1.93e-04
   2225 | -5.127501e+01 | -5.126674e+01 | -8.274183e-03 |  0.9761 |     3.1806 |  355.1% |  1.84e-04
   2250 | -5.127504e+01 | -5.126675e+01 | -8.284897e-03 |  0.9761 |     3.2237 |  361.2% |  1.74e-04
   2275 | -5.127504e+01 | -5.126675e+01 | -8.295054e-03 |  0.9761 |     3.2645 |  367.0% |  1.64e-04
   2300 | -5.127504e+01 | -5.126674e+01 | -8.304656e-03 |  0.9761 |     3.3029 |  372.5% |  1.55e-04
   2325 | -5.127506e+01 | -5.126675e+01 | -8.313717e-03 |  0.9760 |     3.3392 |  377.7% |  1.46e-04
   2350 | -5.127508e+01 | -5.126675e+01 | -8.322258e-03 |  0.9758 |     3.3733 |  382.6% |  1.37e-04
   2375 | -5.127508e+01 | -5.126675e+01 | -8.330289e-03 |  0.9755 |     3.4054 |  387.2% |  1.29e-04
   2400 | -5.127509e+01 | -5.126675e+01 | -8.337832e-03 |  0.9752 |     3.4355 |  391.5% |  1.20e-04
   2425 | -5.127510e+01 | -5.126675e+01 | -8.344902e-03 |  0.9750 |     3.4637 |  395.6% |  1.12e-04
   2450 | -5.127510e+01 | -5.126675e+01 | -8.351513e-03 |  0.9748 |     3.4901 |  399.3% |  1.05e-04
   2475 | -5.127511e+01 | -5.126675e+01 | -8.357690e-03 |  0.9746 |     3.5148 |  402.9% |  9.71e-05
   2500 | -5.127511e+01 | -5.126675e+01 | -8.363444e-03 |  0.9744 |     3.5377 |  406.1% |  8.99e-05
   2525 | -5.127512e+01 | -5.126675e+01 | -8.368793e-03 |  0.9743 |     3.5590 |  409.2% |  8.29e-05
   2550 | -5.127513e+01 | -5.126675e+01 | -8.373752e-03 |  0.9741 |     3.5788 |  412.0% |  7.63e-05
   2575 | -5.127513e+01 | -5.126675e+01 | -8.378338e-03 |  0.9740 |     3.5970 |  414.6% |  7.00e-05
   2600 | -5.127513e+01 | -5.126675e+01 | -8.382566e-03 |  0.9738 |     3.6138 |  417.0% |  6.40e-05
   2625 | -5.127514e+01 | -5.126675e+01 | -8.386452e-03 |  0.9737 |     3.6293 |  419.2% |  5.82e-05
   2650 | -5.127514e+01 | -5.126675e+01 | -8.390011e-03 |  0.9736 |     3.6435 |  421.3% |  5.28e-05
   2675 | -5.127515e+01 | -5.126675e+01 | -8.393259e-03 |  0.9735 |     3.6564 |  423.1% |  4.77e-05
   2700 | -5.127515e+01 | -5.126675e+01 | -8.396212e-03 |  0.9734 |     3.6681 |  424.8% |  4.29e-05
   2725 | -5.127515e+01 | -5.126675e+01 | -8.398886e-03 |  0.9733 |     3.6788 |  426.3% |  3.84e-05
   2750 | -5.127515e+01 | -5.126675e+01 | -8.401299e-03 |  0.9733 |     3.6883 |  427.7% |  3.42e-05
   2775 | -5.127516e+01 | -5.126675e+01 | -8.403467e-03 |  0.9732 |     3.6970 |  428.9% |  3.04e-05
   2800 | -5.127516e+01 | -5.126676e+01 | -8.405408e-03 |  0.9731 |     3.7047 |  430.0% |  2.69e-05
   2825 | -5.127516e+01 | -5.126675e+01 | -8.407140e-03 |  0.9731 |     3.7116 |  431.0% |  2.37e-05
   2850 | -5.127517e+01 | -5.126676e+01 | -8.408680e-03 |  0.9730 |     3.7177 |  431.9% |  2.08e-05
   2875 | -5.127516e+01 | -5.126675e+01 | -8.410048e-03 |  0.9730 |     3.7231 |  432.7% |  1.83e-05
   2900 | -5.127517e+01 | -5.126676e+01 | -8.411263e-03 |  0.9729 |     3.7279 |  433.4% |  1.61e-05
   2925 | -5.127517e+01 | -5.126676e+01 | -8.412350e-03 |  0.9729 |     3.7323 |  434.0% |  1.42e-05
   2950 | -5.127517e+01 | -5.126675e+01 | -8.413324e-03 |  0.9729 |     3.7361 |  434.5% |  1.27e-05
   2975 | -5.127517e+01 | -5.126675e+01 | -8.414209e-03 |  0.9729 |     3.7396 |  435.0% |  1.15e-05
   3000 | -5.127517e+01 | -5.126675e+01 | -8.415028e-03 |  0.9728 |     3.7429 |  435.5% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.01% (epoch 1206) | Best loss: -5.127517e+01 (epoch 2955)
  Tip displacement: 0.7040 mm (expected: 0.6990 mm)
  Relative error: 0.72%
  J range: [0.976936, 2.732013]
  Training time: 133.5s (2.2min)
  ======================================================================

