╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
    550 | -5.126292e+01 | -5.125528e+01 | -7.642633e-03 |  0.9722 |     0.6084 |   13.0% |  9.34e-04
    575 | -5.126288e+01 | -5.125523e+01 | -7.648870e-03 |  0.9674 |     0.6379 |    8.7% |  9.27e-04
    600 | -5.126691e+01 | -5.125925e+01 | -7.663494e-03 |  0.9686 |     0.6877 |    1.6% |  9.20e-04
    625 | -5.125490e+01 | -5.124722e+01 | -7.682446e-03 |  0.9748 |     0.7481 |    7.0% |  9.13e-04
    650 | -5.126536e+01 | -5.125766e+01 | -7.698177e-03 |  0.9731 |     0.8080 |   15.6% |  9.05e-04
    675 | -5.126445e+01 | -5.125674e+01 | -7.707326e-03 |  0.9690 |     0.8498 |   21.6% |  8.98e-04
    700 | -5.126823e+01 | -5.126051e+01 | -7.718884e-03 |  0.9705 |     0.8918 |   27.6% |  8.90e-04
    725 | -5.126103e+01 | -5.125329e+01 | -7.735184e-03 |  0.9755 |     0.9461 |   35.4% |  8.81e-04
    750 | -5.126507e+01 | -5.125733e+01 | -7.744634e-03 |  0.9757 |     0.9835 |   40.7% |  8.73e-04
    775 | -5.126552e+01 | -5.125776e+01 | -7.755107e-03 |  0.9704 |     1.0299 |   47.4% |  8.64e-04
    800 | -5.126847e+01 | -5.126070e+01 | -7.772061e-03 |  0.9714 |     1.0934 |   56.4% |  8.55e-04
    825 | -5.126548e+01 | -5.125769e+01 | -7.792453e-03 |  0.9764 |     1.1630 |   66.4% |  8.46e-04
    850 | -5.126638e+01 | -5.125857e+01 | -7.804826e-03 |  0.9763 |     1.2126 |   73.5% |  8.36e-04
    875 | -5.126786e+01 | -5.126004e+01 | -7.810656e-03 |  0.9716 |     1.2462 |   78.3% |  8.26e-04
    900 | -5.127033e+01 | -5.126251e+01 | -7.822235e-03 |  0.9717 |     1.2915 |   84.8% |  8.17e-04
    925 | -5.126314e+01 | -5.125529e+01 | -7.843711e-03 |  0.9764 |     1.3656 |   95.4% |  8.06e-04
    950 | -5.126812e+01 | -5.126026e+01 | -7.859253e-03 |  0.9757 |     1.4294 |  104.5% |  7.96e-04
    975 | -5.126751e+01 | -5.125964e+01 | -7.868942e-03 |  0.9711 |     1.4791 |  111.6% |  7.85e-04
   1000 | -5.126880e+01 | -5.126092e+01 | -7.882579e-03 |  0.9718 |     1.5350 |  119.6% |  7.75e-04
   1025 | -5.126688e+01 | -5.125898e+01 | -7.898223e-03 |  0.9768 |     1.5906 |  127.6% |  7.64e-04
   1050 | -5.126819e+01 | -5.126028e+01 | -7.906016e-03 |  0.9766 |     1.6244 |  132.4% |  7.52e-04
   1075 | -5.126998e+01 | -5.126207e+01 | -7.910263e-03 |  0.9718 |     1.6503 |  136.1% |  7.41e-04
   1100 | -5.126894e+01 | -5.126102e+01 | -7.922079e-03 |  0.9714 |     1.6978 |  142.9% |  7.30e-04
   1125 | -5.126862e+01 | -5.126067e+01 | -7.942051e-03 |  0.9763 |     1.7671 |  152.8% |  7.18e-04
   1150 | -5.126957e+01 | -5.126161e+01 | -7.954523e-03 |  0.9758 |     1.8221 |  160.7% |  7.06e-04
   1175 | -5.127089e+01 | -5.126293e+01 | -7.962843e-03 |  0.9724 |     1.8654 |  166.9% |  6.94e-04
   1200 | -5.115246e+01 | -5.114453e+01 | -7.931404e-03 |  0.8315 |     1.8423 |  163.6% |  6.82e-04
   1225 | -5.124038e+01 | -5.123257e+01 | -7.799583e-03 |  0.9847 |     1.6726 |  139.3% |  6.70e-04
   1250 | -5.126193e+01 | -5.125409e+01 | -7.835495e-03 |  0.9757 |     1.6177 |  131.4% |  6.58e-04
   1275 | -5.122851e+01 | -5.122064e+01 | -7.868208e-03 |  0.9740 |     1.6445 |  135.3% |  6.46e-04
   1300 | -5.126514e+01 | -5.125726e+01 | -7.876600e-03 |  0.9692 |     1.7166 |  145.6% |  6.33e-04
   1325 | -5.125400e+01 | -5.124606e+01 | -7.938837e-03 |  0.9671 |     1.8312 |  162.0% |  6.21e-04
   1350 | -5.126726e+01 | -5.125934e+01 | -7.916396e-03 |  0.9700 |     1.8222 |  160.7% |  6.08e-04
   1375 | -5.125307e+01 | -5.124512e+01 | -7.949477e-03 |  0.9702 |     1.8928 |  170.8% |  5.95e-04
   1400 | -5.126590e+01 | -5.125794e+01 | -7.960338e-03 |  0.9695 |     1.9236 |  175.2% |  5.82e-04
   1425 | -5.126953e+01 | -5.126157e+01 | -7.961409e-03 |  0.9679 |     1.9377 |  177.2% |  5.70e-04
   1450 | -5.126508e+01 | -5.125711e+01 | -7.972835e-03 |  0.9680 |     1.9823 |  183.6% |  5.57e-04
   1475 | -5.127020e+01 | -5.126221e+01 | -7.989189e-03 |  0.9694 |     2.0412 |  192.0% |  5.44e-04
   1500 | -5.126656e+01 | -5.125855e+01 | -8.009145e-03 |  0.9713 |     2.0977 |  200.1% |  5.31e-04
   1525 | -5.125803e+01 | -5.125001e+01 | -8.019845e-03 |  0.9722 |     2.1338 |  205.3% |  5.18e-04
   1550 | -5.126731e+01 | -5.125928e+01 | -8.025048e-03 |  0.9721 |     2.1594 |  208.9% |  5.05e-04
   1575 | -5.126949e+01 | -5.126146e+01 | -8.023375e-03 |  0.9710 |     2.1697 |  210.4% |  4.92e-04
   1600 | -5.126393e+01 | -5.125591e+01 | -8.027772e-03 |  0.9706 |     2.1889 |  213.2% |  4.79e-04
   1625 | -5.127124e+01 | -5.126320e+01 | -8.040708e-03 |  0.9713 |     2.2327 |  219.4% |  4.66e-04
   1650 | -5.126775e+01 | -5.125969e+01 | -8.059163e-03 |  0.9733 |     2.2941 |  228.2% |  4.53e-04
   1675 | -5.126065e+01 | -5.125258e+01 | -8.070109e-03 |  0.9755 |     2.3411 |  234.9% |  4.40e-04
   1700 | -5.127072e+01 | -5.126265e+01 | -8.069439e-03 |  0.9741 |     2.3581 |  237.4% |  4.28e-04
   1725 | -5.127038e+01 | -5.126230e+01 | -8.074202e-03 |  0.9725 |     2.3764 |  240.0% |  4.15e-04
   1750 | -5.126673e+01 | -5.125865e+01 | -8.081919e-03 |  0.9720 |     2.4061 |  244.2% |  4.02e-04
   1775 | -5.127242e+01 | -5.126432e+01 | -8.094796e-03 |  0.9727 |     2.4518 |  250.8% |  3.89e-04
   1800 | -5.127037e+01 | -5.126226e+01 | -8.111740e-03 |  0.9742 |     2.5107 |  259.2% |  3.77e-04
   1825 | -5.126726e+01 | -5.125914e+01 | -8.122630e-03 |  0.9748 |     2.5541 |  265.4% |  3.64e-04
   1850 | -5.127237e+01 | -5.126424e+01 | -8.128544e-03 |  0.9746 |     2.5835 |  269.6% |  3.52e-04
   1875 | -5.127183e+01 | -5.126370e+01 | -8.130946e-03 |  0.9736 |     2.6020 |  272.3% |  3.40e-04
   1900 | -5.126933e+01 | -5.126119e+01 | -8.138675e-03 |  0.9733 |     2.6346 |  276.9% |  3.28e-04
   1925 | -5.127279e+01 | -5.126464e+01 | -8.150665e-03 |  0.9735 |     2.6790 |  283.3% |  3.16e-04
   1950 | -5.127224e+01 | -5.126408e+01 | -8.165440e-03 |  0.9748 |     2.7332 |  291.0% |  3.04e-04
   1975 | -5.127034e+01 | -5.126217e+01 | -8.175205e-03 |  0.9756 |     2.7743 |  296.9% |  2.92e-04
   2000 | -5.127308e+01 | -5.126489e+01 | -8.181401e-03 |  0.9755 |     2.8047 |  301.3% |  2.80e-04
   2025 | -5.127285e+01 | -5.126466e+01 | -8.185436e-03 |  0.9731 |     2.8271 |  304.5% |  2.69e-04
   2050 | -5.127143e+01 | -5.126323e+01 | -8.194062e-03 |  0.9720 |     2.8627 |  309.6% |  2.57e-04
   2075 | -5.127382e+01 | -5.126562e+01 | -8.206243e-03 |  0.9722 |     2.9093 |  316.2% |  2.46e-04
   2100 | -5.127323e+01 | -5.126501e+01 | -8.221142e-03 |  0.9734 |     2.9643 |  324.1% |  2.35e-04
   2125 | -5.127198e+01 | -5.126374e+01 | -8.232107e-03 |  0.9734 |     3.0083 |  330.4% |  2.25e-04
   2150 | -5.127394e+01 | -5.126570e+01 | -8.239874e-03 |  0.9725 |     3.0430 |  335.4% |  2.14e-04
   2175 | -5.127384e+01 | -5.126559e+01 | -8.245070e-03 |  0.9708 |     3.0701 |  339.2% |  2.04e-04
   2200 | -5.127294e+01 | -5.126468e+01 | -8.253639e-03 |  0.9701 |     3.1064 |  344.4% |  1.93e-04
   2225 | -5.127425e+01 | -5.126598e+01 | -8.264907e-03 |  0.9701 |     3.1501 |  350.7% |  1.84e-04
   2250 | -5.127467e+01 | -5.126640e+01 | -8.276921e-03 |  0.9706 |     3.1982 |  357.6% |  1.74e-04
   2275 | -5.127481e+01 | -5.126652e+01 | -8.288296e-03 |  0.9700 |     3.2490 |  364.8% |  1.64e-04
   2300 | -5.127485e+01 | -5.126655e+01 | -8.301168e-03 |  0.9697 |     3.3029 |  372.5% |  1.55e-04
   2325 | -5.127486e+01 | -5.126655e+01 | -8.313221e-03 |  0.9694 |     3.3525 |  379.6% |  1.46e-04
   2350 | -5.127489e+01 | -5.126657e+01 | -8.324404e-03 |  0.9691 |     3.3981 |  386.2% |  1.37e-04
   2375 | -5.127491e+01 | -5.126658e+01 | -8.334811e-03 |  0.9689 |     3.4402 |  392.2% |  1.29e-04
   2400 | -5.127493e+01 | -5.126659e+01 | -8.344500e-03 |  0.9686 |     3.4792 |  397.8% |  1.20e-04
   2425 | -5.127494e+01 | -5.126659e+01 | -8.353528e-03 |  0.9684 |     3.5154 |  402.9% |  1.12e-04
   2450 | -5.127496e+01 | -5.126659e+01 | -8.361926e-03 |  0.9682 |     3.5490 |  407.8% |  1.05e-04
   2475 | -5.127497e+01 | -5.126660e+01 | -8.369731e-03 |  0.9680 |     3.5802 |  412.2% |  9.71e-05
   2500 | -5.127499e+01 | -5.126661e+01 | -8.376972e-03 |  0.9678 |     3.6091 |  416.4% |  8.99e-05
   2525 | -5.127499e+01 | -5.126661e+01 | -8.383676e-03 |  0.9676 |     3.6358 |  420.2% |  8.29e-05
   2550 | -5.127500e+01 | -5.126661e+01 | -8.389872e-03 |  0.9675 |     3.6605 |  423.7% |  7.63e-05
   2575 | -5.127501e+01 | -5.126662e+01 | -8.395585e-03 |  0.9674 |     3.6832 |  426.9% |  7.00e-05
   2600 | -5.127502e+01 | -5.126662e+01 | -8.400834e-03 |  0.9672 |     3.7040 |  429.9% |  6.40e-05
   2625 | -5.127502e+01 | -5.126662e+01 | -8.405647e-03 |  0.9671 |     3.7231 |  432.7% |  5.82e-05
   2650 | -5.127504e+01 | -5.126662e+01 | -8.410048e-03 |  0.9670 |     3.7406 |  435.2% |  5.28e-05
   2675 | -5.127504e+01 | -5.126662e+01 | -8.414054e-03 |  0.9670 |     3.7565 |  437.4% |  4.77e-05
   2700 | -5.127504e+01 | -5.126662e+01 | -8.417689e-03 |  0.9669 |     3.7709 |  439.5% |  4.29e-05
   2725 | -5.127505e+01 | -5.126662e+01 | -8.420978e-03 |  0.9668 |     3.7839 |  441.4% |  3.84e-05
   2750 | -5.127505e+01 | -5.126663e+01 | -8.423937e-03 |  0.9667 |     3.7957 |  443.0% |  3.42e-05
   2775 | -5.127505e+01 | -5.126663e+01 | -8.426594e-03 |  0.9667 |     3.8062 |  444.6% |  3.04e-05
   2800 | -5.127505e+01 | -5.126662e+01 | -8.428970e-03 |  0.9666 |     3.8156 |  445.9% |  2.69e-05
   2825 | -5.127505e+01 | -5.126662e+01 | -8.431088e-03 |  0.9666 |     3.8240 |  447.1% |  2.37e-05
   2850 | -5.127506e+01 | -5.126662e+01 | -8.432969e-03 |  0.9666 |     3.8315 |  448.2% |  2.08e-05
   2875 | -5.127506e+01 | -5.126662e+01 | -8.434640e-03 |  0.9665 |     3.8381 |  449.1% |  1.83e-05
   2900 | -5.127506e+01 | -5.126663e+01 | -8.436123e-03 |  0.9665 |     3.8439 |  449.9% |  1.61e-05
   2925 | -5.127507e+01 | -5.126663e+01 | -8.437445e-03 |  0.9665 |     3.8492 |  450.7% |  1.42e-05
   2950 | -5.127507e+01 | -5.126663e+01 | -8.438632e-03 |  0.9664 |     3.8539 |  451.4% |  1.27e-05
   2975 | -5.127507e+01 | -5.126663e+01 | -8.439708e-03 |  0.9664 |     3.8581 |  452.0% |  1.15e-05
   3000 | -5.127507e+01 | -5.126663e+01 | -8.440703e-03 |  0.9664 |     3.8621 |  452.5% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.33% (epoch 602) | Best loss: -5.127508e+01 (epoch 2992)
  Tip displacement: 0.6926 mm (expected: 0.6990 mm)
  Relative error: 0.91%
  J range: [0.968209, 2.621699]
  Training time: 130.6s (2.2min)
  ======================================================================

