╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
    450 | -5.125352e+01 | -5.124537e+01 | -8.159253e-03 |  0.9704 |     2.8043 |  301.2% |  9.57e-04
    475 | -5.125366e+01 | -5.124551e+01 | -8.153124e-03 |  0.9697 |     2.7661 |  295.7% |  9.52e-04
    500 | -5.125924e+01 | -5.125112e+01 | -8.114660e-03 |  0.9656 |     2.6482 |  278.9% |  9.46e-04
    525 | -5.126120e+01 | -5.125309e+01 | -8.107543e-03 |  0.9666 |     2.6010 |  272.1% |  9.40e-04
    550 | -5.125919e+01 | -5.125105e+01 | -8.134129e-03 |  0.9712 |     2.6512 |  279.3% |  9.34e-04
    575 | -5.126129e+01 | -5.125314e+01 | -8.152395e-03 |  0.9715 |     2.7052 |  287.0% |  9.27e-04
    600 | -5.126572e+01 | -5.125757e+01 | -8.152002e-03 |  0.9679 |     2.7284 |  290.4% |  9.20e-04
    625 | -5.126217e+01 | -5.125399e+01 | -8.171426e-03 |  0.9682 |     2.8027 |  301.0% |  9.13e-04
    650 | -5.126239e+01 | -5.125418e+01 | -8.205729e-03 |  0.9728 |     2.9057 |  315.7% |  9.05e-04
    675 | -5.126341e+01 | -5.125522e+01 | -8.190769e-03 |  0.9730 |     2.8736 |  311.1% |  8.98e-04
    700 | -5.126436e+01 | -5.125622e+01 | -8.142077e-03 |  0.9693 |     2.7286 |  290.4% |  8.90e-04
    725 | -5.126753e+01 | -5.125938e+01 | -8.151286e-03 |  0.9698 |     2.7398 |  292.0% |  8.81e-04
    750 | -5.125728e+01 | -5.124910e+01 | -8.177510e-03 |  0.9751 |     2.8020 |  300.9% |  8.73e-04
    775 | -5.126685e+01 | -5.125866e+01 | -8.194163e-03 |  0.9743 |     2.8600 |  309.2% |  8.64e-04
    800 | -5.126516e+01 | -5.125698e+01 | -8.183210e-03 |  0.9708 |     2.8467 |  307.3% |  8.55e-04
    825 | -5.126866e+01 | -5.126049e+01 | -8.172614e-03 |  0.9714 |     2.8140 |  302.6% |  8.46e-04
    850 | -5.126409e+01 | -5.125591e+01 | -8.183243e-03 |  0.9750 |     2.8305 |  305.0% |  8.36e-04
    875 | -5.126679e+01 | -5.125861e+01 | -8.183522e-03 |  0.9747 |     2.8268 |  304.4% |  8.26e-04
    900 | -5.126831e+01 | -5.126013e+01 | -8.183977e-03 |  0.9715 |     2.8398 |  306.3% |  8.17e-04
    925 | -5.127126e+01 | -5.126306e+01 | -8.199832e-03 |  0.9721 |     2.8945 |  314.1% |  8.06e-04
    950 | -5.126631e+01 | -5.125812e+01 | -8.191828e-03 |  0.9767 |     2.9251 |  318.5% |  7.96e-04
    975 | -5.126940e+01 | -5.126118e+01 | -8.216152e-03 |  0.9740 |     2.9626 |  323.9% |  7.85e-04
   1000 | -5.126859e+01 | -5.126038e+01 | -8.207975e-03 |  0.9707 |     2.9460 |  321.5% |  7.75e-04
   1025 | -5.127085e+01 | -5.126263e+01 | -8.223688e-03 |  0.9714 |     2.9918 |  328.0% |  7.64e-04
   1050 | -5.126427e+01 | -5.125602e+01 | -8.245056e-03 |  0.9743 |     3.0467 |  335.9% |  7.52e-04
   1075 | -5.126881e+01 | -5.126057e+01 | -8.235816e-03 |  0.9739 |     3.0221 |  332.4% |  7.41e-04
   1100 | -5.126875e+01 | -5.126053e+01 | -8.218907e-03 |  0.9716 |     2.9803 |  326.4% |  7.30e-04
   1125 | -5.127008e+01 | -5.126185e+01 | -8.230336e-03 |  0.9721 |     3.0140 |  331.2% |  7.18e-04
   1150 | -5.126820e+01 | -5.125993e+01 | -8.261085e-03 |  0.9751 |     3.1045 |  344.2% |  7.06e-04
   1175 | -5.126824e+01 | -5.125996e+01 | -8.280194e-03 |  0.9753 |     3.1763 |  354.4% |  6.94e-04
   1200 | -5.127095e+01 | -5.126266e+01 | -8.287691e-03 |  0.9729 |     3.2270 |  361.7% |  6.82e-04
   1225 | -5.127044e+01 | -5.126213e+01 | -8.307212e-03 |  0.9731 |     3.3056 |  372.9% |  6.70e-04
   1250 | -5.126950e+01 | -5.126118e+01 | -8.323901e-03 |  0.9758 |     3.3644 |  381.3% |  6.58e-04
   1275 | -5.127034e+01 | -5.126202e+01 | -8.316471e-03 |  0.9758 |     3.3507 |  379.4% |  6.46e-04
   1300 | -5.127190e+01 | -5.126360e+01 | -8.301539e-03 |  0.9737 |     3.3131 |  374.0% |  6.33e-04
   1325 | -5.127116e+01 | -5.126286e+01 | -8.301759e-03 |  0.9738 |     3.3142 |  374.2% |  6.21e-04
   1350 | -5.127050e+01 | -5.126218e+01 | -8.320741e-03 |  0.9762 |     3.3678 |  381.8% |  6.08e-04
   1375 | -5.127078e+01 | -5.126245e+01 | -8.334424e-03 |  0.9763 |     3.4162 |  388.7% |  5.95e-04
   1400 | -5.127296e+01 | -5.126463e+01 | -8.338608e-03 |  0.9742 |     3.4445 |  392.8% |  5.82e-04
   1425 | -5.127392e+01 | -5.126556e+01 | -8.354556e-03 |  0.9747 |     3.5080 |  401.9% |  5.70e-04
   1450 | -5.127141e+01 | -5.126302e+01 | -8.389039e-03 |  0.9764 |     3.6251 |  418.6% |  5.57e-04
   1475 | -5.127240e+01 | -5.126400e+01 | -8.394951e-03 |  0.9760 |     3.6521 |  422.5% |  5.44e-04
   1500 | -5.127221e+01 | -5.126381e+01 | -8.391138e-03 |  0.9729 |     3.6540 |  422.8% |  5.31e-04
   1525 | -5.127317e+01 | -5.126478e+01 | -8.393542e-03 |  0.9732 |     3.6671 |  424.6% |  5.18e-04
   1550 | -5.127079e+01 | -5.126239e+01 | -8.407747e-03 |  0.9766 |     3.7122 |  431.1% |  5.05e-04
   1575 | -5.127184e+01 | -5.126342e+01 | -8.411905e-03 |  0.9766 |     3.7317 |  433.9% |  4.92e-04
   1600 | -5.127274e+01 | -5.126434e+01 | -8.407269e-03 |  0.9727 |     3.7231 |  432.7% |  4.79e-04
   1625 | -5.127327e+01 | -5.126485e+01 | -8.418381e-03 |  0.9723 |     3.7611 |  438.1% |  4.66e-04
   1650 | -5.127252e+01 | -5.126408e+01 | -8.439850e-03 |  0.9747 |     3.8308 |  448.1% |  4.53e-04
   1675 | -5.127264e+01 | -5.126419e+01 | -8.452989e-03 |  0.9742 |     3.8809 |  455.2% |  4.40e-04
   1700 | -5.127397e+01 | -5.126551e+01 | -8.459238e-03 |  0.9713 |     3.9146 |  460.1% |  4.28e-04
   1725 | -5.127346e+01 | -5.126499e+01 | -8.473333e-03 |  0.9711 |     3.9700 |  468.0% |  4.15e-04
   1750 | -5.127327e+01 | -5.126478e+01 | -8.491338e-03 |  0.9730 |     4.0325 |  476.9% |  4.02e-04
   1775 | -5.127370e+01 | -5.126521e+01 | -8.498351e-03 |  0.9724 |     4.0633 |  481.3% |  3.89e-04
   1800 | -5.127382e+01 | -5.126532e+01 | -8.498298e-03 |  0.9695 |     4.0730 |  482.7% |  3.77e-04
   1825 | -5.127432e+01 | -5.126582e+01 | -8.506209e-03 |  0.9696 |     4.1045 |  487.2% |  3.64e-04
   1850 | -5.127311e+01 | -5.126458e+01 | -8.521346e-03 |  0.9720 |     4.1572 |  494.8% |  3.52e-04
   1875 | -5.127348e+01 | -5.126495e+01 | -8.529541e-03 |  0.9718 |     4.1911 |  499.6% |  3.40e-04
   1900 | -5.127396e+01 | -5.126543e+01 | -8.529799e-03 |  0.9685 |     4.1993 |  500.8% |  3.28e-04
   1925 | -5.127433e+01 | -5.126579e+01 | -8.539548e-03 |  0.9683 |     4.2351 |  505.9% |  3.16e-04
   1950 | -5.127417e+01 | -5.126561e+01 | -8.555956e-03 |  0.9699 |     4.2915 |  514.0% |  3.04e-04
   1975 | -5.127438e+01 | -5.126581e+01 | -8.566936e-03 |  0.9694 |     4.3336 |  520.0% |  2.92e-04
   2000 | -5.127454e+01 | -5.126597e+01 | -8.573033e-03 |  0.9674 |     4.3626 |  524.2% |  2.80e-04
   2025 | -5.127480e+01 | -5.126621e+01 | -8.584332e-03 |  0.9672 |     4.4063 |  530.4% |  2.69e-04
   2050 | -5.127442e+01 | -5.126582e+01 | -8.599574e-03 |  0.9682 |     4.4612 |  538.3% |  2.57e-04
   2075 | -5.127462e+01 | -5.126601e+01 | -8.609449e-03 |  0.9676 |     4.5003 |  543.9% |  2.46e-04
   2100 | -5.127474e+01 | -5.126612e+01 | -8.614925e-03 |  0.9659 |     4.5268 |  547.6% |  2.35e-04
   2125 | -5.127486e+01 | -5.126624e+01 | -8.624773e-03 |  0.9658 |     4.5658 |  553.2% |  2.25e-04
   2150 | -5.127478e+01 | -5.126614e+01 | -8.638148e-03 |  0.9667 |     4.6142 |  560.2% |  2.14e-04
   2175 | -5.127526e+01 | -5.126661e+01 | -8.646279e-03 |  0.9656 |     4.6479 |  565.0% |  2.04e-04
   2200 | -5.127528e+01 | -5.126662e+01 | -8.657776e-03 |  0.9651 |     4.6946 |  571.7% |  1.93e-04
   2225 | -5.127531e+01 | -5.126664e+01 | -8.669480e-03 |  0.9649 |     4.7408 |  578.3% |  1.84e-04
   2250 | -5.127531e+01 | -5.126664e+01 | -8.679887e-03 |  0.9645 |     4.7817 |  584.1% |  1.74e-04
   2275 | -5.127533e+01 | -5.126664e+01 | -8.689439e-03 |  0.9642 |     4.8190 |  589.4% |  1.64e-04
   2300 | -5.127534e+01 | -5.126664e+01 | -8.698288e-03 |  0.9638 |     4.8534 |  594.4% |  1.55e-04
   2325 | -5.127534e+01 | -5.126664e+01 | -8.706511e-03 |  0.9635 |     4.8853 |  598.9% |  1.46e-04
   2350 | -5.127535e+01 | -5.126664e+01 | -8.714156e-03 |  0.9632 |     4.9149 |  603.2% |  1.37e-04
   2375 | -5.127536e+01 | -5.126664e+01 | -8.721280e-03 |  0.9630 |     4.9425 |  607.1% |  1.29e-04
   2400 | -5.127536e+01 | -5.126663e+01 | -8.727916e-03 |  0.9627 |     4.9681 |  610.8% |  1.20e-04
   2425 | -5.127537e+01 | -5.126663e+01 | -8.734090e-03 |  0.9624 |     4.9919 |  614.2% |  1.12e-04
   2450 | -5.127537e+01 | -5.126663e+01 | -8.739835e-03 |  0.9622 |     5.0141 |  617.4% |  1.05e-04
   2475 | -5.127538e+01 | -5.126663e+01 | -8.745171e-03 |  0.9620 |     5.0347 |  620.3% |  9.71e-05
   2500 | -5.127538e+01 | -5.126663e+01 | -8.750122e-03 |  0.9618 |     5.0537 |  623.0% |  8.99e-05
   2525 | -5.127539e+01 | -5.126663e+01 | -8.754706e-03 |  0.9616 |     5.0714 |  625.6% |  8.29e-05
   2550 | -5.127539e+01 | -5.126664e+01 | -8.758940e-03 |  0.9614 |     5.0877 |  627.9% |  7.63e-05
   2575 | -5.127539e+01 | -5.126663e+01 | -8.762844e-03 |  0.9612 |     5.1027 |  630.0% |  7.00e-05
   2600 | -5.127540e+01 | -5.126663e+01 | -8.766432e-03 |  0.9611 |     5.1165 |  632.0% |  6.40e-05
   2625 | -5.127540e+01 | -5.126663e+01 | -8.769725e-03 |  0.9610 |     5.1291 |  633.8% |  5.82e-05
   2650 | -5.127541e+01 | -5.126663e+01 | -8.772731e-03 |  0.9608 |     5.1407 |  635.5% |  5.28e-05
   2675 | -5.127541e+01 | -5.126663e+01 | -8.775470e-03 |  0.9607 |     5.1512 |  637.0% |  4.77e-05
   2700 | -5.127541e+01 | -5.126663e+01 | -8.777957e-03 |  0.9606 |     5.1608 |  638.3% |  4.29e-05
   2725 | -5.127541e+01 | -5.126663e+01 | -8.780207e-03 |  0.9605 |     5.1694 |  639.6% |  3.84e-05
   2750 | -5.127541e+01 | -5.126663e+01 | -8.782234e-03 |  0.9604 |     5.1772 |  640.7% |  3.42e-05
   2775 | -5.127541e+01 | -5.126663e+01 | -8.784052e-03 |  0.9603 |     5.1842 |  641.7% |  3.04e-05
   2800 | -5.127541e+01 | -5.126663e+01 | -8.785678e-03 |  0.9603 |     5.1904 |  642.6% |  2.69e-05
   2825 | -5.127541e+01 | -5.126663e+01 | -8.787128e-03 |  0.9602 |     5.1960 |  643.4% |  2.37e-05
   2850 | -5.127542e+01 | -5.126663e+01 | -8.788417e-03 |  0.9601 |     5.2009 |  644.1% |  2.08e-05
   2875 | -5.127541e+01 | -5.126662e+01 | -8.789562e-03 |  0.9601 |     5.2053 |  644.7% |  1.83e-05
   2900 | -5.127541e+01 | -5.126662e+01 | -8.790577e-03 |  0.9601 |     5.2092 |  645.3% |  1.61e-05
   2925 | -5.127542e+01 | -5.126662e+01 | -8.791483e-03 |  0.9600 |     5.2127 |  645.8% |  1.42e-05
   2950 | -5.127542e+01 | -5.126662e+01 | -8.792297e-03 |  0.9600 |     5.2158 |  646.2% |  1.27e-05
   2975 | -5.127542e+01 | -5.126662e+01 | -8.793036e-03 |  0.9599 |     5.2186 |  646.6% |  1.15e-05
   3000 | -5.127542e+01 | -5.126662e+01 | -8.793718e-03 |  0.9599 |     5.2212 |  647.0% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.73% (epoch 63) | Best loss: -5.127542e+01 (epoch 2953)
  Tip displacement: 1.0491 mm (expected: 0.6990 mm)
  Relative error: 50.10%
  J range: [1.119898, 2.455563]
  Training time: 123.8s (2.1min)
  ======================================================================

