╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1125 | -5.126595e+01 | -5.125794e+01 | -8.008571e-03 |  0.9762 |     2.0333 |  190.9% |  7.18e-04
   1150 | -5.126981e+01 | -5.126178e+01 | -8.028390e-03 |  0.9749 |     2.1124 |  202.2% |  7.06e-04
   1175 | -5.126978e+01 | -5.126175e+01 | -8.025011e-03 |  0.9710 |     2.1293 |  204.6% |  6.94e-04
   1200 | -5.127155e+01 | -5.126352e+01 | -8.029135e-03 |  0.9722 |     2.1478 |  207.3% |  6.82e-04
   1225 | -5.126778e+01 | -5.125974e+01 | -8.041751e-03 |  0.9754 |     2.1904 |  213.4% |  6.70e-04
   1250 | -5.127104e+01 | -5.126299e+01 | -8.043706e-03 |  0.9748 |     2.2061 |  215.6% |  6.58e-04
   1275 | -5.127084e+01 | -5.126279e+01 | -8.046910e-03 |  0.9721 |     2.2263 |  218.5% |  6.46e-04
   1300 | -5.127211e+01 | -5.126404e+01 | -8.063789e-03 |  0.9724 |     2.2887 |  227.4% |  6.33e-04
   1325 | -5.126886e+01 | -5.126077e+01 | -8.091820e-03 |  0.9759 |     2.3799 |  240.5% |  6.21e-04
   1350 | -5.127079e+01 | -5.126268e+01 | -8.110547e-03 |  0.9754 |     2.4510 |  250.7% |  6.08e-04
   1375 | -5.127146e+01 | -5.126335e+01 | -8.111876e-03 |  0.9720 |     2.4800 |  254.8% |  5.95e-04
   1400 | -5.127234e+01 | -5.126421e+01 | -8.119692e-03 |  0.9725 |     2.5164 |  260.0% |  5.82e-04
   1425 | -5.127069e+01 | -5.126256e+01 | -8.134967e-03 |  0.9748 |     2.5683 |  267.4% |  5.70e-04
   1450 | -5.127081e+01 | -5.126266e+01 | -8.143062e-03 |  0.9748 |     2.6040 |  272.6% |  5.57e-04
   1475 | -5.127219e+01 | -5.126405e+01 | -8.143112e-03 |  0.9726 |     2.6171 |  274.4% |  5.44e-04
   1500 | -5.127272e+01 | -5.126457e+01 | -8.153446e-03 |  0.9728 |     2.6554 |  279.9% |  5.31e-04
   1525 | -5.127196e+01 | -5.126378e+01 | -8.175372e-03 |  0.9752 |     2.7308 |  290.7% |  5.18e-04
   1550 | -5.127217e+01 | -5.126398e+01 | -8.190248e-03 |  0.9751 |     2.7898 |  299.1% |  5.05e-04
   1575 | -5.127341e+01 | -5.126521e+01 | -8.197163e-03 |  0.9713 |     2.8288 |  304.7% |  4.92e-04
   1600 | -5.127319e+01 | -5.126498e+01 | -8.211710e-03 |  0.9710 |     2.8894 |  313.4% |  4.79e-04
   1625 | -5.127276e+01 | -5.126453e+01 | -8.232589e-03 |  0.9735 |     2.9645 |  324.1% |  4.66e-04
   1650 | -5.127310e+01 | -5.126485e+01 | -8.242834e-03 |  0.9729 |     3.0070 |  330.2% |  4.53e-04
   1675 | -5.127346e+01 | -5.126521e+01 | -8.245757e-03 |  0.9699 |     3.0295 |  333.4% |  4.40e-04
   1700 | -5.127405e+01 | -5.126579e+01 | -8.256549e-03 |  0.9699 |     3.0746 |  339.9% |  4.28e-04
   1725 | -5.127234e+01 | -5.126406e+01 | -8.275440e-03 |  0.9716 |     3.1420 |  349.5% |  4.15e-04
   1750 | -5.127307e+01 | -5.126479e+01 | -8.286246e-03 |  0.9698 |     3.1876 |  356.0% |  4.02e-04
   1775 | -5.127344e+01 | -5.126516e+01 | -8.287353e-03 |  0.9687 |     3.2058 |  358.6% |  3.89e-04
   1800 | -5.127400e+01 | -5.126570e+01 | -8.300404e-03 |  0.9683 |     3.2535 |  365.5% |  3.77e-04
   1825 | -5.127362e+01 | -5.126530e+01 | -8.319173e-03 |  0.9701 |     3.3217 |  375.2% |  3.64e-04
   1850 | -5.127387e+01 | -5.126554e+01 | -8.331885e-03 |  0.9696 |     3.3734 |  382.6% |  3.52e-04
   1875 | -5.127424e+01 | -5.126590e+01 | -8.339128e-03 |  0.9671 |     3.4087 |  387.7% |  3.40e-04
   1900 | -5.127450e+01 | -5.126615e+01 | -8.352659e-03 |  0.9670 |     3.4623 |  395.4% |  3.28e-04
   1925 | -5.127377e+01 | -5.126540e+01 | -8.371292e-03 |  0.9689 |     3.5322 |  405.4% |  3.16e-04
   1950 | -5.127423e+01 | -5.126584e+01 | -8.383296e-03 |  0.9685 |     3.5823 |  412.5% |  3.04e-04
   1975 | -5.127431e+01 | -5.126592e+01 | -8.390049e-03 |  0.9662 |     3.6152 |  417.2% |  2.92e-04
   2000 | -5.127453e+01 | -5.126613e+01 | -8.401675e-03 |  0.9660 |     3.6627 |  424.0% |  2.80e-04
   2025 | -5.127441e+01 | -5.126600e+01 | -8.417865e-03 |  0.9672 |     3.7228 |  432.6% |  2.69e-04
   2050 | -5.127461e+01 | -5.126618e+01 | -8.428793e-03 |  0.9668 |     3.7671 |  439.0% |  2.57e-04
   2075 | -5.127460e+01 | -5.126616e+01 | -8.435443e-03 |  0.9652 |     3.7984 |  443.4% |  2.46e-04
   2100 | -5.127474e+01 | -5.126629e+01 | -8.446485e-03 |  0.9649 |     3.8432 |  449.8% |  2.35e-04
   2125 | -5.127488e+01 | -5.126641e+01 | -8.460386e-03 |  0.9657 |     3.8983 |  457.7% |  2.25e-04
   2150 | -5.127520e+01 | -5.126673e+01 | -8.472491e-03 |  0.9653 |     3.9482 |  464.9% |  2.14e-04
   2175 | -5.127523e+01 | -5.126674e+01 | -8.485936e-03 |  0.9648 |     4.0022 |  472.6% |  2.04e-04
   2200 | -5.127523e+01 | -5.126673e+01 | -8.498810e-03 |  0.9645 |     4.0534 |  479.9% |  1.93e-04
   2225 | -5.127525e+01 | -5.126674e+01 | -8.510820e-03 |  0.9642 |     4.1008 |  486.7% |  1.84e-04
   2250 | -5.127525e+01 | -5.126673e+01 | -8.522118e-03 |  0.9639 |     4.1453 |  493.1% |  1.74e-04
   2275 | -5.127528e+01 | -5.126674e+01 | -8.532718e-03 |  0.9636 |     4.1870 |  499.0% |  1.64e-04
   2300 | -5.127528e+01 | -5.126674e+01 | -8.542676e-03 |  0.9634 |     4.2262 |  504.6% |  1.55e-04
   2325 | -5.127529e+01 | -5.126674e+01 | -8.552029e-03 |  0.9631 |     4.2629 |  509.9% |  1.46e-04
   2350 | -5.127530e+01 | -5.126674e+01 | -8.560810e-03 |  0.9629 |     4.2974 |  514.8% |  1.37e-04
   2375 | -5.127530e+01 | -5.126674e+01 | -8.569049e-03 |  0.9627 |     4.3297 |  519.4% |  1.29e-04
   2400 | -5.127531e+01 | -5.126673e+01 | -8.576767e-03 |  0.9625 |     4.3600 |  523.8% |  1.20e-04
   2425 | -5.127531e+01 | -5.126673e+01 | -8.583992e-03 |  0.9623 |     4.3883 |  527.8% |  1.12e-04
   2450 | -5.127532e+01 | -5.126673e+01 | -8.590743e-03 |  0.9622 |     4.4148 |  531.6% |  1.05e-04
   2475 | -5.127533e+01 | -5.126674e+01 | -8.597039e-03 |  0.9620 |     4.4394 |  535.1% |  9.71e-05
   2500 | -5.127533e+01 | -5.126673e+01 | -8.602897e-03 |  0.9619 |     4.4624 |  538.4% |  8.99e-05
   2525 | -5.127534e+01 | -5.126673e+01 | -8.608339e-03 |  0.9617 |     4.4837 |  541.5% |  8.29e-05
   2550 | -5.127533e+01 | -5.126672e+01 | -8.613385e-03 |  0.9616 |     4.5034 |  544.3% |  7.63e-05
   2575 | -5.127534e+01 | -5.126673e+01 | -8.618045e-03 |  0.9615 |     4.5216 |  546.9% |  7.00e-05
   2600 | -5.127534e+01 | -5.126672e+01 | -8.622338e-03 |  0.9614 |     4.5384 |  549.3% |  6.40e-05
   2625 | -5.127535e+01 | -5.126672e+01 | -8.626284e-03 |  0.9613 |     4.5538 |  551.5% |  5.82e-05
   2650 | -5.127535e+01 | -5.126672e+01 | -8.629896e-03 |  0.9612 |     4.5679 |  553.5% |  5.28e-05
   2675 | -5.127536e+01 | -5.126672e+01 | -8.633193e-03 |  0.9611 |     4.5808 |  555.4% |  4.77e-05
   2700 | -5.127536e+01 | -5.126672e+01 | -8.636190e-03 |  0.9610 |     4.5925 |  557.0% |  4.29e-05
   2725 | -5.127536e+01 | -5.126672e+01 | -8.638903e-03 |  0.9609 |     4.6031 |  558.6% |  3.84e-05
   2750 | -5.127536e+01 | -5.126672e+01 | -8.641350e-03 |  0.9609 |     4.6127 |  559.9% |  3.42e-05
   2775 | -5.127537e+01 | -5.126672e+01 | -8.643549e-03 |  0.9608 |     4.6212 |  561.2% |  3.04e-05
   2800 | -5.127537e+01 | -5.126672e+01 | -8.645514e-03 |  0.9608 |     4.6289 |  562.3% |  2.69e-05
   2825 | -5.127537e+01 | -5.126672e+01 | -8.647269e-03 |  0.9607 |     4.6358 |  563.2% |  2.37e-05
   2850 | -5.127537e+01 | -5.126672e+01 | -8.648829e-03 |  0.9607 |     4.6418 |  564.1% |  2.08e-05
   2875 | -5.127538e+01 | -5.126672e+01 | -8.650214e-03 |  0.9606 |     4.6472 |  564.9% |  1.83e-05
   2900 | -5.127537e+01 | -5.126672e+01 | -8.651447e-03 |  0.9606 |     4.6521 |  565.6% |  1.61e-05
   2925 | -5.127538e+01 | -5.126672e+01 | -8.652544e-03 |  0.9606 |     4.6563 |  566.2% |  1.42e-05
   2950 | -5.127537e+01 | -5.126672e+01 | -8.653531e-03 |  0.9606 |     4.6602 |  566.7% |  1.27e-05
   2975 | -5.127538e+01 | -5.126672e+01 | -8.654426e-03 |  0.9605 |     4.6637 |  567.2% |  1.15e-05
   3000 | -5.127538e+01 | -5.126672e+01 | -8.655255e-03 |  0.9605 |     4.6669 |  567.7% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.90% (epoch 196) | Best loss: -5.127538e+01 (epoch 2868)
  Tip displacement: 0.6702 mm (expected: 0.6990 mm)
  Relative error: 4.12%
  J range: [0.946875, 2.653405]
  Training time: 126.1s (2.1min)
  ======================================================================

