╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
    225 | -5.124609e+01 | -5.123894e+01 | -7.148471e-03 |  0.9600 |    -1.4403 |  106.1% |  9.92e-04
    250 | -5.125634e+01 | -5.124916e+01 | -7.173662e-03 |  0.9544 |    -1.3429 |   92.1% |  9.89e-04
    275 | -5.126312e+01 | -5.125592e+01 | -7.204162e-03 |  0.9547 |    -1.2502 |   78.9% |  9.86e-04
    300 | -5.125760e+01 | -5.125037e+01 | -7.234023e-03 |  0.9577 |    -1.1483 |   64.3% |  9.83e-04
    325 | -5.125582e+01 | -5.124856e+01 | -7.262317e-03 |  0.9569 |    -1.0552 |   51.0% |  9.80e-04
    350 | -5.126324e+01 | -5.125596e+01 | -7.278923e-03 |  0.9549 |    -0.9768 |   39.8% |  9.76e-04
    375 | -5.125900e+01 | -5.125170e+01 | -7.294049e-03 |  0.9556 |    -0.8977 |   28.4% |  9.72e-04
    400 | -5.125782e+01 | -5.125051e+01 | -7.318227e-03 |  0.9615 |    -0.8330 |   19.2% |  9.67e-04
    425 | -5.125207e+01 | -5.124473e+01 | -7.338403e-03 |  0.9622 |    -0.7633 |    9.2% |  9.62e-04
    450 | -5.125738e+01 | -5.125003e+01 | -7.346679e-03 |  0.9594 |    -0.6817 |    2.5% |  9.57e-04
    475 | -5.126429e+01 | -5.125691e+01 | -7.385151e-03 |  0.9600 |    -0.5875 |   15.9% |  9.52e-04
    500 | -5.125488e+01 | -5.124749e+01 | -7.397325e-03 |  0.9651 |    -0.5518 |   21.1% |  9.46e-04
    525 | -5.126305e+01 | -5.125563e+01 | -7.416330e-03 |  0.9655 |    -0.4873 |   30.3% |  9.40e-04
    550 | -5.126640e+01 | -5.125896e+01 | -7.437428e-03 |  0.9624 |    -0.3989 |   42.9% |  9.34e-04
    575 | -5.126255e+01 | -5.125509e+01 | -7.461225e-03 |  0.9623 |    -0.3029 |   56.7% |  9.27e-04
    600 | -5.126132e+01 | -5.125385e+01 | -7.476097e-03 |  0.9681 |    -0.2463 |   64.8% |  9.20e-04
    625 | -5.126038e+01 | -5.125290e+01 | -7.478451e-03 |  0.9690 |    -0.2252 |   67.8% |  9.13e-04
    650 | -5.126330e+01 | -5.125582e+01 | -7.483886e-03 |  0.9652 |    -0.1883 |   73.1% |  9.05e-04
    675 | -5.126732e+01 | -5.125981e+01 | -7.510935e-03 |  0.9680 |    -0.1029 |   85.3% |  8.98e-04
    700 | -5.125864e+01 | -5.125109e+01 | -7.540614e-03 |  0.9709 |    -0.0122 |   98.3% |  8.90e-04
    725 | -5.126622e+01 | -5.125865e+01 | -7.570176e-03 |  0.9695 |     0.0961 |   86.3% |  8.81e-04
    750 | -5.126529e+01 | -5.125771e+01 | -7.575743e-03 |  0.9668 |     0.1539 |   78.0% |  8.73e-04
    775 | -5.126870e+01 | -5.126112e+01 | -7.576953e-03 |  0.9680 |     0.1747 |   75.0% |  8.64e-04
    800 | -5.126471e+01 | -5.125713e+01 | -7.587493e-03 |  0.9726 |     0.2103 |   69.9% |  8.55e-04
    825 | -5.126653e+01 | -5.125893e+01 | -7.606456e-03 |  0.9724 |     0.2755 |   60.6% |  8.46e-04
    850 | -5.126909e+01 | -5.126147e+01 | -7.625140e-03 |  0.9681 |     0.3589 |   48.6% |  8.36e-04
    875 | -5.126843e+01 | -5.126078e+01 | -7.645607e-03 |  0.9703 |     0.4449 |   36.4% |  8.26e-04
    900 | -5.126612e+01 | -5.125845e+01 | -7.675520e-03 |  0.9734 |     0.5455 |   22.0% |  8.17e-04
    925 | -5.126746e+01 | -5.125978e+01 | -7.677982e-03 |  0.9724 |     0.5782 |   17.3% |  8.06e-04
    950 | -5.126961e+01 | -5.126193e+01 | -7.679145e-03 |  0.9695 |     0.6053 |   13.4% |  7.96e-04
    975 | -5.126923e+01 | -5.126153e+01 | -7.695056e-03 |  0.9708 |     0.6651 |    4.8% |  7.85e-04
   1000 | -5.126643e+01 | -5.125871e+01 | -7.720546e-03 |  0.9745 |     0.7472 |    6.9% |  7.75e-04
   1025 | -5.126534e+01 | -5.125761e+01 | -7.737772e-03 |  0.9689 |     0.8172 |   16.9% |  7.64e-04
   1050 | -5.126828e+01 | -5.126053e+01 | -7.743492e-03 |  0.9679 |     0.8696 |   24.4% |  7.52e-04
   1075 | -5.127067e+01 | -5.126291e+01 | -7.763503e-03 |  0.9694 |     0.9475 |   35.6% |  7.41e-04
   1100 | -5.126722e+01 | -5.125944e+01 | -7.779096e-03 |  0.9750 |     1.0057 |   43.9% |  7.30e-04
   1125 | -5.126671e+01 | -5.125891e+01 | -7.792261e-03 |  0.9757 |     1.0631 |   52.1% |  7.18e-04
   1150 | -5.127025e+01 | -5.126246e+01 | -7.792148e-03 |  0.9709 |     1.0957 |   56.8% |  7.06e-04
   1175 | -5.127068e+01 | -5.126287e+01 | -7.808051e-03 |  0.9716 |     1.1556 |   65.3% |  6.94e-04
   1200 | -5.126950e+01 | -5.126167e+01 | -7.838933e-03 |  0.9746 |     1.2620 |   80.6% |  6.82e-04
   1225 | -5.126921e+01 | -5.126136e+01 | -7.855485e-03 |  0.9760 |     1.3290 |   90.1% |  6.70e-04
   1250 | -5.127264e+01 | -5.126477e+01 | -7.867983e-03 |  0.9728 |     1.3954 |   99.6% |  6.58e-04
   1275 | -5.127063e+01 | -5.126274e+01 | -7.884830e-03 |  0.9727 |     1.4705 |  110.4% |  6.46e-04
   1300 | -5.127034e+01 | -5.126245e+01 | -7.898310e-03 |  0.9761 |     1.5200 |  117.5% |  6.33e-04
   1325 | -5.127068e+01 | -5.126277e+01 | -7.916384e-03 |  0.9758 |     1.5925 |  127.8% |  6.21e-04
   1350 | -5.127263e+01 | -5.126471e+01 | -7.925143e-03 |  0.9727 |     1.6448 |  135.3% |  6.08e-04
   1375 | -5.127344e+01 | -5.126550e+01 | -7.940689e-03 |  0.9736 |     1.7107 |  144.7% |  5.95e-04
   1400 | -5.127199e+01 | -5.126404e+01 | -7.951374e-03 |  0.9755 |     1.7587 |  151.6% |  5.82e-04
   1425 | -5.127222e+01 | -5.126426e+01 | -7.967425e-03 |  0.9749 |     1.8209 |  160.5% |  5.70e-04
   1450 | -5.127219e+01 | -5.126421e+01 | -7.981905e-03 |  0.9721 |     1.8881 |  170.1% |  5.57e-04
   1475 | -5.127303e+01 | -5.126503e+01 | -8.000314e-03 |  0.9725 |     1.9625 |  180.8% |  5.44e-04
   1500 | -5.127183e+01 | -5.126381e+01 | -8.022029e-03 |  0.9763 |     2.0418 |  192.1% |  5.31e-04
   1525 | -5.127235e+01 | -5.126431e+01 | -8.034816e-03 |  0.9764 |     2.0995 |  200.4% |  5.18e-04
   1550 | -5.127318e+01 | -5.126514e+01 | -8.042209e-03 |  0.9735 |     2.1441 |  206.8% |  5.05e-04
   1575 | -5.127385e+01 | -5.126579e+01 | -8.056820e-03 |  0.9725 |     2.2061 |  215.6% |  4.92e-04
   1600 | -5.127188e+01 | -5.126380e+01 | -8.081145e-03 |  0.9735 |     2.2935 |  228.1% |  4.79e-04
   1625 | -5.127317e+01 | -5.126508e+01 | -8.093627e-03 |  0.9749 |     2.3537 |  236.7% |  4.66e-04
   1650 | -5.127309e+01 | -5.126499e+01 | -8.098766e-03 |  0.9738 |     2.3875 |  241.6% |  4.53e-04
   1675 | -5.127368e+01 | -5.126557e+01 | -8.112036e-03 |  0.9737 |     2.4427 |  249.5% |  4.40e-04
   1700 | -5.127261e+01 | -5.126448e+01 | -8.129405e-03 |  0.9757 |     2.5079 |  258.8% |  4.28e-04
   1725 | -5.127301e+01 | -5.126487e+01 | -8.142374e-03 |  0.9755 |     2.5636 |  266.8% |  4.15e-04
   1750 | -5.127365e+01 | -5.126550e+01 | -8.151378e-03 |  0.9737 |     2.6092 |  273.3% |  4.02e-04
   1775 | -5.127387e+01 | -5.126570e+01 | -8.165922e-03 |  0.9738 |     2.6679 |  281.7% |  3.89e-04
   1800 | -5.127348e+01 | -5.126529e+01 | -8.184752e-03 |  0.9756 |     2.7372 |  291.6% |  3.77e-04
   1825 | -5.127369e+01 | -5.126549e+01 | -8.198310e-03 |  0.9755 |     2.7940 |  299.7% |  3.64e-04
   1850 | -5.127420e+01 | -5.126600e+01 | -8.207727e-03 |  0.9739 |     2.8409 |  306.4% |  3.52e-04
   1875 | -5.127448e+01 | -5.126625e+01 | -8.221988e-03 |  0.9741 |     2.9000 |  314.9% |  3.40e-04
   1900 | -5.127370e+01 | -5.126546e+01 | -8.240805e-03 |  0.9756 |     2.9706 |  325.0% |  3.28e-04
   1925 | -5.127425e+01 | -5.126600e+01 | -8.254176e-03 |  0.9753 |     3.0265 |  333.0% |  3.16e-04
   1950 | -5.127419e+01 | -5.126592e+01 | -8.263067e-03 |  0.9730 |     3.0699 |  339.2% |  3.04e-04
   1975 | -5.127443e+01 | -5.126616e+01 | -8.275520e-03 |  0.9729 |     3.1219 |  346.6% |  2.92e-04
   2000 | -5.127426e+01 | -5.126597e+01 | -8.290958e-03 |  0.9745 |     3.1820 |  355.2% |  2.80e-04
   2025 | -5.127445e+01 | -5.126615e+01 | -8.303046e-03 |  0.9738 |     3.2329 |  362.5% |  2.69e-04
   2050 | -5.127454e+01 | -5.126622e+01 | -8.312596e-03 |  0.9718 |     3.2762 |  368.7% |  2.57e-04
   2075 | -5.127461e+01 | -5.126628e+01 | -8.325335e-03 |  0.9716 |     3.3278 |  376.1% |  2.46e-04
   2100 | -5.127459e+01 | -5.126625e+01 | -8.340729e-03 |  0.9727 |     3.3871 |  384.6% |  2.35e-04
   2125 | -5.127510e+01 | -5.126675e+01 | -8.352499e-03 |  0.9712 |     3.4386 |  392.0% |  2.25e-04
   2150 | -5.127512e+01 | -5.126675e+01 | -8.366959e-03 |  0.9709 |     3.4976 |  400.4% |  2.14e-04
   2175 | -5.127514e+01 | -5.126676e+01 | -8.380853e-03 |  0.9707 |     3.5537 |  408.4% |  2.04e-04
   2200 | -5.127515e+01 | -5.126676e+01 | -8.393780e-03 |  0.9703 |     3.6057 |  415.9% |  1.93e-04
   2225 | -5.127517e+01 | -5.126676e+01 | -8.405961e-03 |  0.9699 |     3.6547 |  422.9% |  1.84e-04
   2250 | -5.127518e+01 | -5.126676e+01 | -8.417426e-03 |  0.9695 |     3.7008 |  429.5% |  1.74e-04
   2275 | -5.127518e+01 | -5.126676e+01 | -8.428210e-03 |  0.9692 |     3.7442 |  435.7% |  1.64e-04
   2300 | -5.127520e+01 | -5.126676e+01 | -8.438358e-03 |  0.9689 |     3.7850 |  441.5% |  1.55e-04
   2325 | -5.127521e+01 | -5.126676e+01 | -8.447889e-03 |  0.9686 |     3.8233 |  447.0% |  1.46e-04
   2350 | -5.127521e+01 | -5.126675e+01 | -8.456844e-03 |  0.9683 |     3.8594 |  452.2% |  1.37e-04
   2375 | -5.127522e+01 | -5.126676e+01 | -8.465242e-03 |  0.9680 |     3.8932 |  457.0% |  1.29e-04
   2400 | -5.127523e+01 | -5.126675e+01 | -8.473108e-03 |  0.9678 |     3.9249 |  461.5% |  1.20e-04
   2425 | -5.127523e+01 | -5.126675e+01 | -8.480468e-03 |  0.9676 |     3.9545 |  465.8% |  1.12e-04
   2450 | -5.127524e+01 | -5.126675e+01 | -8.487342e-03 |  0.9674 |     3.9821 |  469.7% |  1.05e-04
   2475 | -5.127525e+01 | -5.126675e+01 | -8.493754e-03 |  0.9672 |     4.0079 |  473.4% |  9.71e-05
   2500 | -5.127525e+01 | -5.126675e+01 | -8.499717e-03 |  0.9670 |     4.0319 |  476.8% |  8.99e-05
   2525 | -5.127526e+01 | -5.126675e+01 | -8.505255e-03 |  0.9668 |     4.0542 |  480.0% |  8.29e-05
   2550 | -5.127526e+01 | -5.126675e+01 | -8.510385e-03 |  0.9666 |     4.0748 |  483.0% |  7.63e-05
   2575 | -5.127527e+01 | -5.126675e+01 | -8.515123e-03 |  0.9665 |     4.0939 |  485.7% |  7.00e-05
   2600 | -5.127526e+01 | -5.126674e+01 | -8.519486e-03 |  0.9664 |     4.1114 |  488.2% |  6.40e-05
   2625 | -5.127526e+01 | -5.126674e+01 | -8.523498e-03 |  0.9662 |     4.1275 |  490.5% |  5.82e-05
   2650 | -5.127526e+01 | -5.126674e+01 | -8.527165e-03 |  0.9661 |     4.1423 |  492.6% |  5.28e-05
   2675 | -5.127527e+01 | -5.126674e+01 | -8.530512e-03 |  0.9660 |     4.1557 |  494.6% |  4.77e-05
   2700 | -5.127528e+01 | -5.126675e+01 | -8.533553e-03 |  0.9659 |     4.1679 |  496.3% |  4.29e-05
   2725 | -5.127528e+01 | -5.126675e+01 | -8.536308e-03 |  0.9659 |     4.1790 |  497.9% |  3.84e-05
   2750 | -5.127528e+01 | -5.126675e+01 | -8.538790e-03 |  0.9658 |     4.1889 |  499.3% |  3.42e-05
   2775 | -5.127529e+01 | -5.126675e+01 | -8.541020e-03 |  0.9657 |     4.1979 |  500.6% |  3.04e-05
   2800 | -5.127529e+01 | -5.126674e+01 | -8.543016e-03 |  0.9656 |     4.2059 |  501.7% |  2.69e-05
   2825 | -5.127529e+01 | -5.126675e+01 | -8.544795e-03 |  0.9656 |     4.2130 |  502.8% |  2.37e-05
   2850 | -5.127529e+01 | -5.126675e+01 | -8.546379e-03 |  0.9655 |     4.2194 |  503.7% |  2.08e-05
   2875 | -5.127530e+01 | -5.126675e+01 | -8.547786e-03 |  0.9655 |     4.2250 |  504.5% |  1.83e-05
   2900 | -5.127530e+01 | -5.126675e+01 | -8.549036e-03 |  0.9655 |     4.2300 |  505.2% |  1.61e-05
   2925 | -5.127530e+01 | -5.126675e+01 | -8.550150e-03 |  0.9654 |     4.2345 |  505.8% |  1.42e-05
   2950 | -5.127530e+01 | -5.126674e+01 | -8.551151e-03 |  0.9654 |     4.2385 |  506.4% |  1.27e-05
   2975 | -5.127530e+01 | -5.126675e+01 | -8.552060e-03 |  0.9654 |     4.2421 |  506.9% |  1.15e-05
   3000 | -5.127530e+01 | -5.126675e+01 | -8.552901e-03 |  0.9653 |     4.2455 |  507.4% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.21% (epoch 984) | Best loss: -5.127530e+01 (epoch 2938)
  Tip displacement: 0.7021 mm (expected: 0.6990 mm)
  Relative error: 0.44%
  J range: [0.972865, 2.675846]
  Training time: 135.1s (2.3min)
  ======================================================================

