╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
    200 | -5.124044e+01 | -5.123329e+01 | -7.147674e-03 |  0.9524 |    -1.2393 |   77.3% |  9.94e-04
    225 | -5.123434e+01 | -5.122714e+01 | -7.207615e-03 |  0.9679 |    -1.0257 |   46.8% |  9.92e-04
    250 | -5.124152e+01 | -5.123428e+01 | -7.241587e-03 |  0.9698 |    -0.8653 |   23.8% |  9.89e-04
    275 | -5.125380e+01 | -5.124654e+01 | -7.257566e-03 |  0.9646 |    -0.7838 |   12.1% |  9.86e-04
    300 | -5.125306e+01 | -5.124578e+01 | -7.272566e-03 |  0.9644 |    -0.7143 |    2.2% |  9.83e-04
    325 | -5.125615e+01 | -5.124886e+01 | -7.295927e-03 |  0.9651 |    -0.6347 |    9.2% |  9.80e-04
    350 | -5.125866e+01 | -5.125134e+01 | -7.320306e-03 |  0.9611 |    -0.5576 |   20.2% |  9.76e-04
    375 | -5.126279e+01 | -5.125544e+01 | -7.343076e-03 |  0.9617 |    -0.4740 |   32.2% |  9.72e-04
    400 | -5.125181e+01 | -5.124445e+01 | -7.364391e-03 |  0.9662 |    -0.3835 |   45.1% |  9.67e-04
    425 | -5.125336e+01 | -5.124598e+01 | -7.388221e-03 |  0.9669 |    -0.2924 |   58.2% |  9.62e-04
    450 | -5.126684e+01 | -5.125942e+01 | -7.414739e-03 |  0.9643 |    -0.2005 |   71.3% |  9.57e-04
    475 | -5.126735e+01 | -5.125991e+01 | -7.438403e-03 |  0.9631 |    -0.1054 |   84.9% |  9.52e-04
    500 | -5.125721e+01 | -5.124976e+01 | -7.457117e-03 |  0.9686 |    -0.0185 |   97.4% |  9.46e-04
    525 | -5.125990e+01 | -5.125243e+01 | -7.469633e-03 |  0.9672 |     0.0465 |   93.3% |  9.40e-04
    550 | -5.126526e+01 | -5.125778e+01 | -7.483033e-03 |  0.9631 |     0.1041 |   85.1% |  9.34e-04
    575 | -5.126729e+01 | -5.125978e+01 | -7.507006e-03 |  0.9659 |     0.1836 |   73.7% |  9.27e-04
    600 | -5.126079e+01 | -5.125325e+01 | -7.542919e-03 |  0.9742 |     0.2842 |   59.3% |  9.20e-04
    625 | -5.126307e+01 | -5.125550e+01 | -7.570785e-03 |  0.9765 |     0.3648 |   47.8% |  9.13e-04
    650 | -5.126700e+01 | -5.125941e+01 | -7.590346e-03 |  0.9732 |     0.4280 |   38.8% |  9.05e-04
    675 | -5.126923e+01 | -5.126163e+01 | -7.599032e-03 |  0.9718 |     0.4857 |   30.5% |  8.98e-04
    700 | -5.126233e+01 | -5.125474e+01 | -7.589789e-03 |  0.9717 |     0.5286 |   24.4% |  8.90e-04
    725 | -5.126585e+01 | -5.125824e+01 | -7.606685e-03 |  0.9716 |     0.5899 |   15.6% |  8.81e-04
    750 | -5.126746e+01 | -5.125982e+01 | -7.632968e-03 |  0.9701 |     0.6555 |    6.2% |  8.73e-04
    775 | -5.127014e+01 | -5.126249e+01 | -7.656494e-03 |  0.9722 |     0.7288 |    4.3% |  8.64e-04
    800 | -5.126068e+01 | -5.125298e+01 | -7.696801e-03 |  0.9762 |     0.8375 |   19.8% |  8.55e-04
    825 | -5.126778e+01 | -5.126005e+01 | -7.731570e-03 |  0.9786 |     0.9384 |   34.3% |  8.46e-04
    850 | -5.126754e+01 | -5.125982e+01 | -7.719888e-03 |  0.9713 |     0.9544 |   36.5% |  8.36e-04
    875 | -5.126971e+01 | -5.126199e+01 | -7.726938e-03 |  0.9722 |     0.9954 |   42.4% |  8.26e-04
    900 | -5.126453e+01 | -5.125679e+01 | -7.738825e-03 |  0.9767 |     1.0534 |   50.7% |  8.17e-04
    925 | -5.126488e+01 | -5.125714e+01 | -7.748699e-03 |  0.9767 |     1.1008 |   57.5% |  8.06e-04
    950 | -5.126769e+01 | -5.125994e+01 | -7.756342e-03 |  0.9725 |     1.1207 |   60.3% |  7.96e-04
    975 | -5.126926e+01 | -5.126149e+01 | -7.772190e-03 |  0.9731 |     1.1712 |   67.6% |  7.85e-04
   1000 | -5.126815e+01 | -5.126035e+01 | -7.801681e-03 |  0.9769 |     1.2753 |   82.5% |  7.75e-04
   1025 | -5.126866e+01 | -5.126083e+01 | -7.826261e-03 |  0.9767 |     1.3696 |   96.0% |  7.64e-04
   1050 | -5.126967e+01 | -5.126183e+01 | -7.841492e-03 |  0.9729 |     1.4346 |  105.2% |  7.52e-04
   1075 | -5.127047e+01 | -5.126262e+01 | -7.855970e-03 |  0.9729 |     1.4976 |  114.3% |  7.41e-04
   1100 | -5.126902e+01 | -5.126115e+01 | -7.870776e-03 |  0.9759 |     1.5615 |  123.4% |  7.30e-04
   1125 | -5.126989e+01 | -5.126201e+01 | -7.883228e-03 |  0.9758 |     1.6104 |  130.4% |  7.18e-04
   1150 | -5.127108e+01 | -5.126318e+01 | -7.894143e-03 |  0.9733 |     1.6503 |  136.1% |  7.06e-04
   1175 | -5.127227e+01 | -5.126436e+01 | -7.907966e-03 |  0.9737 |     1.7072 |  144.2% |  6.94e-04
   1200 | -5.126900e+01 | -5.126107e+01 | -7.928409e-03 |  0.9764 |     1.7864 |  155.6% |  6.82e-04
   1225 | -5.127060e+01 | -5.126266e+01 | -7.942736e-03 |  0.9768 |     1.8438 |  163.8% |  6.70e-04
   1250 | -5.127148e+01 | -5.126353e+01 | -7.955291e-03 |  0.9736 |     1.8910 |  170.5% |  6.58e-04
   1275 | -5.127186e+01 | -5.126389e+01 | -7.970605e-03 |  0.9735 |     1.9545 |  179.6% |  6.46e-04
   1300 | -5.127107e+01 | -5.126308e+01 | -7.991912e-03 |  0.9758 |     2.0367 |  191.4% |  6.33e-04
   1325 | -5.127163e+01 | -5.126362e+01 | -8.011026e-03 |  0.9758 |     2.1083 |  201.6% |  6.21e-04
   1350 | -5.127154e+01 | -5.126352e+01 | -8.022731e-03 |  0.9732 |     2.1626 |  209.4% |  6.08e-04
   1375 | -5.127084e+01 | -5.126280e+01 | -8.038363e-03 |  0.9730 |     2.2389 |  220.3% |  5.95e-04
   1400 | -5.126920e+01 | -5.126112e+01 | -8.073634e-03 |  0.9732 |     2.3603 |  237.7% |  5.82e-04
   1425 | -5.127094e+01 | -5.126286e+01 | -8.081137e-03 |  0.9729 |     2.4169 |  245.8% |  5.70e-04
   1450 | -5.127165e+01 | -5.126357e+01 | -8.075090e-03 |  0.9741 |     2.4624 |  252.3% |  5.57e-04
   1475 | -5.127333e+01 | -5.126523e+01 | -8.104633e-03 |  0.9727 |     2.5713 |  267.9% |  5.44e-04
   1500 | -5.127453e+01 | -5.126639e+01 | -8.145944e-03 |  0.9701 |     2.7007 |  286.4% |  5.31e-04
   1525 | -5.126664e+01 | -5.125846e+01 | -8.183487e-03 |  0.9715 |     2.8408 |  306.4% |  5.18e-04
   1550 | -5.127276e+01 | -5.126461e+01 | -8.154787e-03 |  0.9765 |     2.7727 |  296.7% |  5.05e-04
   1575 | -5.127219e+01 | -5.126402e+01 | -8.162038e-03 |  0.9735 |     2.7638 |  295.4% |  4.92e-04
   1600 | -5.127196e+01 | -5.126380e+01 | -8.160882e-03 |  0.9718 |     2.7874 |  298.8% |  4.79e-04
   1625 | -5.127330e+01 | -5.126512e+01 | -8.181468e-03 |  0.9728 |     2.8593 |  309.1% |  4.66e-04
   1650 | -5.127307e+01 | -5.126487e+01 | -8.196209e-03 |  0.9720 |     2.9025 |  315.3% |  4.53e-04
   1675 | -5.127356e+01 | -5.126535e+01 | -8.213129e-03 |  0.9724 |     2.9617 |  323.7% |  4.40e-04
   1700 | -5.127335e+01 | -5.126512e+01 | -8.232431e-03 |  0.9738 |     3.0332 |  334.0% |  4.28e-04
   1725 | -5.127367e+01 | -5.126542e+01 | -8.247327e-03 |  0.9740 |     3.0874 |  341.7% |  4.15e-04
   1750 | -5.127383e+01 | -5.126557e+01 | -8.258247e-03 |  0.9717 |     3.1263 |  347.3% |  4.02e-04
   1775 | -5.127423e+01 | -5.126596e+01 | -8.271774e-03 |  0.9711 |     3.1787 |  354.8% |  3.89e-04
   1800 | -5.127341e+01 | -5.126512e+01 | -8.287774e-03 |  0.9720 |     3.2431 |  364.0% |  3.77e-04
   1825 | -5.127367e+01 | -5.126537e+01 | -8.300700e-03 |  0.9713 |     3.2934 |  371.2% |  3.64e-04
   1850 | -5.127438e+01 | -5.126606e+01 | -8.310900e-03 |  0.9693 |     3.3314 |  376.6% |  3.52e-04
   1875 | -5.127448e+01 | -5.126615e+01 | -8.323587e-03 |  0.9688 |     3.3810 |  383.7% |  3.40e-04
   1900 | -5.127402e+01 | -5.126568e+01 | -8.338340e-03 |  0.9696 |     3.4403 |  392.2% |  3.28e-04
   1925 | -5.127425e+01 | -5.126590e+01 | -8.350182e-03 |  0.9690 |     3.4866 |  398.8% |  3.16e-04
   1950 | -5.127436e+01 | -5.126600e+01 | -8.359369e-03 |  0.9672 |     3.5211 |  403.8% |  3.04e-04
   1975 | -5.127453e+01 | -5.126616e+01 | -8.371120e-03 |  0.9668 |     3.5674 |  410.4% |  2.92e-04
   2000 | -5.127453e+01 | -5.126615e+01 | -8.385063e-03 |  0.9675 |     3.6235 |  418.4% |  2.80e-04
   2025 | -5.127495e+01 | -5.126656e+01 | -8.396108e-03 |  0.9667 |     3.6669 |  424.6% |  2.69e-04
   2050 | -5.127515e+01 | -5.126674e+01 | -8.408052e-03 |  0.9658 |     3.7148 |  431.5% |  2.57e-04
   2075 | -5.127521e+01 | -5.126679e+01 | -8.421307e-03 |  0.9656 |     3.7689 |  439.2% |  2.46e-04
   2100 | -5.127522e+01 | -5.126679e+01 | -8.433381e-03 |  0.9652 |     3.8172 |  446.1% |  2.35e-04
   2125 | -5.127524e+01 | -5.126679e+01 | -8.444851e-03 |  0.9647 |     3.8623 |  452.6% |  2.25e-04
   2150 | -5.127524e+01 | -5.126678e+01 | -8.455770e-03 |  0.9642 |     3.9051 |  458.7% |  2.14e-04
   2175 | -5.127526e+01 | -5.126679e+01 | -8.466152e-03 |  0.9638 |     3.9456 |  464.5% |  2.04e-04
   2200 | -5.127527e+01 | -5.126679e+01 | -8.476007e-03 |  0.9634 |     3.9839 |  470.0% |  1.93e-04
   2225 | -5.127527e+01 | -5.126679e+01 | -8.485354e-03 |  0.9630 |     4.0203 |  475.2% |  1.84e-04
   2250 | -5.127528e+01 | -5.126678e+01 | -8.494212e-03 |  0.9627 |     4.0548 |  480.1% |  1.74e-04
   2275 | -5.127530e+01 | -5.126679e+01 | -8.502593e-03 |  0.9623 |     4.0874 |  484.8% |  1.64e-04
   2300 | -5.127530e+01 | -5.126679e+01 | -8.510522e-03 |  0.9620 |     4.1182 |  489.2% |  1.55e-04
   2325 | -5.127530e+01 | -5.126678e+01 | -8.518007e-03 |  0.9617 |     4.1474 |  493.4% |  1.46e-04
   2350 | -5.127531e+01 | -5.126678e+01 | -8.525066e-03 |  0.9614 |     4.1748 |  497.3% |  1.37e-04
   2375 | -5.127532e+01 | -5.126679e+01 | -8.531714e-03 |  0.9612 |     4.2007 |  501.0% |  1.29e-04
   2400 | -5.127532e+01 | -5.126678e+01 | -8.537965e-03 |  0.9609 |     4.2250 |  504.5% |  1.20e-04
   2425 | -5.127533e+01 | -5.126678e+01 | -8.543829e-03 |  0.9607 |     4.2478 |  507.7% |  1.12e-04
   2450 | -5.127533e+01 | -5.126678e+01 | -8.549322e-03 |  0.9604 |     4.2692 |  510.8% |  1.05e-04
   2475 | -5.127534e+01 | -5.126678e+01 | -8.554459e-03 |  0.9602 |     4.2892 |  513.7% |  9.71e-05
   2500 | -5.127534e+01 | -5.126678e+01 | -8.559249e-03 |  0.9600 |     4.3078 |  516.3% |  8.99e-05
   2525 | -5.127534e+01 | -5.126678e+01 | -8.563705e-03 |  0.9598 |     4.3252 |  518.8% |  8.29e-05
   2550 | -5.127534e+01 | -5.126678e+01 | -8.567840e-03 |  0.9596 |     4.3413 |  521.1% |  7.63e-05
   2575 | -5.127534e+01 | -5.126677e+01 | -8.571668e-03 |  0.9595 |     4.3562 |  523.2% |  7.00e-05
   2600 | -5.127534e+01 | -5.126677e+01 | -8.575198e-03 |  0.9593 |     4.3699 |  525.2% |  6.40e-05
   2625 | -5.127534e+01 | -5.126677e+01 | -8.578445e-03 |  0.9592 |     4.3825 |  527.0% |  5.82e-05
   2650 | -5.127536e+01 | -5.126678e+01 | -8.581420e-03 |  0.9591 |     4.3941 |  528.7% |  5.28e-05
   2675 | -5.127535e+01 | -5.126677e+01 | -8.584138e-03 |  0.9590 |     4.4047 |  530.2% |  4.77e-05
   2700 | -5.127536e+01 | -5.126677e+01 | -8.586612e-03 |  0.9589 |     4.4143 |  531.5% |  4.29e-05
   2725 | -5.127536e+01 | -5.126677e+01 | -8.588852e-03 |  0.9588 |     4.4230 |  532.8% |  3.84e-05
   2750 | -5.127536e+01 | -5.126677e+01 | -8.590874e-03 |  0.9587 |     4.4309 |  533.9% |  3.42e-05
   2775 | -5.127537e+01 | -5.126677e+01 | -8.592691e-03 |  0.9586 |     4.4379 |  534.9% |  3.04e-05
   2800 | -5.127537e+01 | -5.126677e+01 | -8.594317e-03 |  0.9585 |     4.4443 |  535.8% |  2.69e-05
   2825 | -5.127537e+01 | -5.126677e+01 | -8.595771e-03 |  0.9585 |     4.4499 |  536.6% |  2.37e-05
   2850 | -5.127537e+01 | -5.126677e+01 | -8.597065e-03 |  0.9584 |     4.4549 |  537.4% |  2.08e-05
   2875 | -5.127537e+01 | -5.126677e+01 | -8.598213e-03 |  0.9584 |     4.4594 |  538.0% |  1.83e-05
   2900 | -5.127537e+01 | -5.126677e+01 | -8.599233e-03 |  0.9583 |     4.4634 |  538.6% |  1.61e-05
   2925 | -5.127537e+01 | -5.126677e+01 | -8.600144e-03 |  0.9583 |     4.4669 |  539.1% |  1.42e-05
   2950 | -5.127538e+01 | -5.126677e+01 | -8.600961e-03 |  0.9582 |     4.4701 |  539.5% |  1.27e-05
   2975 | -5.127538e+01 | -5.126677e+01 | -8.601706e-03 |  0.9582 |     4.4730 |  539.9% |  1.15e-05
   3000 | -5.127538e+01 | -5.126677e+01 | -8.602396e-03 |  0.9582 |     4.4757 |  540.3% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.13% (epoch 307) | Best loss: -5.127538e+01 (epoch 2929)
  Tip displacement: -0.6902 mm (expected: 0.6990 mm)
  Relative error: 1.25%
  J range: [0.965060, 2.682173]
  Training time: 137.2s (2.3min)
  ======================================================================

