╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
    275 | -5.124698e+01 | -5.123936e+01 | -7.622359e-03 |  0.9637 |     0.7580 |    8.4% |  9.86e-04
    300 | -5.125605e+01 | -5.124844e+01 | -7.613115e-03 |  0.9575 |     0.7150 |    2.3% |  9.83e-04
    325 | -5.126065e+01 | -5.125304e+01 | -7.610825e-03 |  0.9579 |     0.6877 |    1.6% |  9.80e-04
    350 | -5.124454e+01 | -5.123693e+01 | -7.614889e-03 |  0.9645 |     0.6764 |    3.2% |  9.76e-04
    375 | -5.124767e+01 | -5.124006e+01 | -7.615468e-03 |  0.9651 |     0.6665 |    4.6% |  9.72e-04
    400 | -5.126460e+01 | -5.125699e+01 | -7.614051e-03 |  0.9599 |     0.6615 |    5.4% |  9.67e-04
    425 | -5.125624e+01 | -5.124862e+01 | -7.621789e-03 |  0.9593 |     0.6818 |    2.5% |  9.62e-04
    450 | -5.125955e+01 | -5.125193e+01 | -7.625315e-03 |  0.9667 |     0.6802 |    2.7% |  9.57e-04
    475 | -5.125925e+01 | -5.125162e+01 | -7.634257e-03 |  0.9664 |     0.6998 |    0.1% |  9.52e-04
    500 | -5.126399e+01 | -5.125636e+01 | -7.637369e-03 |  0.9623 |     0.7111 |    1.7% |  9.46e-04
    525 | -5.126714e+01 | -5.125949e+01 | -7.648124e-03 |  0.9635 |     0.7415 |    6.1% |  9.40e-04
    550 | -5.126182e+01 | -5.125415e+01 | -7.676010e-03 |  0.9688 |     0.8220 |   17.6% |  9.34e-04
    575 | -5.126186e+01 | -5.125416e+01 | -7.703981e-03 |  0.9692 |     0.9139 |   30.7% |  9.27e-04
    600 | -5.126159e+01 | -5.125387e+01 | -7.722354e-03 |  0.9654 |     0.9920 |   41.9% |  9.20e-04
    625 | -5.126397e+01 | -5.125625e+01 | -7.719808e-03 |  0.9648 |     1.0000 |   43.1% |  9.13e-04
    650 | -5.126214e+01 | -5.125444e+01 | -7.697192e-03 |  0.9708 |     0.9232 |   32.1% |  9.05e-04
    675 | -5.126412e+01 | -5.125642e+01 | -7.702468e-03 |  0.9717 |     0.9201 |   31.6% |  8.98e-04
    700 | -5.126709e+01 | -5.125937e+01 | -7.715252e-03 |  0.9674 |     0.9562 |   36.8% |  8.90e-04
    725 | -5.126549e+01 | -5.125776e+01 | -7.728147e-03 |  0.9733 |     0.9990 |   42.9% |  8.81e-04
    750 | -5.126260e+01 | -5.125486e+01 | -7.738457e-03 |  0.9652 |     1.0394 |   48.7% |  8.73e-04
    775 | -5.126596e+01 | -5.125821e+01 | -7.750200e-03 |  0.9671 |     1.0690 |   52.9% |  8.64e-04
    800 | -5.126754e+01 | -5.125978e+01 | -7.758976e-03 |  0.9664 |     1.1042 |   58.0% |  8.55e-04
    825 | -5.126696e+01 | -5.125919e+01 | -7.774030e-03 |  0.9682 |     1.1566 |   65.5% |  8.46e-04
    850 | -5.126529e+01 | -5.125750e+01 | -7.789703e-03 |  0.9726 |     1.2077 |   72.8% |  8.36e-04
    875 | -5.126696e+01 | -5.125916e+01 | -7.797564e-03 |  0.9727 |     1.2374 |   77.0% |  8.26e-04
    900 | -5.126806e+01 | -5.126026e+01 | -7.801849e-03 |  0.9689 |     1.2577 |   79.9% |  8.17e-04
    925 | -5.127010e+01 | -5.126229e+01 | -7.813452e-03 |  0.9697 |     1.2965 |   85.5% |  8.06e-04
    950 | -5.126657e+01 | -5.125874e+01 | -7.836726e-03 |  0.9742 |     1.3697 |   96.0% |  7.96e-04
    975 | -5.126768e+01 | -5.125982e+01 | -7.858771e-03 |  0.9741 |     1.4478 |  107.1% |  7.85e-04
   1000 | -5.126775e+01 | -5.125988e+01 | -7.878605e-03 |  0.9702 |     1.5310 |  119.0% |  7.75e-04
   1025 | -5.126771e+01 | -5.125981e+01 | -7.905606e-03 |  0.9702 |     1.6400 |  134.6% |  7.64e-04
   1050 | -5.126802e+01 | -5.126007e+01 | -7.941831e-03 |  0.9733 |     1.7801 |  154.7% |  7.52e-04
   1075 | -5.126933e+01 | -5.126136e+01 | -7.966787e-03 |  0.9711 |     1.9096 |  173.2% |  7.41e-04
   1100 | -5.119258e+01 | -5.118464e+01 | -7.945748e-03 |  0.9406 |     1.9414 |  177.7% |  7.30e-04
   1125 | -5.125574e+01 | -5.124783e+01 | -7.911222e-03 |  0.9622 |     1.8372 |  162.8% |  7.18e-04
   1150 | -5.125562e+01 | -5.124765e+01 | -7.972918e-03 |  0.9734 |     1.9645 |  181.1% |  7.06e-04
   1175 | -5.127177e+01 | -5.126379e+01 | -7.988325e-03 |  0.9714 |     2.0292 |  190.3% |  6.94e-04
   1200 | -5.126694e+01 | -5.125894e+01 | -7.998804e-03 |  0.9728 |     2.0849 |  198.3% |  6.82e-04
   1225 | -5.126817e+01 | -5.126018e+01 | -7.986825e-03 |  0.9711 |     2.0706 |  196.2% |  6.70e-04
   1250 | -5.127065e+01 | -5.126264e+01 | -8.011339e-03 |  0.9717 |     2.1315 |  205.0% |  6.58e-04
   1275 | -5.126857e+01 | -5.126054e+01 | -8.032512e-03 |  0.9733 |     2.1994 |  214.7% |  6.46e-04
   1300 | -5.126808e+01 | -5.126003e+01 | -8.047068e-03 |  0.9737 |     2.2507 |  222.0% |  6.33e-04
   1325 | -5.127278e+01 | -5.126472e+01 | -8.056235e-03 |  0.9729 |     2.2940 |  228.2% |  6.21e-04
   1350 | -5.127166e+01 | -5.126358e+01 | -8.070677e-03 |  0.9727 |     2.3473 |  235.8% |  6.08e-04
   1375 | -5.126970e+01 | -5.126161e+01 | -8.090541e-03 |  0.9739 |     2.4142 |  245.4% |  5.95e-04
   1400 | -5.126909e+01 | -5.126099e+01 | -8.103563e-03 |  0.9741 |     2.4648 |  252.6% |  5.82e-04
   1425 | -5.127332e+01 | -5.126521e+01 | -8.113353e-03 |  0.9734 |     2.5107 |  259.2% |  5.70e-04
   1450 | -5.127391e+01 | -5.126578e+01 | -8.130526e-03 |  0.9734 |     2.5774 |  268.8% |  5.57e-04
   1475 | -5.127291e+01 | -5.126476e+01 | -8.152392e-03 |  0.9747 |     2.6488 |  279.0% |  5.44e-04
   1500 | -5.126968e+01 | -5.126151e+01 | -8.168141e-03 |  0.9754 |     2.7041 |  286.9% |  5.31e-04
   1525 | -5.126874e+01 | -5.126057e+01 | -8.169076e-03 |  0.9736 |     2.7236 |  289.7% |  5.18e-04
   1550 | -5.127173e+01 | -5.126355e+01 | -8.179216e-03 |  0.9721 |     2.7775 |  297.4% |  5.05e-04
   1575 | -5.127434e+01 | -5.126615e+01 | -8.189416e-03 |  0.9728 |     2.8094 |  301.9% |  4.92e-04
   1600 | -5.127335e+01 | -5.126515e+01 | -8.201139e-03 |  0.9737 |     2.8679 |  310.3% |  4.79e-04
   1625 | -5.126903e+01 | -5.126081e+01 | -8.221850e-03 |  0.9738 |     2.9407 |  320.7% |  4.66e-04
   1650 | -5.127251e+01 | -5.126429e+01 | -8.225273e-03 |  0.9736 |     2.9622 |  323.8% |  4.53e-04
   1675 | -5.127348e+01 | -5.126525e+01 | -8.236752e-03 |  0.9735 |     2.9989 |  329.0% |  4.40e-04
   1700 | -5.127203e+01 | -5.126377e+01 | -8.254575e-03 |  0.9744 |     3.0669 |  338.8% |  4.28e-04
   1725 | -5.127225e+01 | -5.126398e+01 | -8.267776e-03 |  0.9743 |     3.1193 |  346.3% |  4.15e-04
   1750 | -5.127404e+01 | -5.126576e+01 | -8.277318e-03 |  0.9726 |     3.1592 |  352.0% |  4.02e-04
   1775 | -5.127433e+01 | -5.126604e+01 | -8.291023e-03 |  0.9722 |     3.2128 |  359.7% |  3.89e-04
   1800 | -5.127341e+01 | -5.126511e+01 | -8.304667e-03 |  0.9735 |     3.2708 |  367.9% |  3.77e-04
   1825 | -5.127407e+01 | -5.126575e+01 | -8.315891e-03 |  0.9728 |     3.3138 |  374.1% |  3.64e-04
   1850 | -5.127378e+01 | -5.126546e+01 | -8.320246e-03 |  0.9707 |     3.3405 |  377.9% |  3.52e-04
   1875 | -5.127426e+01 | -5.126593e+01 | -8.330833e-03 |  0.9706 |     3.3849 |  384.3% |  3.40e-04
   1900 | -5.127346e+01 | -5.126511e+01 | -8.346421e-03 |  0.9719 |     3.4448 |  392.8% |  3.28e-04
   1925 | -5.127379e+01 | -5.126543e+01 | -8.357419e-03 |  0.9715 |     3.4907 |  399.4% |  3.16e-04
   1950 | -5.127438e+01 | -5.126601e+01 | -8.364095e-03 |  0.9695 |     3.5226 |  404.0% |  3.04e-04
   1975 | -5.127438e+01 | -5.126601e+01 | -8.375030e-03 |  0.9691 |     3.5669 |  410.3% |  2.92e-04
   2000 | -5.127415e+01 | -5.126576e+01 | -8.389972e-03 |  0.9703 |     3.6238 |  418.4% |  2.80e-04
   2025 | -5.127428e+01 | -5.126588e+01 | -8.400462e-03 |  0.9699 |     3.6668 |  424.6% |  2.69e-04
   2050 | -5.127438e+01 | -5.126598e+01 | -8.406774e-03 |  0.9681 |     3.6964 |  428.8% |  2.57e-04
   2075 | -5.127460e+01 | -5.126618e+01 | -8.417577e-03 |  0.9679 |     3.7400 |  435.1% |  2.46e-04
   2100 | -5.127449e+01 | -5.126606e+01 | -8.431789e-03 |  0.9688 |     3.7946 |  442.9% |  2.35e-04
   2125 | -5.127486e+01 | -5.126641e+01 | -8.441521e-03 |  0.9683 |     3.8348 |  448.6% |  2.25e-04
   2150 | -5.127507e+01 | -5.126662e+01 | -8.451024e-03 |  0.9673 |     3.8765 |  454.6% |  2.14e-04
   2175 | -5.127513e+01 | -5.126667e+01 | -8.463503e-03 |  0.9673 |     3.9281 |  462.0% |  2.04e-04
   2200 | -5.127515e+01 | -5.126667e+01 | -8.474790e-03 |  0.9671 |     3.9745 |  468.6% |  1.93e-04
   2225 | -5.127516e+01 | -5.126667e+01 | -8.485440e-03 |  0.9668 |     4.0178 |  474.8% |  1.84e-04
   2250 | -5.127517e+01 | -5.126668e+01 | -8.495495e-03 |  0.9665 |     4.0585 |  480.6% |  1.74e-04
   2275 | -5.127519e+01 | -5.126668e+01 | -8.504964e-03 |  0.9662 |     4.0966 |  486.1% |  1.64e-04
   2300 | -5.127519e+01 | -5.126667e+01 | -8.513878e-03 |  0.9660 |     4.1323 |  491.2% |  1.55e-04
   2325 | -5.127520e+01 | -5.126667e+01 | -8.522259e-03 |  0.9658 |     4.1658 |  496.0% |  1.46e-04
   2350 | -5.127520e+01 | -5.126667e+01 | -8.530127e-03 |  0.9655 |     4.1973 |  500.5% |  1.37e-04
   2375 | -5.127521e+01 | -5.126667e+01 | -8.537511e-03 |  0.9653 |     4.2267 |  504.7% |  1.29e-04
   2400 | -5.127522e+01 | -5.126668e+01 | -8.544427e-03 |  0.9651 |     4.2542 |  508.7% |  1.20e-04
   2425 | -5.127522e+01 | -5.126667e+01 | -8.550899e-03 |  0.9650 |     4.2800 |  512.3% |  1.12e-04
   2450 | -5.127522e+01 | -5.126667e+01 | -8.556942e-03 |  0.9648 |     4.3040 |  515.8% |  1.05e-04
   2475 | -5.127524e+01 | -5.126668e+01 | -8.562578e-03 |  0.9646 |     4.3264 |  519.0% |  9.71e-05
   2500 | -5.127524e+01 | -5.126667e+01 | -8.567821e-03 |  0.9645 |     4.3472 |  522.0% |  8.99e-05
   2525 | -5.127524e+01 | -5.126667e+01 | -8.572693e-03 |  0.9644 |     4.3665 |  524.7% |  8.29e-05
   2550 | -5.127524e+01 | -5.126667e+01 | -8.577205e-03 |  0.9643 |     4.3844 |  527.3% |  7.63e-05
   2575 | -5.127526e+01 | -5.126667e+01 | -8.581372e-03 |  0.9641 |     4.4009 |  529.6% |  7.00e-05
   2600 | -5.127526e+01 | -5.126667e+01 | -8.585213e-03 |  0.9640 |     4.4161 |  531.8% |  6.40e-05
   2625 | -5.127526e+01 | -5.126667e+01 | -8.588740e-03 |  0.9640 |     4.4301 |  533.8% |  5.82e-05
   2650 | -5.127526e+01 | -5.126667e+01 | -8.591968e-03 |  0.9639 |     4.4429 |  535.6% |  5.28e-05
   2675 | -5.127527e+01 | -5.126667e+01 | -8.594912e-03 |  0.9638 |     4.4545 |  537.3% |  4.77e-05
   2700 | -5.127527e+01 | -5.126667e+01 | -8.597590e-03 |  0.9637 |     4.4651 |  538.8% |  4.29e-05
   2725 | -5.127527e+01 | -5.126667e+01 | -8.600013e-03 |  0.9637 |     4.4747 |  540.2% |  3.84e-05
   2750 | -5.127528e+01 | -5.126667e+01 | -8.602200e-03 |  0.9636 |     4.4833 |  541.4% |  3.42e-05
   2775 | -5.127528e+01 | -5.126667e+01 | -8.604163e-03 |  0.9635 |     4.4911 |  542.5% |  3.04e-05
   2800 | -5.127528e+01 | -5.126667e+01 | -8.605920e-03 |  0.9635 |     4.4980 |  543.5% |  2.69e-05
   2825 | -5.127527e+01 | -5.126666e+01 | -8.607487e-03 |  0.9635 |     4.5042 |  544.4% |  2.37e-05
   2850 | -5.127528e+01 | -5.126667e+01 | -8.608880e-03 |  0.9634 |     4.5097 |  545.2% |  2.08e-05
   2875 | -5.127528e+01 | -5.126667e+01 | -8.610118e-03 |  0.9634 |     4.5146 |  545.9% |  1.83e-05
   2900 | -5.127527e+01 | -5.126666e+01 | -8.611219e-03 |  0.9634 |     4.5189 |  546.5% |  1.61e-05
   2925 | -5.127528e+01 | -5.126666e+01 | -8.612201e-03 |  0.9633 |     4.5228 |  547.1% |  1.42e-05
   2950 | -5.127528e+01 | -5.126666e+01 | -8.613082e-03 |  0.9633 |     4.5263 |  547.6% |  1.27e-05
   2975 | -5.127528e+01 | -5.126666e+01 | -8.613881e-03 |  0.9633 |     4.5294 |  548.0% |  1.15e-05
   3000 | -5.127528e+01 | -5.126666e+01 | -8.614622e-03 |  0.9633 |     4.5324 |  548.4% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.02% (epoch 481) | Best loss: -5.127529e+01 (epoch 2919)
  Tip displacement: 0.7047 mm (expected: 0.6990 mm)
  Relative error: 0.83%
  J range: [0.967844, 2.680350]
  Training time: 137.1s (2.3min)
  ======================================================================

