╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1675 | -5.127379e+01 | -5.126542e+01 | -8.376566e-03 |  0.9738 |     3.6155 |  417.3% |  4.40e-04
   1700 | -5.127399e+01 | -5.126561e+01 | -8.386619e-03 |  0.9739 |     3.6545 |  422.8% |  4.28e-04
   1725 | -5.127338e+01 | -5.126499e+01 | -8.389018e-03 |  0.9729 |     3.6710 |  425.2% |  4.15e-04
   1750 | -5.127391e+01 | -5.126551e+01 | -8.399389e-03 |  0.9730 |     3.7124 |  431.1% |  4.02e-04
   1775 | -5.127356e+01 | -5.126515e+01 | -8.416271e-03 |  0.9741 |     3.7744 |  440.0% |  3.89e-04
   1800 | -5.127379e+01 | -5.126537e+01 | -8.425744e-03 |  0.9741 |     3.8131 |  445.5% |  3.77e-04
   1825 | -5.127423e+01 | -5.126580e+01 | -8.429226e-03 |  0.9731 |     3.8326 |  448.3% |  3.64e-04
   1850 | -5.127455e+01 | -5.126611e+01 | -8.439809e-03 |  0.9732 |     3.8751 |  454.4% |  3.52e-04
   1875 | -5.127395e+01 | -5.126549e+01 | -8.455468e-03 |  0.9741 |     3.9338 |  462.8% |  3.40e-04
   1900 | -5.127422e+01 | -5.126575e+01 | -8.464740e-03 |  0.9740 |     3.9714 |  468.2% |  3.28e-04
   1925 | -5.127441e+01 | -5.126595e+01 | -8.468766e-03 |  0.9732 |     3.9919 |  471.1% |  3.16e-04
   1950 | -5.127458e+01 | -5.126610e+01 | -8.478738e-03 |  0.9732 |     4.0318 |  476.8% |  3.04e-04
   1975 | -5.127432e+01 | -5.126582e+01 | -8.493567e-03 |  0.9740 |     4.0875 |  484.8% |  2.92e-04
   2000 | -5.127455e+01 | -5.126605e+01 | -8.502686e-03 |  0.9740 |     4.1244 |  490.1% |  2.80e-04
   2025 | -5.127452e+01 | -5.126602e+01 | -8.507171e-03 |  0.9732 |     4.1457 |  493.1% |  2.69e-04
   2050 | -5.127518e+01 | -5.126667e+01 | -8.519476e-03 |  0.9736 |     4.1941 |  500.1% |  2.57e-04
   2075 | -5.127520e+01 | -5.126667e+01 | -8.531647e-03 |  0.9738 |     4.2440 |  507.2% |  2.46e-04
   2100 | -5.127521e+01 | -5.126667e+01 | -8.542225e-03 |  0.9736 |     4.2876 |  513.4% |  2.35e-04
   2125 | -5.127523e+01 | -5.126668e+01 | -8.552489e-03 |  0.9732 |     4.3290 |  519.4% |  2.25e-04
   2150 | -5.127525e+01 | -5.126669e+01 | -8.562269e-03 |  0.9728 |     4.3680 |  524.9% |  2.14e-04
   2175 | -5.127524e+01 | -5.126667e+01 | -8.571517e-03 |  0.9724 |     4.4046 |  530.2% |  2.04e-04
   2200 | -5.127526e+01 | -5.126668e+01 | -8.580249e-03 |  0.9721 |     4.4390 |  535.1% |  1.93e-04
   2225 | -5.127526e+01 | -5.126668e+01 | -8.588495e-03 |  0.9717 |     4.4715 |  539.7% |  1.84e-04
   2250 | -5.127527e+01 | -5.126668e+01 | -8.596282e-03 |  0.9714 |     4.5020 |  544.1% |  1.74e-04
   2275 | -5.127528e+01 | -5.126668e+01 | -8.603627e-03 |  0.9711 |     4.5308 |  548.2% |  1.64e-04
   2300 | -5.127529e+01 | -5.126668e+01 | -8.610552e-03 |  0.9708 |     4.5580 |  552.1% |  1.55e-04
   2325 | -5.127530e+01 | -5.126668e+01 | -8.617079e-03 |  0.9706 |     4.5835 |  555.8% |  1.46e-04
   2350 | -5.127530e+01 | -5.126667e+01 | -8.623221e-03 |  0.9703 |     4.6075 |  559.2% |  1.37e-04
   2375 | -5.127530e+01 | -5.126667e+01 | -8.628995e-03 |  0.9701 |     4.6301 |  562.4% |  1.29e-04
   2400 | -5.127531e+01 | -5.126667e+01 | -8.634415e-03 |  0.9699 |     4.6513 |  565.5% |  1.20e-04
   2425 | -5.127531e+01 | -5.126667e+01 | -8.639494e-03 |  0.9697 |     4.6711 |  568.3% |  1.12e-04
   2450 | -5.127532e+01 | -5.126668e+01 | -8.644247e-03 |  0.9695 |     4.6897 |  570.9% |  1.05e-04
   2475 | -5.127532e+01 | -5.126667e+01 | -8.648688e-03 |  0.9693 |     4.7070 |  573.4% |  9.71e-05
   2500 | -5.127533e+01 | -5.126667e+01 | -8.652823e-03 |  0.9691 |     4.7231 |  575.7% |  8.99e-05
   2525 | -5.127533e+01 | -5.126667e+01 | -8.656671e-03 |  0.9690 |     4.7381 |  577.9% |  8.29e-05
   2550 | -5.127533e+01 | -5.126667e+01 | -8.660237e-03 |  0.9688 |     4.7520 |  579.9% |  7.63e-05
   2575 | -5.127533e+01 | -5.126667e+01 | -8.663537e-03 |  0.9687 |     4.7648 |  581.7% |  7.00e-05
   2600 | -5.127534e+01 | -5.126667e+01 | -8.666580e-03 |  0.9686 |     4.7767 |  583.4% |  6.40e-05
   2625 | -5.127534e+01 | -5.126667e+01 | -8.669376e-03 |  0.9685 |     4.7876 |  585.0% |  5.82e-05
   2650 | -5.127534e+01 | -5.126667e+01 | -8.671939e-03 |  0.9684 |     4.7975 |  586.4% |  5.28e-05
   2675 | -5.127534e+01 | -5.126667e+01 | -8.674281e-03 |  0.9683 |     4.8066 |  587.7% |  4.77e-05
   2700 | -5.127534e+01 | -5.126667e+01 | -8.676409e-03 |  0.9682 |     4.8149 |  588.9% |  4.29e-05
   2725 | -5.127534e+01 | -5.126667e+01 | -8.678338e-03 |  0.9681 |     4.8224 |  589.9% |  3.84e-05
   2750 | -5.127535e+01 | -5.126667e+01 | -8.680080e-03 |  0.9680 |     4.8292 |  590.9% |  3.42e-05
   2775 | -5.127535e+01 | -5.126667e+01 | -8.681644e-03 |  0.9680 |     4.8353 |  591.8% |  3.04e-05
   2800 | -5.127535e+01 | -5.126667e+01 | -8.683044e-03 |  0.9679 |     4.8407 |  592.6% |  2.69e-05
   2825 | -5.127536e+01 | -5.126667e+01 | -8.684293e-03 |  0.9679 |     4.8456 |  593.3% |  2.37e-05
   2850 | -5.127536e+01 | -5.126667e+01 | -8.685406e-03 |  0.9678 |     4.8499 |  593.9% |  2.08e-05
   2875 | -5.127536e+01 | -5.126667e+01 | -8.686393e-03 |  0.9678 |     4.8537 |  594.4% |  1.83e-05
   2900 | -5.127536e+01 | -5.126667e+01 | -8.687273e-03 |  0.9678 |     4.8571 |  594.9% |  1.61e-05
   2925 | -5.127536e+01 | -5.126667e+01 | -8.688056e-03 |  0.9677 |     4.8602 |  595.3% |  1.42e-05
   2950 | -5.127536e+01 | -5.126667e+01 | -8.688759e-03 |  0.9677 |     4.8629 |  595.7% |  1.27e-05
   2975 | -5.127536e+01 | -5.126667e+01 | -8.689399e-03 |  0.9677 |     4.8654 |  596.1% |  1.15e-05
   3000 | -5.127536e+01 | -5.126667e+01 | -8.689991e-03 |  0.9676 |     4.8677 |  596.4% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 2.93% (epoch 85) | Best loss: -5.127536e+01 (epoch 2923)
  Tip displacement: 0.5165 mm (expected: 0.6990 mm)
  Relative error: 26.10%
  J range: [0.942751, 2.383167]
  Training time: 117.8s (2.0min)
  ======================================================================

