╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1100 | -5.126911e+01 | -5.126144e+01 | -7.669285e-03 |  0.9753 |     0.6681 |    4.4% |  7.30e-04
   1125 | -5.127127e+01 | -5.126358e+01 | -7.693389e-03 |  0.9733 |     0.7564 |    8.2% |  7.18e-04
   1150 | -5.127087e+01 | -5.126316e+01 | -7.715123e-03 |  0.9753 |     0.8446 |   20.8% |  7.06e-04
   1175 | -5.127015e+01 | -5.126241e+01 | -7.739022e-03 |  0.9758 |     0.9407 |   34.6% |  6.94e-04
   1200 | -5.126980e+01 | -5.126203e+01 | -7.770104e-03 |  0.9731 |     1.0586 |   51.5% |  6.82e-04
   1225 | -5.127016e+01 | -5.126237e+01 | -7.796992e-03 |  0.9684 |     1.1796 |   68.8% |  6.70e-04
   1250 | -5.126781e+01 | -5.126000e+01 | -7.810821e-03 |  0.9709 |     1.2888 |   84.4% |  6.58e-04
   1275 | -5.127019e+01 | -5.126234e+01 | -7.846693e-03 |  0.9737 |     1.4149 |  102.4% |  6.46e-04
   1300 | -5.127135e+01 | -5.126347e+01 | -7.878184e-03 |  0.9726 |     1.5349 |  119.6% |  6.33e-04
   1325 | -5.127401e+01 | -5.126612e+01 | -7.893785e-03 |  0.9735 |     1.6426 |  135.0% |  6.21e-04
   1350 | -5.125916e+01 | -5.125124e+01 | -7.914368e-03 |  0.9737 |     1.7170 |  145.7% |  6.08e-04
   1375 | -5.126350e+01 | -5.125558e+01 | -7.918134e-03 |  0.9719 |     1.7255 |  146.9% |  5.95e-04
   1400 | -5.126814e+01 | -5.126022e+01 | -7.918580e-03 |  0.9717 |     1.7172 |  145.7% |  5.82e-04
   1425 | -5.127061e+01 | -5.126268e+01 | -7.926056e-03 |  0.9696 |     1.7238 |  146.6% |  5.70e-04
   1450 | -5.126727e+01 | -5.125934e+01 | -7.926151e-03 |  0.9701 |     1.7292 |  147.4% |  5.57e-04
   1475 | -5.127041e+01 | -5.126248e+01 | -7.929066e-03 |  0.9777 |     1.7472 |  150.0% |  5.44e-04
   1500 | -5.126968e+01 | -5.126175e+01 | -7.929916e-03 |  0.9749 |     1.7551 |  151.1% |  5.31e-04
   1525 | -5.126220e+01 | -5.125426e+01 | -7.934256e-03 |  0.9763 |     1.7714 |  153.4% |  5.18e-04
   1550 | -5.126945e+01 | -5.126151e+01 | -7.941380e-03 |  0.9751 |     1.7952 |  156.8% |  5.05e-04
   1575 | -5.127217e+01 | -5.126422e+01 | -7.953942e-03 |  0.9697 |     1.8340 |  162.4% |  4.92e-04
   1600 | -5.126506e+01 | -5.125709e+01 | -7.974155e-03 |  0.9690 |     1.9101 |  173.3% |  4.79e-04
   1625 | -5.127407e+01 | -5.126610e+01 | -7.967512e-03 |  0.9755 |     1.9191 |  174.6% |  4.66e-04
   1650 | -5.127444e+01 | -5.126645e+01 | -8.000717e-03 |  0.9737 |     2.0502 |  193.3% |  4.53e-04
   1675 | -5.127472e+01 | -5.126669e+01 | -8.032256e-03 |  0.9739 |     2.1810 |  212.0% |  4.40e-04
   1700 | -5.127478e+01 | -5.126672e+01 | -8.062039e-03 |  0.9725 |     2.3022 |  229.4% |  4.28e-04
   1725 | -5.127483e+01 | -5.126674e+01 | -8.090219e-03 |  0.9714 |     2.4161 |  245.7% |  4.15e-04
   1750 | -5.127488e+01 | -5.126676e+01 | -8.116772e-03 |  0.9705 |     2.5234 |  261.0% |  4.02e-04
   1775 | -5.127491e+01 | -5.126677e+01 | -8.141823e-03 |  0.9698 |     2.6247 |  275.5% |  3.89e-04
   1800 | -5.127495e+01 | -5.126678e+01 | -8.165483e-03 |  0.9692 |     2.7207 |  289.2% |  3.77e-04
   1825 | -5.127496e+01 | -5.126678e+01 | -8.187860e-03 |  0.9686 |     2.8116 |  302.3% |  3.64e-04
   1850 | -5.127500e+01 | -5.126679e+01 | -8.209066e-03 |  0.9681 |     2.8980 |  314.6% |  3.52e-04
   1875 | -5.127502e+01 | -5.126679e+01 | -8.229194e-03 |  0.9676 |     2.9801 |  326.4% |  3.40e-04
   1900 | -5.127505e+01 | -5.126680e+01 | -8.248333e-03 |  0.9671 |     3.0582 |  337.5% |  3.28e-04
   1925 | -5.127506e+01 | -5.126679e+01 | -8.266551e-03 |  0.9666 |     3.1326 |  348.2% |  3.16e-04
   1950 | -5.127509e+01 | -5.126680e+01 | -8.283911e-03 |  0.9662 |     3.2035 |  358.3% |  3.04e-04
   1975 | -5.127510e+01 | -5.126680e+01 | -8.300465e-03 |  0.9657 |     3.2710 |  368.0% |  2.92e-04
   2000 | -5.127513e+01 | -5.126681e+01 | -8.316254e-03 |  0.9653 |     3.3354 |  377.2% |  2.80e-04
   2025 | -5.127514e+01 | -5.126681e+01 | -8.331319e-03 |  0.9648 |     3.3968 |  386.0% |  2.69e-04
   2050 | -5.127515e+01 | -5.126681e+01 | -8.345691e-03 |  0.9644 |     3.4553 |  394.3% |  2.57e-04
   2075 | -5.127517e+01 | -5.126681e+01 | -8.359397e-03 |  0.9640 |     3.5110 |  402.3% |  2.46e-04
   2100 | -5.127518e+01 | -5.126681e+01 | -8.372482e-03 |  0.9636 |     3.5640 |  409.9% |  2.35e-04
   2125 | -5.127518e+01 | -5.126680e+01 | -8.384895e-03 |  0.9632 |     3.6143 |  417.1% |  2.25e-04
   2150 | -5.127521e+01 | -5.126681e+01 | -8.396752e-03 |  0.9628 |     3.6623 |  424.0% |  2.14e-04
   2175 | -5.127522e+01 | -5.126681e+01 | -8.408036e-03 |  0.9624 |     3.7080 |  430.5% |  2.04e-04
   2200 | -5.127523e+01 | -5.126681e+01 | -8.418761e-03 |  0.9620 |     3.7513 |  436.7% |  1.93e-04
   2225 | -5.127524e+01 | -5.126681e+01 | -8.428945e-03 |  0.9617 |     3.7923 |  442.6% |  1.84e-04
   2250 | -5.127524e+01 | -5.126680e+01 | -8.438604e-03 |  0.9614 |     3.8312 |  448.1% |  1.74e-04
   2275 | -5.127525e+01 | -5.126680e+01 | -8.447753e-03 |  0.9611 |     3.8681 |  453.4% |  1.64e-04
   2300 | -5.127525e+01 | -5.126680e+01 | -8.456413e-03 |  0.9608 |     3.9029 |  458.4% |  1.55e-04
   2325 | -5.127526e+01 | -5.126680e+01 | -8.464592e-03 |  0.9605 |     3.9357 |  463.1% |  1.46e-04
   2350 | -5.127527e+01 | -5.126680e+01 | -8.472309e-03 |  0.9602 |     3.9667 |  467.5% |  1.37e-04
   2375 | -5.127528e+01 | -5.126680e+01 | -8.479577e-03 |  0.9600 |     3.9958 |  471.7% |  1.29e-04
   2400 | -5.127529e+01 | -5.126680e+01 | -8.486411e-03 |  0.9598 |     4.0232 |  475.6% |  1.20e-04
   2425 | -5.127529e+01 | -5.126680e+01 | -8.492828e-03 |  0.9596 |     4.0489 |  479.3% |  1.12e-04
   2450 | -5.127530e+01 | -5.126680e+01 | -8.498838e-03 |  0.9594 |     4.0729 |  482.7% |  1.05e-04
   2475 | -5.127530e+01 | -5.126680e+01 | -8.504456e-03 |  0.9592 |     4.0954 |  485.9% |  9.71e-05
   2500 | -5.127531e+01 | -5.126680e+01 | -8.509696e-03 |  0.9590 |     4.1163 |  488.9% |  8.99e-05
   2525 | -5.127531e+01 | -5.126680e+01 | -8.514572e-03 |  0.9588 |     4.1358 |  491.7% |  8.29e-05
   2550 | -5.127531e+01 | -5.126680e+01 | -8.519096e-03 |  0.9587 |     4.1539 |  494.3% |  7.63e-05
   2575 | -5.127531e+01 | -5.126678e+01 | -8.523282e-03 |  0.9585 |     4.1706 |  496.7% |  7.00e-05
   2600 | -5.127532e+01 | -5.126679e+01 | -8.527146e-03 |  0.9584 |     4.1860 |  498.9% |  6.40e-05
   2625 | -5.127533e+01 | -5.126680e+01 | -8.530699e-03 |  0.9583 |     4.2001 |  500.9% |  5.82e-05
   2650 | -5.127533e+01 | -5.126679e+01 | -8.533955e-03 |  0.9582 |     4.2131 |  502.8% |  5.28e-05
   2675 | -5.127533e+01 | -5.126680e+01 | -8.536927e-03 |  0.9581 |     4.2249 |  504.5% |  4.77e-05
   2700 | -5.127532e+01 | -5.126678e+01 | -8.539633e-03 |  0.9580 |     4.2357 |  506.0% |  4.29e-05
   2725 | -5.127533e+01 | -5.126679e+01 | -8.542085e-03 |  0.9579 |     4.2455 |  507.4% |  3.84e-05
   2750 | -5.127534e+01 | -5.126679e+01 | -8.544298e-03 |  0.9578 |     4.2543 |  508.7% |  3.42e-05
   2775 | -5.127533e+01 | -5.126679e+01 | -8.546287e-03 |  0.9578 |     4.2622 |  509.8% |  3.04e-05
   2800 | -5.127534e+01 | -5.126679e+01 | -8.548068e-03 |  0.9577 |     4.2693 |  510.8% |  2.69e-05
   2825 | -5.127534e+01 | -5.126679e+01 | -8.549657e-03 |  0.9577 |     4.2756 |  511.7% |  2.37e-05
   2850 | -5.127534e+01 | -5.126679e+01 | -8.551071e-03 |  0.9576 |     4.2812 |  512.5% |  2.08e-05
   2875 | -5.127534e+01 | -5.126679e+01 | -8.552329e-03 |  0.9576 |     4.2862 |  513.2% |  1.83e-05
   2900 | -5.127534e+01 | -5.126679e+01 | -8.553447e-03 |  0.9575 |     4.2907 |  513.9% |  1.61e-05
   2925 | -5.127534e+01 | -5.126679e+01 | -8.554444e-03 |  0.9575 |     4.2946 |  514.4% |  1.42e-05
   2950 | -5.127534e+01 | -5.126679e+01 | -8.555338e-03 |  0.9575 |     4.2982 |  514.9% |  1.27e-05
   2975 | -5.127534e+01 | -5.126679e+01 | -8.556152e-03 |  0.9575 |     4.3014 |  515.4% |  1.15e-05
   3000 | -5.127534e+01 | -5.126679e+01 | -8.556906e-03 |  0.9574 |     4.3044 |  515.8% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.02% (epoch 615) | Best loss: -5.127534e+01 (epoch 2846)
  Tip displacement: -0.6957 mm (expected: 0.6990 mm)
  Relative error: 0.46%
  J range: [0.975178, 2.690019]
  Training time: 134.3s (2.2min)
  ======================================================================

