╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN Multi-Tissue Solid Mechanics Training Pipeline    ║
║  Physics: Neo-Hookean Hyperelastic | GNN: AntisymmetricMP  ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090
  VRAM: 33.7 GB
  PyTorch: 2.8.0+cu128

======================================================================
  TISSUE: BONE | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 22x7x7 | Device: cuda | Epochs: 3000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
======================================================================
  Nodes: 1472 | Tets: 5390 | Edges: 20904
  Params: 161,731
  ⚡ F-bar enabled (ν=0.30 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |    Err% |        lr
   1725 | -5.127417e+01 | -5.126573e+01 | -8.440398e-03 |  0.9648 |     3.8106 |  445.2% |  4.15e-04
   1750 | -5.127397e+01 | -5.126552e+01 | -8.449635e-03 |  0.9642 |     3.8478 |  450.5% |  4.02e-04
   1775 | -5.127357e+01 | -5.126510e+01 | -8.467587e-03 |  0.9660 |     3.9137 |  459.9% |  3.89e-04
   1800 | -5.127359e+01 | -5.126511e+01 | -8.478457e-03 |  0.9657 |     3.9570 |  466.1% |  3.77e-04
   1825 | -5.127435e+01 | -5.126586e+01 | -8.484598e-03 |  0.9630 |     3.9843 |  470.0% |  3.64e-04
   1850 | -5.127444e+01 | -5.126594e+01 | -8.494667e-03 |  0.9626 |     4.0253 |  475.9% |  3.52e-04
   1875 | -5.127391e+01 | -5.126540e+01 | -8.507753e-03 |  0.9641 |     4.0776 |  483.4% |  3.40e-04
   1900 | -5.127404e+01 | -5.126552e+01 | -8.516587e-03 |  0.9635 |     4.1147 |  488.7% |  3.28e-04
   1925 | -5.127438e+01 | -5.126585e+01 | -8.521953e-03 |  0.9613 |     4.1371 |  491.9% |  3.16e-04
   1950 | -5.127471e+01 | -5.126618e+01 | -8.533387e-03 |  0.9609 |     4.1814 |  498.2% |  3.04e-04
   1975 | -5.127456e+01 | -5.126601e+01 | -8.548303e-03 |  0.9618 |     4.2388 |  506.4% |  2.92e-04
   2000 | -5.127480e+01 | -5.126624e+01 | -8.558413e-03 |  0.9614 |     4.2792 |  512.2% |  2.80e-04
   2025 | -5.127463e+01 | -5.126607e+01 | -8.564992e-03 |  0.9596 |     4.3067 |  516.2% |  2.69e-04
   2050 | -5.127479e+01 | -5.126621e+01 | -8.575255e-03 |  0.9593 |     4.3478 |  522.0% |  2.57e-04
   2075 | -5.127476e+01 | -5.126617e+01 | -8.588675e-03 |  0.9604 |     4.4007 |  529.6% |  2.46e-04
   2100 | -5.127531e+01 | -5.126671e+01 | -8.598313e-03 |  0.9593 |     4.4398 |  535.2% |  2.35e-04
   2125 | -5.127532e+01 | -5.126671e+01 | -8.610988e-03 |  0.9587 |     4.4918 |  542.6% |  2.25e-04
   2150 | -5.127535e+01 | -5.126672e+01 | -8.623443e-03 |  0.9584 |     4.5422 |  549.8% |  2.14e-04
   2175 | -5.127535e+01 | -5.126672e+01 | -8.634869e-03 |  0.9581 |     4.5879 |  556.4% |  2.04e-04
   2200 | -5.127535e+01 | -5.126671e+01 | -8.645502e-03 |  0.9577 |     4.6301 |  562.4% |  1.93e-04
   2225 | -5.127537e+01 | -5.126672e+01 | -8.655470e-03 |  0.9574 |     4.6695 |  568.1% |  1.84e-04
   2250 | -5.127538e+01 | -5.126671e+01 | -8.664845e-03 |  0.9571 |     4.7065 |  573.4% |  1.74e-04
   2275 | -5.127539e+01 | -5.126672e+01 | -8.673662e-03 |  0.9568 |     4.7411 |  578.3% |  1.64e-04
   2300 | -5.127540e+01 | -5.126672e+01 | -8.681959e-03 |  0.9566 |     4.7736 |  583.0% |  1.55e-04
   2325 | -5.127540e+01 | -5.126671e+01 | -8.689758e-03 |  0.9563 |     4.8042 |  587.3% |  1.46e-04
   2350 | -5.127541e+01 | -5.126671e+01 | -8.697086e-03 |  0.9561 |     4.8328 |  591.4% |  1.37e-04
   2375 | -5.127541e+01 | -5.126671e+01 | -8.703960e-03 |  0.9559 |     4.8596 |  595.3% |  1.29e-04
   2400 | -5.127541e+01 | -5.126670e+01 | -8.710403e-03 |  0.9557 |     4.8847 |  598.9% |  1.20e-04
   2425 | -5.127542e+01 | -5.126670e+01 | -8.716432e-03 |  0.9555 |     4.9082 |  602.2% |  1.12e-04
   2450 | -5.127542e+01 | -5.126670e+01 | -8.722065e-03 |  0.9553 |     4.9301 |  605.4% |  1.05e-04
   2475 | -5.127543e+01 | -5.126670e+01 | -8.727314e-03 |  0.9552 |     4.9506 |  608.3% |  9.71e-05
   2500 | -5.127543e+01 | -5.126670e+01 | -8.732200e-03 |  0.9550 |     4.9695 |  611.0% |  8.99e-05
   2525 | -5.127544e+01 | -5.126670e+01 | -8.736734e-03 |  0.9549 |     4.9872 |  613.5% |  8.29e-05
   2550 | -5.127544e+01 | -5.126670e+01 | -8.740935e-03 |  0.9548 |     5.0035 |  615.8% |  7.63e-05
   2575 | -5.127544e+01 | -5.126670e+01 | -8.744814e-03 |  0.9547 |     5.0185 |  618.0% |  7.00e-05
   2600 | -5.127543e+01 | -5.126669e+01 | -8.748386e-03 |  0.9545 |     5.0324 |  620.0% |  6.40e-05
   2625 | -5.127545e+01 | -5.126670e+01 | -8.751667e-03 |  0.9545 |     5.0451 |  621.8% |  5.82e-05
   2650 | -5.127544e+01 | -5.126669e+01 | -8.754669e-03 |  0.9544 |     5.0567 |  623.5% |  5.28e-05
   2675 | -5.127544e+01 | -5.126669e+01 | -8.757407e-03 |  0.9543 |     5.0674 |  625.0% |  4.77e-05
   2700 | -5.127545e+01 | -5.126669e+01 | -8.759895e-03 |  0.9542 |     5.0770 |  626.4% |  4.29e-05
   2725 | -5.127545e+01 | -5.126669e+01 | -8.762145e-03 |  0.9541 |     5.0857 |  627.6% |  3.84e-05
   2750 | -5.127545e+01 | -5.126669e+01 | -8.764174e-03 |  0.9541 |     5.0936 |  628.7% |  3.42e-05
   2775 | -5.127546e+01 | -5.126669e+01 | -8.765998e-03 |  0.9540 |     5.1006 |  629.7% |  3.04e-05
   2800 | -5.127546e+01 | -5.126669e+01 | -8.767630e-03 |  0.9540 |     5.1069 |  630.6% |  2.69e-05
   2825 | -5.127546e+01 | -5.126669e+01 | -8.769085e-03 |  0.9539 |     5.1126 |  631.5% |  2.37e-05
   2850 | -5.127546e+01 | -5.126669e+01 | -8.770379e-03 |  0.9539 |     5.1176 |  632.2% |  2.08e-05
   2875 | -5.127546e+01 | -5.126669e+01 | -8.771528e-03 |  0.9539 |     5.1220 |  632.8% |  1.83e-05
   2900 | -5.127546e+01 | -5.126669e+01 | -8.772548e-03 |  0.9539 |     5.1260 |  633.4% |  1.61e-05
   2925 | -5.127546e+01 | -5.126669e+01 | -8.773458e-03 |  0.9538 |     5.1295 |  633.9% |  1.42e-05
   2950 | -5.127546e+01 | -5.126669e+01 | -8.774274e-03 |  0.9538 |     5.1327 |  634.3% |  1.27e-05
   2975 | -5.127546e+01 | -5.126669e+01 | -8.775015e-03 |  0.9538 |     5.1355 |  634.7% |  1.15e-05
   3000 | -5.127546e+01 | -5.126669e+01 | -8.775700e-03 |  0.9538 |     5.1382 |  635.1% |  1.07e-05

  ======================================================================
  ✅ BONE COMPLETE
  Best error: 0.22% (epoch 64) | Best loss: -5.127546e+01 (epoch 2884)
  Tip displacement: 0.8522 mm (expected: 0.6990 mm)
  Relative error: 21.92%
  J range: [1.146278, 2.377177]
  Training time: 134.1s (2.2min)
  ======================================================================

