╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: MYOCARDIUM (MGN-baseline) | E=30000 Pa (30.0 kPa) | ν=0.4
  Beam: 3cm x 2cm x 2cm
  Mesh: 15x4x4 | Device: cuda | Epochs: 3000
  Expected tip δ: 1.0529 mm | Scale: 1.05e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 400 | Tets: 1200 | Edges: 4910
  Params: 238,915  (~2× SolidGNN edge-MLP params)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1725 | -1.287299e-03 | 3.881891e-05 | -1.326118e-03 |  0.9620 |     1.2760 |  4.15e-04
   1750 | -1.287454e-03 | 3.846950e-05 | -1.325923e-03 |  0.9643 |     1.2837 |  4.02e-04
   1775 | -1.287369e-03 | 3.820233e-05 | -1.325571e-03 |  0.9661 |     1.2850 |  3.89e-04
   1800 | -1.287434e-03 | 3.838145e-05 | -1.325816e-03 |  0.9653 |     1.2858 |  3.77e-04
   1825 | -1.287460e-03 | 3.841574e-05 | -1.325876e-03 |  0.9649 |     1.2850 |  3.64e-04
   1850 | -1.287480e-03 | 3.855842e-05 | -1.326039e-03 |  0.9643 |     1.2861 |  3.52e-04
   1875 | -1.287190e-03 | 3.919068e-05 | -1.326381e-03 |  0.9610 |     1.2779 |  3.40e-04
   1900 | -1.287492e-03 | 3.857412e-05 | -1.326066e-03 |  0.9642 |     1.2856 |  3.28e-04
   1925 | -1.287497e-03 | 3.866835e-05 | -1.326166e-03 |  0.9639 |     1.2866 |  3.16e-04
   1950 | -1.287503e-03 | 3.868181e-05 | -1.326185e-03 |  0.9639 |     1.2871 |  3.04e-04
   1975 | -1.287506e-03 | 3.862033e-05 | -1.326126e-03 |  0.9644 |     1.2880 |  2.92e-04
   2000 | -1.287498e-03 | 3.874135e-05 | -1.326239e-03 |  0.9634 |     1.2855 |  2.80e-04
   2025 | -1.287515e-03 | 3.863247e-05 | -1.326148e-03 |  0.9644 |     1.2884 |  2.69e-04
   2050 | -1.287522e-03 | 3.869797e-05 | -1.326220e-03 |  0.9641 |     1.2883 |  2.57e-04
   2075 | -1.287525e-03 | 3.870495e-05 | -1.326230e-03 |  0.9641 |     1.2886 |  2.46e-04
   2100 | -1.287530e-03 | 3.871080e-05 | -1.326241e-03 |  0.9641 |     1.2888 |  2.35e-04
   2125 | -1.287534e-03 | 3.871701e-05 | -1.326251e-03 |  0.9641 |     1.2890 |  2.25e-04
   2150 | -1.287538e-03 | 3.872311e-05 | -1.326261e-03 |  0.9641 |     1.2892 |  2.14e-04
   2175 | -1.287542e-03 | 3.872854e-05 | -1.326271e-03 |  0.9641 |     1.2894 |  2.04e-04
   2200 | -1.287545e-03 | 3.873515e-05 | -1.326280e-03 |  0.9641 |     1.2896 |  1.93e-04
   2225 | -1.287547e-03 | 3.874134e-05 | -1.326289e-03 |  0.9641 |     1.2897 |  1.84e-04
   2250 | -1.287551e-03 | 3.874573e-05 | -1.326297e-03 |  0.9641 |     1.2899 |  1.74e-04
   2275 | -1.287553e-03 | 3.875141e-05 | -1.326305e-03 |  0.9641 |     1.2900 |  1.64e-04
   2300 | -1.287557e-03 | 3.875560e-05 | -1.326312e-03 |  0.9641 |     1.2902 |  1.55e-04
   2325 | -1.287559e-03 | 3.876035e-05 | -1.326319e-03 |  0.9641 |     1.2903 |  1.46e-04
   2350 | -1.287561e-03 | 3.876472e-05 | -1.326326e-03 |  0.9641 |     1.2904 |  1.37e-04
   2375 | -1.287563e-03 | 3.876883e-05 | -1.326332e-03 |  0.9641 |     1.2906 |  1.29e-04
   2400 | -1.287566e-03 | 3.877181e-05 | -1.326338e-03 |  0.9641 |     1.2907 |  1.20e-04
   2425 | -1.287568e-03 | 3.877533e-05 | -1.326343e-03 |  0.9641 |     1.2908 |  1.12e-04
   2450 | -1.287571e-03 | 3.877797e-05 | -1.326349e-03 |  0.9641 |     1.2909 |  1.05e-04
   2475 | -1.287572e-03 | 3.878071e-05 | -1.326353e-03 |  0.9641 |     1.2910 |  9.71e-05
   2500 | -1.287574e-03 | 3.878382e-05 | -1.326358e-03 |  0.9641 |     1.2910 |  8.99e-05
   2525 | -1.287575e-03 | 3.878659e-05 | -1.326362e-03 |  0.9641 |     1.2911 |  8.29e-05
   2550 | -1.287577e-03 | 3.878928e-05 | -1.326366e-03 |  0.9641 |     1.2912 |  7.63e-05
   2575 | -1.287577e-03 | 3.879194e-05 | -1.326369e-03 |  0.9641 |     1.2913 |  7.00e-05
   2600 | -1.287579e-03 | 3.879364e-05 | -1.326373e-03 |  0.9641 |     1.2913 |  6.40e-05
   2625 | -1.287580e-03 | 3.879568e-05 | -1.326376e-03 |  0.9641 |     1.2914 |  5.82e-05
   2650 | -1.287581e-03 | 3.879720e-05 | -1.326378e-03 |  0.9641 |     1.2914 |  5.28e-05
   2675 | -1.287582e-03 | 3.879874e-05 | -1.326381e-03 |  0.9641 |     1.2915 |  4.77e-05
   2700 | -1.287583e-03 | 3.880001e-05 | -1.326383e-03 |  0.9641 |     1.2915 |  4.29e-05
   2725 | -1.287584e-03 | 3.880120e-05 | -1.326385e-03 |  0.9641 |     1.2916 |  3.84e-05
   2750 | -1.287585e-03 | 3.880251e-05 | -1.326387e-03 |  0.9641 |     1.2916 |  3.42e-05
   2775 | -1.287585e-03 | 3.880400e-05 | -1.326389e-03 |  0.9641 |     1.2916 |  3.04e-05
   2800 | -1.287587e-03 | 3.880385e-05 | -1.326390e-03 |  0.9641 |     1.2917 |  2.69e-05
   2825 | -1.287587e-03 | 3.880508e-05 | -1.326392e-03 |  0.9641 |     1.2917 |  2.37e-05
   2850 | -1.287587e-03 | 3.880600e-05 | -1.326393e-03 |  0.9641 |     1.2917 |  2.08e-05
   2875 | -1.287587e-03 | 3.880659e-05 | -1.326394e-03 |  0.9641 |     1.2917 |  1.83e-05
   2900 | -1.287588e-03 | 3.880713e-05 | -1.326395e-03 |  0.9641 |     1.2917 |  1.61e-05
   2925 | -1.287588e-03 | 3.880815e-05 | -1.326396e-03 |  0.9641 |     1.2918 |  1.42e-05
   2950 | -1.287588e-03 | 3.880834e-05 | -1.326396e-03 |  0.9641 |     1.2918 |  1.27e-05
   2975 | -1.287589e-03 | 3.880839e-05 | -1.326397e-03 |  0.9641 |     1.2918 |  1.15e-05
   3000 | -1.287589e-03 | 3.880954e-05 | -1.326398e-03 |  0.9641 |     1.2918 |  1.07e-05

  ======================================================================
  ✅ MYOCARDIUM (MGN-baseline) COMPLETE
  Best loss: -1.287589e-03 (epoch 2999)
  Tip: 1.2918 mm (expected: 1.0529 mm)  Err: 22.69%
  Training time: 107.3s (1.8min)
  ======================================================================

