╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: KIDNEY (MGN-baseline) | E=10000 Pa (10.0 kPa) | ν=0.45
  Beam: 3cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cuda | Epochs: 3000
  Expected tip δ: 3.1288 mm | Scale: 3.13e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 238,915  (~2× SolidGNN edge-MLP params)
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1000 | -2.959637e-03 | -1.704124e-03 | -1.255512e-03 |  0.9959 |     0.1595 |  6.18e-04
   1025 | -2.960109e-03 | -1.704543e-03 | -1.255566e-03 |  0.9958 |     0.1594 |  5.72e-04
   1050 | -2.960523e-03 | -1.704927e-03 | -1.255597e-03 |  0.9957 |     0.1593 |  5.25e-04
   1075 | -2.960890e-03 | -1.705263e-03 | -1.255627e-03 |  0.9956 |     0.1592 |  4.78e-04
   1100 | -2.961212e-03 | -1.705558e-03 | -1.255654e-03 |  0.9955 |     0.1591 |  4.32e-04
   1125 | -2.961500e-03 | -1.705821e-03 | -1.255679e-03 |  0.9955 |     0.1590 |  3.87e-04
   1150 | -2.961752e-03 | -1.706052e-03 | -1.255701e-03 |  0.9954 |     0.1590 |  3.43e-04
   1175 | -2.961976e-03 | -1.706256e-03 | -1.255720e-03 |  0.9954 |     0.1589 |  3.01e-04
   1200 | -2.962171e-03 | -1.706434e-03 | -1.255737e-03 |  0.9953 |     0.1589 |  2.61e-04
   1225 | -2.962340e-03 | -1.706589e-03 | -1.255751e-03 |  0.9953 |     0.1588 |  2.24e-04
   1250 | -2.962488e-03 | -1.706725e-03 | -1.255763e-03 |  0.9953 |     0.1588 |  1.89e-04
   1275 | -2.962612e-03 | -1.706839e-03 | -1.255773e-03 |  0.9952 |     0.1587 |  1.58e-04
   1300 | -2.962718e-03 | -1.706937e-03 | -1.255782e-03 |  0.9952 |     0.1587 |  1.30e-04
   1325 | -2.962806e-03 | -1.707017e-03 | -1.255789e-03 |  0.9952 |     0.1587 |  1.06e-04
   1350 | -2.962880e-03 | -1.707086e-03 | -1.255795e-03 |  0.9952 |     0.1586 |  8.62e-05
   1375 | -2.962940e-03 | -1.707141e-03 | -1.255799e-03 |  0.9952 |     0.1586 |  7.05e-05
   1400 | -2.962992e-03 | -1.707188e-03 | -1.255803e-03 |  0.9952 |     0.1586 |  5.91e-05
   1425 | -2.963036e-03 | -1.707229e-03 | -1.255807e-03 |  0.9952 |     0.1586 |  5.23e-05
   1450 | -2.963078e-03 | -1.707268e-03 | -1.255810e-03 |  0.9952 |     0.1585 |  1.00e-03
   1475 | -2.963900e-03 | -1.708033e-03 | -1.255867e-03 |  0.9949 |     0.1582 |  9.99e-04
   1500 | -2.964882e-03 | -1.708966e-03 | -1.255916e-03 |  0.9948 |     0.1576 |  9.98e-04
   1525 | -2.958428e-03 | -1.691569e-03 | -1.266859e-03 |  0.9949 |     0.2423 |  9.95e-04
   1550 | -2.961371e-03 | -1.715510e-03 | -1.245862e-03 |  0.9947 |     0.0737 |  9.91e-04
   1575 | -2.970544e-03 | -1.718003e-03 | -1.252540e-03 |  0.9948 |     0.1274 |  9.86e-04
   1600 | -2.980729e-03 | -1.727011e-03 | -1.253718e-03 |  0.9979 |     0.1342 |  9.80e-04
   1625 | -2.978604e-03 | -1.707263e-03 | -1.271341e-03 |  0.9973 |     0.2886 |  9.72e-04
   1650 | -2.933923e-03 | -1.667403e-03 | -1.266520e-03 |  0.9558 |     0.1007 |  9.64e-04
   1675 | -3.067295e-03 | -1.819128e-03 | -1.248167e-03 |  0.9855 |     0.0815 |  9.54e-04
   1700 | -3.032716e-03 | -1.766539e-03 | -1.266177e-03 |  0.9969 |     0.2606 |  9.44e-04
   1725 | -3.087097e-03 | -1.827694e-03 | -1.259403e-03 |  0.9978 |     0.1822 |  9.32e-04
   1750 | -3.107745e-03 | -1.849533e-03 | -1.258212e-03 |  0.9985 |     0.1830 |  9.20e-04
   1775 | -3.113028e-03 | -1.853152e-03 | -1.259876e-03 |  0.9950 |     0.1801 |  9.07e-04
   1800 | -3.111413e-03 | -1.859381e-03 | -1.252032e-03 |  0.9965 |     0.1281 |  8.92e-04
   1825 | -3.117123e-03 | -1.861440e-03 | -1.255684e-03 |  0.9947 |     0.1741 |  8.77e-04
   1850 | -3.103207e-03 | -1.856292e-03 | -1.246915e-03 |  0.9954 |     0.1640 |  8.61e-04
   1875 | -3.119316e-03 | -1.857445e-03 | -1.261871e-03 |  0.9983 |     0.1953 |  8.44e-04
   1900 | -3.119460e-03 | -1.856418e-03 | -1.263042e-03 |  0.9988 |     0.2026 |  8.26e-04
   1925 | -3.123014e-03 | -1.864468e-03 | -1.258546e-03 |  1.0002 |     0.1922 |  8.08e-04
   1950 | -3.117598e-03 | -1.864243e-03 | -1.253354e-03 |  1.0004 |     0.1914 |  7.89e-04
   1975 | -3.125158e-03 | -1.863586e-03 | -1.261572e-03 |  1.0007 |     0.2072 |  7.69e-04
   2000 | -3.113834e-03 | -1.864057e-03 | -1.249777e-03 |  1.0008 |     0.1807 |  7.49e-04
   2025 | -3.125699e-03 | -1.869311e-03 | -1.256388e-03 |  1.0005 |     0.2006 |  7.28e-04
   2050 | -3.131162e-03 | -1.871691e-03 | -1.259471e-03 |  1.0013 |     0.2022 |  7.07e-04
   2075 | -3.135877e-03 | -1.874886e-03 | -1.260991e-03 |  1.0020 |     0.2024 |  6.85e-04
   2100 | -3.139853e-03 | -1.885350e-03 | -1.254503e-03 |  1.0013 |     0.1906 |  6.63e-04
   2125 | -3.185885e-03 | -1.932317e-03 | -1.253568e-03 |  1.0040 |     0.0767 |  6.40e-04
   2150 | -3.187578e-03 | -1.892963e-03 | -1.294615e-03 |  1.0033 |     0.5451 |  6.18e-04
   2175 | -3.310971e-03 | -2.048069e-03 | -1.262902e-03 |  1.0028 |     0.2941 |  5.95e-04
   2200 | -3.338579e-03 | -2.077146e-03 | -1.261433e-03 |  1.0078 |     0.2396 |  5.72e-04
   2225 | -3.353876e-03 | -2.093603e-03 | -1.260273e-03 |  1.0102 |     0.2378 |  5.48e-04
   2250 | -3.367288e-03 | -2.105437e-03 | -1.261851e-03 |  1.0200 |     0.2318 |  5.25e-04
   2275 | -3.365715e-03 | -2.104604e-03 | -1.261111e-03 |  1.0299 |     0.1423 |  5.02e-04
   2300 | -3.384823e-03 | -2.121627e-03 | -1.263196e-03 |  1.0366 |     0.2640 |  4.78e-04
   2325 | -3.390160e-03 | -2.126753e-03 | -1.263407e-03 |  1.0300 |     0.2665 |  4.55e-04
   2350 | -3.393315e-03 | -2.130352e-03 | -1.262963e-03 |  1.0356 |     0.2686 |  4.32e-04
   2375 | -3.394489e-03 | -2.128697e-03 | -1.265792e-03 |  1.0221 |     0.2574 |  4.10e-04
   2400 | -3.397010e-03 | -2.133710e-03 | -1.263300e-03 |  1.0128 |     0.2337 |  3.87e-04
   2425 | -3.399319e-03 | -2.135084e-03 | -1.264234e-03 |  1.0169 |     0.2612 |  3.65e-04
   2450 | -3.400082e-03 | -2.133924e-03 | -1.266158e-03 |  1.0285 |     0.3068 |  3.43e-04
   2475 | -3.402076e-03 | -2.136267e-03 | -1.265809e-03 |  1.0162 |     0.2831 |  3.22e-04
   2500 | -3.403058e-03 | -2.136858e-03 | -1.266200e-03 |  1.0172 |     0.2889 |  3.01e-04
   2525 | -3.403762e-03 | -2.138111e-03 | -1.265651e-03 |  1.0158 |     0.2712 |  2.81e-04
   2550 | -3.404586e-03 | -2.138234e-03 | -1.266352e-03 |  1.0189 |     0.2853 |  2.61e-04
   2575 | -3.405183e-03 | -2.138493e-03 | -1.266690e-03 |  1.0210 |     0.2906 |  2.42e-04
   2600 | -3.405695e-03 | -2.138826e-03 | -1.266870e-03 |  1.0224 |     0.2924 |  2.24e-04
   2625 | -3.406142e-03 | -2.139098e-03 | -1.267045e-03 |  1.0236 |     0.2943 |  2.06e-04
   2650 | -3.406537e-03 | -2.139334e-03 | -1.267203e-03 |  1.0247 |     0.2961 |  1.89e-04
   2675 | -3.406888e-03 | -2.139541e-03 | -1.267347e-03 |  1.0256 |     0.2978 |  1.73e-04
   2700 | -3.407201e-03 | -2.139723e-03 | -1.267478e-03 |  1.0265 |     0.2993 |  1.58e-04
   2725 | -3.407483e-03 | -2.139887e-03 | -1.267596e-03 |  1.0272 |     0.3007 |  1.43e-04
   2750 | -3.407738e-03 | -2.140034e-03 | -1.267704e-03 |  1.0278 |     0.3019 |  1.30e-04
   2775 | -3.407968e-03 | -2.140166e-03 | -1.267802e-03 |  1.0274 |     0.3031 |  1.18e-04
   2800 | -3.408176e-03 | -2.140286e-03 | -1.267890e-03 |  1.0270 |     0.3041 |  1.06e-04
   2825 | -3.408365e-03 | -2.140395e-03 | -1.267970e-03 |  1.0267 |     0.3051 |  9.56e-05
   2850 | -3.408537e-03 | -2.140495e-03 | -1.268042e-03 |  1.0264 |     0.3060 |  8.62e-05
   2875 | -3.408693e-03 | -2.140585e-03 | -1.268108e-03 |  1.0262 |     0.3067 |  7.78e-05
   2900 | -3.408836e-03 | -2.140669e-03 | -1.268167e-03 |  1.0260 |     0.3075 |  7.05e-05
   2925 | -3.408967e-03 | -2.140745e-03 | -1.268222e-03 |  1.0258 |     0.3081 |  6.42e-05
   2950 | -3.409089e-03 | -2.140817e-03 | -1.268272e-03 |  1.0257 |     0.3087 |  5.91e-05
   2975 | -3.409203e-03 | -2.140884e-03 | -1.268319e-03 |  1.0255 |     0.3093 |  5.51e-05
   3000 | -3.409312e-03 | -2.140948e-03 | -1.268364e-03 |  1.0254 |     0.3098 |  5.23e-05

  ======================================================================
  ✅ KIDNEY (MGN-baseline) COMPLETE
  Best loss: -3.796915e-03 (epoch 253)
  Tip: 7.4305 mm (expected: 3.1288 mm)  Err: 137.49%
  Training time: 106.0s (1.8min)
  ======================================================================

