╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: CARTILAGE (MGN-baseline) | E=500000 Pa (500.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 15x4x4 | Device: cuda | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 400 | Tets: 1200 | Edges: 4910
  Params: 238,915  (~2× SolidGNN edge-MLP params)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    200 | -4.728748e-03 | 2.332219e-04 | -4.961970e-03 |  0.9823 |     3.1977 |  9.94e-04
    225 | -4.662585e-03 | 2.461561e-04 | -4.908741e-03 |  0.9836 |     3.0771 |  9.92e-04
    250 | -4.801092e-03 | 2.998023e-04 | -5.100894e-03 |  0.9811 |     4.0949 |  9.89e-04
    275 | -4.870351e-03 | 4.082592e-04 | -5.278610e-03 |  0.9798 |     5.3003 |  9.86e-04
    300 | -4.708224e-03 | 1.731010e-04 | -4.881325e-03 |  0.9842 |     2.9894 |  9.83e-04
    325 | -4.848624e-03 | 3.652734e-04 | -5.213898e-03 |  0.9809 |     4.7649 |  9.80e-04
    350 | -4.898479e-03 | 4.751653e-04 | -5.373644e-03 |  0.9788 |     5.8624 |  9.76e-04
    375 | -4.914511e-03 | 5.422666e-04 | -5.456777e-03 |  0.9783 |     6.4061 |  9.72e-04
    400 | -4.762123e-03 | 7.315676e-04 | -5.493690e-03 |  0.9774 |     6.5708 |  9.67e-04
    425 | -4.919023e-03 | 5.530065e-04 | -5.472030e-03 |  0.9793 |     6.5206 |  9.62e-04
    450 | -4.924478e-03 | 5.784002e-04 | -5.502878e-03 |  0.9781 |     6.7015 |  9.57e-04
    475 | -4.916900e-03 | 5.540804e-04 | -5.470980e-03 |  0.9783 |     6.4896 |  9.52e-04
    500 | -4.921748e-03 | 5.989804e-04 | -5.520728e-03 |  0.9773 |     6.8110 |  9.46e-04
    525 | -4.927131e-03 | 5.658648e-04 | -5.492996e-03 |  0.9783 |     6.6347 |  9.40e-04
    550 | -4.927559e-03 | 5.999533e-04 | -5.527512e-03 |  0.9777 |     6.8587 |  9.34e-04
    575 | -4.927931e-03 | 6.014691e-04 | -5.529400e-03 |  0.9777 |     6.8716 |  9.27e-04
    600 | -4.925194e-03 | 5.788957e-04 | -5.504089e-03 |  0.9774 |     6.7060 |  9.20e-04
    625 | -4.927285e-03 | 6.070592e-04 | -5.534344e-03 |  0.9771 |     6.8990 |  9.13e-04
    650 | -4.929908e-03 | 6.043316e-04 | -5.534239e-03 |  0.9773 |     6.9008 |  9.05e-04
    675 | -4.897233e-03 | 5.828853e-04 | -5.480119e-03 |  0.9766 |     6.5752 |  8.98e-04
    700 | -4.929704e-03 | 6.011988e-04 | -5.530902e-03 |  0.9772 |     6.8757 |  8.90e-04
    725 | -4.930048e-03 | 6.049279e-04 | -5.534976e-03 |  0.9774 |     6.9080 |  8.81e-04
    750 | -4.930358e-03 | 6.066269e-04 | -5.536985e-03 |  0.9773 |     6.9181 |  8.73e-04
    775 | -4.930497e-03 | 6.069355e-04 | -5.537433e-03 |  0.9773 |     6.9216 |  8.64e-04
    800 | -4.929397e-03 | 6.087991e-04 | -5.538196e-03 |  0.9770 |     6.9253 |  8.55e-04
    825 | -4.920758e-03 | 5.824903e-04 | -5.503249e-03 |  0.9770 |     6.6993 |  8.46e-04
    850 | -4.930006e-03 | 6.077473e-04 | -5.537753e-03 |  0.9773 |     6.9238 |  8.36e-04
    875 | -4.930679e-03 | 6.071745e-04 | -5.537853e-03 |  0.9772 |     6.9237 |  8.26e-04
    900 | -4.930740e-03 | 6.075948e-04 | -5.538335e-03 |  0.9772 |     6.9273 |  8.17e-04
    925 | -4.930820e-03 | 6.079605e-04 | -5.538780e-03 |  0.9772 |     6.9299 |  8.06e-04
    950 | -4.919214e-03 | 6.008981e-04 | -5.520112e-03 |  0.9772 |     6.8214 |  7.96e-04
    975 | -4.930345e-03 | 6.061757e-04 | -5.536521e-03 |  0.9772 |     6.9126 |  7.85e-04
   1000 | -4.915395e-03 | 6.160745e-04 | -5.531469e-03 |  0.9781 |     6.8809 |  7.75e-04
   1025 | -4.930619e-03 | 6.052280e-04 | -5.535847e-03 |  0.9770 |     6.9058 |  7.64e-04
   1050 | -4.930908e-03 | 6.069558e-04 | -5.537864e-03 |  0.9772 |     6.9275 |  7.52e-04
   1075 | -4.929651e-03 | 6.100803e-04 | -5.539731e-03 |  0.9767 |     6.9314 |  7.41e-04
   1100 | -4.928987e-03 | 6.055752e-04 | -5.534562e-03 |  0.9766 |     6.8962 |  7.30e-04
   1125 | -4.929658e-03 | 6.090069e-04 | -5.538665e-03 |  0.9770 |     6.9347 |  7.18e-04
   1150 | -4.931007e-03 | 6.065066e-04 | -5.537514e-03 |  0.9771 |     6.9223 |  7.06e-04
   1175 | -4.927717e-03 | 6.087427e-04 | -5.536459e-03 |  0.9775 |     6.9116 |  6.94e-04
   1200 | -4.930401e-03 | 6.085031e-04 | -5.538904e-03 |  0.9773 |     6.9304 |  6.82e-04
   1225 | -4.930802e-03 | 6.082538e-04 | -5.539056e-03 |  0.9770 |     6.9337 |  6.70e-04
   1250 | -4.927654e-03 | 6.098266e-04 | -5.537481e-03 |  0.9774 |     6.9151 |  6.58e-04
   1275 | -4.930782e-03 | 6.078655e-04 | -5.538647e-03 |  0.9774 |     6.9327 |  6.46e-04
   1300 | -4.931137e-03 | 6.087981e-04 | -5.539936e-03 |  0.9771 |     6.9372 |  6.33e-04
   1325 | -4.931003e-03 | 6.090660e-04 | -5.540069e-03 |  0.9770 |     6.9385 |  6.21e-04
   1350 | -4.928008e-03 | 6.119503e-04 | -5.539958e-03 |  0.9771 |     6.9250 |  6.08e-04
   1375 | -4.930979e-03 | 6.081288e-04 | -5.539108e-03 |  0.9772 |     6.9350 |  5.95e-04
   1400 | -4.931196e-03 | 6.089233e-04 | -5.540119e-03 |  0.9771 |     6.9381 |  5.82e-04
   1425 | -4.931211e-03 | 6.089896e-04 | -5.540201e-03 |  0.9771 |     6.9392 |  5.70e-04
   1450 | -4.931203e-03 | 6.091071e-04 | -5.540310e-03 |  0.9770 |     6.9397 |  5.57e-04
   1475 | -4.931255e-03 | 6.093064e-04 | -5.540561e-03 |  0.9770 |     6.9404 |  5.44e-04
   1500 | -4.928528e-03 | 6.067754e-04 | -5.535304e-03 |  0.9774 |     6.9232 |  5.31e-04
   1525 | -4.931158e-03 | 6.083471e-04 | -5.539506e-03 |  0.9771 |     6.9381 |  5.18e-04
   1550 | -4.931244e-03 | 6.091022e-04 | -5.540346e-03 |  0.9770 |     6.9395 |  5.05e-04
   1575 | -4.931287e-03 | 6.091875e-04 | -5.540474e-03 |  0.9770 |     6.9404 |  4.92e-04
   1600 | -4.931262e-03 | 6.092394e-04 | -5.540502e-03 |  0.9770 |     6.9408 |  4.79e-04
   1625 | -4.931277e-03 | 6.092805e-04 | -5.540557e-03 |  0.9770 |     6.9411 |  4.66e-04
   1650 | -4.931334e-03 | 6.092659e-04 | -5.540600e-03 |  0.9770 |     6.9414 |  4.53e-04
   1675 | -4.931279e-03 | 6.093604e-04 | -5.540639e-03 |  0.9770 |     6.9417 |  4.40e-04
   1700 | -4.931365e-03 | 6.093059e-04 | -5.540671e-03 |  0.9770 |     6.9419 |  4.28e-04
   1725 | -4.931353e-03 | 6.093470e-04 | -5.540700e-03 |  0.9770 |     6.9421 |  4.15e-04
   1750 | -4.931341e-03 | 6.093915e-04 | -5.540733e-03 |  0.9770 |     6.9423 |  4.02e-04
   1775 | -4.931334e-03 | 6.094223e-04 | -5.540757e-03 |  0.9770 |     6.9424 |  3.89e-04
   1800 | -4.931336e-03 | 6.094408e-04 | -5.540777e-03 |  0.9770 |     6.9426 |  3.77e-04
   1825 | -4.931377e-03 | 6.094233e-04 | -5.540800e-03 |  0.9770 |     6.9427 |  3.64e-04
   1850 | -4.931366e-03 | 6.094543e-04 | -5.540820e-03 |  0.9770 |     6.9428 |  3.52e-04
   1875 | -4.931374e-03 | 6.094658e-04 | -5.540839e-03 |  0.9770 |     6.9430 |  3.40e-04
   1900 | -4.931374e-03 | 6.094857e-04 | -5.540859e-03 |  0.9770 |     6.9431 |  3.28e-04
   1925 | -4.931349e-03 | 6.095278e-04 | -5.540877e-03 |  0.9770 |     6.9432 |  3.16e-04
   1950 | -4.931382e-03 | 6.095128e-04 | -5.540895e-03 |  0.9770 |     6.9433 |  3.04e-04
   1975 | -4.931394e-03 | 6.095152e-04 | -5.540909e-03 |  0.9770 |     6.9434 |  2.92e-04
   2000 | -4.931398e-03 | 6.095277e-04 | -5.540926e-03 |  0.9770 |     6.9435 |  2.80e-04
   2025 | -4.931380e-03 | 6.095608e-04 | -5.540940e-03 |  0.9770 |     6.9436 |  2.69e-04
   2050 | -4.931371e-03 | 6.095828e-04 | -5.540954e-03 |  0.9770 |     6.9437 |  2.57e-04
   2075 | -4.931369e-03 | 6.095986e-04 | -5.540968e-03 |  0.9770 |     6.9438 |  2.46e-04
   2100 | -4.931412e-03 | 6.095694e-04 | -5.540981e-03 |  0.9770 |     6.9439 |  2.35e-04
   2125 | -4.931387e-03 | 6.096062e-04 | -5.540993e-03 |  0.9770 |     6.9440 |  2.25e-04
   2150 | -4.931392e-03 | 6.096124e-04 | -5.541004e-03 |  0.9770 |     6.9440 |  2.14e-04
   2175 | -4.931368e-03 | 6.096490e-04 | -5.541017e-03 |  0.9770 |     6.9441 |  2.04e-04
   2200 | -4.931367e-03 | 6.096590e-04 | -5.541026e-03 |  0.9770 |     6.9442 |  1.93e-04
   2225 | -4.931374e-03 | 6.096630e-04 | -5.541037e-03 |  0.9770 |     6.9442 |  1.84e-04
   2250 | -4.931366e-03 | 6.096807e-04 | -5.541046e-03 |  0.9770 |     6.9443 |  1.74e-04
   2275 | -4.931359e-03 | 6.096961e-04 | -5.541055e-03 |  0.9770 |     6.9444 |  1.64e-04
   2300 | -4.931377e-03 | 6.096879e-04 | -5.541065e-03 |  0.9770 |     6.9444 |  1.55e-04
   2325 | -4.931381e-03 | 6.096913e-04 | -5.541072e-03 |  0.9770 |     6.9445 |  1.46e-04
   2350 | -4.931388e-03 | 6.096917e-04 | -5.541080e-03 |  0.9770 |     6.9445 |  1.37e-04
   2375 | -4.931364e-03 | 6.097240e-04 | -5.541088e-03 |  0.9770 |     6.9446 |  1.29e-04
   2400 | -4.931381e-03 | 6.097127e-04 | -5.541094e-03 |  0.9770 |     6.9446 |  1.20e-04
   2425 | -4.931379e-03 | 6.097228e-04 | -5.541102e-03 |  0.9770 |     6.9447 |  1.12e-04
   2450 | -4.931374e-03 | 6.097351e-04 | -5.541109e-03 |  0.9770 |     6.9447 |  1.05e-04
   2475 | -4.931402e-03 | 6.097114e-04 | -5.541114e-03 |  0.9770 |     6.9447 |  9.71e-05
   2500 | -4.931412e-03 | 6.097064e-04 | -5.541119e-03 |  0.9769 |     6.9448 |  8.99e-05
   2525 | -4.931417e-03 | 6.097075e-04 | -5.541124e-03 |  0.9769 |     6.9448 |  8.29e-05
   2550 | -4.931406e-03 | 6.097233e-04 | -5.541129e-03 |  0.9769 |     6.9448 |  7.63e-05
   2575 | -4.931409e-03 | 6.097251e-04 | -5.541135e-03 |  0.9769 |     6.9449 |  7.00e-05
   2600 | -4.931396e-03 | 6.097423e-04 | -5.541138e-03 |  0.9769 |     6.9449 |  6.40e-05
   2625 | -4.931395e-03 | 6.097471e-04 | -5.541142e-03 |  0.9769 |     6.9449 |  5.82e-05
   2650 | -4.931384e-03 | 6.097606e-04 | -5.541145e-03 |  0.9769 |     6.9449 |  5.28e-05
   2675 | -4.931373e-03 | 6.097760e-04 | -5.541149e-03 |  0.9769 |     6.9450 |  4.77e-05
   2700 | -4.931378e-03 | 6.097737e-04 | -5.541151e-03 |  0.9769 |     6.9450 |  4.29e-05
   2725 | -4.931367e-03 | 6.097864e-04 | -5.541153e-03 |  0.9769 |     6.9450 |  3.84e-05
   2750 | -4.931394e-03 | 6.097623e-04 | -5.541156e-03 |  0.9769 |     6.9450 |  3.42e-05
   2775 | -4.931416e-03 | 6.097437e-04 | -5.541160e-03 |  0.9769 |     6.9450 |  3.04e-05
   2800 | -4.931415e-03 | 6.097466e-04 | -5.541162e-03 |  0.9769 |     6.9450 |  2.69e-05
   2825 | -4.931367e-03 | 6.097960e-04 | -5.541163e-03 |  0.9769 |     6.9450 |  2.37e-05
   2850 | -4.931377e-03 | 6.097882e-04 | -5.541165e-03 |  0.9769 |     6.9451 |  2.08e-05
   2875 | -4.931390e-03 | 6.097766e-04 | -5.541166e-03 |  0.9769 |     6.9451 |  1.83e-05
   2900 | -4.931376e-03 | 6.097920e-04 | -5.541168e-03 |  0.9769 |     6.9451 |  1.61e-05
   2925 | -4.931387e-03 | 6.097819e-04 | -5.541169e-03 |  0.9769 |     6.9451 |  1.42e-05
   2950 | -4.931369e-03 | 6.098002e-04 | -5.541169e-03 |  0.9769 |     6.9451 |  1.27e-05
   2975 | -4.931404e-03 | 6.097673e-04 | -5.541171e-03 |  0.9769 |     6.9451 |  1.15e-05
   3000 | -4.931382e-03 | 6.097891e-04 | -5.541171e-03 |  0.9769 |     6.9451 |  1.07e-05

  ======================================================================
  ✅ CARTILAGE (MGN-baseline) COMPLETE
  Best loss: -4.931446e-03 (epoch 2574)
  Tip: 6.9449 mm (expected: 8.0932 mm)  Err: 14.19%
  Training time: 113.4s (1.9min)
  ======================================================================

