╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: BRAIN (MGN-baseline) | E=1000 Pa (1.0 kPa) | ν=0.49
  Beam: 3cm x 2cm x 2cm
  Mesh: 25x8x8 | Device: cuda | Epochs: 3000
  Expected tip δ: 30.9898 mm | Scale: 1.00e-02
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 2106 | Tets: 8000 | Edges: 30738
  Params: 238,915  (~2× SolidGNN edge-MLP params)
  ⚡ F-bar enabled (ν=0.49 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1075 | -1.854858e-03 | 5.639531e-04 | -2.418811e-03 |  0.8958 |    14.4017 |  4.78e-04
   1100 | -1.859797e-03 | 5.636390e-04 | -2.423436e-03 |  0.8939 |    14.4415 |  4.32e-04
   1125 | -1.871793e-03 | 5.615412e-04 | -2.433334e-03 |  0.8896 |    14.5192 |  3.87e-04
   1150 | -1.915903e-03 | 5.459634e-04 | -2.461866e-03 |  0.5608 |    14.7506 |  3.43e-04
   1175 | -2.026301e-03 | 4.951791e-04 | -2.521480e-03 |  0.2914 |    15.6787 |  3.01e-04
   1200 | -8.742942e-04 | 1.154403e-03 | -2.028697e-03 |  0.5806 |    10.0760 |  2.61e-04
   1225 | -1.602879e-03 | 4.066780e-04 | -2.009557e-03 |  0.5599 |     9.7047 |  2.24e-04
   1250 | -1.712480e-03 | 4.100405e-04 | -2.122520e-03 |  0.5292 |    10.6529 |  1.89e-04
   1275 | -1.767309e-03 | 4.234272e-04 | -2.190736e-03 |  0.6222 |    11.5146 |  1.58e-04
   1300 | -1.793399e-03 | 4.570709e-04 | -2.250470e-03 |  0.6564 |    12.2089 |  1.30e-04
   1325 | -1.806515e-03 | 4.796632e-04 | -2.286178e-03 |  0.6784 |    12.6481 |  1.06e-04
   1350 | -1.813519e-03 | 4.934637e-04 | -2.306983e-03 |  0.6922 |    12.9208 |  8.62e-05
   1375 | -1.817586e-03 | 5.030985e-04 | -2.320685e-03 |  0.7000 |    13.1005 |  7.05e-05
   1400 | -1.820169e-03 | 5.095771e-04 | -2.329746e-03 |  0.7062 |    13.2231 |  5.91e-05
   1425 | -1.821972e-03 | 5.143392e-04 | -2.336311e-03 |  0.7113 |    13.3134 |  5.23e-05
   1450 | -1.823366e-03 | 5.181336e-04 | -2.341499e-03 |  0.7157 |    13.3859 |  1.00e-03
   1475 | -1.834193e-03 | 5.512988e-04 | -2.385492e-03 |  0.7765 |    14.0504 |  9.99e-04
   1500 | -1.838646e-03 | 5.487958e-04 | -2.387442e-03 |  0.8026 |    14.0989 |  9.98e-04
   1525 | -1.840809e-03 | 5.547826e-04 | -2.395591e-03 |  0.8220 |    14.2213 |  9.95e-04
   1550 | -1.842070e-03 | 5.563301e-04 | -2.398401e-03 |  0.8402 |    14.2576 |  9.91e-04
   1575 | -1.842932e-03 | 5.582395e-04 | -2.401171e-03 |  0.8542 |    14.2933 |  9.86e-04
   1600 | -1.843581e-03 | 5.595486e-04 | -2.403130e-03 |  0.8660 |    14.3158 |  9.80e-04
   1625 | -1.844097e-03 | 5.604896e-04 | -2.404587e-03 |  0.8761 |    14.3311 |  9.72e-04
   1650 | -1.844529e-03 | 5.612753e-04 | -2.405805e-03 |  0.8846 |    14.3442 |  9.64e-04
   1675 | -1.844908e-03 | 5.619592e-04 | -2.406867e-03 |  0.8920 |    14.3556 |  9.54e-04
   1700 | -1.845250e-03 | 5.625449e-04 | -2.407795e-03 |  0.8984 |    14.3653 |  9.44e-04
   1725 | -1.845569e-03 | 5.630454e-04 | -2.408614e-03 |  0.9041 |    14.3736 |  9.32e-04
   1750 | -1.845873e-03 | 5.634770e-04 | -2.409350e-03 |  0.9093 |    14.3807 |  9.20e-04
   1775 | -1.846171e-03 | 5.638598e-04 | -2.410030e-03 |  0.9141 |    14.3871 |  9.07e-04
   1800 | -1.846468e-03 | 5.642105e-04 | -2.410679e-03 |  0.9185 |    14.3931 |  8.92e-04
   1825 | -1.846772e-03 | 5.645449e-04 | -2.411317e-03 |  0.9226 |    14.3992 |  8.77e-04
   1850 | -1.847088e-03 | 5.648758e-04 | -2.411964e-03 |  0.9228 |    14.4055 |  8.61e-04
   1875 | -1.847424e-03 | 5.652125e-04 | -2.412637e-03 |  0.9211 |    14.4124 |  8.44e-04
   1900 | -1.847787e-03 | 5.655623e-04 | -2.413350e-03 |  0.9190 |    14.4200 |  8.26e-04
   1925 | -1.848188e-03 | 5.659312e-04 | -2.414119e-03 |  0.9168 |    14.4287 |  8.08e-04
   1950 | -1.848637e-03 | 5.663269e-04 | -2.414964e-03 |  0.9143 |    14.4386 |  7.89e-04
   1975 | -1.849149e-03 | 5.667577e-04 | -2.415907e-03 |  0.9116 |    14.4501 |  7.69e-04
   2000 | -1.849745e-03 | 5.672349e-04 | -2.416980e-03 |  0.9087 |    14.4636 |  7.49e-04
   2025 | -1.850450e-03 | 5.677741e-04 | -2.418224e-03 |  0.9055 |    14.4797 |  7.28e-04
   2050 | -1.851303e-03 | 5.683982e-04 | -2.419701e-03 |  0.9020 |    14.4992 |  7.07e-04
   2075 | -1.852361e-03 | 5.691404e-04 | -2.421501e-03 |  0.8981 |    14.5237 |  6.85e-04
   2100 | -1.853714e-03 | 5.700482e-04 | -2.423762e-03 |  0.8940 |    14.5549 |  6.63e-04
   2125 | -1.855511e-03 | 5.711917e-04 | -2.426703e-03 |  0.8893 |    14.5962 |  6.40e-04
   2150 | -1.858016e-03 | 5.726766e-04 | -2.430693e-03 |  0.8818 |    14.6529 |  6.18e-04
   2175 | -1.861747e-03 | 5.746734e-04 | -2.436421e-03 |  0.8728 |    14.7348 |  5.95e-04
   2200 | -1.867870e-03 | 5.774490e-04 | -2.445319e-03 |  0.8620 |    14.8622 |  5.72e-04
   2225 | -1.879610e-03 | 5.812146e-04 | -2.460824e-03 |  0.8485 |    15.0826 |  5.48e-04
   2250 | -1.909258e-03 | 5.833748e-04 | -2.492633e-03 |  0.8302 |    15.5300 |  5.25e-04
   2275 | -1.770067e-03 | 8.427161e-04 | -2.612783e-03 |  0.6033 |    16.2062 |  5.02e-04
   2300 | -1.896942e-03 | 4.843547e-04 | -2.381297e-03 |  0.8653 |    14.0253 |  4.78e-04
   2325 | -2.006200e-03 | 5.112990e-04 | -2.517499e-03 |  0.6687 |    15.6514 |  4.55e-04
   2350 | -2.181193e-03 | 5.222728e-04 | -2.703466e-03 |  0.0953 |    18.6241 |  4.32e-04
   2375 | -2.236559e-03 | 5.669983e-04 | -2.803557e-03 |  0.2336 |    20.3371 |  4.10e-04
   2400 | -2.360297e-03 | 6.234670e-04 | -2.983764e-03 |  0.0977 |    22.5967 |  3.87e-04
   2425 | -2.448410e-03 | 6.846514e-04 | -3.133061e-03 |  0.0956 |    25.3221 |  3.65e-04
   2450 | -2.510979e-03 | 7.146944e-04 | -3.225673e-03 |  0.1040 |    27.0548 |  3.43e-04
   2475 | -2.572133e-03 | 7.335658e-04 | -3.305699e-03 |  0.0862 |    28.4681 |  3.22e-04
   2500 | -2.582942e-03 | 7.761871e-04 | -3.359129e-03 |  0.0986 |    29.4941 |  3.01e-04
   2525 | -2.645253e-03 | 7.922761e-04 | -3.437529e-03 |  0.0818 |    30.7898 |  2.81e-04
   2550 | -2.676512e-03 | 8.011781e-04 | -3.477690e-03 |  0.0883 |    31.5838 |  2.61e-04
   2575 | -2.702953e-03 | 7.929283e-04 | -3.495881e-03 |  0.0783 |    32.0112 |  2.42e-04
   2600 | -2.720808e-03 | 8.203679e-04 | -3.541176e-03 |  0.0849 |    32.7167 |  2.24e-04
   2625 | -2.739871e-03 | 8.095309e-04 | -3.549402e-03 |  0.0798 |    32.9544 |  2.06e-04
   2650 | -2.756323e-03 | 8.196859e-04 | -3.576009e-03 |  0.0830 |    33.3800 |  1.89e-04
   2675 | -2.769520e-03 | 8.272935e-04 | -3.596813e-03 |  0.0859 |    33.7045 |  1.73e-04
   2700 | -2.781372e-03 | 8.326190e-04 | -3.613991e-03 |  0.0875 |    33.9618 |  1.58e-04
   2725 | -2.792054e-03 | 8.392087e-04 | -3.631263e-03 |  0.0900 |    34.2014 |  1.43e-04
   2750 | -2.801772e-03 | 8.455639e-04 | -3.647336e-03 |  0.0924 |    34.4119 |  1.30e-04
   2775 | -2.810629e-03 | 8.520425e-04 | -3.662671e-03 |  0.0949 |    34.6008 |  1.18e-04
   2800 | -2.818658e-03 | 8.585323e-04 | -3.677190e-03 |  0.0975 |    34.7696 |  1.06e-04
   2825 | -2.825850e-03 | 8.648821e-04 | -3.690732e-03 |  0.1001 |    34.9185 |  9.56e-05
   2850 | -2.832199e-03 | 8.709027e-04 | -3.703102e-03 |  0.1028 |    35.0479 |  8.62e-05
   2875 | -2.837732e-03 | 8.764111e-04 | -3.714143e-03 |  0.1054 |    35.1583 |  7.78e-05
   2900 | -2.842522e-03 | 8.812993e-04 | -3.723821e-03 |  0.1081 |    35.2513 |  7.05e-05
   2925 | -2.846673e-03 | 8.855328e-04 | -3.732205e-03 |  0.1107 |    35.3293 |  6.42e-05
   2950 | -2.850298e-03 | 8.891572e-04 | -3.739455e-03 |  0.1133 |    35.3947 |  5.91e-05
   2975 | -2.853509e-03 | 8.922564e-04 | -3.745765e-03 |  0.1157 |    35.4502 |  5.51e-05
   3000 | -2.856406e-03 | 8.949328e-04 | -3.751339e-03 |  0.1181 |    35.4980 |  5.23e-05

  ======================================================================
  ✅ BRAIN (MGN-baseline) COMPLETE
  Best loss: -2.856406e-03 (epoch 3000)
  Tip: 35.4998 mm (expected: 30.9898 mm)  Err: 14.55%
  Training time: 109.6s (1.8min)
  ======================================================================

