╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: BRAIN (MGN-baseline) | E=1000 Pa (1.0 kPa) | ν=0.49
  Beam: 3cm x 2cm x 2cm
  Mesh: 25x8x8 | Device: cuda | Epochs: 3000
  Expected tip δ: 30.9898 mm | Scale: 1.00e-02
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 2106 | Tets: 8000 | Edges: 30738
  Params: 238,915  (~2× SolidGNN edge-MLP params)
  ⚡ F-bar enabled (ν=0.49 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    500 | -1.332951e-03 | 5.743355e-05 | -1.390385e-03 |  0.7849 |     1.3848 |  3.43e-04
    525 | -1.333159e-03 | 5.752512e-05 | -1.390684e-03 |  0.7860 |     1.3888 |  2.61e-04
    550 | -1.333336e-03 | 5.760466e-05 | -1.390940e-03 |  0.7867 |     1.3920 |  1.89e-04
    575 | -1.333475e-03 | 5.766776e-05 | -1.391143e-03 |  0.7871 |     1.3945 |  1.30e-04
    600 | -1.333578e-03 | 5.771441e-05 | -1.391292e-03 |  0.7874 |     1.3964 |  8.62e-05
    625 | -1.333652e-03 | 5.774785e-05 | -1.391399e-03 |  0.7875 |     1.3977 |  5.91e-05
    650 | -1.333709e-03 | 5.777362e-05 | -1.391483e-03 |  0.7876 |     1.3987 |  1.00e-03
    675 | -1.335026e-03 | 5.833430e-05 | -1.393361e-03 |  0.7882 |     1.4211 |  9.98e-04
    700 | -1.337601e-03 | 5.926059e-05 | -1.396862e-03 |  0.7837 |     1.4618 |  9.91e-04
    725 | -1.345454e-03 | 6.045031e-05 | -1.405904e-03 |  0.7622 |     1.5698 |  9.80e-04
    750 | -1.401779e-03 | 9.824648e-05 | -1.500025e-03 |  0.5294 |     2.5409 |  9.64e-04
    775 | -1.527712e-03 | 1.566061e-04 | -1.684318e-03 |  0.1281 |     4.8496 |  9.44e-04
    800 | -1.633904e-03 | 2.830145e-04 | -1.916919e-03 |  0.1015 |     7.7650 |  9.20e-04
    825 | -1.708247e-03 | 3.654714e-04 | -2.073719e-03 |  0.2925 |     9.9645 |  8.92e-04
    850 | -1.757524e-03 | 4.149979e-04 | -2.172522e-03 |  0.3672 |    11.2837 |  8.61e-04
    875 | -1.786892e-03 | 4.509063e-04 | -2.237799e-03 |  0.4603 |    12.0720 |  8.26e-04
    900 | -1.802901e-03 | 4.766666e-04 | -2.279568e-03 |  0.5292 |    12.6026 |  7.89e-04
    925 | -1.812343e-03 | 4.940940e-04 | -2.306437e-03 |  0.5833 |    12.9567 |  7.49e-04
    950 | -1.819061e-03 | 5.046947e-04 | -2.323756e-03 |  0.6286 |    13.1835 |  7.07e-04
    975 | -1.824446e-03 | 5.125337e-04 | -2.336979e-03 |  0.6633 |    13.3587 |  6.63e-04
   1000 | -1.829256e-03 | 5.190767e-04 | -2.348332e-03 |  0.6875 |    13.5078 |  6.18e-04
   1025 | -1.833989e-03 | 5.246553e-04 | -2.358644e-03 |  0.7034 |    13.6392 |  5.72e-04
   1050 | -1.838942e-03 | 5.295489e-04 | -2.368491e-03 |  0.7136 |    13.7619 |  5.25e-04
   1075 | -1.844441e-03 | 5.346026e-04 | -2.379044e-03 |  0.7198 |    13.8900 |  4.78e-04
   1100 | -1.851126e-03 | 5.407414e-04 | -2.391867e-03 |  0.7220 |    14.0387 |  4.32e-04
   1125 | -1.860408e-03 | 5.485619e-04 | -2.408970e-03 |  0.7189 |    14.2324 |  3.87e-04
   1150 | -1.875367e-03 | 5.579747e-04 | -2.433342e-03 |  0.7108 |    14.5103 |  3.43e-04
   1175 | -1.901628e-03 | 5.683002e-04 | -2.469928e-03 |  0.7038 |    14.9425 |  3.01e-04
   1200 | -1.939690e-03 | 5.762093e-04 | -2.515899e-03 |  0.7176 |    15.5373 |  2.61e-04
   1225 | -1.981393e-03 | 5.834564e-04 | -2.564849e-03 |  0.6083 |    16.2313 |  2.24e-04
   1250 | -2.022383e-03 | 5.910214e-04 | -2.613404e-03 |  0.4828 |    16.9159 |  1.89e-04
   1275 | -2.056705e-03 | 5.960680e-04 | -2.652773e-03 |  0.4052 |    17.4593 |  1.58e-04
   1300 | -2.084197e-03 | 6.016343e-04 | -2.685831e-03 |  0.3694 |    17.9181 |  1.30e-04
   1325 | -2.106536e-03 | 6.082832e-04 | -2.714820e-03 |  0.3491 |    18.3344 |  1.06e-04
   1350 | -2.124770e-03 | 6.148930e-04 | -2.739663e-03 |  0.3365 |    18.7000 |  8.62e-05
   1375 | -2.139685e-03 | 6.209253e-04 | -2.760610e-03 |  0.3190 |    19.0123 |  7.05e-05
   1400 | -2.152072e-03 | 6.262481e-04 | -2.778321e-03 |  0.2970 |    19.2781 |  5.91e-05
   1425 | -2.162759e-03 | 6.310177e-04 | -2.793777e-03 |  0.2783 |    19.5112 |  5.23e-05
   1450 | -2.172600e-03 | 6.355178e-04 | -2.808118e-03 |  0.2614 |    19.7282 |  1.00e-03
   1475 | -1.305736e-03 | 1.247293e-04 | -1.430465e-03 |  0.9475 |     1.8018 |  9.99e-04
   1500 | -1.326502e-03 | 6.784855e-05 | -1.394350e-03 |  0.9563 |     1.4936 |  9.98e-04
   1525 | -1.330047e-03 | 5.179745e-05 | -1.381845e-03 |  0.9577 |     1.3865 |  9.95e-04
   1550 | -1.330583e-03 | 5.593831e-05 | -1.386521e-03 |  0.9594 |     1.4230 |  9.91e-04
   1575 | -1.330645e-03 | 5.594440e-05 | -1.386590e-03 |  0.9606 |     1.4215 |  9.86e-04
   1600 | -1.330689e-03 | 5.533026e-05 | -1.386019e-03 |  0.9617 |     1.4149 |  9.80e-04
   1625 | -1.330728e-03 | 5.548651e-05 | -1.386215e-03 |  0.9628 |     1.4147 |  9.72e-04
   1650 | -1.330764e-03 | 5.539776e-05 | -1.386162e-03 |  0.9639 |     1.4126 |  9.64e-04
   1675 | -1.330797e-03 | 5.535070e-05 | -1.386148e-03 |  0.9649 |     1.4109 |  9.54e-04
   1700 | -1.330828e-03 | 5.531177e-05 | -1.386139e-03 |  0.9658 |     1.4093 |  9.44e-04
   1725 | -1.330854e-03 | 5.527342e-05 | -1.386128e-03 |  0.9667 |     1.4078 |  9.32e-04
   1750 | -1.330879e-03 | 5.523943e-05 | -1.386119e-03 |  0.9675 |     1.4064 |  9.20e-04
   1775 | -1.330901e-03 | 5.520878e-05 | -1.386110e-03 |  0.9682 |     1.4050 |  9.07e-04
   1800 | -1.330922e-03 | 5.518075e-05 | -1.386103e-03 |  0.9689 |     1.4038 |  8.92e-04
   1825 | -1.330941e-03 | 5.515515e-05 | -1.386096e-03 |  0.9696 |     1.4026 |  8.77e-04
   1850 | -1.330958e-03 | 5.513151e-05 | -1.386089e-03 |  0.9702 |     1.4015 |  8.61e-04
   1875 | -1.330974e-03 | 5.510975e-05 | -1.386084e-03 |  0.9708 |     1.4004 |  8.44e-04
   1900 | -1.330989e-03 | 5.508971e-05 | -1.386078e-03 |  0.9714 |     1.3994 |  8.26e-04
   1925 | -1.331002e-03 | 5.507102e-05 | -1.386073e-03 |  0.9719 |     1.3984 |  8.08e-04
   1950 | -1.331015e-03 | 5.505387e-05 | -1.386069e-03 |  0.9724 |     1.3975 |  7.89e-04
   1975 | -1.331027e-03 | 5.503787e-05 | -1.386065e-03 |  0.9729 |     1.3967 |  7.69e-04
   2000 | -1.331038e-03 | 5.502297e-05 | -1.386061e-03 |  0.9733 |     1.3959 |  7.49e-04
   2025 | -1.331048e-03 | 5.500923e-05 | -1.386057e-03 |  0.9737 |     1.3951 |  7.28e-04
   2050 | -1.331057e-03 | 5.499644e-05 | -1.386054e-03 |  0.9741 |     1.3943 |  7.07e-04
   2075 | -1.331066e-03 | 5.498453e-05 | -1.386051e-03 |  0.9745 |     1.3936 |  6.85e-04
   2100 | -1.331075e-03 | 5.497346e-05 | -1.386048e-03 |  0.9749 |     1.3930 |  6.63e-04
   2125 | -1.331082e-03 | 5.496322e-05 | -1.386045e-03 |  0.9752 |     1.3923 |  6.40e-04
   2150 | -1.331089e-03 | 5.495377e-05 | -1.386043e-03 |  0.9755 |     1.3918 |  6.18e-04
   2175 | -1.331096e-03 | 5.494486e-05 | -1.386041e-03 |  0.9758 |     1.3912 |  5.95e-04
   2200 | -1.331102e-03 | 5.493652e-05 | -1.386039e-03 |  0.9761 |     1.3906 |  5.72e-04
   2225 | -1.331108e-03 | 5.492891e-05 | -1.386037e-03 |  0.9764 |     1.3901 |  5.48e-04
   2250 | -1.331114e-03 | 5.492175e-05 | -1.386035e-03 |  0.9766 |     1.3897 |  5.25e-04
   2275 | -1.331119e-03 | 5.491510e-05 | -1.386034e-03 |  0.9769 |     1.3892 |  5.02e-04
   2300 | -1.331123e-03 | 5.490895e-05 | -1.386032e-03 |  0.9771 |     1.3888 |  4.78e-04
   2325 | -1.331127e-03 | 5.490330e-05 | -1.386031e-03 |  0.9773 |     1.3884 |  4.55e-04
   2350 | -1.331132e-03 | 5.489790e-05 | -1.386030e-03 |  0.9775 |     1.3880 |  4.32e-04
   2375 | -1.331136e-03 | 5.489299e-05 | -1.386028e-03 |  0.9777 |     1.3876 |  4.10e-04
   2400 | -1.331139e-03 | 5.488841e-05 | -1.386027e-03 |  0.9779 |     1.3873 |  3.87e-04
   2425 | -1.331142e-03 | 5.488414e-05 | -1.386027e-03 |  0.9780 |     1.3870 |  3.65e-04
   2450 | -1.331145e-03 | 5.488022e-05 | -1.386026e-03 |  0.9782 |     1.3867 |  3.43e-04
   2475 | -1.331148e-03 | 5.487662e-05 | -1.386025e-03 |  0.9783 |     1.3864 |  3.22e-04
   2500 | -1.331151e-03 | 5.487327e-05 | -1.386024e-03 |  0.9785 |     1.3862 |  3.01e-04
   2525 | -1.331153e-03 | 5.487009e-05 | -1.386023e-03 |  0.9786 |     1.3859 |  2.81e-04
   2550 | -1.331155e-03 | 5.486726e-05 | -1.386023e-03 |  0.9787 |     1.3857 |  2.61e-04
   2575 | -1.331158e-03 | 5.486463e-05 | -1.386022e-03 |  0.9788 |     1.3855 |  2.42e-04
   2600 | -1.331159e-03 | 5.486223e-05 | -1.386022e-03 |  0.9789 |     1.3853 |  2.24e-04
   2625 | -1.331161e-03 | 5.486001e-05 | -1.386021e-03 |  0.9790 |     1.3851 |  2.06e-04
   2650 | -1.331163e-03 | 5.485793e-05 | -1.386021e-03 |  0.9791 |     1.3849 |  1.89e-04
   2675 | -1.331164e-03 | 5.485610e-05 | -1.386020e-03 |  0.9792 |     1.3848 |  1.73e-04
   2700 | -1.331166e-03 | 5.485443e-05 | -1.386020e-03 |  0.9793 |     1.3846 |  1.58e-04
   2725 | -1.331167e-03 | 5.485293e-05 | -1.386020e-03 |  0.9793 |     1.3845 |  1.43e-04
   2750 | -1.331168e-03 | 5.485143e-05 | -1.386019e-03 |  0.9794 |     1.3844 |  1.30e-04
   2775 | -1.331169e-03 | 5.485021e-05 | -1.386019e-03 |  0.9794 |     1.3843 |  1.18e-04
   2800 | -1.331170e-03 | 5.484904e-05 | -1.386019e-03 |  0.9795 |     1.3842 |  1.06e-04
   2825 | -1.331171e-03 | 5.484798e-05 | -1.386019e-03 |  0.9795 |     1.3841 |  9.56e-05
   2850 | -1.331171e-03 | 5.484719e-05 | -1.386019e-03 |  0.9796 |     1.3840 |  8.62e-05
   2875 | -1.331172e-03 | 5.484634e-05 | -1.386018e-03 |  0.9796 |     1.3840 |  7.78e-05
   2900 | -1.331173e-03 | 5.484546e-05 | -1.386018e-03 |  0.9797 |     1.3839 |  7.05e-05
   2925 | -1.331173e-03 | 5.484474e-05 | -1.386018e-03 |  0.9797 |     1.3838 |  6.42e-05
   2950 | -1.331174e-03 | 5.484424e-05 | -1.386018e-03 |  0.9797 |     1.3838 |  5.91e-05
   2975 | -1.331174e-03 | 5.484360e-05 | -1.386018e-03 |  0.9797 |     1.3837 |  5.51e-05
   3000 | -1.331175e-03 | 5.484289e-05 | -1.386018e-03 |  0.9798 |     1.3837 |  5.23e-05

  ======================================================================
  ✅ BRAIN (MGN-baseline) COMPLETE
  Best loss: -2.838853e-03 (epoch 252)
  Tip: 33.7767 mm (expected: 30.9898 mm)  Err: 8.99%
  Training time: 122.1s (2.0min)
  ======================================================================

