╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: MYOCARDIUM (MGN-baseline) | E=30000 Pa (30.0 kPa) | ν=0.4
  Beam: 3cm x 2cm x 2cm
  Mesh: 15x4x4 | Device: cuda | Epochs: 3000
  Expected tip δ: 1.0529 mm | Scale: 1.05e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 400 | Tets: 1200 | Edges: 4910
  Params: 238,915  (~2× SolidGNN edge-MLP params)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1175 | -1.287019e-03 | 3.742890e-05 | -1.324448e-03 |  0.9648 |     1.2508 |  6.94e-04
   1200 | -1.286526e-03 | 3.691216e-05 | -1.323438e-03 |  0.9612 |     1.2240 |  6.82e-04
   1225 | -1.286911e-03 | 3.783768e-05 | -1.324749e-03 |  0.9624 |     1.2440 |  6.70e-04
   1250 | -1.287022e-03 | 3.777315e-05 | -1.324795e-03 |  0.9634 |     1.2528 |  6.58e-04
   1275 | -1.287056e-03 | 3.772328e-05 | -1.324779e-03 |  0.9643 |     1.2559 |  6.46e-04
   1300 | -1.287051e-03 | 3.784678e-05 | -1.324897e-03 |  0.9634 |     1.2551 |  6.33e-04
   1325 | -1.286718e-03 | 3.888057e-05 | -1.325599e-03 |  0.9597 |     1.2521 |  6.21e-04
   1350 | -1.287052e-03 | 3.772227e-05 | -1.324775e-03 |  0.9636 |     1.2529 |  6.08e-04
   1375 | -1.287089e-03 | 3.780812e-05 | -1.324897e-03 |  0.9640 |     1.2586 |  5.95e-04
   1400 | -1.286909e-03 | 3.757039e-05 | -1.324480e-03 |  0.9618 |     1.2448 |  5.82e-04
   1425 | -1.286971e-03 | 3.796417e-05 | -1.324935e-03 |  0.9621 |     1.2505 |  5.70e-04
   1450 | -1.287098e-03 | 3.820278e-05 | -1.325301e-03 |  0.9631 |     1.2625 |  5.57e-04
   1475 | -1.287123e-03 | 3.789536e-05 | -1.325018e-03 |  0.9644 |     1.2629 |  5.44e-04
   1500 | -1.286364e-03 | 3.895205e-05 | -1.325316e-03 |  0.9587 |     1.2487 |  5.31e-04
   1525 | -1.286938e-03 | 3.776218e-05 | -1.324701e-03 |  0.9625 |     1.2470 |  5.18e-04
   1550 | -1.287128e-03 | 3.790275e-05 | -1.325031e-03 |  0.9649 |     1.2650 |  5.05e-04
   1575 | -1.287154e-03 | 3.802779e-05 | -1.325182e-03 |  0.9641 |     1.2658 |  4.92e-04
   1600 | -1.287163e-03 | 3.800710e-05 | -1.325170e-03 |  0.9641 |     1.2656 |  4.79e-04
   1625 | -1.287170e-03 | 3.802821e-05 | -1.325198e-03 |  0.9641 |     1.2665 |  4.66e-04
   1650 | -1.287155e-03 | 3.789981e-05 | -1.325055e-03 |  0.9633 |     1.2609 |  4.53e-04
   1675 | -1.287099e-03 | 3.808606e-05 | -1.325185e-03 |  0.9625 |     1.2593 |  4.40e-04
   1700 | -1.287188e-03 | 3.823855e-05 | -1.325427e-03 |  0.9639 |     1.2703 |  4.28e-04
   1725 | -1.287199e-03 | 3.812292e-05 | -1.325321e-03 |  0.9639 |     1.2687 |  4.15e-04
   1750 | -1.287205e-03 | 3.811425e-05 | -1.325320e-03 |  0.9640 |     1.2693 |  4.02e-04
   1775 | -1.287209e-03 | 3.818096e-05 | -1.325390e-03 |  0.9636 |     1.2692 |  3.89e-04
   1800 | -1.287144e-03 | 3.833141e-05 | -1.325475e-03 |  0.9623 |     1.2655 |  3.77e-04
   1825 | -1.287219e-03 | 3.819375e-05 | -1.325412e-03 |  0.9635 |     1.2692 |  3.64e-04
   1850 | -1.287233e-03 | 3.817754e-05 | -1.325410e-03 |  0.9641 |     1.2720 |  3.52e-04
   1875 | -1.287240e-03 | 3.820179e-05 | -1.325442e-03 |  0.9640 |     1.2723 |  3.40e-04
   1900 | -1.287237e-03 | 3.827198e-05 | -1.325509e-03 |  0.9633 |     1.2711 |  3.28e-04
   1925 | -1.287237e-03 | 3.828634e-05 | -1.325523e-03 |  0.9632 |     1.2707 |  3.16e-04
   1950 | -1.287257e-03 | 3.822907e-05 | -1.325486e-03 |  0.9642 |     1.2739 |  3.04e-04
   1975 | -1.287265e-03 | 3.826608e-05 | -1.325531e-03 |  0.9639 |     1.2739 |  2.92e-04
   2000 | -1.287271e-03 | 3.827704e-05 | -1.325548e-03 |  0.9639 |     1.2744 |  2.80e-04
   2025 | -1.287276e-03 | 3.828873e-05 | -1.325565e-03 |  0.9639 |     1.2749 |  2.69e-04
   2050 | -1.287282e-03 | 3.830123e-05 | -1.325583e-03 |  0.9639 |     1.2753 |  2.57e-04
   2075 | -1.287288e-03 | 3.831259e-05 | -1.325601e-03 |  0.9639 |     1.2757 |  2.46e-04
   2100 | -1.287294e-03 | 3.832361e-05 | -1.325618e-03 |  0.9639 |     1.2761 |  2.35e-04
   2125 | -1.287299e-03 | 3.833466e-05 | -1.325634e-03 |  0.9639 |     1.2764 |  2.25e-04
   2150 | -1.287305e-03 | 3.834540e-05 | -1.325650e-03 |  0.9639 |     1.2768 |  2.14e-04
   2175 | -1.287309e-03 | 3.835621e-05 | -1.325666e-03 |  0.9638 |     1.2772 |  2.04e-04
   2200 | -1.287315e-03 | 3.836567e-05 | -1.325681e-03 |  0.9638 |     1.2775 |  1.93e-04
   2225 | -1.287320e-03 | 3.837550e-05 | -1.325695e-03 |  0.9638 |     1.2779 |  1.84e-04
   2250 | -1.287325e-03 | 3.838426e-05 | -1.325709e-03 |  0.9638 |     1.2782 |  1.74e-04
   2275 | -1.287329e-03 | 3.839334e-05 | -1.325723e-03 |  0.9638 |     1.2785 |  1.64e-04
   2300 | -1.287334e-03 | 3.840176e-05 | -1.325736e-03 |  0.9638 |     1.2788 |  1.55e-04
   2325 | -1.287339e-03 | 3.840920e-05 | -1.325748e-03 |  0.9638 |     1.2791 |  1.46e-04
   2350 | -1.287343e-03 | 3.841675e-05 | -1.325760e-03 |  0.9638 |     1.2793 |  1.37e-04
   2375 | -1.287347e-03 | 3.842429e-05 | -1.325771e-03 |  0.9638 |     1.2796 |  1.29e-04
   2400 | -1.287352e-03 | 3.843037e-05 | -1.325782e-03 |  0.9638 |     1.2799 |  1.20e-04
   2425 | -1.287355e-03 | 3.843777e-05 | -1.325793e-03 |  0.9638 |     1.2801 |  1.12e-04
   2450 | -1.287360e-03 | 3.844287e-05 | -1.325803e-03 |  0.9638 |     1.2803 |  1.05e-04
   2475 | -1.287362e-03 | 3.844973e-05 | -1.325812e-03 |  0.9638 |     1.2805 |  9.71e-05
   2500 | -1.287366e-03 | 3.845522e-05 | -1.325821e-03 |  0.9638 |     1.2807 |  8.99e-05
   2525 | -1.287369e-03 | 3.846057e-05 | -1.325829e-03 |  0.9638 |     1.2809 |  8.29e-05
   2550 | -1.287372e-03 | 3.846464e-05 | -1.325837e-03 |  0.9638 |     1.2811 |  7.63e-05
   2575 | -1.287374e-03 | 3.846987e-05 | -1.325844e-03 |  0.9638 |     1.2813 |  7.00e-05
   2600 | -1.287377e-03 | 3.847435e-05 | -1.325851e-03 |  0.9638 |     1.2814 |  6.40e-05
   2625 | -1.287379e-03 | 3.847829e-05 | -1.325858e-03 |  0.9638 |     1.2816 |  5.82e-05
   2650 | -1.287382e-03 | 3.848194e-05 | -1.325863e-03 |  0.9638 |     1.2817 |  5.28e-05
   2675 | -1.287384e-03 | 3.848468e-05 | -1.325869e-03 |  0.9638 |     1.2818 |  4.77e-05
   2700 | -1.287386e-03 | 3.848793e-05 | -1.325874e-03 |  0.9638 |     1.2819 |  4.29e-05
   2725 | -1.287387e-03 | 3.849147e-05 | -1.325878e-03 |  0.9638 |     1.2820 |  3.84e-05
   2750 | -1.287389e-03 | 3.849335e-05 | -1.325883e-03 |  0.9638 |     1.2821 |  3.42e-05
   2775 | -1.287390e-03 | 3.849624e-05 | -1.325886e-03 |  0.9638 |     1.2822 |  3.04e-05
   2800 | -1.287392e-03 | 3.849766e-05 | -1.325889e-03 |  0.9638 |     1.2823 |  2.69e-05
   2825 | -1.287394e-03 | 3.849895e-05 | -1.325892e-03 |  0.9638 |     1.2823 |  2.37e-05
   2850 | -1.287394e-03 | 3.850102e-05 | -1.325895e-03 |  0.9638 |     1.2824 |  2.08e-05
   2875 | -1.287395e-03 | 3.850280e-05 | -1.325898e-03 |  0.9638 |     1.2825 |  1.83e-05
   2900 | -1.287396e-03 | 3.850397e-05 | -1.325900e-03 |  0.9638 |     1.2825 |  1.61e-05
   2925 | -1.287396e-03 | 3.850573e-05 | -1.325901e-03 |  0.9638 |     1.2825 |  1.42e-05
   2950 | -1.287397e-03 | 3.850618e-05 | -1.325903e-03 |  0.9638 |     1.2826 |  1.27e-05
   2975 | -1.287398e-03 | 3.850707e-05 | -1.325905e-03 |  0.9638 |     1.2826 |  1.15e-05
   3000 | -1.287398e-03 | 3.850818e-05 | -1.325906e-03 |  0.9638 |     1.2827 |  1.07e-05

  ======================================================================
  ✅ MYOCARDIUM (MGN-baseline) COMPLETE
  Best loss: -1.287398e-03 (epoch 2979)
  Tip: 1.2826 mm (expected: 1.0529 mm)  Err: 21.82%
  Training time: 100.1s (1.7min)
  ======================================================================

