╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: KIDNEY (MGN-baseline) | E=10000 Pa (10.0 kPa) | ν=0.45
  Beam: 3cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cuda | Epochs: 3000
  Expected tip δ: 3.1288 mm | Scale: 3.13e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 238,915  (~2× SolidGNN edge-MLP params)
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   2475 | -3.316246e-03 | -2.060054e-03 | -1.256192e-03 |  0.9969 |     0.1454 |  3.22e-04
   2500 | -3.318347e-03 | -2.062041e-03 | -1.256305e-03 |  0.9967 |     0.1456 |  3.01e-04
   2525 | -3.320439e-03 | -2.064016e-03 | -1.256423e-03 |  0.9966 |     0.1460 |  2.81e-04
   2550 | -3.322516e-03 | -2.065974e-03 | -1.256541e-03 |  0.9964 |     0.1465 |  2.61e-04
   2575 | -3.324567e-03 | -2.067908e-03 | -1.256659e-03 |  0.9963 |     0.1472 |  2.42e-04
   2600 | -3.326585e-03 | -2.069806e-03 | -1.256779e-03 |  0.9962 |     0.1480 |  2.24e-04
   2625 | -3.328559e-03 | -2.071658e-03 | -1.256902e-03 |  0.9961 |     0.1490 |  2.06e-04
   2650 | -3.330476e-03 | -2.073447e-03 | -1.257029e-03 |  0.9961 |     0.1501 |  1.89e-04
   2675 | -3.332320e-03 | -2.075160e-03 | -1.257159e-03 |  0.9960 |     0.1513 |  1.73e-04
   2700 | -3.334077e-03 | -2.076784e-03 | -1.257293e-03 |  0.9959 |     0.1526 |  1.58e-04
   2725 | -3.335735e-03 | -2.078308e-03 | -1.257427e-03 |  0.9959 |     0.1539 |  1.43e-04
   2750 | -3.337283e-03 | -2.079724e-03 | -1.257559e-03 |  0.9960 |     0.1553 |  1.30e-04
   2775 | -3.338715e-03 | -2.081028e-03 | -1.257687e-03 |  0.9960 |     0.1566 |  1.18e-04
   2800 | -3.340030e-03 | -2.082221e-03 | -1.257809e-03 |  0.9961 |     0.1579 |  1.06e-04
   2825 | -3.341233e-03 | -2.083310e-03 | -1.257923e-03 |  0.9963 |     0.1592 |  9.56e-05
   2850 | -3.342329e-03 | -2.084301e-03 | -1.258028e-03 |  0.9965 |     0.1604 |  8.62e-05
   2875 | -3.343329e-03 | -2.085207e-03 | -1.258122e-03 |  0.9967 |     0.1615 |  7.78e-05
   2900 | -3.344244e-03 | -2.086037e-03 | -1.258207e-03 |  0.9969 |     0.1625 |  7.05e-05
   2925 | -3.345087e-03 | -2.086803e-03 | -1.258284e-03 |  0.9972 |     0.1635 |  6.42e-05
   2950 | -3.345869e-03 | -2.087517e-03 | -1.258352e-03 |  0.9974 |     0.1644 |  5.91e-05
   2975 | -3.346604e-03 | -2.088191e-03 | -1.258413e-03 |  0.9977 |     0.1652 |  5.51e-05
   3000 | -3.347306e-03 | -2.088837e-03 | -1.258469e-03 |  0.9980 |     0.1661 |  5.23e-05

  ======================================================================
  ✅ KIDNEY (MGN-baseline) COMPLETE
  Best loss: -3.791465e-03 (epoch 252)
  Tip: 7.3947 mm (expected: 3.1288 mm)  Err: 136.34%
  Training time: 122.2s (2.0min)
  ======================================================================

