╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: CARTILAGE (MGN-baseline) | E=500000 Pa (500.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 15x4x4 | Device: cuda | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 400 | Tets: 1200 | Edges: 4910
  Params: 238,915  (~2× SolidGNN edge-MLP params)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    950 | -4.930113e-03 | 6.086386e-04 | -5.538752e-03 |  0.9768 |     6.9322 |  7.96e-04
    975 | -4.930645e-03 | 6.090964e-04 | -5.539741e-03 |  0.9770 |     6.9341 |  7.85e-04
   1000 | -4.928682e-03 | 6.017655e-04 | -5.530448e-03 |  0.9773 |     6.8702 |  7.75e-04
   1025 | -4.930252e-03 | 6.076238e-04 | -5.537876e-03 |  0.9769 |     6.9232 |  7.64e-04
   1050 | -4.930952e-03 | 6.082792e-04 | -5.539231e-03 |  0.9769 |     6.9332 |  7.52e-04
   1075 | -4.907439e-03 | 6.204881e-04 | -5.527927e-03 |  0.9766 |     6.8919 |  7.41e-04
   1100 | -4.929869e-03 | 6.093195e-04 | -5.539189e-03 |  0.9765 |     6.9201 |  7.30e-04
   1125 | -4.930970e-03 | 6.105643e-04 | -5.541534e-03 |  0.9770 |     6.9441 |  7.18e-04
   1150 | -4.931225e-03 | 6.091610e-04 | -5.540386e-03 |  0.9770 |     6.9414 |  7.06e-04
   1175 | -4.929231e-03 | 6.125503e-04 | -5.541782e-03 |  0.9764 |     6.9424 |  6.94e-04
   1200 | -4.930947e-03 | 6.044065e-04 | -5.535353e-03 |  0.9769 |     6.8998 |  6.82e-04
   1225 | -4.931056e-03 | 6.088146e-04 | -5.539871e-03 |  0.9770 |     6.9414 |  6.70e-04
   1250 | -4.930940e-03 | 6.103969e-04 | -5.541337e-03 |  0.9766 |     6.9411 |  6.58e-04
   1275 | -4.930050e-03 | 6.068056e-04 | -5.536855e-03 |  0.9771 |     6.9173 |  6.46e-04
   1300 | -4.930861e-03 | 6.090708e-04 | -5.539932e-03 |  0.9770 |     6.9371 |  6.33e-04
   1325 | -4.931255e-03 | 6.094976e-04 | -5.540753e-03 |  0.9769 |     6.9439 |  6.21e-04
   1350 | -4.928550e-03 | 6.147667e-04 | -5.543317e-03 |  0.9764 |     6.9407 |  6.08e-04
   1375 | -4.930750e-03 | 6.093630e-04 | -5.540113e-03 |  0.9770 |     6.9329 |  5.95e-04
   1400 | -4.931242e-03 | 6.090095e-04 | -5.540251e-03 |  0.9770 |     6.9416 |  5.82e-04
   1425 | -4.931281e-03 | 6.096056e-04 | -5.540887e-03 |  0.9769 |     6.9432 |  5.70e-04
   1450 | -4.931265e-03 | 6.097118e-04 | -5.540977e-03 |  0.9769 |     6.9440 |  5.57e-04
   1475 | -4.931338e-03 | 6.096790e-04 | -5.541017e-03 |  0.9769 |     6.9443 |  5.44e-04
   1500 | -4.931331e-03 | 6.097173e-04 | -5.541048e-03 |  0.9769 |     6.9446 |  5.31e-04
   1525 | -4.931284e-03 | 6.098998e-04 | -5.541184e-03 |  0.9769 |     6.9449 |  5.18e-04
   1550 | -4.929004e-03 | 6.075822e-04 | -5.536587e-03 |  0.9770 |     6.9293 |  5.05e-04
   1575 | -4.931334e-03 | 6.091213e-04 | -5.540456e-03 |  0.9769 |     6.9422 |  4.92e-04
   1600 | -4.931374e-03 | 6.097587e-04 | -5.541133e-03 |  0.9769 |     6.9450 |  4.79e-04
   1625 | -4.931348e-03 | 6.097814e-04 | -5.541130e-03 |  0.9769 |     6.9448 |  4.66e-04
   1650 | -4.931361e-03 | 6.097720e-04 | -5.541134e-03 |  0.9769 |     6.9451 |  4.53e-04
   1675 | -4.931373e-03 | 6.097743e-04 | -5.541147e-03 |  0.9769 |     6.9452 |  4.40e-04
   1700 | -4.931363e-03 | 6.098051e-04 | -5.541168e-03 |  0.9769 |     6.9453 |  4.28e-04
   1725 | -4.931349e-03 | 6.098345e-04 | -5.541184e-03 |  0.9768 |     6.9454 |  4.15e-04
   1750 | -4.931336e-03 | 6.098568e-04 | -5.541193e-03 |  0.9768 |     6.9455 |  4.02e-04
   1775 | -4.931380e-03 | 6.098301e-04 | -5.541210e-03 |  0.9768 |     6.9456 |  3.89e-04
   1800 | -4.931381e-03 | 6.098363e-04 | -5.541218e-03 |  0.9768 |     6.9457 |  3.77e-04
   1825 | -4.931353e-03 | 6.098718e-04 | -5.541225e-03 |  0.9768 |     6.9457 |  3.64e-04
   1850 | -4.931387e-03 | 6.098452e-04 | -5.541232e-03 |  0.9768 |     6.9458 |  3.52e-04
   1875 | -4.931391e-03 | 6.098491e-04 | -5.541240e-03 |  0.9768 |     6.9458 |  3.40e-04
   1900 | -4.931394e-03 | 6.098512e-04 | -5.541245e-03 |  0.9768 |     6.9459 |  3.28e-04
   1925 | -4.931417e-03 | 6.098371e-04 | -5.541254e-03 |  0.9768 |     6.9459 |  3.16e-04
   1950 | -4.931402e-03 | 6.098582e-04 | -5.541260e-03 |  0.9768 |     6.9460 |  3.04e-04
   1975 | -4.931401e-03 | 6.098672e-04 | -5.541268e-03 |  0.9768 |     6.9460 |  2.92e-04
   2000 | -4.931402e-03 | 6.098673e-04 | -5.541269e-03 |  0.9768 |     6.9461 |  2.80e-04
   2025 | -4.931403e-03 | 6.098757e-04 | -5.541279e-03 |  0.9768 |     6.9461 |  2.69e-04
   2050 | -4.931376e-03 | 6.099093e-04 | -5.541285e-03 |  0.9768 |     6.9462 |  2.57e-04
   2075 | -4.931419e-03 | 6.098713e-04 | -5.541291e-03 |  0.9768 |     6.9462 |  2.46e-04
   2100 | -4.931395e-03 | 6.099013e-04 | -5.541296e-03 |  0.9768 |     6.9462 |  2.35e-04
   2125 | -4.931404e-03 | 6.098950e-04 | -5.541299e-03 |  0.9768 |     6.9463 |  2.25e-04
   2150 | -4.931412e-03 | 6.098924e-04 | -5.541304e-03 |  0.9768 |     6.9463 |  2.14e-04
   2175 | -4.931370e-03 | 6.099391e-04 | -5.541309e-03 |  0.9768 |     6.9463 |  2.04e-04
   2200 | -4.931398e-03 | 6.099148e-04 | -5.541313e-03 |  0.9768 |     6.9464 |  1.93e-04
   2225 | -4.931408e-03 | 6.099094e-04 | -5.541317e-03 |  0.9768 |     6.9464 |  1.84e-04
   2250 | -4.931414e-03 | 6.099076e-04 | -5.541322e-03 |  0.9768 |     6.9464 |  1.74e-04
   2275 | -4.931404e-03 | 6.099202e-04 | -5.541325e-03 |  0.9768 |     6.9465 |  1.64e-04
   2300 | -4.931412e-03 | 6.099182e-04 | -5.541330e-03 |  0.9768 |     6.9465 |  1.55e-04
   2325 | -4.931412e-03 | 6.099201e-04 | -5.541332e-03 |  0.9768 |     6.9465 |  1.46e-04
   2350 | -4.931438e-03 | 6.098988e-04 | -5.541337e-03 |  0.9768 |     6.9465 |  1.37e-04
   2375 | -4.931438e-03 | 6.099019e-04 | -5.541340e-03 |  0.9768 |     6.9466 |  1.29e-04
   2400 | -4.931435e-03 | 6.099060e-04 | -5.541341e-03 |  0.9768 |     6.9466 |  1.20e-04
   2425 | -4.931404e-03 | 6.099413e-04 | -5.541345e-03 |  0.9768 |     6.9466 |  1.12e-04
   2450 | -4.931437e-03 | 6.099116e-04 | -5.541349e-03 |  0.9768 |     6.9466 |  1.05e-04
   2475 | -4.931449e-03 | 6.099028e-04 | -5.541352e-03 |  0.9768 |     6.9467 |  9.71e-05
   2500 | -4.931442e-03 | 6.099120e-04 | -5.541354e-03 |  0.9768 |     6.9467 |  8.99e-05
   2525 | -4.931438e-03 | 6.099183e-04 | -5.541356e-03 |  0.9768 |     6.9467 |  8.29e-05
   2550 | -4.931423e-03 | 6.099357e-04 | -5.541359e-03 |  0.9768 |     6.9467 |  7.63e-05
   2575 | -4.931435e-03 | 6.099263e-04 | -5.541361e-03 |  0.9768 |     6.9467 |  7.00e-05
   2600 | -4.931439e-03 | 6.099239e-04 | -5.541363e-03 |  0.9768 |     6.9467 |  6.40e-05
   2625 | -4.931453e-03 | 6.099129e-04 | -5.541366e-03 |  0.9768 |     6.9468 |  5.82e-05
   2650 | -4.931411e-03 | 6.099568e-04 | -5.541367e-03 |  0.9768 |     6.9468 |  5.28e-05
   2675 | -4.931435e-03 | 6.099340e-04 | -5.541369e-03 |  0.9768 |     6.9468 |  4.77e-05
   2700 | -4.931451e-03 | 6.099191e-04 | -5.541370e-03 |  0.9768 |     6.9468 |  4.29e-05
   2725 | -4.931435e-03 | 6.099367e-04 | -5.541372e-03 |  0.9768 |     6.9468 |  3.84e-05
   2750 | -4.931450e-03 | 6.099239e-04 | -5.541374e-03 |  0.9768 |     6.9468 |  3.42e-05
   2775 | -4.931470e-03 | 6.099045e-04 | -5.541375e-03 |  0.9768 |     6.9468 |  3.04e-05
   2800 | -4.931430e-03 | 6.099466e-04 | -5.541376e-03 |  0.9768 |     6.9468 |  2.69e-05
   2825 | -4.931405e-03 | 6.099719e-04 | -5.541377e-03 |  0.9768 |     6.9468 |  2.37e-05
   2850 | -4.931428e-03 | 6.099492e-04 | -5.541378e-03 |  0.9768 |     6.9468 |  2.08e-05
   2875 | -4.931410e-03 | 6.099683e-04 | -5.541379e-03 |  0.9768 |     6.9468 |  1.83e-05
   2900 | -4.931469e-03 | 6.099116e-04 | -5.541380e-03 |  0.9768 |     6.9468 |  1.61e-05
   2925 | -4.931451e-03 | 6.099287e-04 | -5.541380e-03 |  0.9768 |     6.9469 |  1.42e-05
   2950 | -4.931455e-03 | 6.099250e-04 | -5.541380e-03 |  0.9768 |     6.9469 |  1.27e-05
   2975 | -4.931443e-03 | 6.099382e-04 | -5.541381e-03 |  0.9768 |     6.9469 |  1.15e-05
   3000 | -4.931426e-03 | 6.099562e-04 | -5.541382e-03 |  0.9768 |     6.9469 |  1.07e-05

  ======================================================================
  ✅ CARTILAGE (MGN-baseline) COMPLETE
  Best loss: -4.931490e-03 (epoch 2743)
  Tip: 6.9468 mm (expected: 8.0932 mm)  Err: 14.17%
  Training time: 120.2s (2.0min)
  ======================================================================

