╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: CARTILAGE (MGN-baseline) | E=500000 Pa (500.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 15x4x4 | Device: cuda | Epochs: 3000
  Expected tip δ: 8.0932 mm | Scale: 8.09e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 400 | Tets: 1200 | Edges: 4910
  Params: 238,915  (~2× SolidGNN edge-MLP params)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    750 | -4.909178e-03 | 6.268881e-04 | -5.536066e-03 |  0.9772 |     6.9076 |  8.73e-04
    775 | -4.925061e-03 | 6.114716e-04 | -5.536533e-03 |  0.9760 |     6.8919 |  8.64e-04
    800 | -4.926305e-03 | 5.799037e-04 | -5.506209e-03 |  0.9774 |     6.7400 |  8.55e-04
    825 | -4.930543e-03 | 6.055449e-04 | -5.536088e-03 |  0.9770 |     6.9137 |  8.46e-04
    850 | -4.930132e-03 | 6.087904e-04 | -5.538923e-03 |  0.9768 |     6.9294 |  8.36e-04
    875 | -4.925685e-03 | 5.990332e-04 | -5.524718e-03 |  0.9766 |     6.8364 |  8.26e-04
    900 | -4.930511e-03 | 6.062478e-04 | -5.536758e-03 |  0.9772 |     6.9183 |  8.17e-04
    925 | -4.925497e-03 | 6.050614e-04 | -5.530558e-03 |  0.9765 |     6.8791 |  8.06e-04
    950 | -4.929774e-03 | 6.078903e-04 | -5.537665e-03 |  0.9767 |     6.9202 |  7.96e-04
    975 | -4.926180e-03 | 6.087099e-04 | -5.534890e-03 |  0.9767 |     6.8824 |  7.85e-04
   1000 | -4.920962e-03 | 6.104672e-04 | -5.531429e-03 |  0.9779 |     6.8896 |  7.75e-04
   1025 | -4.928950e-03 | 6.104647e-04 | -5.539415e-03 |  0.9767 |     6.9303 |  7.64e-04
   1050 | -4.929991e-03 | 6.093067e-04 | -5.539297e-03 |  0.9768 |     6.9314 |  7.52e-04
   1075 | -4.930932e-03 | 6.036398e-04 | -5.534572e-03 |  0.9770 |     6.9029 |  7.41e-04
   1100 | -4.930282e-03 | 5.993912e-04 | -5.529673e-03 |  0.9769 |     6.8745 |  7.30e-04
   1125 | -4.930509e-03 | 6.094280e-04 | -5.539937e-03 |  0.9769 |     6.9384 |  7.18e-04
   1150 | -4.928323e-03 | 6.034604e-04 | -5.531783e-03 |  0.9767 |     6.8845 |  7.06e-04
   1175 | -4.931182e-03 | 6.069170e-04 | -5.538099e-03 |  0.9770 |     6.9267 |  6.94e-04
   1200 | -4.930836e-03 | 6.095357e-04 | -5.540372e-03 |  0.9768 |     6.9393 |  6.82e-04
   1225 | -4.929516e-03 | 6.030856e-04 | -5.532601e-03 |  0.9775 |     6.8928 |  6.70e-04
   1250 | -4.931160e-03 | 6.081496e-04 | -5.539309e-03 |  0.9771 |     6.9355 |  6.58e-04
   1275 | -4.929704e-03 | 6.056465e-04 | -5.535351e-03 |  0.9767 |     6.9039 |  6.46e-04
   1300 | -4.931139e-03 | 6.087116e-04 | -5.539850e-03 |  0.9770 |     6.9338 |  6.33e-04
   1325 | -4.931218e-03 | 6.093014e-04 | -5.540519e-03 |  0.9769 |     6.9408 |  6.21e-04
   1350 | -4.926158e-03 | 6.096967e-04 | -5.535855e-03 |  0.9779 |     6.9157 |  6.08e-04
   1375 | -4.931132e-03 | 6.091050e-04 | -5.540237e-03 |  0.9769 |     6.9375 |  5.95e-04
   1400 | -4.931328e-03 | 6.094428e-04 | -5.540771e-03 |  0.9769 |     6.9418 |  5.82e-04
   1425 | -4.931343e-03 | 6.095395e-04 | -5.540882e-03 |  0.9770 |     6.9429 |  5.70e-04
   1450 | -4.929507e-03 | 6.065501e-04 | -5.536057e-03 |  0.9773 |     6.9170 |  5.57e-04
   1475 | -4.931243e-03 | 6.097176e-04 | -5.540960e-03 |  0.9769 |     6.9422 |  5.44e-04
   1500 | -4.931387e-03 | 6.095077e-04 | -5.540894e-03 |  0.9769 |     6.9428 |  5.31e-04
   1525 | -4.931398e-03 | 6.094956e-04 | -5.540893e-03 |  0.9770 |     6.9432 |  5.18e-04
   1550 | -4.931384e-03 | 6.096163e-04 | -5.541001e-03 |  0.9770 |     6.9437 |  5.05e-04
   1575 | -4.931408e-03 | 6.096499e-04 | -5.541058e-03 |  0.9770 |     6.9440 |  4.92e-04
   1600 | -4.931406e-03 | 6.096899e-04 | -5.541096e-03 |  0.9770 |     6.9443 |  4.79e-04
   1625 | -4.931453e-03 | 6.096778e-04 | -5.541131e-03 |  0.9769 |     6.9445 |  4.66e-04
   1650 | -4.931420e-03 | 6.097344e-04 | -5.541154e-03 |  0.9769 |     6.9446 |  4.53e-04
   1675 | -4.931392e-03 | 6.097876e-04 | -5.541179e-03 |  0.9769 |     6.9448 |  4.40e-04
   1700 | -4.931435e-03 | 6.097507e-04 | -5.541186e-03 |  0.9769 |     6.9449 |  4.28e-04
   1725 | -4.931398e-03 | 6.099746e-04 | -5.541372e-03 |  0.9769 |     6.9454 |  4.15e-04
   1750 | -4.931025e-03 | 6.085855e-04 | -5.539610e-03 |  0.9770 |     6.9390 |  4.02e-04
   1775 | -4.931427e-03 | 6.096919e-04 | -5.541119e-03 |  0.9769 |     6.9443 |  3.89e-04
   1800 | -4.931440e-03 | 6.098369e-04 | -5.541277e-03 |  0.9769 |     6.9451 |  3.77e-04
   1825 | -4.931433e-03 | 6.098318e-04 | -5.541265e-03 |  0.9769 |     6.9453 |  3.64e-04
   1850 | -4.931441e-03 | 6.098439e-04 | -5.541285e-03 |  0.9769 |     6.9454 |  3.52e-04
   1875 | -4.931450e-03 | 6.098501e-04 | -5.541300e-03 |  0.9769 |     6.9455 |  3.40e-04
   1900 | -4.931445e-03 | 6.098720e-04 | -5.541317e-03 |  0.9769 |     6.9456 |  3.28e-04
   1925 | -4.931457e-03 | 6.098754e-04 | -5.541332e-03 |  0.9769 |     6.9457 |  3.16e-04
   1950 | -4.931489e-03 | 6.098567e-04 | -5.541345e-03 |  0.9769 |     6.9458 |  3.04e-04
   1975 | -4.931449e-03 | 6.099092e-04 | -5.541358e-03 |  0.9769 |     6.9459 |  2.92e-04
   2000 | -4.931463e-03 | 6.099100e-04 | -5.541373e-03 |  0.9769 |     6.9460 |  2.80e-04
   2025 | -4.931475e-03 | 6.099075e-04 | -5.541382e-03 |  0.9769 |     6.9461 |  2.69e-04
   2050 | -4.931445e-03 | 6.099481e-04 | -5.541393e-03 |  0.9769 |     6.9461 |  2.57e-04
   2075 | -4.931470e-03 | 6.099317e-04 | -5.541402e-03 |  0.9769 |     6.9462 |  2.46e-04
   2100 | -4.931477e-03 | 6.099350e-04 | -5.541412e-03 |  0.9769 |     6.9462 |  2.35e-04
   2125 | -4.931509e-03 | 6.099138e-04 | -5.541422e-03 |  0.9769 |     6.9463 |  2.25e-04
   2150 | -4.931475e-03 | 6.099567e-04 | -5.541432e-03 |  0.9769 |     6.9464 |  2.14e-04
   2175 | -4.931508e-03 | 6.099312e-04 | -5.541439e-03 |  0.9769 |     6.9464 |  2.04e-04
   2200 | -4.931493e-03 | 6.099537e-04 | -5.541447e-03 |  0.9769 |     6.9465 |  1.93e-04
   2225 | -4.931500e-03 | 6.099548e-04 | -5.541455e-03 |  0.9769 |     6.9465 |  1.84e-04
   2250 | -4.931493e-03 | 6.099673e-04 | -5.541461e-03 |  0.9769 |     6.9466 |  1.74e-04
   2275 | -4.931523e-03 | 6.099463e-04 | -5.541469e-03 |  0.9769 |     6.9466 |  1.64e-04
   2300 | -4.931519e-03 | 6.099553e-04 | -5.541475e-03 |  0.9769 |     6.9466 |  1.55e-04
   2325 | -4.931523e-03 | 6.099581e-04 | -5.541482e-03 |  0.9769 |     6.9467 |  1.46e-04
   2350 | -4.931523e-03 | 6.099651e-04 | -5.541488e-03 |  0.9769 |     6.9467 |  1.37e-04
   2375 | -4.931498e-03 | 6.099931e-04 | -5.541491e-03 |  0.9769 |     6.9467 |  1.29e-04
   2400 | -4.931522e-03 | 6.099771e-04 | -5.541499e-03 |  0.9769 |     6.9468 |  1.20e-04
   2425 | -4.931467e-03 | 6.100370e-04 | -5.541503e-03 |  0.9769 |     6.9468 |  1.12e-04
   2450 | -4.931516e-03 | 6.099922e-04 | -5.541508e-03 |  0.9769 |     6.9468 |  1.05e-04
   2475 | -4.931525e-03 | 6.099854e-04 | -5.541511e-03 |  0.9769 |     6.9469 |  9.71e-05
   2500 | -4.931476e-03 | 6.100398e-04 | -5.541516e-03 |  0.9769 |     6.9469 |  8.99e-05
   2525 | -4.931520e-03 | 6.099995e-04 | -5.541519e-03 |  0.9769 |     6.9469 |  8.29e-05
   2550 | -4.931513e-03 | 6.100113e-04 | -5.541524e-03 |  0.9769 |     6.9469 |  7.63e-05
   2575 | -4.931554e-03 | 6.099730e-04 | -5.541527e-03 |  0.9769 |     6.9470 |  7.00e-05
   2600 | -4.931541e-03 | 6.099907e-04 | -5.541531e-03 |  0.9769 |     6.9470 |  6.40e-05
   2625 | -4.931546e-03 | 6.099884e-04 | -5.541534e-03 |  0.9769 |     6.9470 |  5.82e-05
   2650 | -4.931509e-03 | 6.100275e-04 | -5.541536e-03 |  0.9769 |     6.9470 |  5.28e-05
   2675 | -4.931500e-03 | 6.100387e-04 | -5.541539e-03 |  0.9769 |     6.9470 |  4.77e-05
   2700 | -4.931541e-03 | 6.100006e-04 | -5.541542e-03 |  0.9769 |     6.9471 |  4.29e-05
   2725 | -4.931527e-03 | 6.100177e-04 | -5.541544e-03 |  0.9769 |     6.9471 |  3.84e-05
   2750 | -4.931526e-03 | 6.100197e-04 | -5.541545e-03 |  0.9769 |     6.9471 |  3.42e-05
   2775 | -4.931536e-03 | 6.100115e-04 | -5.541547e-03 |  0.9769 |     6.9471 |  3.04e-05
   2800 | -4.931546e-03 | 6.100028e-04 | -5.541549e-03 |  0.9769 |     6.9471 |  2.69e-05
   2825 | -4.931518e-03 | 6.100325e-04 | -5.541551e-03 |  0.9769 |     6.9471 |  2.37e-05
   2850 | -4.931521e-03 | 6.100316e-04 | -5.541553e-03 |  0.9769 |     6.9471 |  2.08e-05
   2875 | -4.931540e-03 | 6.100136e-04 | -5.541553e-03 |  0.9769 |     6.9471 |  1.83e-05
   2900 | -4.931544e-03 | 6.100104e-04 | -5.541554e-03 |  0.9769 |     6.9471 |  1.61e-05
   2925 | -4.931524e-03 | 6.100320e-04 | -5.541556e-03 |  0.9769 |     6.9471 |  1.42e-05
   2950 | -4.931546e-03 | 6.100102e-04 | -5.541557e-03 |  0.9769 |     6.9471 |  1.27e-05
   2975 | -4.931528e-03 | 6.100296e-04 | -5.541558e-03 |  0.9769 |     6.9472 |  1.15e-05
   3000 | -4.931523e-03 | 6.100361e-04 | -5.541558e-03 |  0.9769 |     6.9472 |  1.07e-05

  ======================================================================
  ✅ CARTILAGE (MGN-baseline) COMPLETE
  Best loss: -4.931572e-03 (epoch 2838)
  Tip: 6.9471 mm (expected: 8.0932 mm)  Err: 14.16%
  Training time: 108.2s (1.8min)
  ======================================================================

