╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: BONE (MGN-baseline) | E=10000000 Pa (10000.0 kPa) | ν=0.3
  Beam: 10cm x 2cm x 2cm
  Mesh: 15x4x4 | Device: cuda | Epochs: 2000
  Expected tip δ: 0.6990 mm | Scale: 6.99e-04
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 400 | Tets: 1200 | Edges: 4910
  Params: 238,915  (~2× SolidGNN edge-MLP params)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    925 | -7.544752e-03 | 8.880017e-05 | -7.633552e-03 |  0.9980 |     0.5840 |  6.02e-04
    950 | -7.544369e-03 | 8.955695e-05 | -7.633926e-03 |  0.9980 |     0.5853 |  5.82e-04
    975 | -7.544771e-03 | 8.935790e-05 | -7.634129e-03 |  0.9980 |     0.5858 |  5.63e-04
   1000 | -7.545390e-03 | 8.889654e-05 | -7.634287e-03 |  0.9980 |     0.5862 |  5.44e-04
   1025 | -7.544947e-03 | 8.945326e-05 | -7.634400e-03 |  0.9980 |     0.5867 |  5.24e-04
   1050 | -7.545041e-03 | 8.875821e-05 | -7.633800e-03 |  0.9980 |     0.5850 |  5.05e-04
   1075 | -7.545207e-03 | 8.922575e-05 | -7.634433e-03 |  0.9980 |     0.5867 |  4.86e-04
   1100 | -7.545075e-03 | 8.944787e-05 | -7.634523e-03 |  0.9980 |     0.5871 |  4.66e-04
   1125 | -7.545205e-03 | 8.939581e-05 | -7.634601e-03 |  0.9980 |     0.5874 |  4.47e-04
   1150 | -7.545658e-03 | 8.898618e-05 | -7.634644e-03 |  0.9980 |     0.5875 |  4.28e-04
   1175 | -7.545184e-03 | 8.950392e-05 | -7.634688e-03 |  0.9980 |     0.5877 |  4.08e-04
   1200 | -7.545777e-03 | 8.895153e-05 | -7.634728e-03 |  0.9980 |     0.5878 |  3.89e-04
   1225 | -7.544976e-03 | 8.979049e-05 | -7.634766e-03 |  0.9980 |     0.5880 |  3.71e-04
   1250 | -7.545304e-03 | 8.949939e-05 | -7.634804e-03 |  0.9980 |     0.5881 |  3.52e-04
   1275 | -7.545492e-03 | 8.934514e-05 | -7.634837e-03 |  0.9980 |     0.5882 |  3.34e-04
   1300 | -7.545036e-03 | 8.983249e-05 | -7.634869e-03 |  0.9980 |     0.5883 |  3.16e-04
   1325 | -7.545083e-03 | 8.981780e-05 | -7.634901e-03 |  0.9980 |     0.5884 |  2.98e-04
   1350 | -7.545181e-03 | 8.974771e-05 | -7.634929e-03 |  0.9980 |     0.5885 |  2.80e-04
   1375 | -7.544836e-03 | 9.012131e-05 | -7.634957e-03 |  0.9980 |     0.5886 |  2.63e-04
   1400 | -7.544951e-03 | 9.003146e-05 | -7.634982e-03 |  0.9980 |     0.5887 |  2.46e-04
   1425 | -7.544576e-03 | 9.043037e-05 | -7.635007e-03 |  0.9980 |     0.5888 |  2.30e-04
   1450 | -7.544945e-03 | 9.008423e-05 | -7.635029e-03 |  0.9980 |     0.5888 |  2.14e-04
   1475 | -7.545006e-03 | 9.004681e-05 | -7.635053e-03 |  0.9980 |     0.5889 |  1.99e-04
   1500 | -7.545220e-03 | 8.985368e-05 | -7.635074e-03 |  0.9980 |     0.5890 |  1.84e-04
   1525 | -7.545266e-03 | 8.982261e-05 | -7.635089e-03 |  0.9980 |     0.5890 |  1.69e-04
   1550 | -7.544957e-03 | 9.015090e-05 | -7.635108e-03 |  0.9980 |     0.5891 |  1.55e-04
   1575 | -7.546217e-03 | 8.890672e-05 | -7.635124e-03 |  0.9980 |     0.5892 |  1.42e-04
   1600 | -7.545496e-03 | 8.964140e-05 | -7.635138e-03 |  0.9980 |     0.5892 |  1.29e-04
   1625 | -7.544911e-03 | 9.023989e-05 | -7.635151e-03 |  0.9980 |     0.5892 |  1.16e-04
   1650 | -7.545109e-03 | 9.005513e-05 | -7.635164e-03 |  0.9980 |     0.5893 |  1.05e-04
   1675 | -7.545527e-03 | 8.964790e-05 | -7.635175e-03 |  0.9980 |     0.5893 |  9.34e-05
   1700 | -7.545385e-03 | 8.979887e-05 | -7.635184e-03 |  0.9980 |     0.5894 |  8.29e-05
   1725 | -7.545598e-03 | 8.959528e-05 | -7.635193e-03 |  0.9980 |     0.5894 |  7.31e-05
   1750 | -7.545137e-03 | 9.006560e-05 | -7.635203e-03 |  0.9980 |     0.5894 |  6.40e-05
   1775 | -7.545371e-03 | 8.983818e-05 | -7.635209e-03 |  0.9980 |     0.5894 |  5.55e-05
   1800 | -7.545041e-03 | 9.017487e-05 | -7.635216e-03 |  0.9980 |     0.5895 |  4.77e-05
   1825 | -7.545677e-03 | 8.954472e-05 | -7.635221e-03 |  0.9980 |     0.5895 |  4.06e-05
   1850 | -7.545266e-03 | 8.995811e-05 | -7.635225e-03 |  0.9980 |     0.5895 |  3.42e-05
   1875 | -7.545120e-03 | 9.011004e-05 | -7.635230e-03 |  0.9980 |     0.5895 |  2.86e-05
   1900 | -7.545036e-03 | 9.019935e-05 | -7.635236e-03 |  0.9980 |     0.5895 |  2.37e-05
   1925 | -7.545121e-03 | 9.011699e-05 | -7.635238e-03 |  0.9980 |     0.5895 |  1.95e-05
   1950 | -7.545474e-03 | 8.976550e-05 | -7.635240e-03 |  0.9980 |     0.5895 |  1.61e-05
   1975 | -7.545503e-03 | 8.973970e-05 | -7.635243e-03 |  0.9980 |     0.5896 |  1.34e-05
   2000 | -7.544970e-03 | 9.027468e-05 | -7.635244e-03 |  0.9980 |     0.5896 |  1.15e-05

  ======================================================================
  ✅ BONE (MGN-baseline) COMPLETE
  Best loss: -7.546217e-03 (epoch 1575)
  Tip: 0.5892 mm (expected: 0.6990 mm)  Err: 15.71%
  Training time: 69.9s (1.2min)
  ======================================================================

