╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: MYOCARDIUM (MGN-baseline) | E=30000 Pa (30.0 kPa) | ν=0.4
  Beam: 3cm x 2cm x 2cm
  Mesh: 15x4x4 | Device: cuda | Epochs: 3000
  Expected tip δ: 1.0529 mm | Scale: 1.05e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 400 | Tets: 1200 | Edges: 4910
  Params: 238,915  (~2× SolidGNN edge-MLP params)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    375 | -1.285974e-03 | 3.611054e-05 | -1.322084e-03 |  0.9687 |     1.1858 |  9.72e-04
    400 | -1.285743e-03 | 3.618261e-05 | -1.321926e-03 |  0.9707 |     1.1863 |  9.67e-04
    425 | -1.285362e-03 | 3.925158e-05 | -1.324614e-03 |  0.9620 |     1.2072 |  9.62e-04
    450 | -1.285883e-03 | 3.437400e-05 | -1.320257e-03 |  0.9719 |     1.1764 |  9.57e-04
    475 | -1.282333e-03 | 3.236931e-05 | -1.314702e-03 |  0.9825 |     1.1394 |  9.52e-04
    500 | -1.285779e-03 | 3.342723e-05 | -1.319207e-03 |  0.9732 |     1.1594 |  9.46e-04
    525 | -1.286128e-03 | 3.535936e-05 | -1.321487e-03 |  0.9680 |     1.1801 |  9.40e-04
    550 | -1.286268e-03 | 3.615016e-05 | -1.322418e-03 |  0.9669 |     1.1981 |  9.34e-04
    575 | -1.283110e-03 | 2.806393e-05 | -1.311174e-03 |  0.9793 |     1.0862 |  9.27e-04
    600 | -1.285877e-03 | 3.494533e-05 | -1.320822e-03 |  0.9678 |     1.1770 |  9.20e-04
    625 | -1.286277e-03 | 3.558526e-05 | -1.321863e-03 |  0.9673 |     1.1893 |  9.13e-04
    650 | -1.286370e-03 | 3.621162e-05 | -1.322582e-03 |  0.9658 |     1.2040 |  9.05e-04
    675 | -1.284398e-03 | 4.080426e-05 | -1.325202e-03 |  0.9625 |     1.2059 |  8.98e-04
    700 | -1.286118e-03 | 3.467731e-05 | -1.320795e-03 |  0.9676 |     1.1727 |  8.90e-04
    725 | -1.286364e-03 | 3.645726e-05 | -1.322821e-03 |  0.9649 |     1.2025 |  8.81e-04
    750 | -1.284612e-03 | 3.387510e-05 | -1.318487e-03 |  0.9642 |     1.1398 |  8.73e-04
    775 | -1.285468e-03 | 3.559403e-05 | -1.321062e-03 |  0.9624 |     1.1466 |  8.64e-04
    800 | -1.286260e-03 | 3.573893e-05 | -1.321999e-03 |  0.9656 |     1.1840 |  8.55e-04
    825 | -1.286405e-03 | 3.661124e-05 | -1.323017e-03 |  0.9642 |     1.2076 |  8.46e-04
    850 | -1.286444e-03 | 3.651369e-05 | -1.322958e-03 |  0.9641 |     1.2091 |  8.36e-04
    875 | -1.284916e-03 | 4.100085e-05 | -1.325917e-03 |  0.9578 |     1.2276 |  8.26e-04
    900 | -1.284510e-03 | 4.100282e-05 | -1.325513e-03 |  0.9570 |     1.2023 |  8.17e-04
    925 | -1.286363e-03 | 3.498849e-05 | -1.321352e-03 |  0.9672 |     1.1870 |  8.06e-04
    950 | -1.286503e-03 | 3.693879e-05 | -1.323442e-03 |  0.9632 |     1.2158 |  7.96e-04
    975 | -1.286551e-03 | 3.639457e-05 | -1.322946e-03 |  0.9645 |     1.2151 |  7.85e-04
   1000 | -1.285807e-03 | 3.761192e-05 | -1.323419e-03 |  0.9604 |     1.2001 |  7.75e-04
   1025 | -1.286535e-03 | 3.605508e-05 | -1.322590e-03 |  0.9651 |     1.2061 |  7.64e-04
   1050 | -1.286632e-03 | 3.675821e-05 | -1.323391e-03 |  0.9643 |     1.2235 |  7.52e-04
   1075 | -1.284799e-03 | 3.766941e-05 | -1.322468e-03 |  0.9600 |     1.1835 |  7.41e-04
   1100 | -1.286444e-03 | 3.688726e-05 | -1.323331e-03 |  0.9630 |     1.2079 |  7.30e-04
   1125 | -1.286656e-03 | 3.739919e-05 | -1.324055e-03 |  0.9629 |     1.2283 |  7.18e-04
   1150 | -1.286705e-03 | 3.683910e-05 | -1.323544e-03 |  0.9642 |     1.2281 |  7.06e-04
   1175 | -1.286682e-03 | 3.683785e-05 | -1.323520e-03 |  0.9641 |     1.2216 |  6.94e-04
   1200 | -1.286628e-03 | 3.797778e-05 | -1.324606e-03 |  0.9615 |     1.2333 |  6.82e-04
   1225 | -1.286468e-03 | 3.885449e-05 | -1.325323e-03 |  0.9597 |     1.2397 |  6.70e-04
   1250 | -1.286562e-03 | 3.840079e-05 | -1.324962e-03 |  0.9603 |     1.2359 |  6.58e-04
   1275 | -1.286790e-03 | 3.742721e-05 | -1.324217e-03 |  0.9632 |     1.2362 |  6.46e-04
   1300 | -1.286281e-03 | 3.906294e-05 | -1.325344e-03 |  0.9593 |     1.2359 |  6.33e-04
   1325 | -1.286659e-03 | 3.747845e-05 | -1.324138e-03 |  0.9616 |     1.2289 |  6.21e-04
   1350 | -1.286804e-03 | 3.766414e-05 | -1.324469e-03 |  0.9624 |     1.2396 |  6.08e-04
   1375 | -1.286595e-03 | 3.916139e-05 | -1.325757e-03 |  0.9600 |     1.2524 |  5.95e-04
   1400 | -1.286792e-03 | 3.840206e-05 | -1.325194e-03 |  0.9615 |     1.2489 |  5.82e-04
   1425 | -1.286882e-03 | 3.665933e-05 | -1.323541e-03 |  0.9653 |     1.2363 |  5.70e-04
   1450 | -1.285973e-03 | 3.476950e-05 | -1.320743e-03 |  0.9722 |     1.2200 |  5.57e-04
   1475 | -1.286921e-03 | 3.699168e-05 | -1.323913e-03 |  0.9649 |     1.2428 |  5.44e-04
   1500 | -1.286907e-03 | 3.678399e-05 | -1.323691e-03 |  0.9658 |     1.2424 |  5.31e-04
   1525 | -1.286875e-03 | 3.822390e-05 | -1.325098e-03 |  0.9619 |     1.2504 |  5.18e-04
   1550 | -1.286753e-03 | 3.911133e-05 | -1.325865e-03 |  0.9605 |     1.2589 |  5.05e-04
   1575 | -1.286909e-03 | 3.667041e-05 | -1.323579e-03 |  0.9664 |     1.2446 |  4.92e-04
   1600 | -1.286870e-03 | 3.624800e-05 | -1.323118e-03 |  0.9672 |     1.2402 |  4.79e-04
   1625 | -1.286798e-03 | 3.621917e-05 | -1.323017e-03 |  0.9679 |     1.2418 |  4.66e-04
   1650 | -1.286878e-03 | 3.644925e-05 | -1.323327e-03 |  0.9673 |     1.2450 |  4.53e-04
   1675 | -1.286904e-03 | 3.897841e-05 | -1.325883e-03 |  0.9611 |     1.2636 |  4.40e-04
   1700 | -1.287038e-03 | 3.774084e-05 | -1.324778e-03 |  0.9639 |     1.2557 |  4.28e-04
   1725 | -1.286982e-03 | 3.676117e-05 | -1.323743e-03 |  0.9663 |     1.2487 |  4.15e-04
   1750 | -1.286671e-03 | 3.596019e-05 | -1.322631e-03 |  0.9693 |     1.2425 |  4.02e-04
   1775 | -1.287026e-03 | 3.856870e-05 | -1.325594e-03 |  0.9623 |     1.2645 |  3.89e-04
   1800 | -1.287073e-03 | 3.783261e-05 | -1.324906e-03 |  0.9640 |     1.2597 |  3.77e-04
   1825 | -1.287055e-03 | 3.829483e-05 | -1.325350e-03 |  0.9627 |     1.2624 |  3.64e-04
   1850 | -1.287085e-03 | 3.813786e-05 | -1.325223e-03 |  0.9635 |     1.2637 |  3.52e-04
   1875 | -1.287013e-03 | 3.903050e-05 | -1.326043e-03 |  0.9615 |     1.2707 |  3.40e-04
   1900 | -1.287058e-03 | 3.837831e-05 | -1.325436e-03 |  0.9626 |     1.2630 |  3.28e-04
   1925 | -1.287101e-03 | 3.829063e-05 | -1.325391e-03 |  0.9633 |     1.2661 |  3.16e-04
   1950 | -1.287114e-03 | 3.792235e-05 | -1.325036e-03 |  0.9642 |     1.2647 |  3.04e-04
   1975 | -1.287121e-03 | 3.796729e-05 | -1.325088e-03 |  0.9641 |     1.2655 |  2.92e-04
   2000 | -1.286987e-03 | 3.934709e-05 | -1.326334e-03 |  0.9609 |     1.2740 |  2.80e-04
   2025 | -1.287128e-03 | 3.784959e-05 | -1.324978e-03 |  0.9644 |     1.2645 |  2.69e-04
   2050 | -1.287136e-03 | 3.812807e-05 | -1.325264e-03 |  0.9638 |     1.2673 |  2.57e-04
   2075 | -1.287141e-03 | 3.805498e-05 | -1.325196e-03 |  0.9640 |     1.2672 |  2.46e-04
   2100 | -1.287146e-03 | 3.809635e-05 | -1.325242e-03 |  0.9640 |     1.2678 |  2.35e-04
   2125 | -1.287150e-03 | 3.809902e-05 | -1.325249e-03 |  0.9640 |     1.2681 |  2.25e-04
   2150 | -1.287154e-03 | 3.810845e-05 | -1.325262e-03 |  0.9640 |     1.2684 |  2.14e-04
   2175 | -1.287158e-03 | 3.811413e-05 | -1.325272e-03 |  0.9640 |     1.2686 |  2.04e-04
   2200 | -1.287162e-03 | 3.812063e-05 | -1.325283e-03 |  0.9640 |     1.2689 |  1.93e-04
   2225 | -1.287165e-03 | 3.812753e-05 | -1.325293e-03 |  0.9640 |     1.2691 |  1.84e-04
   2250 | -1.287169e-03 | 3.813333e-05 | -1.325303e-03 |  0.9640 |     1.2693 |  1.74e-04
   2275 | -1.287172e-03 | 3.814001e-05 | -1.325312e-03 |  0.9640 |     1.2695 |  1.64e-04
   2300 | -1.287175e-03 | 3.814528e-05 | -1.325320e-03 |  0.9640 |     1.2697 |  1.55e-04
   2325 | -1.287178e-03 | 3.815156e-05 | -1.325329e-03 |  0.9640 |     1.2699 |  1.46e-04
   2350 | -1.287180e-03 | 3.815695e-05 | -1.325337e-03 |  0.9640 |     1.2701 |  1.37e-04
   2375 | -1.287183e-03 | 3.816088e-05 | -1.325344e-03 |  0.9640 |     1.2702 |  1.29e-04
   2400 | -1.287186e-03 | 3.816490e-05 | -1.325351e-03 |  0.9640 |     1.2704 |  1.20e-04
   2425 | -1.287187e-03 | 3.817019e-05 | -1.325358e-03 |  0.9640 |     1.2705 |  1.12e-04
   2450 | -1.287190e-03 | 3.817379e-05 | -1.325364e-03 |  0.9640 |     1.2707 |  1.05e-04
   2475 | -1.287192e-03 | 3.817758e-05 | -1.325370e-03 |  0.9640 |     1.2708 |  9.71e-05
   2500 | -1.287194e-03 | 3.818057e-05 | -1.325375e-03 |  0.9640 |     1.2709 |  8.99e-05
   2525 | -1.287195e-03 | 3.818455e-05 | -1.325380e-03 |  0.9641 |     1.2710 |  8.29e-05
   2550 | -1.287197e-03 | 3.818718e-05 | -1.325384e-03 |  0.9641 |     1.2712 |  7.63e-05
   2575 | -1.287199e-03 | 3.819018e-05 | -1.325389e-03 |  0.9641 |     1.2713 |  7.00e-05
   2600 | -1.287200e-03 | 3.819328e-05 | -1.325393e-03 |  0.9641 |     1.2713 |  6.40e-05
   2625 | -1.287202e-03 | 3.819475e-05 | -1.325397e-03 |  0.9641 |     1.2714 |  5.82e-05
   2650 | -1.287203e-03 | 3.819729e-05 | -1.325400e-03 |  0.9641 |     1.2715 |  5.28e-05
   2675 | -1.287205e-03 | 3.819868e-05 | -1.325403e-03 |  0.9641 |     1.2716 |  4.77e-05
   2700 | -1.287205e-03 | 3.820071e-05 | -1.325406e-03 |  0.9641 |     1.2716 |  4.29e-05
   2725 | -1.287206e-03 | 3.820280e-05 | -1.325409e-03 |  0.9641 |     1.2717 |  3.84e-05
   2750 | -1.287207e-03 | 3.820454e-05 | -1.325411e-03 |  0.9641 |     1.2717 |  3.42e-05
   2775 | -1.287208e-03 | 3.820553e-05 | -1.325413e-03 |  0.9641 |     1.2718 |  3.04e-05
   2800 | -1.287208e-03 | 3.820698e-05 | -1.325415e-03 |  0.9641 |     1.2718 |  2.69e-05
   2825 | -1.287209e-03 | 3.820796e-05 | -1.325417e-03 |  0.9641 |     1.2719 |  2.37e-05
   2850 | -1.287210e-03 | 3.820860e-05 | -1.325418e-03 |  0.9641 |     1.2719 |  2.08e-05
   2875 | -1.287210e-03 | 3.820984e-05 | -1.325420e-03 |  0.9641 |     1.2719 |  1.83e-05
   2900 | -1.287210e-03 | 3.821036e-05 | -1.325421e-03 |  0.9641 |     1.2720 |  1.61e-05
   2925 | -1.287211e-03 | 3.821118e-05 | -1.325422e-03 |  0.9641 |     1.2720 |  1.42e-05
   2950 | -1.287211e-03 | 3.821159e-05 | -1.325423e-03 |  0.9641 |     1.2720 |  1.27e-05
   2975 | -1.287211e-03 | 3.821257e-05 | -1.325424e-03 |  0.9641 |     1.2720 |  1.15e-05
   3000 | -1.287211e-03 | 3.821331e-05 | -1.325425e-03 |  0.9641 |     1.2720 |  1.07e-05

  ======================================================================
  ✅ MYOCARDIUM (MGN-baseline) COMPLETE
  Best loss: -1.287212e-03 (epoch 2986)
  Tip: 1.2720 mm (expected: 1.0529 mm)  Err: 20.82%
  Training time: 122.3s (2.0min)
  ======================================================================

