╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: BRAIN (MGN-baseline) | E=1000 Pa (1.0 kPa) | ν=0.49
  Beam: 3cm x 2cm x 2cm
  Mesh: 25x8x8 | Device: cuda | Epochs: 3000
  Expected tip δ: 30.9898 mm | Scale: 1.00e-02
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 2106 | Tets: 8000 | Edges: 30738
  Params: 238,915  (~2× SolidGNN edge-MLP params)
  ⚡ F-bar enabled (ν=0.49 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
    175 | -1.843184e-03 | 5.576072e-04 | -2.400791e-03 |  0.8227 |    14.2116 |  3.43e-04
    200 | -1.846438e-03 | 5.599965e-04 | -2.406434e-03 |  0.8358 |    14.3429 |  1.89e-04
    225 | -1.848288e-03 | 5.626903e-04 | -2.410979e-03 |  0.8402 |    14.4119 |  8.62e-05
    250 | -1.849266e-03 | 5.635792e-04 | -2.412845e-03 |  0.8421 |    14.4388 |  1.00e-03
    275 | -1.879282e-03 | 5.636112e-04 | -2.442893e-03 |  0.8626 |    14.8639 |  9.91e-04
    300 | -1.787218e-03 | 4.582658e-04 | -2.245484e-03 |  0.6699 |    12.5750 |  9.64e-04
    325 | -1.864405e-03 | 5.628135e-04 | -2.427219e-03 |  0.8184 |    14.7123 |  9.20e-04
    350 | -1.903735e-03 | 5.540870e-04 | -2.457822e-03 |  0.8437 |    14.9817 |  8.61e-04
    375 | -2.058768e-03 | 5.209793e-04 | -2.579747e-03 |  0.5153 |    16.6374 |  7.89e-04
    400 | -2.006521e-03 | 7.399238e-04 | -2.746445e-03 |  0.1907 |    18.5568 |  7.07e-04
    425 | -2.320525e-03 | 5.533015e-04 | -2.873826e-03 |  0.1625 |    20.7487 |  6.18e-04
    450 | -2.468021e-03 | 6.415717e-04 | -3.109592e-03 |  0.1594 |    24.6843 |  5.25e-04
    475 | -2.587022e-03 | 6.896143e-04 | -3.276636e-03 |  0.1145 |    27.6104 |  4.32e-04
    500 | -2.675169e-03 | 7.247162e-04 | -3.399885e-03 |  0.1095 |    29.7086 |  3.43e-04
    525 | -2.738704e-03 | 7.532662e-04 | -3.491970e-03 |  0.1043 |    31.1722 |  2.61e-04
    550 | -2.780497e-03 | 7.759989e-04 | -3.556496e-03 |  0.1061 |    32.1269 |  1.89e-04
    575 | -2.806504e-03 | 7.902476e-04 | -3.596751e-03 |  0.1094 |    32.7030 |  1.30e-04
    600 | -2.822413e-03 | 7.989079e-04 | -3.621321e-03 |  0.1122 |    33.0465 |  8.62e-05
    625 | -2.832327e-03 | 8.043964e-04 | -3.636723e-03 |  0.1143 |    33.2579 |  5.91e-05
    650 | -2.839330e-03 | 8.083755e-04 | -3.647705e-03 |  0.1159 |    33.4066 |  1.00e-03
    675 | -1.281337e-03 | 2.842104e-05 | -1.309758e-03 |  0.9668 |     0.7575 |  9.98e-04
    700 | -1.325171e-03 | 4.376124e-05 | -1.368932e-03 |  0.9811 |     1.2292 |  9.91e-04
    725 | -1.329146e-03 | 6.995593e-05 | -1.399102e-03 |  0.9823 |     1.4801 |  9.80e-04
    750 | -1.330842e-03 | 5.529636e-05 | -1.386139e-03 |  0.9825 |     1.3720 |  9.64e-04
    775 | -1.330902e-03 | 5.677690e-05 | -1.387679e-03 |  0.9827 |     1.3850 |  9.44e-04
    800 | -1.330910e-03 | 5.706075e-05 | -1.387970e-03 |  0.9829 |     1.3876 |  9.20e-04
    825 | -1.330916e-03 | 5.686909e-05 | -1.387785e-03 |  0.9830 |     1.3861 |  8.92e-04
    850 | -1.330922e-03 | 5.687907e-05 | -1.387801e-03 |  0.9832 |     1.3863 |  8.61e-04
    875 | -1.330928e-03 | 5.687577e-05 | -1.387803e-03 |  0.9833 |     1.3864 |  8.26e-04
    900 | -1.330933e-03 | 5.685818e-05 | -1.387791e-03 |  0.9835 |     1.3864 |  7.89e-04
    925 | -1.330937e-03 | 5.684625e-05 | -1.387784e-03 |  0.9836 |     1.3864 |  7.49e-04
    950 | -1.330942e-03 | 5.683507e-05 | -1.387777e-03 |  0.9837 |     1.3864 |  7.07e-04
    975 | -1.330946e-03 | 5.682412e-05 | -1.387770e-03 |  0.9838 |     1.3864 |  6.63e-04
   1000 | -1.330950e-03 | 5.681406e-05 | -1.387764e-03 |  0.9839 |     1.3864 |  6.18e-04
   1025 | -1.330954e-03 | 5.680458e-05 | -1.387758e-03 |  0.9840 |     1.3863 |  5.72e-04
   1050 | -1.330957e-03 | 5.679577e-05 | -1.387753e-03 |  0.9841 |     1.3863 |  5.25e-04
   1075 | -1.330960e-03 | 5.678762e-05 | -1.387747e-03 |  0.9842 |     1.3863 |  4.78e-04
   1100 | -1.330963e-03 | 5.678027e-05 | -1.387743e-03 |  0.9843 |     1.3862 |  4.32e-04
   1125 | -1.330965e-03 | 5.677348e-05 | -1.387738e-03 |  0.9843 |     1.3862 |  3.87e-04
   1150 | -1.330967e-03 | 5.676749e-05 | -1.387735e-03 |  0.9844 |     1.3862 |  3.43e-04
   1175 | -1.330969e-03 | 5.676202e-05 | -1.387731e-03 |  0.9845 |     1.3861 |  3.01e-04
   1200 | -1.330971e-03 | 5.675720e-05 | -1.387728e-03 |  0.9845 |     1.3861 |  2.61e-04
   1225 | -1.330972e-03 | 5.675312e-05 | -1.387725e-03 |  0.9845 |     1.3861 |  2.24e-04
   1250 | -1.330973e-03 | 5.674952e-05 | -1.387723e-03 |  0.9846 |     1.3861 |  1.89e-04
   1275 | -1.330975e-03 | 5.674646e-05 | -1.387721e-03 |  0.9846 |     1.3861 |  1.58e-04
   1300 | -1.330975e-03 | 5.674386e-05 | -1.387719e-03 |  0.9846 |     1.3860 |  1.30e-04
   1325 | -1.330976e-03 | 5.674175e-05 | -1.387718e-03 |  0.9846 |     1.3860 |  1.06e-04
   1350 | -1.330977e-03 | 5.674009e-05 | -1.387717e-03 |  0.9847 |     1.3860 |  8.62e-05
   1375 | -1.330977e-03 | 5.673853e-05 | -1.387716e-03 |  0.9847 |     1.3860 |  7.05e-05
   1400 | -1.330978e-03 | 5.673729e-05 | -1.387715e-03 |  0.9847 |     1.3860 |  5.91e-05
   1425 | -1.330978e-03 | 5.673627e-05 | -1.387714e-03 |  0.9847 |     1.3860 |  5.23e-05
   1450 | -1.330978e-03 | 5.673531e-05 | -1.387714e-03 |  0.9847 |     1.3860 |  1.00e-03
   1475 | -1.330985e-03 | 5.671646e-05 | -1.387701e-03 |  0.9849 |     1.3858 |  9.99e-04
   1500 | -1.330992e-03 | 5.669700e-05 | -1.387689e-03 |  0.9850 |     1.3857 |  9.98e-04
   1525 | -1.330998e-03 | 5.667772e-05 | -1.387676e-03 |  0.9852 |     1.3855 |  9.95e-04
   1550 | -1.331005e-03 | 5.665863e-05 | -1.387663e-03 |  0.9854 |     1.3853 |  9.91e-04
   1575 | -1.331011e-03 | 5.663976e-05 | -1.387651e-03 |  0.9855 |     1.3852 |  9.86e-04
   1600 | -1.331017e-03 | 5.662094e-05 | -1.387638e-03 |  0.9857 |     1.3850 |  9.80e-04
   1625 | -1.331023e-03 | 5.660231e-05 | -1.387625e-03 |  0.9858 |     1.3847 |  9.72e-04
   1650 | -1.331029e-03 | 5.658396e-05 | -1.387613e-03 |  0.9860 |     1.3845 |  9.64e-04
   1675 | -1.331034e-03 | 5.656573e-05 | -1.387600e-03 |  0.9861 |     1.3843 |  9.54e-04
   1700 | -1.331040e-03 | 5.654759e-05 | -1.387588e-03 |  0.9862 |     1.3841 |  9.44e-04
   1725 | -1.331046e-03 | 5.652981e-05 | -1.387575e-03 |  0.9863 |     1.3838 |  9.32e-04
   1750 | -1.331051e-03 | 5.651214e-05 | -1.387563e-03 |  0.9865 |     1.3836 |  9.20e-04
   1775 | -1.331056e-03 | 5.649470e-05 | -1.387551e-03 |  0.9866 |     1.3833 |  9.07e-04
   1800 | -1.331061e-03 | 5.647765e-05 | -1.387539e-03 |  0.9867 |     1.3831 |  8.92e-04
   1825 | -1.331066e-03 | 5.646070e-05 | -1.387527e-03 |  0.9868 |     1.3828 |  8.77e-04
   1850 | -1.331071e-03 | 5.644407e-05 | -1.387515e-03 |  0.9869 |     1.3826 |  8.61e-04
   1875 | -1.331076e-03 | 5.642755e-05 | -1.387504e-03 |  0.9870 |     1.3824 |  8.44e-04
   1900 | -1.331081e-03 | 5.641152e-05 | -1.387492e-03 |  0.9871 |     1.3821 |  8.26e-04
   1925 | -1.331085e-03 | 5.639565e-05 | -1.387481e-03 |  0.9872 |     1.3819 |  8.08e-04
   1950 | -1.331089e-03 | 5.638029e-05 | -1.387470e-03 |  0.9873 |     1.3816 |  7.89e-04
   1975 | -1.331094e-03 | 5.636510e-05 | -1.387459e-03 |  0.9874 |     1.3814 |  7.69e-04
   2000 | -1.331098e-03 | 5.635027e-05 | -1.387448e-03 |  0.9875 |     1.3811 |  7.49e-04
   2025 | -1.331102e-03 | 5.633575e-05 | -1.387438e-03 |  0.9876 |     1.3809 |  7.28e-04
   2050 | -1.331106e-03 | 5.632162e-05 | -1.387428e-03 |  0.9876 |     1.3807 |  7.07e-04
   2075 | -1.331110e-03 | 5.630790e-05 | -1.387418e-03 |  0.9877 |     1.3805 |  6.85e-04
   2100 | -1.331113e-03 | 5.629447e-05 | -1.387408e-03 |  0.9878 |     1.3802 |  6.63e-04
   2125 | -1.331117e-03 | 5.628148e-05 | -1.387398e-03 |  0.9879 |     1.3800 |  6.40e-04
   2150 | -1.331120e-03 | 5.626875e-05 | -1.387389e-03 |  0.9879 |     1.3798 |  6.18e-04
   2175 | -1.331124e-03 | 5.625647e-05 | -1.387380e-03 |  0.9880 |     1.3796 |  5.95e-04
   2200 | -1.331127e-03 | 5.624468e-05 | -1.387371e-03 |  0.9881 |     1.3794 |  5.72e-04
   2225 | -1.331129e-03 | 5.623322e-05 | -1.387363e-03 |  0.9881 |     1.3793 |  5.48e-04
   2250 | -1.331132e-03 | 5.622221e-05 | -1.387355e-03 |  0.9882 |     1.3791 |  5.25e-04
   2275 | -1.331135e-03 | 5.621143e-05 | -1.387347e-03 |  0.9883 |     1.3789 |  5.02e-04
   2300 | -1.331138e-03 | 5.620140e-05 | -1.387339e-03 |  0.9883 |     1.3787 |  4.78e-04
   2325 | -1.331140e-03 | 5.619147e-05 | -1.387332e-03 |  0.9884 |     1.3786 |  4.55e-04
   2350 | -1.331143e-03 | 5.618210e-05 | -1.387325e-03 |  0.9884 |     1.3784 |  4.32e-04
   2375 | -1.331145e-03 | 5.617313e-05 | -1.387318e-03 |  0.9885 |     1.3783 |  4.10e-04
   2400 | -1.331147e-03 | 5.616459e-05 | -1.387312e-03 |  0.9885 |     1.3781 |  3.87e-04
   2425 | -1.331149e-03 | 5.615639e-05 | -1.387306e-03 |  0.9885 |     1.3780 |  3.65e-04
   2450 | -1.331151e-03 | 5.614871e-05 | -1.387300e-03 |  0.9886 |     1.3779 |  3.43e-04
   2475 | -1.331153e-03 | 5.614139e-05 | -1.387294e-03 |  0.9886 |     1.3777 |  3.22e-04
   2500 | -1.331155e-03 | 5.613451e-05 | -1.387289e-03 |  0.9887 |     1.3776 |  3.01e-04
   2525 | -1.331156e-03 | 5.612792e-05 | -1.387284e-03 |  0.9887 |     1.3775 |  2.81e-04
   2550 | -1.331158e-03 | 5.612174e-05 | -1.387279e-03 |  0.9887 |     1.3774 |  2.61e-04
   2575 | -1.331159e-03 | 5.611602e-05 | -1.387275e-03 |  0.9887 |     1.3773 |  2.42e-04
   2600 | -1.331160e-03 | 5.611067e-05 | -1.387271e-03 |  0.9888 |     1.3772 |  2.24e-04
   2625 | -1.331162e-03 | 5.610563e-05 | -1.387267e-03 |  0.9888 |     1.3772 |  2.06e-04
   2650 | -1.331163e-03 | 5.610093e-05 | -1.387264e-03 |  0.9888 |     1.3771 |  1.89e-04
   2675 | -1.331164e-03 | 5.609666e-05 | -1.387261e-03 |  0.9888 |     1.3770 |  1.73e-04
   2700 | -1.331165e-03 | 5.609265e-05 | -1.387258e-03 |  0.9889 |     1.3769 |  1.58e-04
   2725 | -1.331166e-03 | 5.608907e-05 | -1.387255e-03 |  0.9889 |     1.3769 |  1.43e-04
   2750 | -1.331167e-03 | 5.608559e-05 | -1.387252e-03 |  0.9889 |     1.3768 |  1.30e-04
   2775 | -1.331167e-03 | 5.608263e-05 | -1.387250e-03 |  0.9889 |     1.3768 |  1.18e-04
   2800 | -1.331168e-03 | 5.607975e-05 | -1.387248e-03 |  0.9889 |     1.3767 |  1.06e-04
   2825 | -1.331168e-03 | 5.607724e-05 | -1.387246e-03 |  0.9889 |     1.3767 |  9.56e-05
   2850 | -1.331169e-03 | 5.607482e-05 | -1.387244e-03 |  0.9890 |     1.3767 |  8.62e-05
   2875 | -1.331170e-03 | 5.607272e-05 | -1.387242e-03 |  0.9890 |     1.3766 |  7.78e-05
   2900 | -1.331170e-03 | 5.607070e-05 | -1.387241e-03 |  0.9890 |     1.3766 |  7.05e-05
   2925 | -1.331171e-03 | 5.606896e-05 | -1.387240e-03 |  0.9890 |     1.3766 |  6.42e-05
   2950 | -1.331171e-03 | 5.606720e-05 | -1.387238e-03 |  0.9890 |     1.3765 |  5.91e-05
   2975 | -1.331171e-03 | 5.606574e-05 | -1.387237e-03 |  0.9890 |     1.3765 |  5.51e-05
   3000 | -1.331172e-03 | 5.606430e-05 | -1.387236e-03 |  0.9890 |     1.3765 |  5.23e-05

  ======================================================================
  ✅ BRAIN (MGN-baseline) COMPLETE
  Best loss: -2.849554e-03 (epoch 653)
  Tip: 33.8672 mm (expected: 30.9898 mm)  Err: 9.28%
  Training time: 131.0s (2.2min)
  ======================================================================

