╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: KIDNEY (MGN-baseline) | E=10000 Pa (10.0 kPa) | ν=0.45
  Beam: 3cm x 2cm x 2cm
  Mesh: 20x6x6 | Device: cuda | Epochs: 3000
  Expected tip δ: 3.1288 mm | Scale: 3.13e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 1029 | Tets: 3600 | Edges: 14128
  Params: 238,915  (~2× SolidGNN edge-MLP params)
  ⚡ F-bar enabled (ν=0.45 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1200 | -3.815674e-03 | -2.076190e-03 | -1.739484e-03 |  0.5976 |     9.1417 |  2.61e-04
   1225 | -3.818038e-03 | -2.073858e-03 | -1.744180e-03 |  0.5951 |     9.2489 |  2.24e-04
   1250 | -3.820054e-03 | -2.071956e-03 | -1.748098e-03 |  0.5931 |     9.3384 |  1.89e-04
   1275 | -3.821757e-03 | -2.070406e-03 | -1.751352e-03 |  0.5914 |     9.4129 |  1.58e-04
   1300 | -3.823183e-03 | -2.069143e-03 | -1.754039e-03 |  0.5900 |     9.4745 |  1.30e-04
   1325 | -3.824364e-03 | -2.068118e-03 | -1.756246e-03 |  0.5889 |     9.5252 |  1.06e-04
   1350 | -3.825337e-03 | -2.067288e-03 | -1.758049e-03 |  0.5880 |     9.5666 |  8.62e-05
   1375 | -3.826141e-03 | -2.066613e-03 | -1.759528e-03 |  0.5872 |     9.6006 |  7.05e-05
   1400 | -3.826813e-03 | -2.066054e-03 | -1.760759e-03 |  0.5866 |     9.6289 |  5.91e-05
   1425 | -3.827398e-03 | -2.065573e-03 | -1.761825e-03 |  0.5860 |     9.6534 |  5.23e-05
   1450 | -3.827941e-03 | -2.065131e-03 | -1.762810e-03 |  0.5855 |     9.6760 |  1.00e-03
   1475 | -2.030044e-03 | -7.822679e-04 | -1.247776e-03 |  0.9622 |     0.0461 |  9.99e-04
   1500 | -2.119008e-03 | -8.644754e-04 | -1.254533e-03 |  0.9705 |     0.1385 |  9.98e-04
   1525 | -1.980021e-03 | -7.188317e-04 | -1.261189e-03 |  0.9925 |     0.2003 |  9.95e-04
   1550 | -2.049191e-03 | -7.883086e-04 | -1.260882e-03 |  0.9929 |     0.2023 |  9.91e-04
   1575 | -2.097831e-03 | -8.369813e-04 | -1.260849e-03 |  0.9838 |     0.1847 |  9.86e-04
   1600 | -2.133689e-03 | -8.772945e-04 | -1.256395e-03 |  0.9586 |     0.1616 |  9.80e-04
   1625 | -2.224679e-03 | -9.679964e-04 | -1.256682e-03 |  0.9692 |     0.1840 |  9.72e-04
   1650 | -1.984593e-03 | -7.282983e-04 | -1.256295e-03 |  0.9902 |     0.1750 |  9.64e-04
   1675 | -2.078373e-03 | -8.260293e-04 | -1.252344e-03 |  0.9874 |     0.1401 |  9.54e-04
   1700 | -2.112330e-03 | -8.505601e-04 | -1.261770e-03 |  0.9745 |     0.2167 |  9.44e-04
   1725 | -2.120615e-03 | -8.608940e-04 | -1.259721e-03 |  0.9638 |     0.1900 |  9.32e-04
   1750 | -2.122131e-03 | -8.626622e-04 | -1.259469e-03 |  0.9694 |     0.1868 |  9.20e-04
   1775 | -2.123162e-03 | -8.636785e-04 | -1.259483e-03 |  0.9655 |     0.1868 |  9.07e-04
   1800 | -2.124389e-03 | -8.648563e-04 | -1.259533e-03 |  0.9645 |     0.1871 |  8.92e-04
   1825 | -2.126183e-03 | -8.666071e-04 | -1.259575e-03 |  0.9635 |     0.1869 |  8.77e-04
   1850 | -2.129186e-03 | -8.695568e-04 | -1.259629e-03 |  0.9626 |     0.1860 |  8.61e-04
   1875 | -2.135444e-03 | -8.756794e-04 | -1.259764e-03 |  0.9624 |     0.1846 |  8.44e-04
   1900 | -2.153956e-03 | -8.937481e-04 | -1.260208e-03 |  0.9576 |     0.1828 |  8.26e-04
   1925 | -2.285798e-03 | -1.024111e-03 | -1.261687e-03 |  0.9541 |     0.1879 |  8.08e-04
   1950 | -2.025523e-03 | -7.773573e-04 | -1.248166e-03 |  0.9878 |     0.0793 |  7.89e-04
   1975 | -2.072895e-03 | -8.074099e-04 | -1.265485e-03 |  0.9883 |     0.2288 |  7.69e-04
   2000 | -2.092228e-03 | -8.321667e-04 | -1.260061e-03 |  0.9825 |     0.1759 |  7.49e-04
   2025 | -2.114118e-03 | -8.548904e-04 | -1.259227e-03 |  0.9731 |     0.1572 |  7.28e-04
   2050 | -2.136030e-03 | -8.785317e-04 | -1.257498e-03 |  0.9644 |     0.1393 |  7.07e-04
   2075 | -2.181575e-03 | -9.266001e-04 | -1.254975e-03 |  0.9622 |     0.1432 |  6.85e-04
   2100 | -2.462650e-03 | -1.212976e-03 | -1.249674e-03 |  0.9940 |     0.1264 |  6.63e-04
   2125 | -2.111284e-03 | -8.462527e-04 | -1.265032e-03 |  0.9827 |     0.2455 |  6.40e-04
   2150 | -2.137028e-03 | -8.849512e-04 | -1.252077e-03 |  0.9854 |     0.1280 |  6.18e-04
   2175 | -2.216326e-03 | -9.487233e-04 | -1.267602e-03 |  0.9852 |     0.2511 |  5.95e-04
   2200 | -2.401359e-03 | -1.131310e-03 | -1.270049e-03 |  0.9802 |     0.2446 |  5.72e-04
   2225 | -2.895345e-03 | -1.629558e-03 | -1.265787e-03 |  0.9879 |     0.2399 |  5.48e-04
   2250 | -2.810138e-03 | -1.583134e-03 | -1.227004e-03 |  0.9898 |    -0.1062 |  5.25e-04
   2275 | -2.952115e-03 | -1.692464e-03 | -1.259650e-03 |  0.9895 |     0.1652 |  5.02e-04
   2300 | -2.955310e-03 | -1.699547e-03 | -1.255763e-03 |  0.9895 |     0.1277 |  4.78e-04
   2325 | -2.957061e-03 | -1.699340e-03 | -1.257721e-03 |  0.9899 |     0.1454 |  4.55e-04
   2350 | -2.957989e-03 | -1.700863e-03 | -1.257126e-03 |  0.9901 |     0.1428 |  4.32e-04
   2375 | -2.958620e-03 | -1.701725e-03 | -1.256895e-03 |  0.9903 |     0.1429 |  4.10e-04
   2400 | -2.959114e-03 | -1.702256e-03 | -1.256858e-03 |  0.9904 |     0.1442 |  3.87e-04
   2425 | -2.959519e-03 | -1.702710e-03 | -1.256809e-03 |  0.9905 |     0.1450 |  3.65e-04
   2450 | -2.959862e-03 | -1.703091e-03 | -1.256770e-03 |  0.9906 |     0.1458 |  3.43e-04
   2475 | -2.960157e-03 | -1.703415e-03 | -1.256742e-03 |  0.9907 |     0.1464 |  3.22e-04
   2500 | -2.960417e-03 | -1.703696e-03 | -1.256721e-03 |  0.9907 |     0.1470 |  3.01e-04
   2525 | -2.960646e-03 | -1.703943e-03 | -1.256703e-03 |  0.9908 |     0.1475 |  2.81e-04
   2550 | -2.960850e-03 | -1.704161e-03 | -1.256689e-03 |  0.9908 |     0.1479 |  2.61e-04
   2575 | -2.961033e-03 | -1.704355e-03 | -1.256678e-03 |  0.9909 |     0.1483 |  2.42e-04
   2600 | -2.961198e-03 | -1.704529e-03 | -1.256668e-03 |  0.9909 |     0.1487 |  2.24e-04
   2625 | -2.961347e-03 | -1.704687e-03 | -1.256660e-03 |  0.9909 |     0.1490 |  2.06e-04
   2650 | -2.961483e-03 | -1.704830e-03 | -1.256653e-03 |  0.9909 |     0.1492 |  1.89e-04
   2675 | -2.961606e-03 | -1.704958e-03 | -1.256648e-03 |  0.9910 |     0.1494 |  1.73e-04
   2700 | -2.961718e-03 | -1.705075e-03 | -1.256643e-03 |  0.9910 |     0.1496 |  1.58e-04
   2725 | -2.961820e-03 | -1.705181e-03 | -1.256639e-03 |  0.9910 |     0.1498 |  1.43e-04
   2750 | -2.961912e-03 | -1.705277e-03 | -1.256635e-03 |  0.9910 |     0.1499 |  1.30e-04
   2775 | -2.961998e-03 | -1.705366e-03 | -1.256632e-03 |  0.9910 |     0.1500 |  1.18e-04
   2800 | -2.962074e-03 | -1.705445e-03 | -1.256630e-03 |  0.9910 |     0.1502 |  1.06e-04
   2825 | -2.962144e-03 | -1.705517e-03 | -1.256627e-03 |  0.9910 |     0.1502 |  9.56e-05
   2850 | -2.962206e-03 | -1.705582e-03 | -1.256625e-03 |  0.9910 |     0.1503 |  8.62e-05
   2875 | -2.962263e-03 | -1.705640e-03 | -1.256623e-03 |  0.9910 |     0.1504 |  7.78e-05
   2900 | -2.962315e-03 | -1.705694e-03 | -1.256621e-03 |  0.9910 |     0.1505 |  7.05e-05
   2925 | -2.962361e-03 | -1.705742e-03 | -1.256619e-03 |  0.9910 |     0.1505 |  6.42e-05
   2950 | -2.962405e-03 | -1.705788e-03 | -1.256617e-03 |  0.9910 |     0.1506 |  5.91e-05
   2975 | -2.962444e-03 | -1.705829e-03 | -1.256615e-03 |  0.9910 |     0.1506 |  5.51e-05
   3000 | -2.962481e-03 | -1.705868e-03 | -1.256614e-03 |  0.9910 |     0.1506 |  5.23e-05

  ======================================================================
  ✅ KIDNEY (MGN-baseline) COMPLETE
  Best loss: -3.829166e-03 (epoch 1454)
  Tip: 9.7315 mm (expected: 3.1288 mm)  Err: 211.03%
  Training time: 124.5s (2.1min)
  ======================================================================

