╔══════════════════════════════════════════════════════════════╗
║  DPC-GNN — MGN-style Baseline (AMP ablation)                ║
║  Replaces AntisymMP with directed-edge MP (no antisymmetry) ║
╚══════════════════════════════════════════════════════════════╝

  GPU: NVIDIA GeForce RTX 5090

======================================================================
  TISSUE: VESSEL (MGN-baseline) | E=400000 Pa (400.0 kPa) | ν=0.49
  Beam: 10cm x 2cm x 2cm
  Mesh: 25x8x8 | Device: cuda | Epochs: 2500
  Expected tip δ: 9.6567 mm | Scale: 9.66e-03
  AMP: OFF (MGN-style directed MP, two independent edge MLPs)
======================================================================
  Nodes: 2106 | Tets: 8000 | Edges: 30738
  Params: 238,915  (~2× SolidGNN edge-MLP params)
  ⚡ F-bar enabled (ν=0.49 ≥ 0.45, anti-locking)

     Ep |         Loss |         E_el |         E_gr |   J_min |  u_tip(mm) |        lr
   1050 | -5.937823e-02 | -5.460117e-02 | -4.777060e-03 |  0.9591 |     2.7222 |  5.25e-04
   1075 | -5.943279e-02 | -5.460266e-02 | -4.830133e-03 |  0.9586 |     3.0036 |  4.78e-04
   1100 | -5.947780e-02 | -5.458157e-02 | -4.896231e-03 |  0.9567 |     3.3257 |  4.32e-04
   1125 | -5.949548e-02 | -5.456525e-02 | -4.930228e-03 |  0.9543 |     3.4970 |  3.87e-04
   1150 | -5.952263e-02 | -5.456861e-02 | -4.954021e-03 |  0.9557 |     3.6215 |  3.43e-04
   1175 | -5.955549e-02 | -5.454842e-02 | -5.007065e-03 |  0.9541 |     3.8818 |  3.01e-04
   1200 | -5.958639e-02 | -5.453334e-02 | -5.053042e-03 |  0.9527 |     4.1305 |  2.61e-04
   1225 | -5.961448e-02 | -5.451947e-02 | -5.095006e-03 |  0.9519 |     4.3591 |  2.24e-04
   1250 | -5.963957e-02 | -5.450725e-02 | -5.132327e-03 |  0.9511 |     4.5658 |  1.89e-04
   1275 | -5.966164e-02 | -5.449665e-02 | -5.164988e-03 |  0.9504 |     4.7487 |  1.58e-04
   1300 | -5.968070e-02 | -5.448757e-02 | -5.193127e-03 |  0.9499 |     4.9080 |  1.30e-04
   1325 | -5.969692e-02 | -5.447993e-02 | -5.216986e-03 |  0.9495 |     5.0442 |  1.06e-04
   1350 | -5.971055e-02 | -5.447357e-02 | -5.236986e-03 |  0.9492 |     5.1593 |  8.62e-05
   1375 | -5.972197e-02 | -5.446827e-02 | -5.253701e-03 |  0.9490 |     5.2562 |  7.05e-05
   1400 | -5.973164e-02 | -5.446380e-02 | -5.267842e-03 |  0.9486 |     5.3387 |  5.91e-05
   1425 | -5.974013e-02 | -5.445989e-02 | -5.280237e-03 |  0.9482 |     5.4112 |  5.23e-05
   1450 | -5.974807e-02 | -5.445626e-02 | -5.291809e-03 |  0.9479 |     5.4793 |  1.00e-03
   1475 | -5.778332e-02 | -5.353911e-02 | -4.244207e-03 |  0.9842 |     0.5288 |  9.99e-04
   1500 | -5.787121e-02 | -5.365679e-02 | -4.214426e-03 |  0.9852 |     0.4129 |  9.98e-04
   1525 | -5.857702e-02 | -5.435641e-02 | -4.220608e-03 |  1.0041 |     0.4700 |  9.95e-04
   1550 | -5.869240e-02 | -5.444733e-02 | -4.245074e-03 |  1.0018 |     0.5436 |  9.91e-04
   1575 | -5.878627e-02 | -5.453306e-02 | -4.253209e-03 |  1.0007 |     0.5685 |  9.86e-04
   1600 | -5.896077e-02 | -5.470446e-02 | -4.256307e-03 |  0.9960 |     0.5757 |  9.80e-04
   1625 | -5.902542e-02 | -5.473858e-02 | -4.286837e-03 |  0.9912 |     0.6884 |  9.72e-04
   1650 | -5.907243e-02 | -5.473107e-02 | -4.341361e-03 |  0.9884 |     0.9034 |  9.64e-04
   1675 | -5.912070e-02 | -5.471789e-02 | -4.402811e-03 |  0.9839 |     1.1388 |  9.54e-04
   1700 | -5.910499e-02 | -5.464040e-02 | -4.464592e-03 |  0.9798 |     1.4010 |  9.44e-04
   1725 | -5.914057e-02 | -5.469658e-02 | -4.443995e-03 |  0.9831 |     1.3072 |  9.32e-04
   1750 | -5.920256e-02 | -5.469176e-02 | -4.510797e-03 |  0.9780 |     1.5428 |  9.20e-04
   1775 | -5.925868e-02 | -5.467439e-02 | -4.584286e-03 |  0.9739 |     1.8652 |  9.07e-04
   1800 | -5.917750e-02 | -5.463142e-02 | -4.546082e-03 |  0.9788 |     1.6922 |  8.92e-04
   1825 | -5.924749e-02 | -5.467455e-02 | -4.572944e-03 |  0.9727 |     1.8073 |  8.77e-04
   1850 | -5.931247e-02 | -5.465943e-02 | -4.653046e-03 |  0.9710 |     2.1381 |  8.61e-04
   1875 | -5.937025e-02 | -5.462952e-02 | -4.740730e-03 |  0.9682 |     2.5384 |  8.44e-04
   1900 | -5.925985e-02 | -5.458660e-02 | -4.673253e-03 |  0.9751 |     2.2692 |  8.26e-04
   1925 | -5.934731e-02 | -5.464724e-02 | -4.700071e-03 |  0.9675 |     2.4042 |  8.08e-04
   1950 | -5.940587e-02 | -5.461709e-02 | -4.788782e-03 |  0.9669 |     2.7735 |  7.89e-04
   1975 | -5.898740e-02 | -5.411334e-02 | -4.874059e-03 |  0.9643 |     3.2085 |  7.69e-04
   2000 | -5.919473e-02 | -5.457596e-02 | -4.618761e-03 |  0.9815 |     2.0791 |  7.49e-04
   2025 | -5.933113e-02 | -5.466185e-02 | -4.669284e-03 |  0.9688 |     2.2315 |  7.28e-04
   2050 | -5.937960e-02 | -5.463778e-02 | -4.741821e-03 |  0.9677 |     2.5235 |  7.07e-04
   2075 | -5.942603e-02 | -5.461163e-02 | -4.814395e-03 |  0.9660 |     2.8504 |  6.85e-04
   2100 | -5.947082e-02 | -5.458667e-02 | -4.884148e-03 |  0.9643 |     3.1930 |  6.63e-04
   2125 | -5.951589e-02 | -5.456139e-02 | -4.954498e-03 |  0.9628 |     3.5555 |  6.40e-04
   2150 | -5.956190e-02 | -5.453512e-02 | -5.026774e-03 |  0.9614 |     3.9432 |  6.18e-04
   2175 | -5.936079e-02 | -5.432468e-02 | -5.036113e-03 |  0.9633 |     3.9651 |  5.95e-04
   2200 | -5.956291e-02 | -5.452112e-02 | -5.041788e-03 |  0.9606 |     4.0815 |  5.72e-04
   2225 | -5.962162e-02 | -5.450558e-02 | -5.116040e-03 |  0.9610 |     4.4409 |  5.48e-04
   2250 | -5.911469e-02 | -5.391413e-02 | -5.200555e-03 |  0.9586 |     4.8489 |  5.25e-04
   2275 | -5.958016e-02 | -5.445897e-02 | -5.121191e-03 |  0.9548 |     4.4248 |  5.02e-04
   2300 | -5.965161e-02 | -5.449416e-02 | -5.157444e-03 |  0.9603 |     4.6582 |  4.78e-04
   2325 | -5.969366e-02 | -5.446985e-02 | -5.223809e-03 |  0.9589 |     5.0127 |  4.55e-04
   2350 | -5.973437e-02 | -5.444556e-02 | -5.288800e-03 |  0.9576 |     5.3895 |  4.32e-04
   2375 | -5.977501e-02 | -5.442130e-02 | -5.353708e-03 |  0.9566 |     5.7743 |  4.10e-04
   2400 | -5.939744e-02 | -5.396992e-02 | -5.427518e-03 |  0.9559 |     6.1709 |  3.87e-04
   2425 | -5.967287e-02 | -5.434377e-02 | -5.329094e-03 |  0.9504 |     5.6572 |  3.65e-04
   2450 | -5.978570e-02 | -5.441656e-02 | -5.369144e-03 |  0.9572 |     5.8762 |  3.43e-04
   2475 | -5.982824e-02 | -5.439924e-02 | -5.429004e-03 |  0.9554 |     6.2109 |  3.22e-04
   2500 | -5.986195e-02 | -5.437714e-02 | -5.484815e-03 |  0.9544 |     6.5409 |  3.01e-04

  ======================================================================
  ✅ VESSEL (MGN-baseline) COMPLETE
  Best loss: -5.986195e-02 (epoch 2500)
  Tip: 6.5538 mm (expected: 9.6567 mm)  Err: 32.13%
  Training time: 106.0s (1.8min)
  ======================================================================

